,Group,ChargeCode,Description,Price,Hospital,Year
1384,SCO,414200360,NECK SOFT TISSUES              ,537.0,Sharp Coronado Hospital,2019
1385,SCO,414201010,CHEST XRAY 1 VIEW ,483.0,Sharp Coronado Hospital,2019
1386,SCO,414201020,CHEST XRAY 2 VIEWS     ,599.0,Sharp Coronado Hospital,2019
1387,SCO,414201021,CHEST XRAY 3 VIEWS,635.0,Sharp Coronado Hospital,2019
1388,SCO,414201030,CHEST XRAY 4+ VIEWS            ,699.0,Sharp Coronado Hospital,2019
1389,SCO,414201100,RIBS UNILATERAL 2 VIEWS        ,433.0,Sharp Coronado Hospital,2019
1390,SCO,414201101,RIBS UNI W PA CHEST 3 VIEWS,622.0,Sharp Coronado Hospital,2019
1391,SCO,414201110,RIBS BILATERAL 3 VIEWS         ,860.0,Sharp Coronado Hospital,2019
1392,SCO,414201111,RIBS BI W PA CHEST 4 VIEWS,944.0,Sharp Coronado Hospital,2019
1393,SCO,414201120,STERNUM                        ,437.0,Sharp Coronado Hospital,2019
1394,SCO,414201130,STERNOCLAVICULAR JOINTS        ,448.0,Sharp Coronado Hospital,2019
1395,SCO,414202000,SPINE THORACIC 4 VIEW          ,639.0,Sharp Coronado Hospital,2019
1396,SCO,414202011,ENTIRE SPINE 1 VIEW  ,451.0,Sharp Coronado Hospital,2019
1397,SCO,414202012,ENTIRE SPINE 2 OR 3 VIEWS,725.0,Sharp Coronado Hospital,2019
1398,SCO,414202040,C SPINE 2 VIEW,617.0,Sharp Coronado Hospital,2019
1399,SCO,414202045,INJ SI JNT STEROID/ANESTH UNI,1476.0,Sharp Coronado Hospital,2019
1400,SCO,414202050,CERVICAL SPINE 4 VIEW,770.0,Sharp Coronado Hospital,2019
1401,SCO,414202052,CERVICAL SPINE COMPLETE        ,826.0,Sharp Coronado Hospital,2019
1402,SCO,414202070,"THORACIC SPINE,AP & LAT        ",540.0,Sharp Coronado Hospital,2019
1403,SCO,414202072,THORACIC SPINE W SWIMMERS      ,601.0,Sharp Coronado Hospital,2019
1404,SCO,414202080,THORACOLUMBAR JCT AP LAT       ,523.0,Sharp Coronado Hospital,2019
1405,SCO,414202100,LUMBAR SPINE 2 OR 3 VW,583.0,Sharp Coronado Hospital,2019
1406,SCO,414202110,LUMBAR SPINE 4 VW MIN,789.0,Sharp Coronado Hospital,2019
1407,SCO,414202114,LUMBAR SPINE COMP W/BENDING,953.0,Sharp Coronado Hospital,2019
1408,SCO,414202120,LUMB SPINE BEND 2/3 VIEW,633.0,Sharp Coronado Hospital,2019
1409,SCO,414202170,PELVIS AP ONLY                 ,643.0,Sharp Coronado Hospital,2019
1410,SCO,414202190,"PELVIS,COMPLETE                ",966.0,Sharp Coronado Hospital,2019
1411,SCO,414202200,"SACROILIAC JNTS, LIMITED       ",501.0,Sharp Coronado Hospital,2019
1412,SCO,414202202,SACROILIAC JNTS COMPLETE       ,566.0,Sharp Coronado Hospital,2019
1413,SCO,414202220,SACRUM AND COCCYX              ,555.0,Sharp Coronado Hospital,2019
1414,SCO,414203000,CLAVICLE                       ,554.0,Sharp Coronado Hospital,2019
1415,SCO,414203010,SCAPULA                        ,627.0,Sharp Coronado Hospital,2019
1416,SCO,414203020,"SHOULDER,LIMITED               ",553.0,Sharp Coronado Hospital,2019
1417,SCO,414203030,"SHOULDER,COMPLETE              ",753.0,Sharp Coronado Hospital,2019
1418,SCO,414203050,ACROMIOCLAVICULAR JOINTS       ,747.0,Sharp Coronado Hospital,2019
1419,SCO,414203060,HUMERUS                        ,366.0,Sharp Coronado Hospital,2019
1420,SCO,414203070,"ELBOW,LIMITED                  ",521.0,Sharp Coronado Hospital,2019
1421,SCO,414203080,"ELBOW,COMPLETE                 ",643.0,Sharp Coronado Hospital,2019
1422,SCO,414203090,FOREARM                        ,527.0,Sharp Coronado Hospital,2019
1423,SCO,414203092,UPPER EXTREMITY INFANT         ,604.0,Sharp Coronado Hospital,2019
1424,SCO,414203100,"WRIST,LIMITED                  ",509.0,Sharp Coronado Hospital,2019
1425,SCO,414203110,"WRIST,COMPLETE                 ",667.0,Sharp Coronado Hospital,2019
1426,SCO,414203120,"HAND,LIMITED                   ",516.0,Sharp Coronado Hospital,2019
1427,SCO,414203130,"HAND,COMPLETE                  ",685.0,Sharp Coronado Hospital,2019
1428,SCO,414203140,FINGER (S)                     ,511.0,Sharp Coronado Hospital,2019
1429,SCO,414203501,HIP UNI 1 VIEW W/WO PELV,319.0,Sharp Coronado Hospital,2019
1430,SCO,414203502,HIP UNI 2 TO 3 VIEWS W/WO PELV,363.0,Sharp Coronado Hospital,2019
1431,SCO,414203521,HIPS BIIAT 2 VIEWS W/WO PELV,726.0,Sharp Coronado Hospital,2019
1432,SCO,414203522,HIPS BIIAT 3 TO 4 VIEWS W/WO PELV,799.0,Sharp Coronado Hospital,2019
1433,SCO,414203523,HIPS BIIAT 5+ VIEWS W/WO PELV,990.0,Sharp Coronado Hospital,2019
1434,SCO,414203524,FEMUR 1 VIEW,282.0,Sharp Coronado Hospital,2019
1435,SCO,414203525,FEMUR MIN 2 VIEW,327.0,Sharp Coronado Hospital,2019
1436,SCO,414203560,KNEE ONE OR TWO VIEWS,441.0,Sharp Coronado Hospital,2019
1437,SCO,414203570,KNEE COMPLETE 4 OR MORE VWS,695.0,Sharp Coronado Hospital,2019
1438,SCO,414203571,KNEE THREE VIEWS,571.0,Sharp Coronado Hospital,2019
1439,SCO,414203590,TIBIA AND FIBULA               ,488.0,Sharp Coronado Hospital,2019
1440,SCO,414203592,LOWR EXT INFANT 12MO OR LESS,535.0,Sharp Coronado Hospital,2019
1441,SCO,414203600,"ANKLE,LIMITED                  ",508.0,Sharp Coronado Hospital,2019
1442,SCO,414203610,"ANKLE,COMPLETE                 ",649.0,Sharp Coronado Hospital,2019
1443,SCO,414203620,"FOOT,LIMITED                   ",517.0,Sharp Coronado Hospital,2019
1444,SCO,414203630,"FOOT,COMPLETE                  ",612.0,Sharp Coronado Hospital,2019
1445,SCO,414203650,CALCANEUS                      ,474.0,Sharp Coronado Hospital,2019
1446,SCO,414203660,TOE(S)                         ,484.0,Sharp Coronado Hospital,2019
1447,SCO,414204000,ABDOMEN XRAY 1 VIEW,331.0,Sharp Coronado Hospital,2019
1448,SCO,414204010,ABDOMEN XRAY 2 VIEW,450.0,Sharp Coronado Hospital,2019
1449,SCO,414204012,ABDOMEN XRAY 3+ VIEW ,497.0,Sharp Coronado Hospital,2019
1450,SCO,414204015,"ABDOMEN,ACUTE                  ",525.0,Sharp Coronado Hospital,2019
1451,SCO,414204016,FLUORO UP TO 1HR,764.0,Sharp Coronado Hospital,2019
1452,SCO,414204030,FEEDING TUBE PLACEMENT         ,553.0,Sharp Coronado Hospital,2019
1453,SCO,414204140,FLUORO NEEDLE PLACEMENT,559.0,Sharp Coronado Hospital,2019
1454,SCO,414204220,ESOPHAGUS                      ,761.0,Sharp Coronado Hospital,2019
1455,SCO,414204241,UGI W/KUB,1255.0,Sharp Coronado Hospital,2019
1456,SCO,414204242,UGI W/AIR W/KUB,1353.0,Sharp Coronado Hospital,2019
1457,SCO,414204244,UGI W/O KUB,679.0,Sharp Coronado Hospital,2019
1458,SCO,414204245,UGI W SM BOWEL,1381.0,Sharp Coronado Hospital,2019
1459,SCO,414204249,UGI AIR W/SM BOWEL,1370.0,Sharp Coronado Hospital,2019
1460,SCO,414204250,SMALL BOWEL                    ,658.0,Sharp Coronado Hospital,2019
1461,SCO,414204270,CONTRAST ENEMA-BARIUM,1219.0,Sharp Coronado Hospital,2019
1462,SCO,414204280,BARIUM ENEMA W/AIR,1384.0,Sharp Coronado Hospital,2019
1463,SCO,414204300,OPERATIVE CHOLANGIOGRAM,1327.0,Sharp Coronado Hospital,2019
1464,SCO,414204316,ERCP FLUOROSCOPY,1101.0,Sharp Coronado Hospital,2019
1465,SCO,414204419,RETROGRADE UROGRAPHY           ,1353.0,Sharp Coronado Hospital,2019
1466,SCO,414204420,RETROGRAD URETHROGRAM          ,1094.0,Sharp Coronado Hospital,2019
1467,SCO,414204430,CYSTOGRAM,1120.0,Sharp Coronado Hospital,2019
1468,SCO,414205105,ERCP BILIARY RAD SUP AND INTERP    ,852.0,Sharp Coronado Hospital,2019
1469,SCO,414205988,SPINE 1 VIEW,261.0,Sharp Coronado Hospital,2019
1470,SCO,414206008,FLURO LOCALIZATION SPINE INJ,544.0,Sharp Coronado Hospital,2019
1471,SCO,414206010,CHILD NOSE TO RECTUM/FB        ,449.0,Sharp Coronado Hospital,2019
1472,SCO,414206020,BONE AGE,350.0,Sharp Coronado Hospital,2019
1473,SCO,414206040,BONE LENGTH                    ,452.0,Sharp Coronado Hospital,2019
1474,SCO,414206061,BONE SURVEY COMPLETE           ,1740.0,Sharp Coronado Hospital,2019
1475,SCO,414206080,FISTULAGRAM OR SINOGRAM        ,1789.0,Sharp Coronado Hospital,2019
1476,SCO,414207114,PHARYNX/LARYNX WITH FLUORO,278.0,Sharp Coronado Hospital,2019
1477,SCO,414207126,KNEES BIL AP STAND,586.0,Sharp Coronado Hospital,2019
1478,SCO,414208017,INJ CYSTOGRAM,720.0,Sharp Coronado Hospital,2019
1479,SCO,414208018,INJ RETROGRADE URETHRO,693.0,Sharp Coronado Hospital,2019
1480,SCO,414208019,INJ SINUS/FISTULA TRACT,722.0,Sharp Coronado Hospital,2019
1481,SCO,414208028,PLACEMENT OF TUBE,1229.0,Sharp Coronado Hospital,2019
1482,SCO,414208029,NG TUBE PLACEMENT W/FLUORO,566.0,Sharp Coronado Hospital,2019
1483,SCO,414208043,INJ ARTHROCENTISIS LARGE,733.0,Sharp Coronado Hospital,2019
1484,SCO,414208046,LUM PUNCT W/O INJ DIAG,2065.0,Sharp Coronado Hospital,2019
1485,SCO,414281310,CON HIGH OSMOLAR UPTO 149MG/ML,1.0,Sharp Coronado Hospital,2019
1486,SCO,414281311,CON GADOTERATE/.1ML (DOTAREM) ,2.0,Sharp Coronado Hospital,2019
1487,SCO,414281313,CON HIGH OSMOLAR 250/299MG/ML,1.0,Sharp Coronado Hospital,2019
1488,SCO,414281317,CON LOW 100/199/ML,3.0,Sharp Coronado Hospital,2019
1489,SCO,414300030,US BREAST LOC INITIAL,1330.0,Sharp Coronado Hospital,2019
1490,SCO,414300031,US BREAST LOC EA ADDL,537.0,Sharp Coronado Hospital,2019
1491,SCO,414300034,US BX BREAST INITIAL,6720.0,Sharp Coronado Hospital,2019
1492,SCO,414300035,US BX BREAST EA ADDL,3478.0,Sharp Coronado Hospital,2019
1493,SCO,414300040,US BREAST COMP UNI,745.0,Sharp Coronado Hospital,2019
1494,SCO,414300041,US BREAST LIMITED UNI,664.0,Sharp Coronado Hospital,2019
1495,SCO,414300317,US FINE NEEDLE ASPR INITIAL,3922.0,Sharp Coronado Hospital,2019
1496,SCO,414300318,US FINE NEEDLE ASPR ADDL,2922.0,Sharp Coronado Hospital,2019
1497,SCO,414302003,PUNCT ASP BREAST INITIAL,2416.0,Sharp Coronado Hospital,2019
1498,SCO,414302120,US THORACENTESIS W/IMAGING,1741.0,Sharp Coronado Hospital,2019
1499,SCO,414302290,ABD PARACENTESIS W/IMAGING,1867.0,Sharp Coronado Hospital,2019
1500,SCO,414309413,US THYROID/NECK SOFT TISSUE,1093.0,Sharp Coronado Hospital,2019
1501,SCO,414309414,US SOFT TISSUE TORSO,911.0,Sharp Coronado Hospital,2019
1502,SCO,414309417,US ABDOML AORTA SCREEN,843.0,Sharp Coronado Hospital,2019
1503,SCO,414309420,US ABDOMEN COMPLETE,1507.0,Sharp Coronado Hospital,2019
1504,SCO,414309422,US ABDOMEN LIMITED,894.0,Sharp Coronado Hospital,2019
1505,SCO,414309444,US OB FOLLOW UP/FETUS,831.0,Sharp Coronado Hospital,2019
1506,SCO,414309450,US PELVIS COMPLETE,1313.0,Sharp Coronado Hospital,2019
1507,SCO,414309451,US PELVIS FOLLOW UP OR LIMITED,969.0,Sharp Coronado Hospital,2019
1508,SCO,414309456,US SCROTUM CONTENTS,1128.0,Sharp Coronado Hospital,2019
1509,SCO,414309461,US TRANSVAGINAL,1063.0,Sharp Coronado Hospital,2019
1510,SCO,414309479,US EXTRMTY NONVASC LTD,358.0,Sharp Coronado Hospital,2019
1511,SCO,414309492,US CHEST (THORAX),637.0,Sharp Coronado Hospital,2019
1512,SCO,414309493,US DUPLEX ART VEN COMP,1783.0,Sharp Coronado Hospital,2019
1513,SCO,414309495,US GUIDE NEEDLE PLACEMENT,1000.0,Sharp Coronado Hospital,2019
1514,SCO,414309501,US OB <14 WEEKS SNGL,1387.0,Sharp Coronado Hospital,2019
1515,SCO,414309502,US OB <14 WEEKS EA ADD,609.0,Sharp Coronado Hospital,2019
1516,SCO,414309503,US OB 2ND TRIMESTR/+ SNGL,1141.0,Sharp Coronado Hospital,2019
1517,SCO,414309505,US OB TRANSVAGINAL,942.0,Sharp Coronado Hospital,2019
1518,SCO,414309709,US DUPLEX ARTVEN LMTD,1092.0,Sharp Coronado Hospital,2019
1519,SCO,414309714,US RETROPERI COMPELTE,1051.0,Sharp Coronado Hospital,2019
1520,SCO,414309715,US RETROPERI LMTD,732.0,Sharp Coronado Hospital,2019
1521,SCO,414309717,US AMNIO FLUID LTD OB,999.0,Sharp Coronado Hospital,2019
1522,SCO,414388016,CLIP STAINLESS STEEL,855.0,Sharp Coronado Hospital,2019
1523,SCO,414388017,MARKER TISSUE RF (REFLECTOR),3264.0,Sharp Coronado Hospital,2019
1524,SCO,414402323,CONTRAST ASSESSMENT ABS DRN,920.0,Sharp Coronado Hospital,2019
1525,SCO,414404039,TUBE CHECK ABSCESS,1789.0,Sharp Coronado Hospital,2019
1526,SCO,416500030,MA BREAST LOC INITIAL,2019.0,Sharp Coronado Hospital,2019
1527,SCO,416501163,BREAST SPECIMEN SURGICAL,1361.0,Sharp Coronado Hospital,2019
1528,SCO,416501205,BONE DENSITY AXIAL DUAL ENERGY,954.0,Sharp Coronado Hospital,2019
1529,SCO,416504025,MAM DGT TOMO UNI DIAG         ,198.0,Sharp Coronado Hospital,2019
1530,SCO,416504026,MAM DGT TOMO BIL DIAG         ,195.0,Sharp Coronado Hospital,2019
1531,SCO,416504027,MAM DGT TOMO BIL SCRN         ,253.0,Sharp Coronado Hospital,2019
1532,SCO,416504142,MAMMO DIAG UNI W/CAD          ,441.0,Sharp Coronado Hospital,2019
1533,SCO,416504143,MAMMO DIAG BILAT W/CAD        ,551.0,Sharp Coronado Hospital,2019
1534,SCO,416504144,MAMMO SCRNING BILAT W/CAD     ,456.0,Sharp Coronado Hospital,2019
1535,SCO,416588017,MARKER TISSUE RF (REFLECTOR),3264.0,Sharp Coronado Hospital,2019
1536,SCO,417100014,ADMIN FLU VACCINE,70.0,Sharp Coronado Hospital,2019
1537,SCO,417100015,ADMIN PNEUMOVACCINE,70.0,Sharp Coronado Hospital,2019
1538,SCO,417102019,SOL IV 50 1000 ML,88.2,Sharp Coronado Hospital,2019
1539,SCO,417168055,0.45% NACL 1000ML,21.35,Sharp Coronado Hospital,2019
1540,SCO,417168058,ACYCLOVIR 5% OINT 15GM,1596.4,Sharp Coronado Hospital,2019
1541,SCO,417168059,ACYCLOVIR 5% OINT 30GM,3190.25,Sharp Coronado Hospital,2019
1542,SCO,417168080,ALBUMIN 25% 12.5GM 50ML,570.25,Sharp Coronado Hospital,2019
1543,SCO,417168081,HYDROCORTISONE SUPP,38.5,Sharp Coronado Hospital,2019
1544,SCO,417168089,ALBUMIN 5% 12.5GM 250ML,594.35,Sharp Coronado Hospital,2019
1545,SCO,417168136,BELLADNA/PB LIQ 5ML UD,78.65,Sharp Coronado Hospital,2019
1546,SCO,417168141,AZTREONAM 1GM INJ,286.2,Sharp Coronado Hospital,2019
1547,SCO,417168143,AZTREONAM 2GM INJ,575.05,Sharp Coronado Hospital,2019
1548,SCO,417168153,AZATHIOPRINE 50MG TAB,2.4,Sharp Coronado Hospital,2019
1549,SCO,417168154,HYDROCORT 2.5% RECT CR 30GM,429.8,Sharp Coronado Hospital,2019
1550,SCO,417168182,BECLOMETH AQ NASAL SPRY,3082.15,Sharp Coronado Hospital,2019
1551,SCO,417168210,AMPHOTERICIN B 50MG INJ,592.35,Sharp Coronado Hospital,2019
1552,SCO,417168219,AMOX/CLAV 250/5 75ML,377.75,Sharp Coronado Hospital,2019
1553,SCO,417168223,DIPROSONE CRM.05%45            ,563.35,Sharp Coronado Hospital,2019
1554,SCO,417168267,VIT C 500MG/1ML AMP            ,17.75,Sharp Coronado Hospital,2019
1555,SCO,417168277,BELLADNA/OPM 30MG SUPP,202.7,Sharp Coronado Hospital,2019
1556,SCO,417168279,BELLADNA/OPM 60MG SUPP,236.8,Sharp Coronado Hospital,2019
1557,SCO,417168299,AMP/SULBACTAM 1.5GM INJ,42.95,Sharp Coronado Hospital,2019
1558,SCO,417168314,ATROP 1% OPHTH 2ML,161.8,Sharp Coronado Hospital,2019
1559,SCO,417168335,DEXA/NEO/POLYMX OPH 3.5GM,102.9,Sharp Coronado Hospital,2019
1560,SCO,417168369,CLONIDINE TTS3 PATCH,149.85,Sharp Coronado Hospital,2019
1561,SCO,417168370,AMPICILLIN 500MG INJ,19.85,Sharp Coronado Hospital,2019
1562,SCO,417168384,DESMOPRES NASAL 2.5ML,2679.2,Sharp Coronado Hospital,2019
1563,SCO,417168393,D5/0.9% NACL 500ML,12.8,Sharp Coronado Hospital,2019
1564,SCO,417168420,CLINDAMYCIN 1% GEL 30GM,413.2,Sharp Coronado Hospital,2019
1565,SCO,417168429,BACITRACIN OPH OINT            ,677.0,Sharp Coronado Hospital,2019
1566,SCO,417168445,CLONIDINE TTS1 PATCH,103.6,Sharp Coronado Hospital,2019
1567,SCO,417168447,CLONIDINE TTS2 PATCH,122.3,Sharp Coronado Hospital,2019
1568,SCO,417168476,COCAINE 4% 4ML                 ,1433.9,Sharp Coronado Hospital,2019
1569,SCO,417168507,CANDIDA SKIN TEST 0.1ML,23.4,Sharp Coronado Hospital,2019
1570,SCO,417168537,CA CHL 1GM/10ML SYRG,105.65,Sharp Coronado Hospital,2019
1571,SCO,417168539,CA CHL 1GM/10ML INJ,91.1,Sharp Coronado Hospital,2019
1572,SCO,417168557,CHLORPRMZNE 50MG TAB,27.3,Sharp Coronado Hospital,2019
1573,SCO,417168561,CHLORPRMZNE 25MG/ML INJ,212.55,Sharp Coronado Hospital,2019
1574,SCO,417168587,MICROFIB COLLAGEN PWD 1GM,1892.1,Sharp Coronado Hospital,2019
1575,SCO,417168638,BETAMETH DIP CR 15GM,263.1,Sharp Coronado Hospital,2019
1576,SCO,417168677,D10 1000ML,26.85,Sharp Coronado Hospital,2019
1577,SCO,417168679,D10 500ML,12.4,Sharp Coronado Hospital,2019
1578,SCO,417168681,D20 500ML,110.35,Sharp Coronado Hospital,2019
1579,SCO,417168682,COLCHICINE 0.6MG TAB,32.7,Sharp Coronado Hospital,2019
1580,SCO,417168694,D50 500ML,67.5,Sharp Coronado Hospital,2019
1581,SCO,417168698,CLOBETASOL CR 15GM,371.9,Sharp Coronado Hospital,2019
1582,SCO,417168703,CLOBETASOL OINT 15GM,612.75,Sharp Coronado Hospital,2019
1583,SCO,417168707,CLOBETASOL OINT 45GM,988.4,Sharp Coronado Hospital,2019
1584,SCO,417168722,NEO/POLYMX/HC OTSO 10ML,393.1,Sharp Coronado Hospital,2019
1585,SCO,417168723,NEO/POLYMX/HC OTSU 10ML,325.7,Sharp Coronado Hospital,2019
1586,SCO,417168731,VIT B12 1000MCG/ML INJ,88.65,Sharp Coronado Hospital,2019
1587,SCO,417168733,COSYNTROPIN 250MCG INJ,620.75,Sharp Coronado Hospital,2019
1588,SCO,417168771,D5/0.45% NACL+20K 1000ML,25.4,Sharp Coronado Hospital,2019
1589,SCO,417168772,D5/0.45% NACL+30K 1000ML,30.5,Sharp Coronado Hospital,2019
1590,SCO,417168774,D5/0.45% NACL 1000ML,22.3,Sharp Coronado Hospital,2019
1591,SCO,417168780,D5/0.25% NACL 1000ML,21.15,Sharp Coronado Hospital,2019
1592,SCO,417168782,D5/LR+20K 1000ML,34.1,Sharp Coronado Hospital,2019
1593,SCO,417168784,D5 LR 1000ML,40.9,Sharp Coronado Hospital,2019
1594,SCO,417168791,D5 1000ML,108.6,Sharp Coronado Hospital,2019
1595,SCO,417168792,D5 250ML,99.9,Sharp Coronado Hospital,2019
1596,SCO,417168793,INDOCYANINE 25MG INJ,755.15,Sharp Coronado Hospital,2019
1597,SCO,417168817,D5 50ML,86.85,Sharp Coronado Hospital,2019
1598,SCO,417168819,D5 500ML,104.25,Sharp Coronado Hospital,2019
1599,SCO,417168871,CEFOXITIN 1GM INJ,62.65,Sharp Coronado Hospital,2019
1600,SCO,417168895,DICYCLOMINE 20MG/2ML INJ,211.9,Sharp Coronado Hospital,2019
1601,SCO,417168924,CEFTAZIDIME 500MG INJ,45.7,Sharp Coronado Hospital,2019
1602,SCO,417168959,CEPHALEXIN 250/5 100ML,143.95,Sharp Coronado Hospital,2019
1603,SCO,417168962,CEPHALEXIN 125/5 100ML,165.9,Sharp Coronado Hospital,2019
1604,SCO,417168970,CEFUROXIME 750MG INJ,32.4,Sharp Coronado Hospital,2019
1605,SCO,417169014,CHLORPRMZNE 100MG TAB,45.55,Sharp Coronado Hospital,2019
1606,SCO,417169034,DIPHENHYDMN 50MG/ML INJ,9.0,Sharp Coronado Hospital,2019
1607,SCO,417169044,ORAL COLONIC SOLN 4000ML,73.1,Sharp Coronado Hospital,2019
1608,SCO,417169067,FENTANYL 100MCG PATCH,86.0,Sharp Coronado Hospital,2019
1609,SCO,417169068,FENTANYL 75MCG PATCH,59.05,Sharp Coronado Hospital,2019
1610,SCO,417169070,FENTANYL 50MCG PATCH,55.2,Sharp Coronado Hospital,2019
1611,SCO,417169106,FLUOCINOLONE .01% SOLN 60ML,1025.35,Sharp Coronado Hospital,2019
1612,SCO,417169108,FLUNISOLIDE NAS SPRY 25GM,488.9,Sharp Coronado Hospital,2019
1613,SCO,417169109,CONJ ESTROGNS 0.3MG TAB,28.2,Sharp Coronado Hospital,2019
1614,SCO,417169125,ETHACRYNIC ACID 50MG INJ,4269.3,Sharp Coronado Hospital,2019
1615,SCO,417169127,ETHACRYNIC ACID 25MG TAB,93.8,Sharp Coronado Hospital,2019
1616,SCO,417169141,FLUOCINOLONE .01% CR 15GM,371.6,Sharp Coronado Hospital,2019
1617,SCO,417169145,CONJ ESTROGNS 0.625MG TAB,27.8,Sharp Coronado Hospital,2019
1618,SCO,417169151,ETHANOLMN 100MG/2ML INJ,6045.3,Sharp Coronado Hospital,2019
1619,SCO,417169184,FLUORESCN/BENOX OPH 5ML,104.6,Sharp Coronado Hospital,2019
1620,SCO,417169194,FLUOCINONIDE 0.05% CR 60GM,1171.15,Sharp Coronado Hospital,2019
1621,SCO,417169195,FLUOCINONIDE 0.05% CR 30GM,419.7,Sharp Coronado Hospital,2019
1622,SCO,417169216,EFUDEX 5% SOLN 10ML            ,488.85,Sharp Coronado Hospital,2019
1623,SCO,417169226,GELATIN SPONGE 100CM,102.8,Sharp Coronado Hospital,2019
1624,SCO,417169231,GELATIN POWDER 1GM,300.4,Sharp Coronado Hospital,2019
1625,SCO,417169241,GANCICLOVIR 500MG/10ML INJ,1283.2,Sharp Coronado Hospital,2019
1626,SCO,417169290,INDOMETHACIN 50MG SUPP,215.55,Sharp Coronado Hospital,2019
1627,SCO,417169342,HYDROMORPH 2MG INJ,21.75,Sharp Coronado Hospital,2019
1628,SCO,417169371,GENTAMICIN OPH 5ML             ,89.3,Sharp Coronado Hospital,2019
1629,SCO,417169373,GENTAMICIN OPH OINT            ,68.1,Sharp Coronado Hospital,2019
1630,SCO,417169374,GENTAMICIN OINT 15GM,391.7,Sharp Coronado Hospital,2019
1631,SCO,417169445,GLUCAGON 1MG W/O DIL INJ,1411.05,Sharp Coronado Hospital,2019
1632,SCO,417169451,GENTAMICIN CR 15GM,352.55,Sharp Coronado Hospital,2019
1633,SCO,417169453,ERYTH BASE 250MG TAB,55.2,Sharp Coronado Hospital,2019
1634,SCO,417169456,ERYTH EC 250MG TAB,35.7,Sharp Coronado Hospital,2019
1635,SCO,417169464,CONJ ESTROGNS VAG CRM 30GM,766.35,Sharp Coronado Hospital,2019
1636,SCO,417169474,ERYTH .5% OPH OINT 3.5GM,51.55,Sharp Coronado Hospital,2019
1637,SCO,417169497,ESMOLOL 100MG INJ              ,65.45,Sharp Coronado Hospital,2019
1638,SCO,417169502,ERYTH LACTO 500MG INJ,1038.6,Sharp Coronado Hospital,2019
1639,SCO,417169511,NITRO 0.3MG/HR PATCH,30.3,Sharp Coronado Hospital,2019
1640,SCO,417169568,HEPATITIS B VACC 20MCG INJ,153.45,Sharp Coronado Hospital,2019
1641,SCO,417169579,HALOPERIDOL 5MG/1ML INJ,19.4,Sharp Coronado Hospital,2019
1642,SCO,417169584,HYDROMORPHONE 1MG INJ,28.1,Sharp Coronado Hospital,2019
1643,SCO,417169639,HYDRALAZINE 20MG/1ML INJ,44.05,Sharp Coronado Hospital,2019
1644,SCO,417169659,DRONABINOL 5MG CAP,88.6,Sharp Coronado Hospital,2019
1645,SCO,417169669,DOXYCYCLINE 100MG INJ,411.45,Sharp Coronado Hospital,2019
1646,SCO,417169739,EPHEDRINE 50MG/ML AMP INJ,286.9,Sharp Coronado Hospital,2019
1647,SCO,417169752,PHENYLEPH 2.5% OPH 2ML,112.75,Sharp Coronado Hospital,2019
1648,SCO,417169762,PILOCAR 2% OPH 15ML,310.9,Sharp Coronado Hospital,2019
1649,SCO,417169769,PHYTONADIONE 5MG TAB,307.75,Sharp Coronado Hospital,2019
1650,SCO,417169783,NYSTATIN TOP PWD 15GM,74.7,Sharp Coronado Hospital,2019
1651,SCO,417169784,NYSTATIN CR 15GM,82.3,Sharp Coronado Hospital,2019
1652,SCO,417169792,NYSTATIN OINT 30GM             ,136.05,Sharp Coronado Hospital,2019
1653,SCO,417169796,NYSTATIN CR 30GM,88.2,Sharp Coronado Hospital,2019
1654,SCO,417169801,PILOCAR 4% OPH 15ML            ,780.2,Sharp Coronado Hospital,2019
1655,SCO,417169852,KCL ELIX 20MEQ/15ML            ,60.95,Sharp Coronado Hospital,2019
1656,SCO,417169856,POLYMX/TRIM OPH 10ML,226.15,Sharp Coronado Hospital,2019
1657,SCO,417169861,"POLYMX B 500,000U INJ",68.1,Sharp Coronado Hospital,2019
1658,SCO,417169911,NS 100ML BAG                   ,118.35,Sharp Coronado Hospital,2019
1659,SCO,417169912,NS 500ML BAG                   ,135.25,Sharp Coronado Hospital,2019
1660,SCO,417169913,NS 50ML BAG                    ,112.75,Sharp Coronado Hospital,2019
1661,SCO,417169916,NS 150ML BAG                   ,124.0,Sharp Coronado Hospital,2019
1662,SCO,417169921,NACL 4MEQ/ML INJ               ,54.0,Sharp Coronado Hospital,2019
1663,SCO,417169922,NS 1000ML BAG                  ,140.95,Sharp Coronado Hospital,2019
1664,SCO,417169923,NS 250ML BAG                   ,129.65,Sharp Coronado Hospital,2019
1665,SCO,417169954,DEXA/NEO/POLYMX OPH 5ML,282.15,Sharp Coronado Hospital,2019
1666,SCO,417169969,SOD PHOS 4MEQ/ML INJ,206.4,Sharp Coronado Hospital,2019
1667,SCO,417169970,SOD POLYSTYN 15GM 60ML,76.55,Sharp Coronado Hospital,2019
1668,SCO,417169972,SOD THIOSULFATE 25% 50ML INJ,952.6,Sharp Coronado Hospital,2019
1669,SCO,417170002,SULFACETMD 10% OPH 15ML,377.05,Sharp Coronado Hospital,2019
1670,SCO,417170005,SULFACTMD 10% OPH 5ML,1371.3,Sharp Coronado Hospital,2019
1671,SCO,417170065,MORPHINE 4MG INJ SYRG,24.1,Sharp Coronado Hospital,2019
