,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
1014,904131309,BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSPENSION,19.8,19.8,Unversity of California Davis Medical Center,2019
1015,904131546,BISMUTH SUBSALICYLATE 262 MG CHEWABLE TABLET 524 M,2.1,2.1,Unversity of California Davis Medical Center,2019
1016,904198261,ACETAMINOPHEN 325 MG TABLET 100 EACH,1.0,1.0,Unversity of California Davis Medical Center,2019
1017,904198861,ACETAMINOPHEN 500 MG TABLET 500 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1018,904201360,"ASPIRIN 325 MG TABLET,DELAYED RELEASE 325 MG",1.0,1.0,Unversity of California Davis Medical Center,2019
1019,904205661,DIPHENHYDRAMINE 50 MG CAPSULE 50 MG,1.13,1.13,Unversity of California Davis Medical Center,2019
1020,904208560,"VITAMIN A 10,000 UNIT CAPSULE 10000 UNITS",1.0,1.0,Unversity of California Davis Medical Center,2019
1021,904227280,NIACIN 500 MG TABLET 500 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1022,904253321,CALAMINE 8 %-ZINC OXIDE 8 % LOTION 177 ML,19.31,19.31,Unversity of California Davis Medical Center,2019
1023,904272046,POTASSIUM BICARBONATE-CITRIC ACID 25 MEQ EFFERVESC,16.22,16.22,Unversity of California Davis Medical Center,2019
1024,904272561,SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,114.2,114.2,Unversity of California Davis Medical Center,2019
1025,904282161,OXYBUTYNIN CHLORIDE 5 MG TABLET 100 EACH,68.13,68.13,Unversity of California Davis Medical Center,2019
1026,904292461,VERAPAMIL 120 MG TABLET 60 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1027,904386575,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL 44 ML,58.19,58.19,Unversity of California Davis Medical Center,2019
1028,904404360,"OMEGA-3 FATTY ACIDS-FISH OIL 340 MG-1,000 MG CAPSU",1.0,1.0,Unversity of California Davis Medical Center,2019
1029,904504761,CAPTOPRIL 50 MG TABLET 50 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1030,904506260,CALCIUM CITRATE 200 MG (950 MG) TABLET 950 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1031,904512559,PSEUDOEPHEDRINE 60 MG TABLET 100 EACH,21.09,21.09,Unversity of California Davis Medical Center,2019
1032,904522452,"LACTASE 3,000 UNIT TABLET 3000 UNITS",1.08,1.08,Unversity of California Davis Medical Center,2019
1033,904530661,DIPHENHYDRAMINE 25 MG CAPSULE 25 MG,1.05,1.05,Unversity of California Davis Medical Center,2019
1034,904533260,ZINC SULFATE 220 MG (50 MG) CAPSULE 220 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1035,904544861,"PENTOXIFYLLINE ER 400 MG TABLET,EXTENDED RELEASE 4",16.22,16.22,Unversity of California Davis Medical Center,2019
1036,904552461,DOXAZOSIN 4 MG TABLET 100 EACH,101.7,101.7,Unversity of California Davis Medical Center,2019
1037,904565661,CLONIDINE HCL 0.1 MG TABLET 100 EACH,68.13,68.13,Unversity of California Davis Medical Center,2019
1038,904567761,PAROXETINE 20 MG TABLET 20 MG,24.64,24.64,Unversity of California Davis Medical Center,2019
1039,904567961,PAROXETINE 40 MG TABLET 100 EACH,288.3,288.3,Unversity of California Davis Medical Center,2019
1040,904571135,OXYMETAZOLINE 0.05 % NASAL SPRAY 15 ML,17.24,17.24,Unversity of California Davis Medical Center,2019
1041,904578561,FLUOXETINE 20 MG CAPSULE 20 MG,20.84,20.84,Unversity of California Davis Medical Center,2019
1042,904582460,"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET 100",1.0,1.0,Unversity of California Davis Medical Center,2019
1043,904585361,IBUPROFEN 400 MG TABLET 400 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1044,904585461,IBUPROFEN 600 MG TABLET 600 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1045,904585861,ALPRAZOLAM 0.25 MG TABLET 0.25 MG,33.53,33.53,Unversity of California Davis Medical Center,2019
1046,904588061,DIAZEPAM 5 MG TABLET 2.5 MG,33.53,33.53,Unversity of California Davis Medical Center,2019
1047,904589430,"SIMETHICONE 40 MG/0.6 ML ORAL DROPS,SUSPENSION 30",98.77,98.77,Unversity of California Davis Medical Center,2019
1048,904589615,GLUCOSE 4 GRAM CHEWABLE TABLET 3-6 TABLET,4.66,4.66,Unversity of California Davis Medical Center,2019
1049,904608261,ZOLPIDEM 5 MG TABLET 5 MG,33.53,33.53,Unversity of California Davis Medical Center,2019
1050,904608361,ZOLPIDEM 10 MG TABLET 10 MG,33.53,33.53,Unversity of California Davis Medical Center,2019
1051,904608461,CITALOPRAM 10 MG TABLET 10 MG,20.36,20.36,Unversity of California Davis Medical Center,2019
1052,904608561,CITALOPRAM 20 MG TABLET 10 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1053,904625620,LOPERAMIDE 1 MG/7.5 ML ORAL LIQUID 120 ML,158.71,158.71,Unversity of California Davis Medical Center,2019
1054,904628361,OLANZAPINE 2.5 MG TABLET 2.5 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1055,904630261,CARVEDILOL 12.5 MG TABLET 6.25 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1056,904640761,"BISACODYL 5 MG TABLET,DELAYED RELEASE 5 MG",1.0,1.0,Unversity of California Davis Medical Center,2019
1057,904645061,"ISOSORBIDE MONONITRATE ER 60 MG TABLET,EXTENDED RE",16.22,16.22,Unversity of California Davis Medical Center,2019
1058,904646161,PROMETHAZINE 25 MG TABLET 100 EACH,95.2,95.2,Unversity of California Davis Medical Center,2019
1059,904647461,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE 20 MG",17.14,17.14,Unversity of California Davis Medical Center,2019
1060,904647761,DONEPEZIL 5 MG TABLET 5 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1061,904647861,DONEPEZIL 10 MG TABLET 10 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1062,904648838,WHITE PETROLATUM-MINERAL OIL 83 %-15 % EYE OINTMEN,21.09,21.09,Unversity of California Davis Medical Center,2019
1063,904649035,SODIUM CHLORIDE 5 % EYE DROPS 15 ML,414.93,414.93,Unversity of California Davis Medical Center,2019
1064,904649235,POLYVINYL ALCOHOL 1.4 % EYE DROPS 1 DROP,16.22,16.22,Unversity of California Davis Medical Center,2019
1065,904651204,ARIPIPRAZOLE 15 MG TABLET 15 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1066,904652261,SENNOSIDES 8.6 MG TABLET 100 EACH,21.09,21.09,Unversity of California Davis Medical Center,2019
1067,904655461,TRAZODONE 50 MG TABLET 25 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1068,904762331,HYDROCORTISONE 1 % TOPICAL CREAM 28 G,21.09,21.09,Unversity of California Davis Medical Center,2019
1069,904775127,WHITE PETROLATUM-MINERAL OIL TOPICAL CREAM 454 G,21.09,21.09,Unversity of California Davis Medical Center,2019
1070,904791559,IBUPROFEN 200 MG TABLET 100 EACH,1.0,1.0,Unversity of California Davis Medical Center,2019
1071,941040901,CCPD LAST BAG 1.5% WITH NO ADDITIVES (ADULT) 1 BAG,250.91,250.91,Unversity of California Davis Medical Center,2019
1072,941040906,CAPD LAST BAG 1.5% WITH NO ADDITIVES (ADULT) 1 BAG,250.91,250.91,Unversity of California Davis Medical Center,2019
1073,941045701,DIANEAL 2.5% CONTINUOUS CYCLING WITH NO ADDITIVES,847.26,847.26,Unversity of California Davis Medical Center,2019
1074,941045708,CCPD LAST BAG 2.5% WITH NO ADDITIVES (ADULT) 1 BAG,250.91,250.91,Unversity of California Davis Medical Center,2019
1075,941045901,DIANEAL 4.25% CONTINUOUS CYCLING WITH NO ADDITIVES,250.91,250.91,Unversity of California Davis Medical Center,2019
1076,941045908,DIANEAL 4.25% WITH NO ADDITIVES (PEDIATRICS) 2000,250.91,250.91,Unversity of California Davis Medical Center,2019
1077,941067906,CCPD LAST BAG ICODEXTRIN 7.5% WITH NO ADDITIVES (A,1272.7,1272.7,Unversity of California Davis Medical Center,2019
1078,942064104,ACD REGIONAL CITRATE ANTICOAGULATION FOR PEDIATRIC,253.26,253.26,Unversity of California Davis Medical Center,2019
1079,944049001,ALBUMIN 25% IV - PEDS 20 ML,919.05,919.05,Unversity of California Davis Medical Center,2019
1080,944049102,ALBUMIN 5% IV CONTINUOUS INFUSION 500 ML,1514.75,1514.75,Unversity of California Davis Medical Center,2019
1081,944049301,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION 50 ML",1296.42,1296.42,Unversity of California Davis Medical Center,2019
1082,944304510,ANTIHEMOPHILIC FACTOR VIII (RECOMB) 1 UNIT IV KIT,22.71,22.71,Unversity of California Davis Medical Center,2019
1083,944305102,ANTIHEMOPHILIC FACTOR VIII (RECOMB) 1 UNIT IV KIT,22.71,22.71,Unversity of California Davis Medical Center,2019
1084,944305202,ANTIHEMOPHILIC FACTOR VIII (RECOMB) 1 UNIT IV KIT,22.71,22.71,Unversity of California Davis Medical Center,2019
1085,944305302,ANTIHEMOPHILIC FACTOR VIII (RECOMB) 1 UNIT IV KIT,22.71,22.71,Unversity of California Davis Medical Center,2019
1086,944381001,PEGASPARGASE 750 UNIT/ML INJECTION SOLUTION 5 ML,98262.92,98262.92,Unversity of California Davis Medical Center,2019
1087,944840202,THROMBIN (HUMAN)-FIBRINOGEN-APROTININ-CALCIUM 2 ML,1894.36,1894.36,Unversity of California Davis Medical Center,2019
1088,944850304,THROMBIN(HUM PLAS)-FIBRIN-APROT-CA 2.5 TO 6.5 UNIT,3138.71,3138.71,Unversity of California Davis Medical Center,2019
1089,944870202,FIBRINOGEN-THROMBIN 4.8 CM X 4.8 CM TOPICAL PATCH,3020.5,3020.5,Unversity of California Davis Medical Center,2019
1090,998061505,"DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION 5 ML",687.38,687.38,Unversity of California Davis Medical Center,2019
1091,998063006,"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/",1029.74,1029.74,Unversity of California Davis Medical Center,2019
1092,1000004606,ORGAN PRESERVATION (BELZER UW) 125 MEQ/L PERFUSION,167.63,167.63,Unversity of California Davis Medical Center,2019
1093,1875026701,MAGNESIUM CARBONATE 54 MG/5 ML ORAL LIQUID 355 ML,21.09,21.09,Unversity of California Davis Medical Center,2019
1094,2359046015,LACTOBACILLUS REUTERI 100 MILLION CELL-VIT D3 400,21.45,21.45,Unversity of California Davis Medical Center,2019
1095,4810701282,COPPER GLUCONATE 2 MG TABLET 2 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1096,5047450854,SODIUM HYALURONATE 14 MG/ML INTRAOCULAR SYRINGE 12,811.99,811.99,Unversity of California Davis Medical Center,2019
1097,7610022640,MELATONIN 3 MG TABLET 3 MG,1.0,1.0,Unversity of California Davis Medical Center,2019
1098,8065183055,SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE .5,1546.33,1546.33,Unversity of California Davis Medical Center,2019
1099,8080433301,"BISMUTH TRIBROM-PETROLATUM,WH 1"" X 8"" BANDAGE 1 EA",20.71,20.71,Unversity of California Davis Medical Center,2019
1100,8137008944,LUBRICANTS TOPICAL GEL 5 G,1.09,1.09,Unversity of California Davis Medical Center,2019
1101,8290306521,INTRAOP HEPARIN PF 10 UNITS/ML 3 ML SYRINGE 3 ML,22.71,22.71,Unversity of California Davis Medical Center,2019
1102,10019005561,"ESMOLOL 2,500 MG/250 ML (10 MG/ML) IN SODIUM CHLOR",1463.61,1463.61,Unversity of California Davis Medical Center,2019
1103,10019007587,ESMOLOL DRIP - PEDS *HIGH* CONCENTRATION 100 ML,1347.91,1347.91,Unversity of California Davis Medical Center,2019
1104,10019025012,ATROPINE 0.4 MG/ML INJECTION SOLUTION 0.4 MG,23.92,23.92,Unversity of California Davis Medical Center,2019
1105,10019055302,SCOPOLAMINE 1 MG OVER 3 DAYS TRANSDERMAL PATCH 1 P,258.19,258.19,Unversity of California Davis Medical Center,2019
1106,10019092501,IFOSFAMIDE 1 GRAM INTRAVENOUS SOLUTION 1 EACH,921.79,921.79,Unversity of California Davis Medical Center,2019
1107,10019095501,CYCLOPHOSPHAMIDE 500 MG INTRAVENOUS SOLUTION 1 EAC,3208.35,3208.35,Unversity of California Davis Medical Center,2019
1108,10019095601,CYCLOPHOSPHAMIDE 1 GRAM INTRAVENOUS SOLUTION 1 EAC,4948.77,4948.77,Unversity of California Davis Medical Center,2019
1109,10122032501,NICARDIPINE 40 MG/200 ML IN SODIUM CHLORIDE(ISO) I,1664.4,1664.4,Unversity of California Davis Medical Center,2019
1110,10147075004,KETOCONAZOLE 2 % SHAMPOO 120 ML,783.42,783.42,Unversity of California Davis Medical Center,2019
1111,10481011108,IODINE-POTASSIUM IODIDE 5 %-10 % TOPICAL SOLUTION,298.96,298.96,Unversity of California Davis Medical Center,2019
1112,10939058233,COLLOIDAL OATMEAL TOPICAL PACKET 1 PACKET,22.26,22.26,Unversity of California Davis Medical Center,2019
1113,11704037001,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION 5 G,4226.72,4226.72,Unversity of California Davis Medical Center,2019
1114,11980001105,SULFACETAMIDE SODIUM 10 % EYE DROPS 5 ML,526.64,526.64,Unversity of California Davis Medical Center,2019
1115,11980017405,"PREDNISOLONE ACETATE 0.12 % EYE DROPS,SUSPENSION 5",697.17,697.17,Unversity of California Davis Medical Center,2019
1116,11980017410,"PREDNISOLONE ACETATE 0.12 % EYE DROPS,SUSPENSION 1",1016.98,1016.98,Unversity of California Davis Medical Center,2019
1117,11980018001,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION 1 ML",244.26,244.26,Unversity of California Davis Medical Center,2019
1118,11980018010,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION 1 DR",16.22,16.22,Unversity of California Davis Medical Center,2019
1119,11980018015,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION 1 DR",46.84,46.84,Unversity of California Davis Medical Center,2019
1120,11980021110,"FLUOROMETHOLONE 0.1 % EYE DROPS,SUSPENSION 10 ML",806.62,806.62,Unversity of California Davis Medical Center,2019
1121,11980022805,"FLUOROMETHOLONE 0.25 % EYE DROPS,SUSPENSION 5 ML",644.69,644.69,Unversity of California Davis Medical Center,2019
1122,11994001104,PERFLUTREN LIPID MICROSPHERES 1.1 MG/ML INTRAVENOU,1664.98,1664.98,Unversity of California Davis Medical Center,2019
1123,12870000101,SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,16.22,16.22,Unversity of California Davis Medical Center,2019
1124,12980002000,WHITE PETROLATUM-ZINC TOPICAL PASTE 57 G,21.09,21.09,Unversity of California Davis Medical Center,2019
1125,13533031801,RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCU,852.14,852.14,Unversity of California Davis Medical Center,2019
1126,13533031805,RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCU,3889.42,3889.42,Unversity of California Davis Medical Center,2019
1127,13533060320,ANTITHROMBIN III (HUMAN) 1 UNIT IV SOLR 1 EACH,71.76,71.76,Unversity of California Davis Medical Center,2019
1128,13533063402,TETANUS IMMUNE GLOBULIN (PF) 250 UNIT INTRAMUSCULA,1643.06,1643.06,Unversity of California Davis Medical Center,2019
1129,13533066106,RHO(D) IMMUNE GLOBULIN 250 UNIT (50 MCG) INTRAMUSC,1034.31,1034.31,Unversity of California Davis Medical Center,2019
1130,13533080012,IMMUNE GLOBU G 1 GRAM/10 ML(10 %)-GLY-IGA AVE 46 M,121.58,121.58,Unversity of California Davis Medical Center,2019
1131,13668013401,"FELODIPINE ER 10 MG TABLET,EXTENDED RELEASE 24 HR",22.78,22.78,Unversity of California Davis Medical Center,2019
1132,15584010101,EFAVIRENZ 600 MG-EMTRICITABINE 200 MG-TENOFOVIR DI,1526.61,1526.61,Unversity of California Davis Medical Center,2019
1133,16729004101,TACROLIMUS 0.5 MG CAPSULE 100 EACH,223.0,223.0,Unversity of California Davis Medical Center,2019
1134,16729004201,TACROLIMUS 1 MG CAPSULE 1 MG,37.42,37.42,Unversity of California Davis Medical Center,2019
1135,16729004301,TACROLIMUS 5 MG CAPSULE 5 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1136,16729018217,HYDROCHLOROTHIAZIDE 12.5 MG TABLET 12.5 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1137,16729022405,DECITABINE 50 MG INTRAVENOUS SOLUTION 1 EACH,10981.54,10981.54,Unversity of California Davis Medical Center,2019
1138,17478001202,BENZTROPINE 2 MG/2 ML INJECTION SOLUTION 0.5 MG,413.31,413.31,Unversity of California Davis Medical Center,2019
1139,17478004001,LORAZEPAM 2 MG/ML INJECTION SOLUTION 1 ML,71.76,71.76,Unversity of California Davis Medical Center,2019
1140,17478004532,TETRACAINE HCL (PF) 1 % (10 MG/ML) INJECTION SOLUT,457.5,457.5,Unversity of California Davis Medical Center,2019
1141,17478006412,HYPROMELLOSE 2.5 % EYE DROPS 1 DROP,1.0,1.0,Unversity of California Davis Medical Center,2019
1142,17478009615,CYCLOPENTOLATE 0.5 % EYE DROPS 15 ML,1206.64,1206.64,Unversity of California Davis Medical Center,2019
1143,17478010002,CYCLOPENTOLATE 1 % EYE DROPS 2 ML,415.63,415.63,Unversity of California Davis Medical Center,2019
1144,17478010112,TROPICAMIDE 0.5 % EYE DROPS 15 ML,281.54,281.54,Unversity of California Davis Medical Center,2019
1145,17478020102,PHENYLEPHRINE 2.5 % EYE DROPS 2 ML,637.49,637.49,Unversity of California Davis Medical Center,2019
1146,17478020910,KETOROLAC 0.5 % EYE DROPS 5 ML,1236.49,1236.49,Unversity of California Davis Medical Center,2019
1147,17478020919,KETOROLAC 0.5 % EYE DROPS 3 ML,764.56,764.56,Unversity of California Davis Medical Center,2019
1148,17478021502,ATROPINE 1 % EYE DROPS 2 ML,865.31,865.31,Unversity of California Davis Medical Center,2019
1149,17478025310,FLUORESCEIN 500 MG/5 ML (10 %) INTRAVENOUS SOLUTIO,715.86,715.86,Unversity of California Davis Medical Center,2019
1150,17478028435,GENTAMICIN 0.3 % (3 MG/GRAM) EYE OINTMENT 3.5 G,553.51,553.51,Unversity of California Davis Medical Center,2019
1151,17478029111,CROMOLYN 4 % EYE DROPS 10 ML,1048.22,1048.22,Unversity of California Davis Medical Center,2019
1152,17478030703,AZITHROMYCIN 1 % EYE DROPS 1 DROP,120.07,120.07,Unversity of California Davis Medical Center,2019
1153,17478040303,FLUORESCEIN 0.6 MG EYE STRIPS 1 STRIP,16.22,16.22,Unversity of California Davis Medical Center,2019
1154,17478040401,FLUORESCEIN 1 MG EYE STRIPS 1 STRIP,16.22,16.22,Unversity of California Davis Medical Center,2019
1155,17478050305,ETHANOL (ETHYL ALCOHOL) 98 % INJECTION SOLUTION 1,601.72,601.72,Unversity of California Davis Medical Center,2019
1156,17478050410,METHYLENE BLUE (ANTIDOTE) 1 % (10 MG/ML) INTRAVENO,1285.95,1285.95,Unversity of California Davis Medical Center,2019
1157,17478054602,GRANISETRON HCL 1 MG/ML (1 ML) INTRAVENOUS SOLUTIO,663.54,663.54,Unversity of California Davis Medical Center,2019
1158,17478062235,SODIUM CHLORIDE 5 % EYE OINTMENT 3.5 G,21.09,21.09,Unversity of California Davis Medical Center,2019
1159,17478070102,INDOCYANINE GREEN 25 MG SOLUTION FOR INJECTION 25,1226.33,1226.33,Unversity of California Davis Medical Center,2019
1160,17478070510,BETAXOLOL 0.5 % EYE DROPS 5 ML,648.07,648.07,Unversity of California Davis Medical Center,2019
1161,17478071110,LIDOCAINE 2 % MUCOSAL JELLY 5 ML,219.49,219.49,Unversity of California Davis Medical Center,2019
1162,17478071510,BRIMONIDINE 0.2 % EYE DROPS 5 ML,918.77,918.77,Unversity of California Davis Medical Center,2019
1163,17478079201,LIDOCAINE (PF) 3.5 % EYE GEL 1 ML,747.4,747.4,Unversity of California Davis Medical Center,2019
1164,17478093705,DILTIAZEM 5 MG/ML INTRAVENOUS SOLUTION 5 ML,68.94,68.94,Unversity of California Davis Medical Center,2019
1165,17478093725,DILTIAZEM 5 MG/ML INTRAVENOUS SOLUTION 25 ML,313.06,313.06,Unversity of California Davis Medical Center,2019
1166,19515090952,FLU VACCINE QS 2018-19(6 MOS UP)(PF)60 MCG(15 MCGX,20.03,20.03,Unversity of California Davis Medical Center,2019
1167,20536032201,VINCRISTINE SULFATE LIPOSOMAL 5 MG/31 ML(0.16 MG/M,71109.15,71109.15,Unversity of California Davis Medical Center,2019
1168,24090047388,"PROPRANOLOL ER 120 MG CAPSULE,24 HR,EXTENDED RELEA",68.13,68.13,Unversity of California Davis Medical Center,2019
1169,24208029525,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUS",873.46,873.46,Unversity of California Davis Medical Center,2019
1170,24208029905,"LOTEPREDNOL ETABONATE 0.5 % EYE DROPS,SUSPENSION 5",2082.4,2082.4,Unversity of California Davis Medical Center,2019
1171,24208034205,DESMOPRESSIN 10 MCG/SPRAY (0.1 ML) NASAL SPRAY 5 M,1658.44,1658.44,Unversity of California Davis Medical Center,2019
1172,24208034425,FLUNISOLIDE 25 MCG (0.025 %) NASAL SPRAY 25 ML,729.59,729.59,Unversity of California Davis Medical Center,2019
1173,24208038555,SODIUM CHLORIDE 5 % EYE OINTMENT 3.5 G,21.09,21.09,Unversity of California Davis Medical Center,2019
1174,24208045725,DICLOFENAC 0.1 % EYE DROPS 2.5 ML,369.48,369.48,Unversity of California Davis Medical Center,2019
1175,24208050505,LEVOBUNOLOL 0.5 % EYE DROPS 5 ML,468.25,468.25,Unversity of California Davis Medical Center,2019
1176,24208053535,GANCICLOVIR 0.15 % EYE GEL 5 G,1763.32,1763.32,Unversity of California Davis Medical Center,2019
1177,24208053920,ACETYLCHOLINE CHLORIDE 1 % (10 MG/ML) INTRAOCULAR,477.54,477.54,Unversity of California Davis Medical Center,2019
1178,24208058559,TROPICAMIDE 1 % EYE DROPS 2 ML,141.55,141.55,Unversity of California Davis Medical Center,2019
1179,24208063562,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG-10,000 UNIT/ML",866.71,866.71,Unversity of California Davis Medical Center,2019
1180,24208067004,SULFACETAMIDE SODIUM 10 % EYE DROPS 15 ML,143.09,143.09,Unversity of California Davis Medical Center,2019
1181,24208071510,PREDNISOLONE SODIUM PHOSPHATE 1 % EYE DROPS 10 ML,677.05,677.05,Unversity of California Davis Medical Center,2019
1182,24208073006,PROPARACAINE 0.5 % EYE DROPS 15 ML,243.55,243.55,Unversity of California Davis Medical Center,2019
1183,24208078055,"NEOMYCIN-BACITRACIN-POLYMYXN 3.5 MG-400 UNIT-10,00",21.09,21.09,Unversity of California Davis Medical Center,2019
1184,24208079535,"NEOMYCIN 3.5 MG/G-POLYMYXIN B 10,000 UNIT/G-DEXAME",225.15,225.15,Unversity of California Davis Medical Center,2019
1185,24208082555,ATROPINE 1 % EYE OINTMENT 3.5 G,68.06,68.06,Unversity of California Davis Medical Center,2019
1186,24208091019,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT 1 G,349.27,349.27,Unversity of California Davis Medical Center,2019
1187,24208091055,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT 3.5 G,158.18,158.18,Unversity of California Davis Medical Center,2019
1188,24208092064,TETRACAINE 0.5 % EYE DROPS 15 ML,127.9,127.9,Unversity of California Davis Medical Center,2019
1189,24357070106,LIDOCAINE 4 % TOPICAL CREAM 5 G,151.96,151.96,Unversity of California Davis Medical Center,2019
1190,24385007026,VITAMINS A AND D-WHITE PETROLATUM-LANOLIN TOPICAL,139.91,139.91,Unversity of California Davis Medical Center,2019
1191,24571011605,PHOSPHATE DIALYSIS SOLN WITHOUT DEXTR K 4 MEQ-CA 2,250.91,250.91,Unversity of California Davis Medical Center,2019
1192,24571011706,"PHOSPHATE DIALY SOLN W-OUT CALCIUM,DEX K 4 MEQ-MG",250.91,250.91,Unversity of California Davis Medical Center,2019
1193,24987037710,CEFTAZIDIME IM - INFANTS AND NEONATES 1 EACH,222.87,222.87,Unversity of California Davis Medical Center,2019
1194,25021013281,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVEN,236.38,236.38,Unversity of California Davis Medical Center,2019
1195,25021013282,LEVOFLOXACIN IV PIGGYBACK (MADE BY PHARMACY) 100 M,371.45,371.45,Unversity of California Davis Medical Center,2019
1196,25021013283,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVE,346.12,346.12,Unversity of California Davis Medical Center,2019
1197,25021018487,FLUCONAZOLE 400 MG/200 ML IN SOD. CHLORIDE(ISO) IN,472.75,472.75,Unversity of California Davis Medical Center,2019
1198,25021040201,"HEPARIN (PORCINE) 5,000 UNIT/ML SOLUTION FOR INJEC",87.8,87.8,Unversity of California Davis Medical Center,2019
1199,25021067120,ROPIVACAINE (PF) 2 MG/ML (0.2 %) INJECTION SOLUTIO,303.91,303.91,Unversity of California Davis Medical Center,2019
1200,25021067377,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR 11 ML,214.51,214.51,Unversity of California Davis Medical Center,2019
1201,25021082682,ZOLEDRONIC ACID 4 MG/100 ML-MANNITOL-0.9 % NACL IN,3378.0,3378.0,Unversity of California Davis Medical Center,2019
1202,25682000101,ECULIZUMAB 300 MG/30 ML INTRAVENOUS SOLUTION 30 ML,41285.92,41285.92,Unversity of California Davis Medical Center,2019
1203,25767073545,CARDIOPLEGIA - CUSTODIOL HTK (1000 ML) 1000 ML,1868.8,1868.8,Unversity of California Davis Medical Center,2019
1204,27437020811,CEFIXIME 400 MG CAPSULE 400 MG,68.13,68.13,Unversity of California Davis Medical Center,2019
1205,27808003301,THEOPHYLLINE 80 MG/15 ML ORAL SOLUTION 473 ML,1291.54,1291.54,Unversity of California Davis Medical Center,2019
1206,30768002793,VITAMIN E TOPICAL OIL 75 ML,21.09,21.09,Unversity of California Davis Medical Center,2019
1207,31382055705,"BUPIVACAINE 0.5 %-EPINEPHRINE BITARTRATE 1:200,000",22.71,22.71,Unversity of California Davis Medical Center,2019
1208,37000002404,PSYLLIUM ORAL PACKET 1 PACKET,2.4,2.4,Unversity of California Davis Medical Center,2019
1209,37205019573,CAFFEINE 200 MG TABLET 200 MG,16.22,16.22,Unversity of California Davis Medical Center,2019
1210,37205040262,IBUPROFEN 100 MG CHEWABLE TABLET 24 EACH,1.0,1.0,Unversity of California Davis Medical Center,2019
1211,38779061308,GLYCERIN (BULK) 100 % LIQUID 500 ML,26.5,26.5,Unversity of California Davis Medical Center,2019
1212,38779088403,PYRIMETHAMINE (BULK) POWDER 5 G,68.13,68.13,Unversity of California Davis Medical Center,2019
1213,38779251008,COMPOUNDING VEHICLE SUSPENSION NO.7 ORAL 473 ML,62.91,62.91,Unversity of California Davis Medical Center,2019
1214,39822019001,ACETAZOLAMIDE IV - PEDS 1 EACH,781.36,781.36,Unversity of California Davis Medical Center,2019
1215,39822041201,TOBRAMYCIN 1.2 GRAM SOLUTION FOR INJECTION 1 VIAL,2469.23,2469.23,Unversity of California Davis Medical Center,2019
1216,39822061501,COLISTIN (COLISTIMETHATE SODIUM) 150 MG SOLUTION F,894.33,894.33,Unversity of California Davis Medical Center,2019
1217,39822105505,AMPHOTERICIN B 50 MG SOLUTION FOR INJECTION 1 EACH,689.43,689.43,Unversity of California Davis Medical Center,2019
