,Charge Code,Description,CPT4 Code,Price,Hospital,Year
17045,447000055757,CATH ULTRA 018 4X120MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17046,447000055758,CATH ULTRA 018 4X150MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17047,447000055759,CATH ULTRA 018 4X20MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17048,447000055760,CATH ULTRA 018 4X220MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17049,447000055761,CATH ULTRA 018 4X40MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17050,447000055762,CATH ULTRA 018 4X60MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17051,447000055763,CATH ULTRA 018 5X100MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17052,447000055764,CATH ULTRA 018 5X120MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17053,447000055765,CATH ULTRA 018 5X150MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17054,447000055766,CATH ULTRA 018 5X20MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17055,447000055767,CATH ULTRA 018 5X220MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17056,447000055768,CATH ULTRA 018 5X40MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17057,447000055769,CATH ULTRA 018 5X60MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17058,447000055770,CATH ULTRA 018 6X100MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17059,447000055771,CATH ULTRA 018 6X120MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17060,447000055772,CATH ULTRA 018 6X150MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17061,447000055773,CATH ULTRA 018 6X20MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17062,447000055774,CATH ULTRA 018 6X220MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17063,447000055775,CATH ULTRA 018 6X40MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17064,447000055776,CATH ULTRA 018 6X60MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17065,447000055777,CATH ULTRA 018 7X40MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17066,447000055778,CATH ULTRA 018 8X40MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17067,447000055779,CATH ULTRA 018 9X40MMX75CM,C1725,441.0,Rideout Memorial Hospital,2019
17068,447000055780,STENT PROMUS OTW 2.25MMX8MM,C1874,6187.5,Rideout Memorial Hospital,2019
17069,447000055781,STENT PROMUS OTW 2.25MMX12MM,C1874,6187.5,Rideout Memorial Hospital,2019
17070,447000055782,STENT PROMUS OTW 2.25MMX16MM,C1874,6187.5,Rideout Memorial Hospital,2019
17071,447000055783,STENT PROMUS OTW 2.25MMX20MM,C1874,6187.5,Rideout Memorial Hospital,2019
17072,447000055784,STENT PROMUS OTW 2.25MMX24MM,C1874,6187.5,Rideout Memorial Hospital,2019
17073,447000055785,STENT PROMUS OTW 2.25MMX28MM,C1874,6187.5,Rideout Memorial Hospital,2019
17074,447000055786,STENT PROMUS OTW 2.25MMX32MM,C1874,6187.5,Rideout Memorial Hospital,2019
17075,447000055787,STENT PROMUS OTW 2.50MMX8MM,C1874,6187.5,Rideout Memorial Hospital,2019
17076,447000055788,STENT PROMUS OTW 2.50MMX12MM,C1874,6187.5,Rideout Memorial Hospital,2019
17077,447000055789,STENT PROMUS OTW 2.50MMX16MM,C1874,6187.5,Rideout Memorial Hospital,2019
17078,447000055790,STENT PROMUS OTW 2.50MMX20MM,C1874,6187.5,Rideout Memorial Hospital,2019
17079,447000055791,STENT PROMUS OTW 2.50MMX24MM,C1874,6187.5,Rideout Memorial Hospital,2019
17080,447000055792,STENT PROMUS OTW 2.50MMX28MM,C1874,6187.5,Rideout Memorial Hospital,2019
17081,447000055793,STENT PROMUS OTW 2.50MMX32MM,C1874,6187.5,Rideout Memorial Hospital,2019
17082,447000055794,STENT PROMUS OTW 2.50MMX38MM,C1874,6187.5,Rideout Memorial Hospital,2019
17083,447000055795,STENT PROMUS OTW 2.75MMX8MM,C1874,6187.5,Rideout Memorial Hospital,2019
17084,447000055796,STENT PROMUS OTW 2.75MMX12MM,C1874,6187.5,Rideout Memorial Hospital,2019
17085,447000055797,STENT PROMUS OTW 2.75MMX16MM,C1874,6187.5,Rideout Memorial Hospital,2019
17086,447000055798,STENT PROMUS OTW 2.75MMX20MM,C1874,6187.5,Rideout Memorial Hospital,2019
17087,447000055799,STENT PROMUS OTW 2.75MMX24MM,C1874,6187.5,Rideout Memorial Hospital,2019
17088,447000055800,STENT PROMUS OTW 2.75MMX28MM,C1874,6187.5,Rideout Memorial Hospital,2019
17089,447000055801,STENT PROMUS OTW 2.75MMX32MM,C1874,6187.5,Rideout Memorial Hospital,2019
17090,447000055802,STENT PROMUS OTW 2.75MMX38MM,C1874,6187.5,Rideout Memorial Hospital,2019
17091,447000055803,STENT PROMUS OTW 3.00MMX8MM,C1874,6187.5,Rideout Memorial Hospital,2019
17092,447000055804,STENT PROMUS OTW 3.00MMX12MM,C1874,6187.5,Rideout Memorial Hospital,2019
17093,447000055805,STENT PROMUS OTW 3.00MMX16MM,C1874,6187.5,Rideout Memorial Hospital,2019
17094,447000055806,STENT PROMUS OTW 3.00MMX20MM,C1874,6187.5,Rideout Memorial Hospital,2019
17095,447000055807,STENT PROMUS OTW 3.00MMX24MM,C1874,6187.5,Rideout Memorial Hospital,2019
17096,447000055808,STENT PROMUS OTW 3.00MMX28MM,C1874,6187.5,Rideout Memorial Hospital,2019
17097,447000055809,STENT PROMUS OTW 3.00MMX32MM,C1874,6187.5,Rideout Memorial Hospital,2019
17098,447000055810,STENT PROMUS OTW 3.00MMX38MM,C1874,6187.5,Rideout Memorial Hospital,2019
17099,447000055811,STENT PROMUS OTW 3.50MMX8MM,C1874,6187.5,Rideout Memorial Hospital,2019
17100,447000055812,STENT PROMUS OTW 3.50MMX12MM,C1874,6187.5,Rideout Memorial Hospital,2019
17101,447000055813,STENT PROMUS OTW 3.50MMX16MM,C1874,6187.5,Rideout Memorial Hospital,2019
17102,447000055814,STENT PROMUS OTW 3.50MMX20MM,C1874,6187.5,Rideout Memorial Hospital,2019
17103,447000055815,STENT PROMUS OTW 3.50MMX24MM,C1874,6187.5,Rideout Memorial Hospital,2019
17104,447000055816,STENT PROMUS OTW 3.50MMX28MM,C1874,6187.5,Rideout Memorial Hospital,2019
17105,447000055817,STENT PROMUS OTW 3.50MMX32MM,C1874,6187.5,Rideout Memorial Hospital,2019
17106,447000055818,STENT PROMUS OTW 3.50MMX38MM,C1874,6187.5,Rideout Memorial Hospital,2019
17107,447000055819,STENT PROMUS OTW 4.00MMX8MM,C1874,6187.5,Rideout Memorial Hospital,2019
17108,447000055820,STENT PROMUS OTW 4.00MMX12MM,C1874,6187.5,Rideout Memorial Hospital,2019
17109,447000055821,STENT PROMUS OTW 4.00MMX16MM,C1874,6187.5,Rideout Memorial Hospital,2019
17110,447000055822,STENT PROMUS OTW 4.00MMX20MM,C1874,6187.5,Rideout Memorial Hospital,2019
17111,447000055823,STENT PROMUS OTW 4.00MMX24MM,C1874,6187.5,Rideout Memorial Hospital,2019
17112,447000055824,STENT PROMUS OTW 4.00MMX28MM,C1874,6187.5,Rideout Memorial Hospital,2019
17113,447000055825,STENT PROMUS OTW 4.00MMX32MM,C1874,6187.5,Rideout Memorial Hospital,2019
17114,447000055826,STENT PROMUS OTW 4.00MMX38MM,C1874,6187.5,Rideout Memorial Hospital,2019
17115,447000055827,CATHETER GUIDE LAUNCHER 5FR JL3.0,C1887,225.0,Rideout Memorial Hospital,2019
17116,447000055828,CATHETER GUIDE LAUNCHER 5FR JL3.5,C1887,225.0,Rideout Memorial Hospital,2019
17117,447000055829,CATHETER GUIDE LAUNCHER 5FR JL4.0,C1887,225.0,Rideout Memorial Hospital,2019
17118,447000055830,CATHETER GUIDE LAUNCHER 5FR JL4.5,C1887,225.0,Rideout Memorial Hospital,2019
17119,447000055831,CATHETER GUIDE LAUNCHER 5FR JL5.0,C1887,225.0,Rideout Memorial Hospital,2019
17120,447000055832,CATHETER GUIDE LAUNCHER 5FR JL6.0,C1887,225.0,Rideout Memorial Hospital,2019
17121,447000055833,CATHETER GUIDE LAUNCHER 5FR JCL3.0,C1887,225.0,Rideout Memorial Hospital,2019
17122,447000055834,CATHETER GUIDE LAUNCHER 5FR JCL3.5,C1887,225.0,Rideout Memorial Hospital,2019
17123,447000055835,CATHETER GUIDE LAUNCHER 5FR JCL4.0,C1887,225.0,Rideout Memorial Hospital,2019
17124,447000055836,CATHETER GUIDE LAUNCHER 5FR JCL4.5,C1887,225.0,Rideout Memorial Hospital,2019
17125,447000055837,CATHETER GUIDE LAUNCHER 5FR JCL5.0,C1887,225.0,Rideout Memorial Hospital,2019
17126,447000055838,CATHETER GUIDE LAUNCHER 5FR SL3.0,C1887,225.0,Rideout Memorial Hospital,2019
17127,447000055839,CATHETER GUIDE LAUNCHER 5FR SL3.5,C1887,225.0,Rideout Memorial Hospital,2019
17128,447000055840,CATHETER GUIDE LAUNCHER 5FR SL4.0,C1887,225.0,Rideout Memorial Hospital,2019
17129,447000055841,CATHETER GUIDE LAUNCHER 5FR SL4.5,C1887,225.0,Rideout Memorial Hospital,2019
17130,447000055842,CATHETER GUIDE LAUNCHER 5FR SL5.0,C1887,225.0,Rideout Memorial Hospital,2019
17131,447000055843,CATHETER GUIDE LAUNCHER 5FR SL6.0,C1887,225.0,Rideout Memorial Hospital,2019
17132,447000055844,CATHETER GUIDE LAUNCHER 5FR AL.75,C1887,225.0,Rideout Memorial Hospital,2019
17133,447000055845,CATHETER GUIDE LAUNCHER 5FR AL1.0,C1887,225.0,Rideout Memorial Hospital,2019
17134,447000055846,CATHETER GUIDE LAUNCHER 5FR AL1.5,C1887,225.0,Rideout Memorial Hospital,2019
17135,447000055847,CATHETER GUIDE LAUNCHER 5FR AL2.0,C1887,225.0,Rideout Memorial Hospital,2019
17136,447000055848,CATHETER GUIDE LAUNCHER 5FR AL2.5,C1887,225.0,Rideout Memorial Hospital,2019
17137,447000055849,CATHETER GUIDE LAUNCHER 5FR AL3.0,C1887,225.0,Rideout Memorial Hospital,2019
17138,447000055850,CATHETER GUIDE LAUNCHER 5FR AL4.0,C1887,225.0,Rideout Memorial Hospital,2019
17139,447000055851,CATHETER GUIDE LAUNCHER 5FR SAL.75,C1887,225.0,Rideout Memorial Hospital,2019
17140,447000055852,CATHETER GUIDE LAUNCHER 5FR SAL1.0,C1887,225.0,Rideout Memorial Hospital,2019
17141,447000055853,CATHETER GUIDE LAUNCHER 5FR SAL1.5,C1887,225.0,Rideout Memorial Hospital,2019
17142,447000055854,CATHETER GUIDE LAUNCHER 5FR SAL2.0,C1887,225.0,Rideout Memorial Hospital,2019
17143,447000055855,CATHETER GUIDE LAUNCHER 5FR SAL2.5,C1887,225.0,Rideout Memorial Hospital,2019
17144,447000055856,CATHETER GUIDE LAUNCHER 5FR SAL3.0,C1887,225.0,Rideout Memorial Hospital,2019
17145,447000055857,CATHETER GUIDE LAUNCHER 5FR SAL4.0,C1887,225.0,Rideout Memorial Hospital,2019
17146,447000055858,CATHETER GUIDE LAUNCHER 5FR JR3.0,C1887,225.0,Rideout Memorial Hospital,2019
17147,447000055859,CATHETER GUIDE LAUNCHER 5FR JR3.5,C1887,225.0,Rideout Memorial Hospital,2019
17148,447000055860,CATHETER GUIDE LAUNCHER 5FR JR4.0,C1887,225.0,Rideout Memorial Hospital,2019
17149,447000055861,CATHETER GUIDE LAUNCHER 5FR JR4.5,C1887,225.0,Rideout Memorial Hospital,2019
17150,447000055862,CATHETER GUIDE LAUNCHER 5FR JR5.0,C1887,225.0,Rideout Memorial Hospital,2019
17151,447000055863,CATHETER GUIDE LAUNCHER 5FR JR6.0,C1887,225.0,Rideout Memorial Hospital,2019
17152,447000055864,CATHETER GUIDE LAUNCHER 5FR JCR3.5,C1887,225.0,Rideout Memorial Hospital,2019
17153,447000055865,CATHETER GUIDE LAUNCHER 5FR JCR4.0,C1887,225.0,Rideout Memorial Hospital,2019
17154,447000055866,CATHETER GUIDE LAUNCHER 5FR JCR4.5,C1887,225.0,Rideout Memorial Hospital,2019
17155,447000055867,CATHETER GUIDE LAUNCHER 5FR JCR5.0,C1887,225.0,Rideout Memorial Hospital,2019
17156,447000055868,CATHETER GUIDE LAUNCHER 5FR SR3.0,C1887,225.0,Rideout Memorial Hospital,2019
17157,447000055869,CATHETER GUIDE LAUNCHER 5FR SR3.5,C1887,225.0,Rideout Memorial Hospital,2019
17158,447000055870,CATHETER GUIDE LAUNCHER 5FR SR4.0,C1887,225.0,Rideout Memorial Hospital,2019
17159,447000055871,CATHETER GUIDE LAUNCHER 5FR SR4.5,C1887,225.0,Rideout Memorial Hospital,2019
17160,447000055872,CATHETER GUIDE LAUNCHER 5FR SR5.0,C1887,225.0,Rideout Memorial Hospital,2019
17161,447000055873,CATHETER GUIDE LAUNCHER 5FR SR6.0,C1887,225.0,Rideout Memorial Hospital,2019
17162,447000055874,CATHETER GUIDE LAUNCHER 5FR AR1.0,C1887,225.0,Rideout Memorial Hospital,2019
17163,447000055875,CATHETER GUIDE LAUNCHER 5FR AR2.0,C1887,225.0,Rideout Memorial Hospital,2019
17164,447000055876,CATHETER GUIDE LAUNCHER 5FR SAR1.0,C1887,225.0,Rideout Memorial Hospital,2019
17165,447000055877,CATHETER GUIDE LAUNCHER 5FR SAR2.0,C1887,225.0,Rideout Memorial Hospital,2019
17166,447000055878,CATHETER GUIDE LAUNCHER 5FR SCR3.5,C1887,225.0,Rideout Memorial Hospital,2019
17167,447000055879,CATHETER GUIDE LAUNCHER 5FR SCR4.0,C1887,225.0,Rideout Memorial Hospital,2019
17168,447000055880,CATHETER GUIDE LAUNCHER 5FR SCR5.0,C1887,225.0,Rideout Memorial Hospital,2019
17169,447000055881,CATHETER GUIDE LAUNCHER 5FR ECR3.5,C1887,225.0,Rideout Memorial Hospital,2019
17170,447000055882,CATHETER GUIDE LAUNCHER 5FR ECR4.0,C1887,225.0,Rideout Memorial Hospital,2019
17171,447000055883,CATHETER GUIDE LAUNCHER 5FR ECR4.5,C1887,225.0,Rideout Memorial Hospital,2019
17172,447000055884,CATHETER GUIDE LAUNCHER 5FR MB1,C1887,225.0,Rideout Memorial Hospital,2019
17173,447000055885,CATHETER GUIDE LAUNCHER 5FR MB2,C1887,225.0,Rideout Memorial Hospital,2019
17174,447000055886,CATHETER GUIDE LAUNCHER 5FR EL GAMAL,C1887,225.0,Rideout Memorial Hospital,2019
17175,447000055887,CATHETER GUIDE LAUNCHER 5FR LCB,C1887,225.0,Rideout Memorial Hospital,2019
17176,447000055888,CATHETER GUIDE LAUNCHER 5FR RCB,C1887,225.0,Rideout Memorial Hospital,2019
17177,447000055889,CATHETER GUIDE LAUNCHER 5FR RCBII,C1887,225.0,Rideout Memorial Hospital,2019
17178,447000055890,CATHETER GUIDE LAUNCHER 5FR RCBD 90CM,C1887,225.0,Rideout Memorial Hospital,2019
17179,447000055891,CATHETER GUIDE LAUNCHER 5FR IMA 90CM,C1887,225.0,Rideout Memorial Hospital,2019
17180,447000055892,CATHETER GUIDE LAUNCHER 5FR CHAMP 0.5,C1887,225.0,Rideout Memorial Hospital,2019
17181,447000055893,CATHETER GUIDE LAUNCHER 5FR CHAMP1.0,C1887,225.0,Rideout Memorial Hospital,2019
17182,447000055894,CATHETER GUIDE LAUNCHER 5FR CHAMP1.5,C1887,225.0,Rideout Memorial Hospital,2019
17183,447000055895,CATHETER GUIDE LAUNCHER 5FR CHAMP2.0,C1887,225.0,Rideout Memorial Hospital,2019
17184,447000055896,CATHETER GUIDE LAUNCHER 5FR CHAMP2.5,C1887,225.0,Rideout Memorial Hospital,2019
17185,447000055897,CATHETER GUIDE LAUNCHER 5FR CHAMP 3.0,C1887,225.0,Rideout Memorial Hospital,2019
17186,447000055898,CATHETER GUIDE LAUNCHER 5FR CHAMP3.5,C1887,225.0,Rideout Memorial Hospital,2019
17187,447000055899,CATHETER GUIDE LAUNCHER 5FR CHAMP4.0,C1887,225.0,Rideout Memorial Hospital,2019
17188,447000055900,CATHETER GUIDE ADROIT 6FR JL3,C1887,226.8,Rideout Memorial Hospital,2019
17189,447000055901,CATHETER GUIDE ADROIT 6FR JL3.5,C1887,226.8,Rideout Memorial Hospital,2019
17190,447000055902,CATHETER GUIDE ADROIT 6FR JL3.5 SH,C1887,226.8,Rideout Memorial Hospital,2019
17191,447000055903,CATHETER GUIDE ADROIT 6FR JL4,C1887,226.8,Rideout Memorial Hospital,2019
17192,447000055904,CATHETER GUIDE ADROIT 6FR JL4 SH,C1887,226.8,Rideout Memorial Hospital,2019
17193,447000055905,CATHETER GUIDE ADROIT 6FR JL5,C1887,226.8,Rideout Memorial Hospital,2019
17194,447000055906,CATHETER GUIDE ADROIT 6FR JR3.5,C1887,226.8,Rideout Memorial Hospital,2019
17195,447000055907,CATHETER GUIDE ADROIT 6FR JR3.5 SH,C1887,226.8,Rideout Memorial Hospital,2019
17196,447000055908,CATHETER GUIDE ADROIT 6FR JR4,C1887,226.8,Rideout Memorial Hospital,2019
17197,447000055909,CATHETER GUIDE ADROIT 6FR JR4 SH,C1887,226.8,Rideout Memorial Hospital,2019
17198,447000055910,CATHETER GUIDE ADROIT 6FR AL.75,C1887,226.8,Rideout Memorial Hospital,2019
17199,447000055911,CATHETER GUIDE ADROIT 6FR AL1,C1887,226.8,Rideout Memorial Hospital,2019
17200,447000055912,CATHETER GUIDE ADROIT 6FR AL 2,C1887,226.8,Rideout Memorial Hospital,2019
17201,447000055913,CATHETER GUIDE ADROIT 6FR AR1,C1887,226.8,Rideout Memorial Hospital,2019
17202,447000055914,CATHETER GUIDE ADROIT 6FR AR2,C1887,226.8,Rideout Memorial Hospital,2019
17203,447000055915,CATHETER GUIDE ADROIT 6FRXB3,C1887,226.8,Rideout Memorial Hospital,2019
17204,447000055916,CATHETER GUIDE ADROIT 6FRXB3.5,C1887,226.8,Rideout Memorial Hospital,2019
17205,447000055917,CATHETER GUIDE ADROIT 6FR XB3.5 SH,C1887,226.8,Rideout Memorial Hospital,2019
17206,447000055918,CATHETER GUIDE ADROIT 6FR XB4,C1887,226.8,Rideout Memorial Hospital,2019
17207,447000055919,CATHETER GUIDE ADROIT 6FR XBLAD3.5,C1887,226.8,Rideout Memorial Hospital,2019
17208,447000055920,CATHETER GUIDE ADROIT 6FR XBC3.5,C1887,226.8,Rideout Memorial Hospital,2019
17209,447000055921,CATHETER GUIDE ADROIT 6FR XB RCA,C1887,226.8,Rideout Memorial Hospital,2019
17210,447000055922,CATHETER GUIDE ADROIT 6FR 3DRC,C1887,226.8,Rideout Memorial Hospital,2019
17211,447000055923,CATHETER GUIDE ADROIT 6FR BARBEAU,C1887,226.8,Rideout Memorial Hospital,2019
17212,447000055924,CATHETER GUIDE ADROIT 6FR LCB,C1887,226.8,Rideout Memorial Hospital,2019
17213,447000055925,CATHETER GUIDE ADROIT 6FR IM,C1887,226.8,Rideout Memorial Hospital,2019
17214,447000055926,CATHETER GUIDE ADROIT 6FR MPA1,C1887,226.8,Rideout Memorial Hospital,2019
17215,447000055927,CATHETER GUIDE ADROIT 6FR H-STK,C1887,226.8,Rideout Memorial Hospital,2019
17216,447000055929,SCREW EMERGENCY 3.2X12MM,C1713,414.0,Rideout Memorial Hospital,2019
17217,447000055930,SCREW 2.5X15MM,C1713,718.25,Rideout Memorial Hospital,2019
17218,447000055931,SCREW LOCKING 2.7X7MM,C1713,718.25,Rideout Memorial Hospital,2019
17219,447000055932,SCREW LOCKING 2.7X9MM,C1713,718.25,Rideout Memorial Hospital,2019
17220,447000055933,SCREW LOCKING 2.7X11MM,C1713,718.25,Rideout Memorial Hospital,2019
17221,447000055934,SCREW LOCKING 2.7X13MM,C1713,718.25,Rideout Memorial Hospital,2019
17222,447000055935,SCREW LOCKING 2.7X19MM,C1713,718.25,Rideout Memorial Hospital,2019
17223,447000055938,SPLINT VSP RECON,,3900.0,Rideout Memorial Hospital,2019
17224,447000055939,PLATE MANDIBLE REC PREBNT 3.0M,C1713,29062.5,Rideout Memorial Hospital,2019
17225,447000055940,PLATE COMPRESSION 5H/6GRV,C1713,3436.0,Rideout Memorial Hospital,2019
17226,447000055941,PLATE COMPRESSION 7H/8GRV,C1713,3436.0,Rideout Memorial Hospital,2019
17227,447000055942,PLATE COMPRESSION 11H/12GRV,C1713,3436.0,Rideout Memorial Hospital,2019
17228,447000055943,STRUT TELE SHORT 119161MM,,5475.0,Rideout Memorial Hospital,2019
17229,447000055944,STRUT TELE MED 138201MM,,5475.0,Rideout Memorial Hospital,2019
17230,447000055945,BOLT PIN APEX F/36MM PINS,C1713,816.0,Rideout Memorial Hospital,2019
17231,447000055946,ROD THREADED 30MM,C1713,252.0,Rideout Memorial Hospital,2019
17232,447000055947,ROD THREADED 60MM,C1713,252.0,Rideout Memorial Hospital,2019
17233,447000055948,ROD THREADED 120MM,C1713,288.0,Rideout Memorial Hospital,2019
17234,447000055949,ROD THREADED 250MM,C1713,324.0,Rideout Memorial Hospital,2019
17235,447000055950,ROD THREADED 300MM,C1713,324.0,Rideout Memorial Hospital,2019
17236,447000055951,ROD THREADED 350MM,C1713,324.0,Rideout Memorial Hospital,2019
17237,447000055952,ROD THREADED 400MM,C1713,324.0,Rideout Memorial Hospital,2019
17238,447000055953,STRUT STATIC EX SHORT 20MM,,288.0,Rideout Memorial Hospital,2019
17239,447000055954,STRUT STATIC SHORT 30MM,,306.0,Rideout Memorial Hospital,2019
17240,447000055955,STRUT STATIC MEDIUM 40MM,,324.0,Rideout Memorial Hospital,2019
17241,447000055956,POST SHORT 44MM,,450.0,Rideout Memorial Hospital,2019
17242,447000055957,POST LONG 88MM,,584.8,Rideout Memorial Hospital,2019
17243,447000055959,WASHER 1MM,C1713,209.0,Rideout Memorial Hospital,2019
17244,447000055960,WASHER RED 7MM,C1713,209.0,Rideout Memorial Hospital,2019
17245,447000055961,RING FULL CARBON 140MM,,5400.0,Rideout Memorial Hospital,2019
17246,447000055962,RING FULL CARBON 210MM,,5400.0,Rideout Memorial Hospital,2019
17247,447000055963,RING OPEN CARBON 140MM,,5100.0,Rideout Memorial Hospital,2019
17248,447000055964,RING OPEN CARBON 155MM,,5100.0,Rideout Memorial Hospital,2019
17249,447000055965,RING OPEN CARBON 180MM,,5100.0,Rideout Memorial Hospital,2019
17250,447000055966,RING OPEN CARBON 210MM,,5100.0,Rideout Memorial Hospital,2019
17251,447000055967,RING SEGMENT CARBON 140MM,,4800.0,Rideout Memorial Hospital,2019
17252,447000055968,RING SEGMENT CARBON 155MM,,4800.0,Rideout Memorial Hospital,2019
17253,447000055969,RING SEGMENT CARBON 180MM,,4800.0,Rideout Memorial Hospital,2019
17254,447000055970,RING SEGMENT CARBON 210MM,,4800.0,Rideout Memorial Hospital,2019
17255,447000055971,WIRE W/OLIVE 1.5X450MM,C1769,432.0,Rideout Memorial Hospital,2019
17256,447000055972,WIRE W/OLIVE 1.8X450MM,C1769,432.0,Rideout Memorial Hospital,2019
17257,447000055973,RING FOOT LONG 140MM,,8625.0,Rideout Memorial Hospital,2019
17258,447000055974,RING FOOT LONG 155MM,,8625.0,Rideout Memorial Hospital,2019
17259,447000055975,SHOE ROCKER LONG HOFFMAN MED,,8625.0,Rideout Memorial Hospital,2019
17260,447000055977,PIN FIX AP 35MM THRD 4.0X120MM,C1713,561.0,Rideout Memorial Hospital,2019
17261,447000055978,CAP TIP PROTECTIVE WHITE 4MM,C1713,270.0,Rideout Memorial Hospital,2019
17262,447000055979,CAP TIP PROTECTIVE BLUE 5MM,C1713,270.0,Rideout Memorial Hospital,2019
17263,447000055980,PIN TRANSFIX 50THRD 4X300MM,C1713,646.0,Rideout Memorial Hospital,2019
17264,447000055982,SCREW BONE CORTICAL 5X16MM,C1713,769.25,Rideout Memorial Hospital,2019
17265,447000055983,SCREW BONE CORTICAL 5X20MM,C1713,769.25,Rideout Memorial Hospital,2019
17266,447000055984,SCREW BONE CORTICAL 5X24MM,C1713,769.25,Rideout Memorial Hospital,2019
17267,447000055985,SCREW BONE CORTICAL 5X28MM,C1713,769.25,Rideout Memorial Hospital,2019
17268,447000055986,SCREW BONE CORTICAL 5X42MM,C1713,769.25,Rideout Memorial Hospital,2019
17269,447000055987,SCREW BONE CORTICAL 5X46MM,C1713,769.25,Rideout Memorial Hospital,2019
17270,447000055988,SCREW BONE CORTICAL 5X50MM,C1713,769.25,Rideout Memorial Hospital,2019
17271,447000055989,SCREW BONE CORTICAL 5X52MM,C1713,769.25,Rideout Memorial Hospital,2019
17272,447000055990,SCREW BONE CORTICAL 5X54MM,C1713,769.25,Rideout Memorial Hospital,2019
17273,447000055991,SCREW BONE CORTICAL 5X56MM,C1713,769.25,Rideout Memorial Hospital,2019
17274,447000055992,PLATE ORBITAL 10H,C1713,1440.75,Rideout Memorial Hospital,2019
17275,447000055993,SCREW SLF DRILL 1.2X4MM,C1713,709.75,Rideout Memorial Hospital,2019
17276,447000055994,SCREW SLF DRILL 1.2X4MM,C1713,480.25,Rideout Memorial Hospital,2019
17277,447000055995,RETRACTOR TUBULAR  18MMX5CM,,1929.5,Rideout Memorial Hospital,2019
17278,447000055996,HEAD RADIAL LONG SZ 24L,,10990.0,Rideout Memorial Hospital,2019
17279,447000055997,STEM RADIAL SZ03,,10990.0,Rideout Memorial Hospital,2019
17280,447000056017,ENDOPROSTHESIS IPSILAT LEG 31X14.5X15,,13125.0,Rideout Memorial Hospital,2019
17281,447000056018,ENDOPROSTHESIS CONTRALATERAL LEG 20X9.5,C1874,6020.0,Rideout Memorial Hospital,2019
17282,447000056019,SCREW STERNALOCK GLD 2.4X18MM,C1713,355.5,Rideout Memorial Hospital,2019
17283,447000056020,PLATE X STERNALOCK 8H,C1713,3004.0,Rideout Memorial Hospital,2019
17284,447000056021,PLATE BAT WING STERNALOCK,C1713,2376.0,Rideout Memorial Hospital,2019
17285,447000056022,INSERT TIB BEARING TRI SZ4 13M,,5175.0,Rideout Memorial Hospital,2019
17286,447000056023,PLATE CALCANEUS STD MED,C1713,3497.6,Rideout Memorial Hospital,2019
17287,447000056024,BUTTON SUTURE T-ROPE  RND 14MM,C1713,909.5,Rideout Memorial Hospital,2019
17288,447000056025,SCREW MANDIBULAR LCKG 2.0X5MM,C1713,616.25,Rideout Memorial Hospital,2019
17289,447000056026,SCREW MANDIBULAR LCKG 2.3X10MM,C1713,701.25,Rideout Memorial Hospital,2019
17290,447000056027,SCREW MANDIBULAR LCKG 2.3X12MM,C1713,701.25,Rideout Memorial Hospital,2019
17291,447000056028,PLATE MANDIBULAR FX 4MM BAR 4M,C1713,667.25,Rideout Memorial Hospital,2019
17292,447000056029,PLATE MANDIBULAR FX W/BAR 4H,C1713,2240.0,Rideout Memorial Hospital,2019
17293,447000056030,PLATE MANDIBULAR FX 6H,C1713,2628.0,Rideout Memorial Hospital,2019
17294,447000056033,ROD ELLIPSE 40MM,C1713,1351.5,Rideout Memorial Hospital,2019
17295,447000056034,PLATE XTEND ANT CERV 2LVL 28MM,C1713,14598.5,Rideout Memorial Hospital,2019
17296,447000056035,PLATE XTEND AND CERV 3LVL 30MM,C1713,14598.5,Rideout Memorial Hospital,2019
17297,447000056036,SCREW VA XTEND SLFTAP 4.2X14MM,C1713,2480.0,Rideout Memorial Hospital,2019
17298,447000056037,SCREW VA XTEND SLFTAP 4.6X14MM,C1713,2868.0,Rideout Memorial Hospital,2019
17299,447000056038,SCREW POLYAXIAL ELLIP 3.5X30MM,C1713,6630.0,Rideout Memorial Hospital,2019
