,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
2209,46000170,HCHG HEP C VIRUS QN W/WO REV TRNS,306,275.0,230.0,Eden Medical Center,2019
2210,46000171,HCHG HSV AMPLIFIED PROBE,306,349.0,349.0,Eden Medical Center,2019
2211,46000184,HCHG GC AMPLIFIED PROBE,306,246.0,205.0,Eden Medical Center,2019
2212,46000186,HCHG TRICHOMONAS VAG DIRECT PROBE,306,790.0,790.0,Eden Medical Center,2019
2213,46000217,HCHG CULTURE CSF,306,220.0,127.0,Eden Medical Center,2019
2214,46000219,HCHG HIV-1 AG W/HIV-1/HIV-2 AB,306,242.0,242.0,Eden Medical Center,2019
2215,46000221,HCHG CULT WOUND,306,220.0,127.0,Eden Medical Center,2019
2216,46000227,HCHG C DIFF AMPLIFIED PROBE,306,311.0,311.0,Eden Medical Center,2019
2217,46000236,HCHG INFECT AGENT ANTIGEN BY IMMUNOASSAY NOS,306,174.0,174.0,Eden Medical Center,2019
2218,46000240,HCHG CULT TYPE DNA/RNA AMPLIFIED PROBE EA,306,254.0,254.0,Eden Medical Center,2019
2219,46000246,HCHG CNS DNA AMP PROBE TYPE 12-25,306,660.0,660.0,Eden Medical Center,2019
2220,47000001,HCHG URINALYSIS AUTOMATED W/ MICROSCOPIC EXAM,307,120.0,66.0,Eden Medical Center,2019
2221,47000002,HCHG SPECIFIC GRAVITY URINE,307,45.0,31.0,Eden Medical Center,2019
2222,47000003,HCHG URINALYSIS MANUAL W/OUT MICROSCOPIC EXAM,307,45.0,31.0,Eden Medical Center,2019
2223,47000005,HCHG URINALYSIS SINGLE ASSAY,307,45.0,31.0,Eden Medical Center,2019
2224,47000006,HCHG URINALYSIS AUTOMATED W/OUT  MICROSCOPIC EXAM,307,81.0,81.0,Eden Medical Center,2019
2225,47000008,HCHG MICROSCOPIC EXAM URINE,307,50.0,42.0,Eden Medical Center,2019
2226,47000010,HCHG PREGNANCY SCREEN URINE,307,132.0,77.0,Eden Medical Center,2019
2227,47000011,HCHG URINALYSIS VOLUME MEASUREMENT TIMED COLLECTION,307,48.0,48.0,Eden Medical Center,2019
2228,47100001,HCHG VENIPUNCTURE,309,36.0,32.0,Eden Medical Center,2019
2229,47100002,HCHG OBS VENIPUNCTURE,760,34.0,34.0,Eden Medical Center,2019
2230,47100003,HCHG CAPILLARY PUNCTURE,300,48.0,48.0,Eden Medical Center,2019
2231,47100004,HCHG CELL COUNT FLUID W/OUT DIFF,309,146.0,146.0,Eden Medical Center,2019
2232,47100005,HCHG CELL COUNT FLUID W/ DIFF,309,192.0,192.0,Eden Medical Center,2019
2233,47100006,HCHG CRYSTAL ID TISSUE/FLUID NOT URINE,309,163.0,163.0,Eden Medical Center,2019
2234,47100008,HCHG EOSINPHILS SMEAR NASAL,309,125.0,125.0,Eden Medical Center,2019
2235,47100010,HCHG SEMEN PRESENCE/MOTILITY POST VASECTOMY,309,245.0,245.0,Eden Medical Center,2019
2236,47100015,HCHG SPECIMEN HANDLING FEE,309,53.0,53.0,Eden Medical Center,2019
2237,47100016,HCHG ARTERIAL PUNCTURE,309,255.0,255.0,Eden Medical Center,2019
2238,47100017,HCHG SPUTUM SPEC VIA AEROSOL,300,556.0,556.0,Eden Medical Center,2019
2239,47100060,HCHG KIT DRAW,309,53.0,53.0,Eden Medical Center,2019
2240,48100001,HCHG CYTOLOGY FLUID,311,120.0,120.0,Eden Medical Center,2019
2241,48100005,HCHG CYTOLOGY CONCENTRATION TECHNIQUE,311,160.0,160.0,Eden Medical Center,2019
2242,48100006,HCHG CYTOLOGY SELECTIVE CELLULAR ENHANCEMENT,311,156.0,156.0,Eden Medical Center,2019
2243,48100008,HCHG PAP DIAGNOSTIC MANUAL,311,66.0,66.0,Eden Medical Center,2019
2244,48100010,HCHG CYTOLOGY SMEARS PREPARATION & INTERPRETATION,311,131.0,131.0,Eden Medical Center,2019
2245,48100012,HCHG FNA ADEQUACY EVALUATION,311,206.0,206.0,Eden Medical Center,2019
2246,48100013,HCHG FNA INTERPRETATION AND REPORT,311,211.0,211.0,Eden Medical Center,2019
2247,48100016,HCHG DNA CELL CYCLE,311,793.0,793.0,Eden Medical Center,2019
2248,48100018,HCHG CELL MARKER TECHNICAL COMPONENT 1ST CELL MARKER,311,285.0,237.0,Eden Medical Center,2019
2249,48100019,HCHG CELL MARKER TECHNICAL COMPONENT EA ADDL MARKER,311,27.0,22.0,Eden Medical Center,2019
2250,48100025,HCHG CYTOLOGY BRUSHINGS,311,120.0,120.0,Eden Medical Center,2019
2251,48100026,HCHG CYTOLOGY CSF SMR,311,120.0,120.0,Eden Medical Center,2019
2252,48100027,HCHG CYTOLOGY BUCCAL SMR,311,84.0,84.0,Eden Medical Center,2019
2253,48200003,HCHG TISSUE CULTURE BONE MARROW/BLOOD,311,222.0,222.0,Eden Medical Center,2019
2254,48200013,HCHG DNA PROBE CYTOGENETICS >100,311,172.0,172.0,Eden Medical Center,2019
2255,48300002,HCHG SURGICAL PATHOLOGY LEVEL IV,312,280.0,280.0,Eden Medical Center,2019
2256,48300003,HCHG SURGICAL PATHOLOGY LEVEL V,312,482.0,482.0,Eden Medical Center,2019
2257,48300004,HCHG SURGICAL PATHOLOGY LEVEL VI,312,770.0,770.0,Eden Medical Center,2019
2258,48300005,HCHG DECALCIFICATION,312,51.0,51.0,Eden Medical Center,2019
2259,48300006,HCHG SPECIAL STAIN GROUP I MICROORGANISMS,312,125.0,125.0,Eden Medical Center,2019
2260,48300007,HCHG SPECIAL STAIN GROUP II,312,122.0,122.0,Eden Medical Center,2019
2261,48300008,HCHG HISTOCHEMICAL STAIN FROZEN SECTION,312,133.0,133.0,Eden Medical Center,2019
2262,48300011,HCHG OUTSIDE SLIDE CONSULT,312,243.0,243.0,Eden Medical Center,2019
2263,48300014,HCHG PATH FROZEN SECTION 1 BLOCK,312,208.0,208.0,Eden Medical Center,2019
2264,48300015,HCHG PATH FROZEN SECTION EA ADDL BLOCK,312,108.0,108.0,Eden Medical Center,2019
2265,48300021,HCHG SURGICAL  PATHOLOGY LEVEL I,312,96.0,96.0,Eden Medical Center,2019
2266,48300022,HCHG SURGICAL PATHOLOGY LEVEL II,312,173.0,173.0,Eden Medical Center,2019
2267,48300024,HCHG BX PROSTATE 10-20 SPC,310,3437.0,3437.0,Eden Medical Center,2019
2268,48300033,HCHG TUMOR IMMUNOHISTOCHEM MAN,310,253.0,253.0,Eden Medical Center,2019
2269,48300068,HCHG IMMUNOHISTO AB STAIN INITIAL SINGLE AB,310,266.0,266.0,Eden Medical Center,2019
2270,48300069,HCHG IMMUNOHISTO ANTIBODY SLIDE EA ADD,310,192.0,192.0,Eden Medical Center,2019
2271,48300070,HCHG IMMUNOHISTO ANTIBODY SLIDE MULTI,310,408.0,408.0,Eden Medical Center,2019
2272,48300071,HCHG PROSTATE BIOPSY  ANY METHOD,310,757.0,757.0,Eden Medical Center,2019
2273,48300072,HCHG IMMUNOFL PER SPEC SINGLE AB STAIN PROC EA ADDL,312,151.0,151.0,Eden Medical Center,2019
2274,50000000,HCHG DIALYSIS HEMOFILTRATION,801,3485.0,3485.0,Eden Medical Center,2019
2275,50000001,HCHG HEMODIALYSIS INPATIENT,801,3729.0,3729.0,Eden Medical Center,2019
2276,50000002,HCHG DIALYSIS PERITONEAL NON CAPD IP,802,1041.0,1041.0,Eden Medical Center,2019
2277,50000003,HCHG CAPD INPATIENT,803,677.0,677.0,Eden Medical Center,2019
2278,50000004,HCHG CCPD INPATIENT,804,2249.0,2249.0,Eden Medical Center,2019
2279,50000013,HCHG DIALYSIS TX EMERGENCY OUTPATIENT,829,2314.0,2314.0,Eden Medical Center,2019
2280,50000014,HCHG THERAPEUTICAPHERESIS SELECTIVE,940,8231.0,8231.0,Eden Medical Center,2019
2281,50000015,HCHG THERAPEUTIC APHERESIS WBC,940,5264.0,5264.0,Eden Medical Center,2019
2282,50000016,HCHG THERAPEUTIC APHERESIS RBC,940,9707.0,9707.0,Eden Medical Center,2019
2283,50000017,HCHG THERAPEUTIC APHERESIS PLASMA,940,6226.0,6226.0,Eden Medical Center,2019
2284,50000018,HCHG THERAPEUTIC APHERESIS PLATELET,940,9855.0,9855.0,Eden Medical Center,2019
2285,52000001,HCHG INFUSION HYDRATION INITIAL UP TO 1 HR,260,792.0,792.0,Eden Medical Center,2019
2286,52000002,HCHG INFUSION HYDRATION EA ADDL HR,260,331.0,331.0,Eden Medical Center,2019
2287,52000003,HCHG INFUSION INITIAL W/MED UP TO 1 HR,260,844.0,844.0,Eden Medical Center,2019
2288,52000004,HCHG INFUSION W/MED EA ADDL HR,260,432.0,432.0,Eden Medical Center,2019
2289,52000005,HCHG INFUSION SEQ W MED UP TO 1 HR,260,375.0,375.0,Eden Medical Center,2019
2290,52000006,HCHG INFUSION PORTABLE/IMPLANTED PUMP,260,4732.0,4732.0,Eden Medical Center,2019
2291,52000007,HCHG BLOOD TRANSFUSION <=2 HRS,391,857.0,857.0,Eden Medical Center,2019
2292,52000008,HCHG INJECTION IM/SQ EA,260,224.0,224.0,Eden Medical Center,2019
2293,52000010,HCHG CHEMO NON-HORMONAL SQ/IM,331,567.0,567.0,Eden Medical Center,2019
2294,52000011,HCHG CHEMO HORMONAL SQ/IM,331,368.0,368.0,Eden Medical Center,2019
2295,52000012,HCHG CHEMO INFUSION PORTABLE/IMPLANTED PUMP,335,1261.0,1261.0,Eden Medical Center,2019
2296,52000013,HCHG CHEMO IA PUSH,331,1198.0,1198.0,Eden Medical Center,2019
2297,52000014,HCHG CHEMO INFUSION IA UP TO 1 HR,335,1398.0,1398.0,Eden Medical Center,2019
2298,52000015,HCHG CHEMO INFUSION IA EA ADDL HR,335,718.0,718.0,Eden Medical Center,2019
2299,52000017,HCHG REFILL PORTABLE PUMP,510,665.0,665.0,Eden Medical Center,2019
2300,52000020,HCHG CHEMO SUBARACHNOID OR INTRAVENTRICULAR VIA SUBCUTANEOUS PUMP,331,1175.0,1175.0,Eden Medical Center,2019
2301,52000021,HCHG THERAPEUTIC PHLEBOTOMY,940,588.0,588.0,Eden Medical Center,2019
2302,52000022,HCHG CHEMO IV PUSH ADDL NEW DRUG,331,623.0,623.0,Eden Medical Center,2019
2303,52000023,HCHG CHEMO INFUSION SEQ UP TO 1 HR,335,660.0,660.0,Eden Medical Center,2019
2304,52000024,HCHG CHEMO INFUSION EA ADDL HR,335,437.0,437.0,Eden Medical Center,2019
2305,52000025,HCHG INJECTION IVP ADDL SEQ NEW DRG,260,335.0,335.0,Eden Medical Center,2019
2306,52000026,HCHG CHEMO IV PUSH INITIAL DRUG,331,784.0,784.0,Eden Medical Center,2019
2307,52000027,HCHG CHEMO INFUSION INITIAL UP TO 1 HR,335,1198.0,1198.0,Eden Medical Center,2019
2308,52000031,HCHG IV PUSH INITIAL DRUG,260,355.0,355.0,Eden Medical Center,2019
2309,52000032,HCHG CHEMO EXTEND IV INFUS W/PUMP,335,1145.0,1145.0,Eden Medical Center,2019
2310,52000033,HCHG INFUSION SUBCUT UP TO 1 HR,260,451.0,451.0,Eden Medical Center,2019
2311,52000035,HCHG INFUSION SUBCUT ADDL HR,260,136.0,136.0,Eden Medical Center,2019
2312,52000037,HCHG INFUSION SUBCUT RESET PUMP,260,977.0,977.0,Eden Medical Center,2019
2313,52000038,HCHG IVP SAME DRG EACH ADD (ELAPSED TIME >30M),940,300.0,300.0,Eden Medical Center,2019
2314,52000039,HCHG INFUSION CONCURRENT,260,353.0,353.0,Eden Medical Center,2019
2315,52000041,HCHG BLOOD TRANSFUSION 2-4 HRS,391,1713.0,1713.0,Eden Medical Center,2019
2316,52000042,HCHG BLOOD TRANSFUSION 4-6 HRS,391,2570.0,2570.0,Eden Medical Center,2019
2317,52000043,HCHG BLOOD TRANSFUSION > 6 HRS,391,3426.0,3426.0,Eden Medical Center,2019
2318,52010021,HCHG APPLICATON ON-BODY INJECTOR,260,305.0,305.0,Eden Medical Center,2019
2319,55000000,HCHG ED PROCEDURE MAJOR,450,1498.0,1498.0,Eden Medical Center,2019
2320,55000001,HCHG ED PROCEDURE MINOR,450,622.0,622.0,Eden Medical Center,2019
2321,55000005,HCHG ED LEVEL 1,450,427.0,427.0,Eden Medical Center,2019
2322,55000007,HCHG ED LEVEL 2,450,1077.0,1077.0,Eden Medical Center,2019
2323,55000008,HCHG ED LEVEL 3,450,2060.0,2060.0,Eden Medical Center,2019
2324,55000010,HCHG ED LEVEL 4,450,3490.0,3490.0,Eden Medical Center,2019
2325,55000012,HCHG ED LEVEL 5,450,5773.0,5773.0,Eden Medical Center,2019
2326,55000015,HCHG ED CRIT CARE 1ST 30-74 MN,450,6801.0,6801.0,Eden Medical Center,2019
2327,55000017,HCHG ED CRIT CARE ADD 30 MIN,450,2215.0,2215.0,Eden Medical Center,2019
2328,55000029,HCHG ED CATH SPECIMEN COLL SGL PT,300,143.0,143.0,Eden Medical Center,2019
2329,55000030,HCHG ED COLL BLD PICC/CNTRL LN,450,172.0,172.0,Eden Medical Center,2019
2330,55000031,HCHG ED COLL BLD IMP VEN ACCS DEV,450,260.0,260.0,Eden Medical Center,2019
2331,55000032,HCHG ED CC 1ST 30-74 MN W/PROC,450,6801.0,6801.0,Eden Medical Center,2019
2332,55000033,HCHG ED LEVEL 1 W/PROC,450,427.0,427.0,Eden Medical Center,2019
2333,55000034,HCHG ED LEVEL 2 W/PROC,450,1077.0,1077.0,Eden Medical Center,2019
2334,55000035,HCHG ED LEVEL 3 W/PROC,450,2060.0,2060.0,Eden Medical Center,2019
2335,55000036,HCHG ED LEVEL 4 W/PROC,450,3490.0,3490.0,Eden Medical Center,2019
2336,55000037,HCHG ED LEVEL 5 W/PROC,450,5773.0,5773.0,Eden Medical Center,2019
2337,55000053,HCHG ART CATH MNTRNG PERC,450,933.0,933.0,Eden Medical Center,2019
2338,55000055,HCHG CPR,450,1313.0,1313.0,Eden Medical Center,2019
2339,55000056,HCHG TEMP TRANSCUTANEOUS PACING,450,942.0,942.0,Eden Medical Center,2019
2340,55000057,HCHG CARDIOVERSION ELECTRIC EXTERNAL,450,2118.0,2118.0,Eden Medical Center,2019
2341,55000060,HCHG SART EXAM,450,597.0,597.0,Eden Medical Center,2019
2342,55000066,HCHG SLIT LAMP PROCEDURE,450,210.0,210.0,Eden Medical Center,2019
2343,55000068,HCHG ARTERIAL PUNCTURE,450,211.0,211.0,Eden Medical Center,2019
2344,55000069,HCHG VENIPUNCTURE AGE 3 YRS/>,450,75.0,75.0,Eden Medical Center,2019
2345,55000070,HCHG NT CATHETER SX/ASPIRATION,450,285.0,285.0,Eden Medical Center,2019
2346,55200000,HCHG TRAUMA ACT FULL LVL 2 CRITICAL CARE,682,17551.0,17551.0,Eden Medical Center,2019
2347,55200001,HCHG TRAUMA ACT PARTIAL LVL 2 CRITICAL CARE,682,15555.0,15555.0,Eden Medical Center,2019
2348,55200002,HCHG TRAUMA ACT EVAL LVL 2 CRITICAL CARE,682,10597.0,10597.0,Eden Medical Center,2019
2349,55200007,HCHG TRAUMA ACTIVATION FULL LEVEL 2 NO CRITICAL CARE,682,17551.0,17551.0,Eden Medical Center,2019
2350,55200008,HCHG TRAUMA ACTIVATION PARTIAL LEVEL 2 NO CRITICAL CARE,682,15555.0,15555.0,Eden Medical Center,2019
2351,55200009,HCHG TRAUMA ACTIVATION EVAL LEVEL 2 NO CRITICAL CARE,682,10597.0,10597.0,Eden Medical Center,2019
2352,55200018,HCHG TRAUMA ED PROC MINOR,450,622.0,622.0,Eden Medical Center,2019
2353,55200019,HCHG TRAUMA ED PROC MAJOR,450,1498.0,1498.0,Eden Medical Center,2019
2354,55200031,HCHG TRAUMA CPR,450,1352.0,1352.0,Eden Medical Center,2019
2355,55200055,HCHG TRAUMA CC 1ST 30-74 MN,450,6801.0,6801.0,Eden Medical Center,2019
2356,55200056,HCHG TRAUMA CC 1ST 30-74M W/PR,450,6801.0,6801.0,Eden Medical Center,2019
2357,55200057,HCHG TRAUMA CC EA ADD 30 MN,450,2215.0,2215.0,Eden Medical Center,2019
2358,55200058,HCHG TRAUMA ED LEVEL 1,450,427.0,427.0,Eden Medical Center,2019
2359,55200059,HCHG TRAUMA ED LEVEL 1 W/PROC,450,427.0,427.0,Eden Medical Center,2019
2360,55200060,HCHG TRAUMA ED LEVEL 2,450,1077.0,1077.0,Eden Medical Center,2019
2361,55200061,HCHG TRAUMA ED LEVEL 2 W/PROC,450,1077.0,1077.0,Eden Medical Center,2019
2362,55200062,HCHG TRAUMA ED LEVEL 3,450,2060.0,2060.0,Eden Medical Center,2019
2363,55200063,HCHG TRAUMA ED LEVEL 3 W/PROC,450,2060.0,2060.0,Eden Medical Center,2019
2364,55200064,HCHG TRAUMA ED LEVEL 4,450,3490.0,3490.0,Eden Medical Center,2019
2365,55200065,HCHG TRAUMA ED LEVEL 4 W/PROC,450,3490.0,3490.0,Eden Medical Center,2019
2366,55200066,HCHG TRAUMA ED LEVEL 5,450,5773.0,5773.0,Eden Medical Center,2019
2367,55200067,HCHG TRAUMA ED LEVEL 5 W/PROC,450,5773.0,5773.0,Eden Medical Center,2019
2368,60050002,CAST SPLNT SYSTEM 5INX30YD,271,135.5,135.5,Eden Medical Center,2019
2369,60050002,KIT FLEXI SEAL SIGNAL,271,1736.0,1736.0,Eden Medical Center,2019
2370,60050002,PIN SKULL ADLT STRL DISP,271,448.3,448.3,Eden Medical Center,2019
2371,60050002,SCD EXPRESS KNEE LEN LG 26IN,271,328.5,328.5,Eden Medical Center,2019
2372,60050002,SCD EXPRESS KNEE LEN MED 21IN,271,135.0,135.0,Eden Medical Center,2019
2373,60050002,SLV SCD KNEE LEN MED 21IN REPR,271,117.5,117.5,Eden Medical Center,2019
2374,60050002,SLV SCD KNEE MED 21IN REPROC,271,100.8,100.8,Eden Medical Center,2019
2375,60050002,SPLNT 4X30 SCOTCHCAST II,271,105.0,105.0,Eden Medical Center,2019
2376,60050002,SPLNT SCOTCHCAST 1 STEP 5X30,271,115.6,115.6,Eden Medical Center,2019
2377,60050016,CATH AVIATOR .014 4X40X142CM,272,2000.0,2000.0,Eden Medical Center,2019
2378,60050016,CATH BAL 5.0X120MMX130CM,272,1280.0,1280.0,Eden Medical Center,2019
2379,60050016,CATH BAL 5.0X40X135 STERLING,272,1600.0,1600.0,Eden Medical Center,2019
2380,60050016,CATH BAL 5X100X150MM 5FR,272,1500.0,1500.0,Eden Medical Center,2019
2381,60050016,CATH BAL EVERCROSS 5X100X135,272,800.0,800.0,Eden Medical Center,2019
2382,60050016,CATH BAL EXCLUDER 10-37MM,272,3206.0,3206.0,Eden Medical Center,2019
2383,60050016,CATH BAL MUSTANG 10X80X75CM,272,1440.0,1440.0,Eden Medical Center,2019
2384,60050016,CATH BAL OTW MUSTANG 5X40X75CM,272,1440.0,1440.0,Eden Medical Center,2019
2385,60050016,CATH BAL OTW MUSTANG 6X40X75CM,272,1440.0,1440.0,Eden Medical Center,2019
2386,60050016,CATH BAL OTW MUSTANG 7X40X75CM,272,1440.0,1440.0,Eden Medical Center,2019
2387,60050016,CATH BAL OTW MUSTANG 8X40X75CM,272,1440.0,1440.0,Eden Medical Center,2019
2388,60050016,CATH BAL OTW MUSTNG 10X40X75CM,272,1440.0,1440.0,Eden Medical Center,2019
2389,60050016,CATH RELIANT STNT GRAFT BAL 12,272,3115.0,3115.0,Eden Medical Center,2019
2390,60050017,CATH BAL CHOCO 5.0X120MM 120CM,272,4800.0,4800.0,Eden Medical Center,2019
2391,60050017,CATH BAL DILATION 5MMX10CM 15F,272,1930.32,1930.32,Eden Medical Center,2019
2392,60050017,CATH BAL DILATION 6MMX10CM 18F,272,1930.32,1930.32,Eden Medical Center,2019
2393,60050017,CATH BAL W/ DILATION DVC 5X4CM,272,1930.32,1930.32,Eden Medical Center,2019
2394,60050017,CATH DILT GRAD COTTON,272,550.0,550.0,Eden Medical Center,2019
2395,60050017,CATH FOG BLR 5FR 23CM,272,1106.24,1106.24,Eden Medical Center,2019
2396,60050017,CATH GLO-TIP ERCP,272,435.0,435.0,Eden Medical Center,2019
2397,60050017,DLTR HERCULES BAL 10-12MM 8CM,272,1240.0,1240.0,Eden Medical Center,2019
2398,60050017,DLTR NOTTINGHAM HYDRO 12FRX7,272,1746.24,1746.24,Eden Medical Center,2019
2399,60050017,DLTR URET LONG TAP AQ 12FR,272,195.5,195.5,Eden Medical Center,2019
2400,60050017,SYS SPINPLUS 6X16MM,272,10350.01,10350.01,Eden Medical Center,2019
2401,60050018,BAL PREPERIT KIDNEY SHAPE STRL,272,2508.48,2508.48,Eden Medical Center,2019
2402,60050018,BAL SPACEMAKER,272,2508.48,2508.48,Eden Medical Center,2019
2403,60050018,TRCR STRUCTURAL BAL 1OMM,272,1554.0,1554.0,Eden Medical Center,2019
2404,60050019,KIT SAVISPACER CATH PREP LGDIA,272,1560.0,1560.0,Eden Medical Center,2019
2405,60050024,CATH DUAL LUMEN HICKMAN 9.5FR,272,2653.0,2653.0,Eden Medical Center,2019
2406,60050024,CATH MIDLN PWRGLIDE 18G 10CM,272,450.0,450.0,Eden Medical Center,2019
2407,60050024,CATH POWER PICC SOLO 5FR,272,2127.2,2127.2,Eden Medical Center,2019
2408,60050024,CATH POWERLINE CV DUAL LMN 6FR,272,1976.0,1976.0,Eden Medical Center,2019
2409,60050024,CATH POWERLINE DUAL LMN 6FR,272,2008.0,2008.0,Eden Medical Center,2019
2410,60050024,CATH PWR PICC 5FR 3 LMN,272,1179.2,1179.2,Eden Medical Center,2019
2411,60050024,KIT CATH CNTRL MULTI LUM 7FR,272,806.08,806.08,Eden Medical Center,2019
2412,60050024,KIT CATH POWER PICC 6FR,272,1328.0,1328.0,Eden Medical Center,2019
2413,60050024,KIT CVC MLUM PWR INJ,272,923.84,923.84,Eden Medical Center,2019
2414,60050024,KIT MAC MAX BARRIER,272,991.28,991.28,Eden Medical Center,2019
2415,60050024,KIT MIDLN PWRGLIDE 18GA 8CM,272,750.01,750.01,Eden Medical Center,2019
2416,60050024,TRAY MAXIMAL BARRIER,272,2145.6,2145.6,Eden Medical Center,2019
2417,60050024,TRAY PICC MAX SOLO D LMN 5FR,272,1871.2,1871.2,Eden Medical Center,2019
2418,60050024,TRAY PICC MAX SOLO SL 4FR,272,1777.6,1777.6,Eden Medical Center,2019
2419,60050024,TRAY PICC SNGL LMN 4FR,272,1636.8,1636.8,Eden Medical Center,2019
2420,60050024,TRAY PICC SOLO 2 D LMN 5FR,272,1730.4,1730.4,Eden Medical Center,2019
2421,60050026,CATH PUSHING 7FR,272,270.0,270.0,Eden Medical Center,2019
2422,60050029,CATH 132CM ASPIR AXS VECTA 71,272,13500.0,13500.0,Eden Medical Center,2019
2423,60050029,CATH EMB OTW 5.5FR .035IN 40CM,272,750.01,750.01,Eden Medical Center,2019
2424,60050029,CATH FOG EMB 3FR 40CM,272,919.28,919.28,Eden Medical Center,2019
2425,60050029,CATH FOG EMB 3FR 80CM,272,394.0,394.0,Eden Medical Center,2019
2426,60050029,CATH FOG EMB 4FR 40CM,272,652.0,652.0,Eden Medical Center,2019
2427,60050029,CATH FOG EMB 4FR 80CM,272,394.0,394.0,Eden Medical Center,2019
2428,60050029,CATH FOG EMB ART 5FR,272,629.9,629.9,Eden Medical Center,2019
2429,60050029,CATH INDIGO 3 .032X154X150CM,272,7620.0,7620.0,Eden Medical Center,2019
2430,60050029,CATH INDIGO 5 .054X136X132CM,272,7620.0,7620.0,Eden Medical Center,2019
2431,60050029,CATH INDIGO 6 STR TIP 135CM,272,10350.01,10350.01,Eden Medical Center,2019
2432,60050029,CATH REPERFUSION 5MAX JET D,272,14175.0,14175.0,Eden Medical Center,2019
2433,60050029,CATH REPERFUSION 5MAXACE 132CM,272,13975.0,13975.0,Eden Medical Center,2019
2434,60050029,CATH W/HI-FLOW ASPIRATION TUBG,272,14175.0,14175.0,Eden Medical Center,2019
2435,60050029,DVC REVASCULARIZ 4X20X10MM,272,28884.0,28884.0,Eden Medical Center,2019
2436,60050029,DVC REVASCULARIZ 4X40X10MM,272,28884.0,28884.0,Eden Medical Center,2019
2437,60050029,DVC REVASCULARIZ 6X40X10MM,272,28884.0,28884.0,Eden Medical Center,2019
2438,60050029,SEP 3 .028X190X155CM 3FR,272,4710.0,4710.0,Eden Medical Center,2019
2439,60050029,SEP 6 INDIGO 0.055IN,272,6930.0,6930.0,Eden Medical Center,2019
2440,60050029,SET  CATH THRMBY 8FR 6MMX105CM,272,14075.0,14075.0,Eden Medical Center,2019
2441,60050029,SET CATH THRMBY 6FR 3MMX120CM,272,9630.0,9630.0,Eden Medical Center,2019
2442,60050029,SYS THRMBY ROTNL 6FX65CM,272,3675.01,3675.01,Eden Medical Center,2019
2443,60050029,SYS TREVO PROVIEW RTRVL 4X30MM,272,30556.4,30556.4,Eden Medical Center,2019
2444,60050029,SYS TREVO PROVUE RTRVL 3X20MM,272,30556.4,30556.4,Eden Medical Center,2019
2445,60050029,SYS TREVO PROVUE RTRVL 4X20MM,272,30556.4,30556.4,Eden Medical Center,2019
2446,60050029,SYS TREVO PROVUE RTRVL 6X25MM,272,30556.4,30556.4,Eden Medical Center,2019
2447,60050030,CATH COUDE FOLEY 16FR 5CC,272,100.5,100.5,Eden Medical Center,2019
2448,60050030,CATH COUDE FOLEY 18FR 5CC,272,100.5,100.5,Eden Medical Center,2019
2449,60050030,CATH D LMN URET 10FR 50CM,272,306.0,306.0,Eden Medical Center,2019
2450,60050030,CATH FLEXI TIP D LMN 10FRX50CM,272,378.3,378.3,Eden Medical Center,2019
2451,60050030,CATH URET FLEX TIP 6FR 70CM,272,117.5,117.5,Eden Medical Center,2019
2452,60050030,CATH URETERAL FLEX TIP 5FR,272,117.5,117.5,Eden Medical Center,2019
2453,60050033,CATH CHOL STIFFER 4FR 50CM,272,1232.0,1232.0,Eden Medical Center,2019
2454,60050033,GDWR .035 260 SUPER STIFF,272,415.6,415.6,Eden Medical Center,2019
2455,60050033,GDWR 1.1MM THR 150MM,272,265.2,265.2,Eden Medical Center,2019
2456,60050033,GDWR 2.8MM THR 300MM,272,408.0,408.0,Eden Medical Center,2019
2457,60050033,GDWR 3.2MMX290MM,272,750.01,750.01,Eden Medical Center,2019
2458,60050033,GDWR 3.2MMX400MM,272,750.01,750.01,Eden Medical Center,2019
2459,60050033,GDWR ACROBAT 2 .035IN 45CM,272,1200.0,1200.0,Eden Medical Center,2019
2460,60050033,GDWR ACROBAT2 STR .025INX450CM,272,1200.0,1200.0,Eden Medical Center,2019
2461,60050033,GDWR AMPLATZ PTFE .035INX145CM,272,447.4,447.4,Eden Medical Center,2019
2462,60050033,GDWR AMPLATZ SS .035/260CM,272,397.2,397.2,Eden Medical Center,2019
2463,60050033,GDWR AMPLATZ SUPER STIFF 75CM,272,250.0,250.0,Eden Medical Center,2019
2464,60050033,GDWR ANG .035 80CM,272,451.5,451.5,Eden Medical Center,2019
2465,60050033,GDWR ANGD .035IN 150CM,272,290.0,290.0,Eden Medical Center,2019
2466,60050033,GDWR ANGD .035IN 180CM,272,397.0,397.0,Eden Medical Center,2019
2467,60050033,GDWR ANGD NON-TAP SP 5FR 100CM,272,487.5,487.5,Eden Medical Center,2019
2468,60050033,GDWR ANGD ZIPWIRE.035X180CM,272,406.0,406.0,Eden Medical Center,2019
2469,60050033,GDWR ANGIO ANGD .035 260,272,444.0,444.0,Eden Medical Center,2019
2470,60050033,GDWR ANGIO STR TIP V-14 300CM,272,1097.04,1097.04,Eden Medical Center,2019
2471,60050033,GDWR BENTSON PLUS FLOPPY,272,148.8,148.8,Eden Medical Center,2019
2472,60050033,GDWR BLR STR SS .035INX450CM,272,2080.0,2080.0,Eden Medical Center,2019
2473,60050033,GDWR DUOFLEX .018GX9.8,272,66.6,66.6,Eden Medical Center,2019
