,Description,Name,Effective Date,Std Price,Hospital,Year
12326,06015585,S MONOCRYL 5-0 P1 18 UNMO7490G,2019-01-01 00:00:00,83.53,Salinas Valley Memorial Hospital,2019
12327,06015586,S MONOCRYL 3-0 PS2 18 UNDY497G,2019-01-01 00:00:00,126.48,Salinas Valley Memorial Hospital,2019
12328,06015587,S MONOCR 5-0 P3 18 UNMONOY493G,2019-01-01 00:00:00,89.79,Salinas Valley Memorial Hospital,2019
12329,06015588,S MONOCR 4-0 P3 18 UNMONOY494G,2019-01-01 00:00:00,89.79,Salinas Valley Memorial Hospital,2019
12330,06015589,S ETHILO 5-0 18 PS2 BLMON1666G,2019-01-01 00:00:00,72.14,Salinas Valley Memorial Hospital,2019
12331,06015590,S ETHILON 5-0 P3 18 CLMONO690G,2019-01-01 00:00:00,67.32,Salinas Valley Memorial Hospital,2019
12332,06015591,S ETHILO 4-0 PS2 18 BLMON1667G,2019-01-01 00:00:00,67.25,Salinas Valley Memorial Hospital,2019
12333,06015592,S ETHILON 5-0 P3 18 MONO698G,2019-01-01 00:00:00,66.21,Salinas Valley Memorial Hospital,2019
12334,06015593,S ETHILON 2-0 KS 30 BLMONO628H,2019-01-01 00:00:00,28.95,Salinas Valley Memorial Hospital,2019
12335,06015594,S ETHILON 4-0 FS2 18 MONO 662G,2019-01-01 00:00:00,30.61,Salinas Valley Memorial Hospital,2019
12336,06015595,S ETHILON 4-0 FSL 30 1670H,2019-01-01 00:00:00,29.7,Salinas Valley Memorial Hospital,2019
12337,06015596,S ETHIL 3-0 FSLX 30 BLMON1673H,2019-01-01 00:00:00,30.26,Salinas Valley Memorial Hospital,2019
12338,06015597,S ETHILON 2-0 FSLX 30 BLK1674H,2019-01-01 00:00:00,30.26,Salinas Valley Memorial Hospital,2019
12339,06015598,S PROLENE 4-0 PS2 18 BLMO8682G,2019-01-01 00:00:00,82.32,Salinas Valley Memorial Hospital,2019
12340,06015599,S PROLENE 5-0 PS2 18 BLMO8686G,2019-01-01 00:00:00,83.13,Salinas Valley Memorial Hospital,2019
12341,06015600,S PROLENE 6-0 P3 18 BLMON8695G,2019-01-01 00:00:00,84.09,Salinas Valley Memorial Hospital,2019
12342,06015601,S PROLENE 7-0 P1 18 BLMON8696G,2019-01-01 00:00:00,84.99,Salinas Valley Memorial Hospital,2019
12343,06015602,S PROLENE 6-0 P1 18 BLMON8697G,2019-01-01 00:00:00,83.38,Salinas Valley Memorial Hospital,2019
12344,06015603,S PROLENE 3-0 FS1 18 8684G,2019-01-01 00:00:00,42.11,Salinas Valley Memorial Hospital,2019
12345,06015604,S SILK 5-0 PS2 18 BLBRAID1676G,2019-01-01 00:00:00,73.94,Salinas Valley Memorial Hospital,2019
12346,06015605,S SILK 4-0 PS2 18 1677G,2019-01-01 00:00:00,65.47,Salinas Valley Memorial Hospital,2019
12347,06015606,S SILK 3-0 PS2 18 1679H,2019-01-01 00:00:00,68.73,Salinas Valley Memorial Hospital,2019
12348,06015607,S SILK 0 FSL 18 678G,2019-01-01 00:00:00,32.79,Salinas Valley Memorial Hospital,2019
12349,06015608,S SILK 4-0 FS2 18 683G,2019-01-01 00:00:00,30.61,Salinas Valley Memorial Hospital,2019
12350,06015609,S SILK 3-0 FS1 18 BLABRAID684G,2019-01-01 00:00:00,30.61,Salinas Valley Memorial Hospital,2019
12351,06015610,S SILK 2-0 FS 18 BLKBRAID685G,2019-01-01 00:00:00,30.84,Salinas Valley Memorial Hospital,2019
12352,06015611,S CHROMIC 5-0 RB1 27 BL U202H,2019-01-01 00:00:00,34.65,Salinas Valley Memorial Hospital,2019
12353,06015612,S CHROMIC 4-0 RB1 27 U203H,2019-01-01 00:00:00,33.99,Salinas Valley Memorial Hospital,2019
12354,06015613,S CHROMIC GUT O UR5 27 U246H,2019-01-01 00:00:00,40.68,Salinas Valley Memorial Hospital,2019
12355,06015614,S CHROMIC GUT 2-0 UR6 27 N878H,2019-01-01 00:00:00,36.7,Salinas Valley Memorial Hospital,2019
12356,06015615,S PLAIN GUT 0 CT3/FN2 27 N864H,2019-01-01 00:00:00,36.11,Salinas Valley Memorial Hospital,2019
12357,06015616,S ETHIB 2-0 SH 36 GR/WHI PXX86,2019-01-01 00:00:00,1087.33,Salinas Valley Memorial Hospital,2019
12358,06015617,S PROL 7-0 BV1 18 DABLMO 8701H,2019-01-01 00:00:00,182.34,Salinas Valley Memorial Hospital,2019
12359,06015618,S PROL 6-0 BV1 24 DABLMO 8805H,2019-01-01 00:00:00,182.34,Salinas Valley Memorial Hospital,2019
12360,06015619,S PROLE 6-0 C1 30 DABLMO 8706H,2019-01-01 00:00:00,119.32,Salinas Valley Memorial Hospital,2019
12361,06015620,S PROLENE 3-0 (2)SH 36 8842H,2019-01-01 00:00:00,86.78,Salinas Valley Memorial Hospital,2019
12362,06015621,S PROLE 2-0 MH 36 DABLMO 8843H,2019-01-01 00:00:00,85.22,Salinas Valley Memorial Hospital,2019
12363,06015622,S PROLENE 5-0 RB1 30 8870H,2019-01-01 00:00:00,44.24,Salinas Valley Memorial Hospital,2019
12364,06015623,S PR 8-0 BV130-5 18DABLMO8730H,2019-01-01 00:00:00,416.68,Salinas Valley Memorial Hospital,2019
12365,06015624,S PROLENE 4-0 (2)V4 36 8925H,2019-01-01 00:00:00,120.37,Salinas Valley Memorial Hospital,2019
12366,06015625,S SILK 5-0 BB 30 BLBRAI K880H,2019-01-01 00:00:00,32.92,Salinas Valley Memorial Hospital,2019
12367,06015626,S SILK 0 LABYRINTH 30 A306H,2019-01-01 00:00:00,19.6,Salinas Valley Memorial Hospital,2019
12368,06015627,S CHRO GUT 4-0(2)P3 18D/A1654G,2019-01-01 00:00:00,73.94,Salinas Valley Memorial Hospital,2019
12369,06015628,S VICRYL 1 CTX 18 VIO CR J765D,2019-01-01 00:00:00,207.4,Salinas Valley Memorial Hospital,2019
12370,06015629,S ETHIBO O CT1 30 GRNBRAIX424H,2019-01-01 00:00:00,38.55,Salinas Valley Memorial Hospital,2019
12371,06015630,S MONOCRYL 0 CT1 36 UND Y946H,2019-01-01 00:00:00,40.98,Salinas Valley Memorial Hospital,2019
12372,06015631,S ETHILO 3-0 PS1 18BLMON 1669H,2019-01-01 00:00:00,67.9,Salinas Valley Memorial Hospital,2019
12373,06015632,S SILK 3-0 LABYRINTH 18 A184H,2019-01-01 00:00:00,26.93,Salinas Valley Memorial Hospital,2019
12374,06015633,S PDS II 5-0 PS2 18 CLMONZ495G,2019-01-01 00:00:00,84.75,Salinas Valley Memorial Hospital,2019
12375,06015634,S PDS II 1 CTX36 VIOMONO Z371T,2019-01-01 00:00:00,47.58,Salinas Valley Memorial Hospital,2019
12376,06015635,S PDS II 1 CT1 27 Z347H,2019-01-01 00:00:00,50.51,Salinas Valley Memorial Hospital,2019
12377,06015636,S PDS II 0 CTX 36VIOMONO Z370T,2019-01-01 00:00:00,46.35,Salinas Valley Memorial Hospital,2019
12378,06015637,S PDS II 0 CT 36 VIOMONOZ358T,2019-01-01 00:00:00,47.58,Salinas Valley Memorial Hospital,2019
12379,06015638,S PDS II 2-0 CP1 27 VIMONZ466H,2019-01-01 00:00:00,71.51,Salinas Valley Memorial Hospital,2019
12380,06015639,S PDS II 2-0 CT 36VIMONO Z357H,2019-01-01 00:00:00,49.29,Salinas Valley Memorial Hospital,2019
12381,06015640,S PDS 3-0 SH 27 Z316H,2019-01-01 00:00:00,45.15,Salinas Valley Memorial Hospital,2019
12382,06015641,S PDS II 5-0 P3 18 CLMONOZ493G,2019-01-01 00:00:00,84.09,Salinas Valley Memorial Hospital,2019
12383,06015642,S PDS 3-0 CT1 27 Z258H,2019-01-01 00:00:00,46.35,Salinas Valley Memorial Hospital,2019
12384,06015643,S PDS II 3-0 PS2 18 Z497G,2019-01-01 00:00:00,84.42,Salinas Valley Memorial Hospital,2019
12385,06015644,S PROLENE 0 CT1 30 BLMONO8424H,2019-01-01 00:00:00,44.33,Salinas Valley Memorial Hospital,2019
12386,06015645,S PROLEN 2-0 SH 30BLMONO 8833H,2019-01-01 00:00:00,41.82,Salinas Valley Memorial Hospital,2019
12387,06015646,S PROLE 6-0 BV 30 DABLMO 8776H,2019-01-01 00:00:00,183.88,Salinas Valley Memorial Hospital,2019
12388,06015647,S ETHILON 2 LR 30 DABLMO 490T,2019-01-01 00:00:00,67.32,Salinas Valley Memorial Hospital,2019
12389,06015648,S PDS II 4-0 P3 18 CLMONOZ494G,2019-01-01 00:00:00,91.09,Salinas Valley Memorial Hospital,2019
12390,06015649,S VICRYL 2-0 CT1 18 CRUNDJ839D,2019-01-01 00:00:00,202.6,Salinas Valley Memorial Hospital,2019
12391,06015650,S ETHILON 3-0 PS1 18 MONO1663G,2019-01-01 00:00:00,67.25,Salinas Valley Memorial Hospital,2019
12392,06015651,S SILK 4-0 SH 30 CR CO18T,2019-01-01 00:00:00,181.05,Salinas Valley Memorial Hospital,2019
12393,06015652,S PDS II O TP1 60 VIOMONOZ991G,2019-01-01 00:00:00,117.61,Salinas Valley Memorial Hospital,2019
12394,06015653,S CHROMIC GUT 1 CT1 36 925H,2019-01-01 00:00:00,41.65,Salinas Valley Memorial Hospital,2019
12395,06015654,S PLAIN GUT 2-0 STTIE 18 S163H,2019-01-01 00:00:00,34.65,Salinas Valley Memorial Hospital,2019
12396,06015655,S PDS 2-0 CT1 27 Z259H,2019-01-01 00:00:00,44.33,Salinas Valley Memorial Hospital,2019
12397,06015656,S PLAIN GUT 2-0 CT1 27 843H,2019-01-01 00:00:00,31.7,Salinas Valley Memorial Hospital,2019
12398,06015657,S CHROMIC O STANDARD 54 S114H,2019-01-01 00:00:00,31.7,Salinas Valley Memorial Hospital,2019
12399,06015658,S PROLENE 5-0(2) RB1 36 8556H,2019-01-01 00:00:00,86.78,Salinas Valley Memorial Hospital,2019
12400,06015659,S PROLENE 6-0 PC3 18 8636G,2019-01-01 00:00:00,91.84,Salinas Valley Memorial Hospital,2019
12401,06015660,S VICRYL 4-0 FS2 27 VIO J397H,2019-01-01 00:00:00,39.27,Salinas Valley Memorial Hospital,2019
12402,06015661,S CHROMIC 4-0 FS2 27 635G,2019-01-01 00:00:00,36.11,Salinas Valley Memorial Hospital,2019
12403,06015662,S CHROMIC 5-0 P3 18 687G,2019-01-01 00:00:00,73.94,Salinas Valley Memorial Hospital,2019
12404,06015663,S ETHILON 3-0 FS1 18 MONO663G,2019-01-01 00:00:00,30.61,Salinas Valley Memorial Hospital,2019
12405,06015664,S MONOCRYL 1 CT1 27 Y341H,2019-01-01 00:00:00,41.65,Salinas Valley Memorial Hospital,2019
12406,06015665,S VICRYL 3-0 LIGAPAK54 VIJ205G,2019-01-01 00:00:00,41.82,Salinas Valley Memorial Hospital,2019
12407,06015666,S PROLENE 4-0 P3 18 8604G,2019-01-01 00:00:00,85.66,Salinas Valley Memorial Hospital,2019
12408,06015667,S PROLENE 4-0(2) SH1 30 8526H,2019-01-01 00:00:00,86.78,Salinas Valley Memorial Hospital,2019
12409,06015668,S MONOCR 1 CTX 36VIOMONO Y399H,2019-01-01 00:00:00,41.71,Salinas Valley Memorial Hospital,2019
12410,06015669,S VICRYL 4-0 FS2 18 VIO J392H,2019-01-01 00:00:00,39.27,Salinas Valley Memorial Hospital,2019
12411,06015670,S ETHILON 6-0 P1 18 BLMONO697G,2019-01-01 00:00:00,72.73,Salinas Valley Memorial Hospital,2019
12412,06015671,S VICRYL 2-0 CT1 36 UND J9,2019-01-01 00:00:00,38.96,Salinas Valley Memorial Hospital,2019
12413,06015672,S VICRYL 2-0 SH 27 CRVIOJ785G,2019-01-01 00:00:00,219.76,Salinas Valley Memorial Hospital,2019
12414,06015673,S VICRYL 3-0 SH 27 CRVIOJ784G,2019-01-01 00:00:00,200.72,Salinas Valley Memorial Hospital,2019
12415,06015674,S PLAIN GUT 4-0 PS2 18 1627G,2019-01-01 00:00:00,74.91,Salinas Valley Memorial Hospital,2019
12416,06015675,S VICRY 0 CT1 27 CRVIOBR JJ31G,2019-01-01 00:00:00,203.73,Salinas Valley Memorial Hospital,2019
12417,06015676,S VICRYL 1 CT1 8X27 CRVIOJJ3OG,2019-01-01 00:00:00,203.49,Salinas Valley Memorial Hospital,2019
12418,06015677,S VICRYL 3-0 CT1 36 UND J944H,2019-01-01 00:00:00,38.31,Salinas Valley Memorial Hospital,2019
12419,06015678,S VICRYL 0 CTS 27 UND J270H,2019-01-01 00:00:00,37.23,Salinas Valley Memorial Hospital,2019
12420,06015679,S VICRYL O CTX 18 CRVIO J764D,2019-01-01 00:00:00,228.88,Salinas Valley Memorial Hospital,2019
12421,06015680,S VICRYL 3-0 CT1 27 UND J258H,2019-01-01 00:00:00,38.55,Salinas Valley Memorial Hospital,2019
12422,06015681,S VICRYL 0 CT2 27 VIO J334H,2019-01-01 00:00:00,36.35,Salinas Valley Memorial Hospital,2019
12423,06015682,S VICRYL 0 CTX36 VIOBRAI J370H,2019-01-01 00:00:00,39.12,Salinas Valley Memorial Hospital,2019
12424,06015683,S VICRYL 0 CT 36 VIOBRAIJ358H,2019-01-01 00:00:00,38.71,Salinas Valley Memorial Hospital,2019
12425,06015684,S VICRYL 3-0 CT1 36 VIO J344H,2019-01-01 00:00:00,38.55,Salinas Valley Memorial Hospital,2019
12426,06015685,S VICRYL 0 CT1 36 VIO J346H,2019-01-01 00:00:00,37.58,Salinas Valley Memorial Hospital,2019
12427,06015686,S VICRYL 1 CT1 36 VIO J347H,2019-01-01 00:00:00,39.2,Salinas Valley Memorial Hospital,2019
12428,06015687,S VICRYL 4-0 SH 27 J315H,2019-01-01 00:00:00,36.7,Salinas Valley Memorial Hospital,2019
12429,06015688,S VICRYL 2-0 SH 27 VIO J317H,2019-01-01 00:00:00,35.47,Salinas Valley Memorial Hospital,2019
12430,06015689,S VICRYL 4-0 SH 27 UND J415H,2019-01-01 00:00:00,36.59,Salinas Valley Memorial Hospital,2019
12431,06015690,S VICRYL 3-0 SH 8X18 CR J774D,2019-01-01 00:00:00,204.44,Salinas Valley Memorial Hospital,2019
12432,06015691,S VICRYL 4-0 SH 18 CRVIOJ773D,2019-01-01 00:00:00,228.88,Salinas Valley Memorial Hospital,2019
12433,06015692,S VICRYL TIE STAN 18 UNDJ643H,2019-01-01 00:00:00,43.66,Salinas Valley Memorial Hospital,2019
12434,06015693,S VICRY 3-0 TIE STAN 54VIJ614H,2019-01-01 00:00:00,36.11,Salinas Valley Memorial Hospital,2019
12435,06015694,S VICRYL 2-0 54 VIOBRAI J615H,2019-01-01 00:00:00,35.96,Salinas Valley Memorial Hospital,2019
12436,06015695,S VICRYL TIE 0 54 VIOBRA J616H,2019-01-01 00:00:00,34.65,Salinas Valley Memorial Hospital,2019
12437,06015696,S VICRYL 1 TIE STAN 24 J617H,2019-01-01 00:00:00,35.38,Salinas Valley Memorial Hospital,2019
12438,06015697,S VICRYL 2 TIE STAN 54 J618H,2019-01-01 00:00:00,36.52,Salinas Valley Memorial Hospital,2019
12439,06015698,S VICRYL 3-0 SUTUP 18 UNDJ110T,2019-01-01 00:00:00,172.98,Salinas Valley Memorial Hospital,2019
12440,06015699,S VICRYL 0 12X18 VIOBRAI J906G,2019-01-01 00:00:00,149.88,Salinas Valley Memorial Hospital,2019
12441,06015700,S VICRYL 2-0 SUTUPA 18VIOJ105T,2019-01-01 00:00:00,164.06,Salinas Valley Memorial Hospital,2019
12442,06015701,S VICRYL 1 SUTUPAK 18 VIOJ907G,2019-01-01 00:00:00,156.89,Salinas Valley Memorial Hospital,2019
12443,06015702,S VICRYL 6-0 P1 18 UND J489G,2019-01-01 00:00:00,81.51,Salinas Valley Memorial Hospital,2019
12444,06015703,S VICRYL 3-0 PS2 18UNBRA J497H,2019-01-01 00:00:00,79.21,Salinas Valley Memorial Hospital,2019
12445,06015704,S VICRYL 5-0 PS2 18UNBRA J495G,2019-01-01 00:00:00,79.7,Salinas Valley Memorial Hospital,2019
12446,06015705,S VICRYL 5-0 P3 18UNBRAI J493G,2019-01-01 00:00:00,76.37,Salinas Valley Memorial Hospital,2019
12447,06015706,S VICRYL 4-0 P3 18UNBRAI J494G,2019-01-01 00:00:00,73.85,Salinas Valley Memorial Hospital,2019
12448,06015707,S VICRYL 3-0 KS 27 UNDBRAJ663H,2019-01-01 00:00:00,39.27,Salinas Valley Memorial Hospital,2019
12449,06015708,S VICRYL 3-0 FS2 27 UND J423H,2019-01-01 00:00:00,39.27,Salinas Valley Memorial Hospital,2019
12450,06015709,S VICRYL 5-0 RB1 27 J303H,2019-01-01 00:00:00,36.59,Salinas Valley Memorial Hospital,2019
12451,06015710,S VICRYL 2-0 UR6 27 VIO J602H,2019-01-01 00:00:00,44.16,Salinas Valley Memorial Hospital,2019
12452,06015711,S VICR 3-0 CP2 18 CRUNBR J761D,2019-01-01 00:00:00,245.31,Salinas Valley Memorial Hospital,2019
12453,06015712,S VICRYL 2-0 MO4 27 VIO J435H,2019-01-01 00:00:00,47.81,Salinas Valley Memorial Hospital,2019
12454,06015713,S VICRYL 0 CT1 18 CRVIO J740D,2019-01-01 00:00:00,208.84,Salinas Valley Memorial Hospital,2019
12455,06015714,S CHROMIC 30 CTI 27 INCH,2019-01-01 00:00:00,36.52,Salinas Valley Memorial Hospital,2019
12456,06015715,S CHROMIC 2-0 CT 27 INCH,2019-01-01 00:00:00,36.7,Salinas Valley Memorial Hospital,2019
12457,06015716,S ETHIBOND 2-0 V34 30 INCH,2019-01-01 00:00:00,62.61,Salinas Valley Memorial Hospital,2019
12458,06015717,S ETHIBOND 1 058 30 INCH,2019-01-01 00:00:00,60.69,Salinas Valley Memorial Hospital,2019
12459,06015718,S ETHIBOND 2-0 12X30 TIE,2019-01-01 00:00:00,57.99,Salinas Valley Memorial Hospital,2019
12460,06015719,S ETHIBOND 3-0 12X30 TIE,2019-01-01 00:00:00,57.99,Salinas Valley Memorial Hospital,2019
12461,06015720,S ETHIBOND 4-0 12X30 TIE,2019-01-01 00:00:00,57.02,Salinas Valley Memorial Hospital,2019
12462,06015721,S SILK 2-0 LABYRINTH 18 INCH,2019-01-01 00:00:00,28.29,Salinas Valley Memorial Hospital,2019
12463,06015722,S VICRYL 0 CPI 27 INCH,2019-01-01 00:00:00,40.44,Salinas Valley Memorial Hospital,2019
12464,06015723,S VICRYL 0 CT1 27 VND,2019-01-01 00:00:00,37.23,Salinas Valley Memorial Hospital,2019
12465,06015724,S VICRYL 2-0 12X18 TIES,2019-01-01 00:00:00,102.4,Salinas Valley Memorial Hospital,2019
12466,06015725,S VICRYL 2-0 CPI 27 INCH,2019-01-01 00:00:00,41.33,Salinas Valley Memorial Hospital,2019
12467,06015726,S VICRYL 3-0 CP1 27 INCH,2019-01-01 00:00:00,41.71,Salinas Valley Memorial Hospital,2019
12468,06015727,S VICRYL 3-0 3X18 TIES,2019-01-01 00:00:00,45.15,Salinas Valley Memorial Hospital,2019
12469,06015728,S VICRYL 3-0 CT1 27 CR,2019-01-01 00:00:00,207.31,Salinas Valley Memorial Hospital,2019
12470,06015729,S VICRYL 4-0 12X18 COAT TIES,2019-01-01 00:00:00,178.36,Salinas Valley Memorial Hospital,2019
12471,06015730,S SILK 2-0 PRECUT 2 X 60,2019-01-01 00:00:00,16.19,Salinas Valley Memorial Hospital,2019
12472,06015731,S VICRYL O MO4 J701D,2019-01-01 00:00:00,281.35,Salinas Valley Memorial Hospital,2019
12473,06015732,S PLAIN 3-0 CT1 27 842H,2019-01-01 00:00:00,38.71,Salinas Valley Memorial Hospital,2019
12474,06015733,S ETHI 4-0 SH1 36 GRBRDA X761H,2019-01-01 00:00:00,90.12,Salinas Valley Memorial Hospital,2019
12475,06015734,S SILK 3-0 30 LABYRINTH A304H,2019-01-01 00:00:00,45.61,Salinas Valley Memorial Hospital,2019
12476,06015735,S SILK 2-0 30 LABYRINTH A305H,2019-01-01 00:00:00,44.24,Salinas Valley Memorial Hospital,2019
12477,06015736,S ETHIBOND 2-0 SH CR CX12D,2019-01-01 00:00:00,206.18,Salinas Valley Memorial Hospital,2019
12478,06015737,S PROLENE 4-0 P3 18 BL 8699G,2019-01-01 00:00:00,90.84,Salinas Valley Memorial Hospital,2019
12479,06015738,RELOAD LINEAR TL 90MM,2019-01-01 00:00:00,1025.43,Salinas Valley Memorial Hospital,2019
12480,06015739,CLIP APPLIER ENDO ROTATE LG CL,2019-01-01 00:00:00,2046.53,Salinas Valley Memorial Hospital,2019
12481,06015740,CUTTER LIN LOCKOUT NO KNIFE 55,2019-01-01 00:00:00,2046.53,Salinas Valley Memorial Hospital,2019
12482,06015743,STAPLER MULTIFEED,2019-01-01 00:00:00,3074.24,Salinas Valley Memorial Hospital,2019
12483,06015747,GRASPER BABCOCK 10MM,2019-01-01 00:00:00,1611.58,Salinas Valley Memorial Hospital,2019
12484,06015748,CUTTER LINEAR 35MM ETS REGULAR,2019-01-01 00:00:00,2705.32,Salinas Valley Memorial Hospital,2019
12485,06015749,CUTTER LINEAR ETS 35MM VASC,2019-01-01 00:00:00,2705.32,Salinas Valley Memorial Hospital,2019
12486,06015750,CUTTER LINEAR THICK TISSU 55MM,2019-01-01 00:00:00,2154.28,Salinas Valley Memorial Hospital,2019
12487,06015751,CUTTER LINEAR 100MM,2019-01-01 00:00:00,3347.2,Salinas Valley Memorial Hospital,2019
12488,06015752,CUTTER LINE THICK TISSU 100MM,2019-01-01 00:00:00,3574.57,Salinas Valley Memorial Hospital,2019
12489,06015753,RELOAD CUTTER LINEAR THICK 55,2019-01-01 00:00:00,1102.52,Salinas Valley Memorial Hospital,2019
12490,06015754,RELOAD CUTTER LINEAR VASC 55MM,2019-01-01 00:00:00,1216.71,Salinas Valley Memorial Hospital,2019
12491,06015755,RELOAD CUTTER LINEAR 100MM,2019-01-01 00:00:00,2466.28,Salinas Valley Memorial Hospital,2019
12492,06015756,RELOAD CUTTER LINEAR THICK 100,2019-01-01 00:00:00,2466.28,Salinas Valley Memorial Hospital,2019
12493,06015757,KIT THORACIC PORT,2019-01-01 00:00:00,2581.86,Salinas Valley Memorial Hospital,2019
12494,06015758,INSUFFLATIONEEDLE PNEUMO 150MM,2019-01-01 00:00:00,385.58,Salinas Valley Memorial Hospital,2019
12495,06015760,RELOAD LINEAR TLH HEAVY 90MM,2019-01-01 00:00:00,1123.36,Salinas Valley Memorial Hospital,2019
12496,06015761,STAPL LIN TL/TLH/TLV TLH HEAVY,2019-01-01 00:00:00,1946.67,Salinas Valley Memorial Hospital,2019
12497,06015762,STAPLER LINEA TL/TLH/TLV TL 90,2019-01-01 00:00:00,2070.04,Salinas Valley Memorial Hospital,2019
12498,06015763,CLIP APPLIER MULTI MED/LARGE,2019-01-01 00:00:00,1894.71,Salinas Valley Memorial Hospital,2019
12499,06015764,RELOAD ART ENDO LINEA CUT 35MM,2019-01-01 00:00:00,1698.27,Salinas Valley Memorial Hospital,2019
12500,06015765,RELOAD VAS/THIN ATW35/TSW35 35,2019-01-01 00:00:00,1698.27,Salinas Valley Memorial Hospital,2019
12501,06015766,CLIP APPLIER MULTI 20 LG,2019-01-01 00:00:00,1152.63,Salinas Valley Memorial Hospital,2019
12502,06015767,CLIP APPLIER MULTI 20 MED,2019-01-01 00:00:00,1139.87,Salinas Valley Memorial Hospital,2019
12503,06015768,CLIP APPLIER MULTI 20 SM,2019-01-01 00:00:00,1072.09,Salinas Valley Memorial Hospital,2019
12504,06015769,CUTTR LINEAR W/LOCKOUT 55MM,2019-01-01 00:00:00,2056.05,Salinas Valley Memorial Hospital,2019
12505,06015770,CUTTER LINEAR W/LOCK VASC 55MM,2019-01-01 00:00:00,2182.37,Salinas Valley Memorial Hospital,2019
12506,06015771,CUTTER LINEAR W/LOCKOUT 55MM,2019-01-01 00:00:00,3068.29,Salinas Valley Memorial Hospital,2019
12507,06015772,CUTTER LINEA W/LOCK THICK 75MM,2019-01-01 00:00:00,3277.31,Salinas Valley Memorial Hospital,2019
12508,06015773,RELOAD CUTTER LINEAR 55MM,2019-01-01 00:00:00,1102.52,Salinas Valley Memorial Hospital,2019
12509,06015774,RELOAD CUTTER LINEAR 75MM,2019-01-01 00:00:00,1636.7,Salinas Valley Memorial Hospital,2019
12510,06015775,RELOAD CUTTER LINEAR THICK 75,2019-01-01 00:00:00,1636.7,Salinas Valley Memorial Hospital,2019
12511,06015776,STAPLER LIN ARTIC ACCESS 55,2019-01-01 00:00:00,3018.68,Salinas Valley Memorial Hospital,2019
12512,06015777,STAPLER ART LIN ACCESS 4.8 55,2019-01-01 00:00:00,3018.68,Salinas Valley Memorial Hospital,2019
12513,06015778,STAPLER RELOADABLE LIN 3.5 30,2019-01-01 00:00:00,1971.96,Salinas Valley Memorial Hospital,2019
12514,06015779,STAPLER RELOADABLE LIN 4.8 30,2019-01-01 00:00:00,1881.25,Salinas Valley Memorial Hospital,2019
12515,06015780,STAPLER RELOADABLE LIN 3.5 60,2019-01-01 00:00:00,2000.34,Salinas Valley Memorial Hospital,2019
12516,06015781,STAPLER RELOADABLE LIN 4.8 60,2019-01-01 00:00:00,2000.34,Salinas Valley Memorial Hospital,2019
12517,06015782,STAPLER RELOAD LIN VASC 30MM,2019-01-01 00:00:00,2138.43,Salinas Valley Memorial Hospital,2019
12518,06015783,RELOAD TITANIUM 3.5MM 30MM,2019-01-01 00:00:00,912.03,Salinas Valley Memorial Hospital,2019
12519,06015784,RELOAD TITANIUM 4.8MM 30MM,2019-01-01 00:00:00,912.03,Salinas Valley Memorial Hospital,2019
12520,06015785,RELOAD TITANIUM 3.5MM 60MM,2019-01-01 00:00:00,981.84,Salinas Valley Memorial Hospital,2019
12521,06015786,RELOAD TITANIUM 4.8MM 60MM,2019-01-01 00:00:00,981.84,Salinas Valley Memorial Hospital,2019
12522,06015787,RELOAD TITANIUM VASCULAR 30MM,2019-01-01 00:00:00,937.52,Salinas Valley Memorial Hospital,2019
12523,06015788,S PROLENE 5-0 P3 18 BLMON8698G,2019-01-01 00:00:00,88.09,Salinas Valley Memorial Hospital,2019
12524,06015789,S SOFS O ENDOSTIT ESQ48 170003,2019-01-01 00:00:00,416.25,Salinas Valley Memorial Hospital,2019
12525,06015790,S NYLON 10-0 EYE,2019-01-01 00:00:00,483.04,Salinas Valley Memorial Hospital,2019
12526,06015791,S CHROMIC 2-0 CP1 27 816H,2019-01-01 00:00:00,38.96,Salinas Valley Memorial Hospital,2019
12527,06015792,S SILK 4-0 RBI 24 K570H,2019-01-01 00:00:00,69.68,Salinas Valley Memorial Hospital,2019
12528,06015793,S VICRYL 6-0 S29 18 J555G,2019-01-01 00:00:00,201.76,Salinas Valley Memorial Hospital,2019
12529,06015794,S VICRYL 5-0 P3 UNDYED 18 VR49,2019-01-01 00:00:00,89.12,Salinas Valley Memorial Hospital,2019
12530,06015795,S VICRYL 5-0 S14 18 J571G,2019-01-01 00:00:00,203.57,Salinas Valley Memorial Hospital,2019
12531,06015796,S STEEL 2-0 V-36/KS 542G,2019-01-01 00:00:00,296.95,Salinas Valley Memorial Hospital,2019
12532,06015797,ANCHOR SUTURE BIO.FASTAK 3.0,2019-01-01 00:00:00,2428.38,Salinas Valley Memorial Hospital,2019
12533,06020043,PROBE BALLOON BILIARY CV5000,2019-01-01 00:00:00,953.61,Salinas Valley Memorial Hospital,2019
12534,06020045,STAPLE RELD TX LINEAR 30X4.8MM,2019-01-01 00:00:00,1377.12,Salinas Valley Memorial Hospital,2019
12535,06020046,STAPLE RELD LINEAR VASC 30MM,2019-01-01 00:00:00,1518.29,Salinas Valley Memorial Hospital,2019
12536,06020047,STAPLE RELD TLH LINEAR 90MM,2019-01-01 00:00:00,3127.01,Salinas Valley Memorial Hospital,2019
12537,06020048,STAPLE RELD TX LINEAR 60X4.8MM,2019-01-01 00:00:00,1483.49,Salinas Valley Memorial Hospital,2019
