,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
1313,401000016,HC BREAST TOMOSYNTHESIS BI,185.54,185.54,Unversity of California Davis Medical Center,2019
1314,401000018,HC DIAG MAMMO DIGITAL UNILATERAL,544.88,594.04,Unversity of California Davis Medical Center,2019
1315,401000019,HC DIAG MAMMO DIGITAL INCL CAD BILATERAL,720.79,713.39,Unversity of California Davis Medical Center,2019
1316,403000004,HC MAMMO SCRNING INCL CAD BILATERAL,476.28,467.64,Unversity of California Davis Medical Center,2019
1317,320000228,HC BONE AGE STUDIES,1076.04,623.88,Unversity of California Davis Medical Center,2019
1318,320000229,HC BONE LENGTH SCANOGRAM,508.13,330.38,Unversity of California Davis Medical Center,2019
1319,320000230,"HC BONE SURVEY, LTD",507.24,507.24,Unversity of California Davis Medical Center,2019
1320,320000231,HC BONE SURVEY,2860.62,2380.49,Unversity of California Davis Medical Center,2019
1321,320000232,HC BONE SURVEY INFANT,205.61,205.61,Unversity of California Davis Medical Center,2019
1322,320000234,HC DEXA,424.83,385.18,Unversity of California Davis Medical Center,2019
1323,320000249,"HC DXA BONE DENSITY/PERIPHERAL, 1 OR MORE SITES",197.96,186.62,Unversity of California Davis Medical Center,2019
1324,333000002,HC TX RADIOLOGY SIMULATION-AIDED FIELD SETTING; SI,1794.59,1794.59,Unversity of California Davis Medical Center,2019
1325,333000004,HC TX RADIOLOGY SIMULATION-AIDED FIELD SETTING; CO,4588.47,4588.47,Unversity of California Davis Medical Center,2019
1326,333000058,HC RESPIRATOR MOTION MGMT SIMUL,1926.96,1926.96,Unversity of California Davis Medical Center,2019
1327,333000005,HC TX RADIOLOGY SIMULATION-AIDED FIELD SETTING; TH,4260.8,4260.8,Unversity of California Davis Medical Center,2019
1328,333000006,"HC RADIATION TX, DOSIMETRY PLAN",1166.38,1166.38,Unversity of California Davis Medical Center,2019
1329,333000007,HC INTENSITY MODULATED RADIOTX PLAN W/DOSE VOL HIS,20138.69,20138.69,Unversity of California Davis Medical Center,2019
1330,333000061,HC TELETHX ISODOSE PLAN CPLX,754.08,754.08,Unversity of California Davis Medical Center,2019
1331,333000062,HC BRACHYTX ISODOSE PLAN SIMPLE,754.08,754.08,Unversity of California Davis Medical Center,2019
1332,333000063,HC BRACHYTX ISODOSE INTERMED,1654.63,1654.63,Unversity of California Davis Medical Center,2019
1333,333000064,HC BRACHYTX ISODOSE COMPLEX,1654.63,1654.63,Unversity of California Davis Medical Center,2019
1334,333000011,"HC SPECIAL TELETX PORT PLAN, PARTICLES, HEMIBODY,",1758.79,1758.79,Unversity of California Davis Medical Center,2019
1335,333000015,"HC RAD TX, SPECIAL DOSIMETRY",755.16,755.16,Unversity of California Davis Medical Center,2019
1336,333000016,"HC TRTMT DVCS, DESIGN & CONSTRUCTN; SMPL (SMPL BLK",1200.01,1200.01,Unversity of California Davis Medical Center,2019
1337,333000017,"HC TREATMT DVCS, DESIGN & CONSTRUCTION; INTERMEDIA",1266.2,1266.2,Unversity of California Davis Medical Center,2019
1338,333000018,"HC TREATMT DVCS, DESIGN & CONSTRUCTION; COMPLEX",2172.17,2172.17,Unversity of California Davis Medical Center,2019
1339,333000019,"HC CONTINUING MEDICAL PHYSICS CONSULTATION, PER WE",1210.86,1210.86,Unversity of California Davis Medical Center,2019
1340,333000020,HC MLC IMRT DESIGN & CONSTRUCTION PER IMRT PLAN,4090.45,4090.45,Unversity of California Davis Medical Center,2019
1341,333000021,HC SPECIAL MEDICAL RAD PHYSICS CONSULTATION,5201.49,5201.49,Unversity of California Davis Medical Center,2019
1342,333000022,HC RAD DL STEREOTACTIC CRANIAL COBALT,62450.43,62450.43,Unversity of California Davis Medical Center,2019
1343,333000024,"HC RADN RX DLIV,BODY, EA FRCTN",13472.99,13472.99,Unversity of California Davis Medical Center,2019
1344,333000065,HC NTSTY MODUL RAD TX DLVR SMPL,2492.25,2492.25,Unversity of California Davis Medical Center,2019
1345,333000066,HC NTSTY MODUL RAD TX DLVR CPLX,2492.25,2492.25,Unversity of California Davis Medical Center,2019
1346,333000067,HC GUIDANCE FOR RADIAJ TX DLVR,436.17,436.17,Unversity of California Davis Medical Center,2019
1347,333000068,"HC RAD TX DEL, > 1 MEV 3 AREAS;COMPLEX",1152.27,1152.27,Unversity of California Davis Medical Center,2019
1348,333000036,HC RADIOLOGY PORT FILM(S),667.28,667.28,Unversity of California Davis Medical Center,2019
1349,333000070,HC HDR RDNCL NTRSTL/ICAV BRCHTX 1 CHANNEL,4297.14,4297.14,Unversity of California Davis Medical Center,2019
1350,333000071,HC HDR RDNCL NTRSTL/ICAV BRCHTX 2 - 12 CHANNELS,4297.14,4297.14,Unversity of California Davis Medical Center,2019
1351,333000072,HC HDR RDNCL NTRSTL/ICAV BRCHTX OVER 12 CHANNELS,4297.14,4297.14,Unversity of California Davis Medical Center,2019
1352,333000046,HC APPLY INTERSTIT RADIAT COMPL,6295.17,6295.17,Unversity of California Davis Medical Center,2019
1353,333000050,HC APPLY SURFACE RADIATION,762.76,762.76,Unversity of California Davis Medical Center,2019
1354,333000051,"HC SUPRVISION, HANDLING, LOADING, RADIATION SOURCE",439.97,439.97,Unversity of California Davis Medical Center,2019
1355,341000097,HC THYROID IMAGING W/BLOOD FLOW,1586.62,1507.61,Unversity of California Davis Medical Center,2019
1356,341000009,HC THYROID CARCINOMA METASTASES IMG; WHOLE BODY,2871.4,2142.88,Unversity of California Davis Medical Center,2019
1357,341000011,HC PARATHYROID IMG,2190.79,2083.2,Unversity of California Davis Medical Center,2019
1358,341000020,"HC SPLEEN IMG ONLY, W/WO VASCULAR FLOW",810.46,633.64,Unversity of California Davis Medical Center,2019
1359,341000021,HC LYMPHATICS & LYMPH GLNDS IMG,5382.16,2918.65,Unversity of California Davis Medical Center,2019
1360,341000022,HC LIVER IMG; STATIC ONLY,1601.81,1731.12,Unversity of California Davis Medical Center,2019
1361,341000024,HC LIVER IMG (SPECT),2433.69,2068.63,Unversity of California Davis Medical Center,2019
1362,341000029,HC BILIARY INC GALLBLDR,1542.87,1542.87,Unversity of California Davis Medical Center,2019
1363,341000030,HC BILIARY W/C GB QUAT MEAS,1946.49,1946.49,Unversity of California Davis Medical Center,2019
1364,341000032,HC SALIVARY GLAND IMG; W/SERIAL IMGS,1890.91,1841.25,Unversity of California Davis Medical Center,2019
1365,341000035,HC GASTROESOPHAGEAL REFLUX STDY,1864.94,1776.15,Unversity of California Davis Medical Center,2019
1366,341000036,HC GASTRIC EMPTYING STDY,3438.82,3258.8,Unversity of California Davis Medical Center,2019
1367,341000102,HC GSTRIC EMPTYING IMAG MULT DAYS SM BOWEL&COLON,834.96,785.54,Unversity of California Davis Medical Center,2019
1368,341000037,"HC BREATH TST, C-14 UREA; ACQUISITION & ANLYS",244.51,235.45,Unversity of California Davis Medical Center,2019
1369,341000041,HC ACUTE GI BLOOD LOSS IMG,2433.66,2433.66,Unversity of California Davis Medical Center,2019
1370,341000042,HC BOWEL IMG,2830.73,1567.83,Unversity of California Davis Medical Center,2019
1371,341000043,HC PERITONEAL-VENOUS SHUNT PATENCY TST,3804.36,2523.71,Unversity of California Davis Medical Center,2019
1372,341000047,HC BONE &/OR JNT IMG; WHOLE BODY,4601.49,4601.49,Unversity of California Davis Medical Center,2019
1373,341000048,HC BONE &/OR JNT IMG; THREE PHASE STDY,5359.9,5359.9,Unversity of California Davis Medical Center,2019
1374,341000049,HC BONE &/OR JNT IMG; TOMOGRPH (SPECT),4334.58,4334.58,Unversity of California Davis Medical Center,2019
1375,341000052,HC MYCRD SPT RST R EXR,3912.51,3912.51,Unversity of California Davis Medical Center,2019
1376,341000053,HC MYOCRD SPECT R&EX/D,9100.98,9100.98,Unversity of California Davis Medical Center,2019
1377,341000055,HC MYOCRD R&EX/DR,1953.54,1953.54,Unversity of California Davis Medical Center,2019
1378,404000001,"HC MYOCARDIAL IMG, POSITRON EMISSION TOMOGRPH (PET",5947.43,5947.43,Unversity of California Davis Medical Center,2019
1379,341000060,"HC CARD BLOOD POOL IMG, GATED EQ; PLNR, SNGL STDY,",3935.84,3935.84,Unversity of California Davis Medical Center,2019
1380,341000061,"HC CARD BLOOD POOL IMG, GATED EQ; PLNR, MULT STUDI",4563.51,4563.51,Unversity of California Davis Medical Center,2019
1381,404000002,"HC MYOCARDIAL PET; SNGL STDY, REST/STRESS",6239.29,6239.29,Unversity of California Davis Medical Center,2019
1382,404000003,"HC MYOCARDIAL PET; MULT STUDIES, REST &/OR STRESS",7229.9,7229.9,Unversity of California Davis Medical Center,2019
1383,340000001,"HC PULM PERFUSN IMG, PARTICULATE",1747.34,1862.95,Unversity of California Davis Medical Center,2019
1384,341000066,HC PULM VENT W/PERF A/G,2098.93,2098.93,Unversity of California Davis Medical Center,2019
1385,341000070,HC QUANT/DIFF PUL PER W/VENT,2098.93,2098.93,Unversity of California Davis Medical Center,2019
1386,341000071,"HC BRAIN IMG, LTD PROC; W/VASCULAR FLOW",4915.68,1777.23,Unversity of California Davis Medical Center,2019
1387,340000006,HC BRAIN IMAGE W/FLOW 4+ VIEWS,415.74,353.38,Unversity of California Davis Medical Center,2019
1388,341000073,"HC BRAIN IMG, COMPL STDY; TOMOGRPH (SPECT)",5713.4,4723.55,Unversity of California Davis Medical Center,2019
1389,404000005,"HC BRAIN IMG, POSITRON EMISSION TOMOGRPH (PET); PE",5231.33,5231.33,Unversity of California Davis Medical Center,2019
1390,341000075,"HC CEREBROSPINAL FLUID FLOW, IMG (NOT W/INTRO, );",1784.09,954.26,Unversity of California Davis Medical Center,2019
1391,341000105,HC CEREBROSPINAL FLUID SCAN,4232.11,3597.29,Unversity of California Davis Medical Center,2019
1392,341000079,HC KIDNEY IMG W/BLOOD FLOW & FUNC; SNGL W/O DRG IN,4304.16,4045.97,Unversity of California Davis Medical Center,2019
1393,341000080,HC KIDNEY IMG W/BLOOD FLOW & FUNC; SNGL W/DRG INTE,3350.62,3149.76,Unversity of California Davis Medical Center,2019
1394,341000084,HC URETERAL REFLUX STDY (RADIOPHARM VOIDING CYSTOG,1387.68,1451.73,Unversity of California Davis Medical Center,2019
1395,341000086,"HC RADIOPHARM LOCALIZTN, TUMOR, AGNT DISTRIBUTION;",1604.17,1604.17,Unversity of California Davis Medical Center,2019
1396,341000088,"HC RADIOPHARM LOCALIZTN, TUMOR; WHOLE BODY, SNGL D",2748.31,2748.31,Unversity of California Davis Medical Center,2019
1397,341000089,"HC RADIOPHARM LOCALIZTN, TUMOR; TOMOGRPH (SPECT)",2893.15,2893.15,Unversity of California Davis Medical Center,2019
1398,341000090,"HC RADIOPHARM LOCALIZTN, TUMOR; WHOLE BODY, 2+ IMG",4862.97,4862.97,Unversity of California Davis Medical Center,2019
1399,341000091,"HC RADIOPHARM LOCALIZTN, INFLAMMATORY PROCESS; LTD",1731.12,1731.12,Unversity of California Davis Medical Center,2019
1400,341000092,"HC RADIOPHARM LOCALIZTN, ABSCESS; WHOLE BODY",3287.55,3287.55,Unversity of California Davis Medical Center,2019
1401,404000008,HC PET IMAGE W/CT LMTD,6256.11,6256.11,Unversity of California Davis Medical Center,2019
1402,404000009,"HC PET,DIAG,NECKTOKNEE,NC",6256.11,6256.11,Unversity of California Davis Medical Center,2019
1403,404000010,"HC PET,DIAG,WHOLEBODY,NC",6256.11,6256.11,Unversity of California Davis Medical Center,2019
1404,340000002,HC R-T HYPERTHY INTIAL,2646.98,2874.71,Unversity of California Davis Medical Center,2019
1405,342000002,HC R-T NONTHY NONHEMAT,1695.89,1357.88,Unversity of California Davis Medical Center,2019
1406,342000004,"HC RADIOPHARM TX, RADIOLABELED MONOCLONAL ANTIBDY,",2508.31,2482.48,Unversity of California Davis Medical Center,2019
1407,340000003,HC RADIOPHARM TX,1287.72,1335.64,Unversity of California Davis Medical Center,2019
1408,301000001,HC BASIC METABOLIC PANEL,219.52,103.08,Unversity of California Davis Medical Center,2019
1409,301000002,HC ELECTROLYTE PANEL,303.26,303.26,Unversity of California Davis Medical Center,2019
1410,301000003,HC COMPREHENSIVE METABOLIC PANEL,879.06,113.93,Unversity of California Davis Medical Center,2019
1411,301000004,HC LIPID PANEL,833.98,113.93,Unversity of California Davis Medical Center,2019
1412,300000421,HC RENAL FUNCTION PANL,283.22,126.4,Unversity of California Davis Medical Center,2019
1413,301000005,HC HEPATIC FUNC PANEL,449.82,207.24,Unversity of California Davis Medical Center,2019
1414,300000005,HC ASSAY OF CARBAMAZEPINE; TOTAL,471.38,218.63,Unversity of California Davis Medical Center,2019
1415,300000006,HC ASSAY OF CYCLOSPORINE,363.58,181.2,Unversity of California Davis Medical Center,2019
1416,301000009,HC ASSAY OF DIGOXIN,188.16,88.43,Unversity of California Davis Medical Center,2019
1417,301000010,HC ASSAY OF DIPROPYLACETIC ACID (VALPROIC ACID),434.14,201.81,Unversity of California Davis Medical Center,2019
1418,300000010,HC ASSAY OF GENTAMICIN,187.18,83.55,Unversity of California Davis Medical Center,2019
1419,300000013,HC ASSAY OF LITHIUM,482.16,226.22,Unversity of California Davis Medical Center,2019
1420,301000012,HC ASSAY OF PHENOBARBITAL,155.33,72.7,Unversity of California Davis Medical Center,2019
1421,301000013,HC ASSAY OF PHENYTOIN; TOTAL,400.82,186.08,Unversity of California Davis Medical Center,2019
1422,301000099,HC ASSAY OF SIROLIMUS,461.58,215.92,Unversity of California Davis Medical Center,2019
1423,300000016,HC ASSAY OF TACROLIMUS,326.83,168.18,Unversity of California Davis Medical Center,2019
1424,300000017,HC ASSAY OF THEOPHYLLINE,152.88,71.61,Unversity of California Davis Medical Center,2019
1425,300000018,HC ASSAY OF TOBRAMYCIN,317.52,142.14,Unversity of California Davis Medical Center,2019
1426,300000019,HC ASSAY OF VANCOMYCIN,324.38,150.82,Unversity of California Davis Medical Center,2019
1427,300000020,"HC QUANTITATION, DRG, NOT ELSEWHR SPEC 1",284.2,134.54,Unversity of California Davis Medical Center,2019
1428,301000006,HC DRUG TEST PRSMV CHEM ANLYZR,302.82,145.93,Unversity of California Davis Medical Center,2019
1429,301000019,HC DRUG TEST PRSMV CHEM ANLYZR,298.41,137.8,Unversity of California Davis Medical Center,2019
1430,301000022,HC ANALGESICS NON-OPIOID 1 OR 2,578.2,268.54,Unversity of California Davis Medical Center,2019
1431,301000868,HC NOS DRUG SCREEN BY CHEM ANALYZER,302.82,145.93,Unversity of California Davis Medical Center,2019
1432,301000325,HC DRUG SCREEN QUANTALCOHOLS,534.38,427.59,Unversity of California Davis Medical Center,2019
1433,301000343,HC ASSAY OF AMPHETAMINE & METHAMPHETAMINE,370.44,163.84,Unversity of California Davis Medical Center,2019
1434,301000054,HC ASSAY OF BARBITUATES,55.37,26.04,Unversity of California Davis Medical Center,2019
1435,301000355,HC HEROIN METABOLITE,225.89,99.82,Unversity of California Davis Medical Center,2019
1436,301000232,HC OPIOID &OPIATE ANALOG 5/MORE,523.81,231.65,Unversity of California Davis Medical Center,2019
1437,301000353,HC DRUG SCREENING OXYCODONE,225.89,99.82,Unversity of California Davis Medical Center,2019
1438,307000001,"HC URINALYSIS, DIP STICK/TABLET REAGNT; NON-AUTO W",23.87,23.87,Unversity of California Davis Medical Center,2019
1439,307000002,"HC URINALYSIS, DIP STICK/TABLET REAGNT; AUTO WITH",102.9,47.74,Unversity of California Davis Medical Center,2019
1440,307000003,"HC URINALYSIS, DIP STICK/TABLET REAGNT; NON-AUTO,",55.34,55.34,Unversity of California Davis Medical Center,2019
1441,307000004,"HC URINALYSIS, DIP STICK/TABLET REAGNT; AUTO, W/O",70.56,32.55,Unversity of California Davis Medical Center,2019
1442,307000006,HC  URINE PREGNANCY TEST,53.17,53.17,Unversity of California Davis Medical Center,2019
1443,307000008,HC 710 - 720 URINE PREGNANCY TEST,53.17,53.17,Unversity of California Davis Medical Center,2019
1444,307000007,"HC VOL MSRMENT, TIMED COLLECTION, EA",95.06,43.4,Unversity of California Davis Medical Center,2019
1445,310000004,"HC BCR-ABL1, MAJOR",298.38,298.38,Unversity of California Davis Medical Center,2019
1446,310000005,"HC BCR-ABL1, MINOR",3351.6,1484.28,Unversity of California Davis Medical Center,2019
1447,310000031,HC CFTR,939.61,939.61,Unversity of California Davis Medical Center,2019
1448,310000033,HC F2 PROTHROMBIN,182.28,182.28,Unversity of California Davis Medical Center,2019
1449,310000034,HC FACTOR V MUTATION,157.87,157.87,Unversity of California Davis Medical Center,2019
1450,310000037,HC HERED HEMOCHROMAT,318.99,318.99,Unversity of California Davis Medical Center,2019
1451,310000081,HC STR MARKERS SPECIMEN ANAL,325.0,325.0,Unversity of California Davis Medical Center,2019
1452,310000049,HC CHIMERISM ANAL NO CELL SELEC,2066.89,2066.89,Unversity of California Davis Medical Center,2019
1453,310000050,HC CHIMERISM ANAL W/CELL SELECT,2598.22,2598.22,Unversity of California Davis Medical Center,2019
1454,310000040,HC MTHFR MUTATION,182.28,182.28,Unversity of California Davis Medical Center,2019
1455,310000067,HC UNLISTED MOLECULAR PATHOLOGY,36.35,36.35,Unversity of California Davis Medical Center,2019
1456,301000023,"HC ACETONE/OTHER KETONE BODIES, SERUM; QUANT",95.06,45.57,Unversity of California Davis Medical Center,2019
1457,301000028,HC ALBUMIN; SERUM,53.9,24.96,Unversity of California Davis Medical Center,2019
1458,301000029,"HC ALBUMIN; URINE OR OTHER SOURCE, QUANT, EA SPCMN",61.25,28.75,Unversity of California Davis Medical Center,2019
1459,301000030,"HC ALBUMIN; URINE, MICROALBUMIN, QUANT",142.1,66.19,Unversity of California Davis Medical Center,2019
1460,300000471,HC ASSAY OF ALCOHOL BREATH,605.7,605.7,Unversity of California Davis Medical Center,2019
1461,301000036,HC ALPHA-FETOPRTN; SERUM,346.43,177.94,Unversity of California Davis Medical Center,2019
1462,301000044,HC AMMONIA,252.84,118.27,Unversity of California Davis Medical Center,2019
1463,301000047,HC AMYLASE,242.06,113.38,Unversity of California Davis Medical Center,2019
1464,301000057,HC BILIRUBIN; TOTAL,135.24,59.68,Unversity of California Davis Medical Center,2019
1465,301000058,HC BILIRUBIN; DRCT,137.69,64.02,Unversity of California Davis Medical Center,2019
1466,301000060,"HC BLOOD, OCCULT, BY PEROXIDASE ACTIVITY, QUAL; FE",90.06,90.06,Unversity of California Davis Medical Center,2019
1467,301000061,HC BLOOD OCCULT OTHER,117.18,117.18,Unversity of California Davis Medical Center,2019
1468,301000062,HC OCCULT BLD FECES 1-3 TESTS,90.06,90.06,Unversity of California Davis Medical Center,2019
1469,301000886,HC ASSAY TEST FOR BLOOD FECAL,431.69,190.96,Unversity of California Davis Medical Center,2019
1470,301000064,HC CALCIFEDIOL (25-OH VITAMIN D-3),884.94,43.4,Unversity of California Davis Medical Center,2019
1471,301000066,HC CALCIUM; TOTAL,43.12,19.53,Unversity of California Davis Medical Center,2019
1472,301000859,HC ASSAY OF CALCIUM,107.8,51.0,Unversity of California Davis Medical Center,2019
1473,301000067,HC CALCIUM; IONIZED 1,571.8,571.8,Unversity of California Davis Medical Center,2019
1474,301000856,HC CALCIUM; IONIZED 3,334.18,334.18,Unversity of California Davis Medical Center,2019
1475,301000068,"HC CALCIUM; URINE QUANT, TIMED SPCMN",141.12,65.1,Unversity of California Davis Medical Center,2019
1476,301000071,HC CARBON DIOXIDE (BICARBONATE),121.03,57.51,Unversity of California Davis Medical Center,2019
1477,301000072,"HC CARBON MONOXIDE, (CARBOXYHEMOGLOBIN); QUANT",276.13,276.13,Unversity of California Davis Medical Center,2019
1478,301000073,HC CARCINOEMBRYONIC ANTIGN (CEA),511.56,262.03,Unversity of California Davis Medical Center,2019
1479,301000081,HC CHLORIDE; BLOOD,59.68,59.68,Unversity of California Davis Medical Center,2019
1480,301000082,HC CHLORIDE; URINE,66.19,66.19,Unversity of California Davis Medical Center,2019
1481,301000083,HC CHLORIDE; OTHER SOURCE,181.79,88.43,Unversity of California Davis Medical Center,2019
1482,301000085,"HC CHOLESTEROL, SERUM/WHOLE BLOOD, TOTAL",155.33,72.7,Unversity of California Davis Medical Center,2019
1483,301000097,HC CORTISOL; TOTAL,461.09,213.75,Unversity of California Davis Medical Center,2019
1484,301000100,"HC CREATINE KINASE (CK), (CPK); TOTAL",76.44,35.26,Unversity of California Davis Medical Center,2019
1485,301000102,"HC CREATINE KINASE (CK), (CPK); MB FRCTN ONLY",172.97,79.21,Unversity of California Davis Medical Center,2019
1486,301000103,HC CREATININE; BLOOD,81.34,37.98,Unversity of California Davis Medical Center,2019
1487,301000104,HC CREATININE; OTHER SOURCE,121.52,57.51,Unversity of California Davis Medical Center,2019
1488,301000105,HC CREATININE; CLEARANCE,229.32,107.42,Unversity of California Davis Medical Center,2019
1489,301000106,HC CRYOFIBRINOGEN,124.95,59.13,Unversity of California Davis Medical Center,2019
1490,301000107,"HC CRYOGLOBULIN, QUAL OR SEMI-QUANT",41.16,20.62,Unversity of California Davis Medical Center,2019
1491,301000109,HC CYANOCOBALAMIN (VITAMIN B-12),326.34,150.82,Unversity of California Davis Medical Center,2019
1492,301000110,HC DEHYDROEPIANDROSTERONE-SULFATE (DHEA-S),711.97,366.73,Unversity of California Davis Medical Center,2019
1493,301000118,HC ESTRADIOL,878.08,423.69,Unversity of California Davis Medical Center,2019
1494,301000884,HC ASSAY OF ETHYLENE GLYCOL,404.43,178.97,Unversity of California Davis Medical Center,2019
1495,301000128,HC FERRITIN,270.48,45.57,Unversity of California Davis Medical Center,2019
1496,301000129,"HC FETAL FIBRONECTIN, CERVICOVAGINAL SECRETIONS, S",1640.03,766.01,Unversity of California Davis Medical Center,2019
1497,301000130,HC FOLIC ACID; SERUM,342.02,161.12,Unversity of California Davis Medical Center,2019
1498,301000131,HC FOLIC ACID; RBC,517.44,264.2,Unversity of California Davis Medical Center,2019
1499,301000135,"HC GAMMAGLOBULIN; IGA, IGD, IGG, IGM, EA",461.09,214.29,Unversity of California Davis Medical Center,2019
1500,301000136,HC GAMMAGLOBULIN; IGE,562.52,286.98,Unversity of California Davis Medical Center,2019
1501,301000139,"HC GASES, BLOOD, PH, PCO2, PO2, CO2, HCO3, (W/CALC",428.26,428.26,Unversity of California Davis Medical Center,2019
1502,301000143,"HC GLUCOSE, BODY FLUID, OTHR THN BLOOD",58.8,27.13,Unversity of California Davis Medical Center,2019
1503,301000144,"HC GLUCOSE; QUANT, BLOOD (EXCEPT REAGNT STRIP)",297.92,137.25,Unversity of California Davis Medical Center,2019
1504,301000145,"HC GLUCOSE; BLOOD, REAGNT STRIP",49.91,49.91,Unversity of California Davis Medical Center,2019
1505,301000863,HC GLUCOSE TEST,128.38,56.42,Unversity of California Davis Medical Center,2019
1506,301000146,"HC GLUCOSE; TOLERANCE TST (GTT), 3 SPCMNS (INCLUDE",376.32,181.2,Unversity of California Davis Medical Center,2019
1507,301000883,HC GTT ADDED SAMPLES,106.45,47.11,Unversity of California Davis Medical Center,2019
1508,301000149,"HC GLUCOSE, BLOOD, GLUCOSE MONITORING DVC CLRD BY",26.04,26.04,Unversity of California Davis Medical Center,2019
1509,301000862,HC GLUCOSE BLOOD TEST,26.04,26.04,Unversity of California Davis Medical Center,2019
1510,301000150,"HC GLUTAMYLTRANSFERASE, GAMMA (GGT)",189.14,96.57,Unversity of California Davis Medical Center,2019
1511,301000152,HC GONADOTROPIN; FOLLICLE STIMULATING HORMONE (FSH,787.43,405.25,Unversity of California Davis Medical Center,2019
1512,301000153,HC GONADOTROPIN; LUTEINIZING HORMONE (LH),794.78,407.42,Unversity of California Davis Medical Center,2019
1513,301000155,HC HAPTOGLOBIN; QUANT,128.38,65.1,Unversity of California Davis Medical Center,2019
1514,301000158,HC HEMOGLOBIN FRCTNATION & QUANTITATION; CHROMATGP,490.0,217.0,Unversity of California Davis Medical Center,2019
1515,301000160,HC GLYCOSYLATED HEMOGLOBIN TEST,201.88,51.0,Unversity of California Davis Medical Center,2019
1516,301000161,HC HEMOGLOBIN; PLASMA,18.45,18.45,Unversity of California Davis Medical Center,2019
1517,301000167,HC HOMOCYSTINE,868.28,405.79,Unversity of California Davis Medical Center,2019
1518,301000850,HC SENSORY NEURO PNL,251.86,111.76,Unversity of California Davis Medical Center,2019
1519,301000882,"HC CHROMATIN (NUCLEOSOMAL) AB, IGG",250.1,110.67,Unversity of California Davis Medical Center,2019
1520,301000176,HC INSULIN; TOTAL,126.91,65.1,Unversity of California Davis Medical Center,2019
1521,301000178,HC IRON,135.24,40.15,Unversity of California Davis Medical Center,2019
1522,301000182,HC LACTATE (LACTIC ACID),189.14,88.43,Unversity of California Davis Medical Center,2019
1523,301000183,"HC LACTATE DEHYDROGENASE (LD), (LDH)",205.8,94.94,Unversity of California Davis Medical Center,2019
1524,301000187,HC LEAD,65.66,35.26,Unversity of California Davis Medical Center,2019
1525,301000191,HC LIPASE,234.71,109.59,Unversity of California Davis Medical Center,2019
1526,301000195,"HC LIPOPRTN, DRCT MSRMENT; HIGH DENSITY CHOLESTERO",245.49,126.95,Unversity of California Davis Medical Center,2019
1527,301000196,"HC LIPOPRTN, DRCT MSRMENT; DRCT MSRMENT, LDL CHOLE",324.87,166.01,Unversity of California Davis Medical Center,2019
1528,301000197,HC MAGNESIUM,102.41,46.66,Unversity of California Davis Medical Center,2019
1529,301000206,HC MYOGLOBIN,69.58,31.47,Unversity of California Davis Medical Center,2019
1530,301000207,HC NATRIURETIC PEPTIDE,390.53,182.28,Unversity of California Davis Medical Center,2019
1531,301000208,"HC NEPHELOMETRY, EA ANLYT NOT ELSEWHR SPEC",132.91,132.91,Unversity of California Davis Medical Center,2019
1532,301000231,"HC ORGANIC ACID, SNGL, QUANT",88.2,41.77,Unversity of California Davis Medical Center,2019
1533,301000233,HC OSMOLALITY; BLOOD,218.54,102.53,Unversity of California Davis Medical Center,2019
1534,301000234,HC OSMOLALITY; URINE,194.04,94.94,Unversity of California Davis Medical Center,2019
1535,301000237,HC PARATHORMONE (PARATHYROID HORMONE),663.46,340.15,Unversity of California Davis Medical Center,2019
1536,301000238,"HC PH, BODY FLUID, EXCEPT BLOOD",84.77,35.26,Unversity of California Davis Medical Center,2019
1537,301000858,HC ASSAY ALKALINE PHOSPHATASE,130.34,61.3,Unversity of California Davis Medical Center,2019
1538,301000248,HC PHOSPHORUS INORGANIC (PHOSPHATE),59.78,28.75,Unversity of California Davis Medical Center,2019
1539,301000253,HC POTASSIUM; SERUM,67.81,67.81,Unversity of California Davis Medical Center,2019
1540,301000254,HC POTASSIUM; URINE,57.82,24.96,Unversity of California Davis Medical Center,2019
1541,301000255,HC PREALBUMIN,124.46,63.47,Unversity of California Davis Medical Center,2019
1542,301000259,HC PROGESTERONE,812.42,416.64,Unversity of California Davis Medical Center,2019
1543,301000260,HC PROCALCITONIN,182.28,182.28,Unversity of California Davis Medical Center,2019
1544,301000261,HC PROLACTIN,551.25,284.27,Unversity of California Davis Medical Center,2019
1545,301000262,HC PROSTATE SPECIFIC ANTIGN (PSA); TOTAL 1,458.64,236.53,Unversity of California Davis Medical Center,2019
1546,301000776,HC PROSTATE SPECIFIC ANTIGN (PSA); TOTAL  2,309.68,113.93,Unversity of California Davis Medical Center,2019
1547,301000263,HC PROSTATE SPECIFIC ANTIGN (PSA); FREE,521.36,424.24,Unversity of California Davis Medical Center,2019
1548,301000264,"HC PRTN, TOTAL, EXCEPT REFRACTOMETRY; SERUM",117.11,54.79,Unversity of California Davis Medical Center,2019
1549,301000265,"HC PRTN, TOTAL, EXCEPT REFRACTOMETRY; URINE",229.32,106.87,Unversity of California Davis Medical Center,2019
1550,301000266,"HC PRTN, TOTAL, EXCEPT REFRACTOMETRY; OTHER",181.79,85.72,Unversity of California Davis Medical Center,2019
1551,301000268,"HC PRTN, ELECTROPHORETIC FRCTNATION & QUANTITATION",185.71,85.72,Unversity of California Davis Medical Center,2019
