,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
4515,1050002731,0600710 5F SINGLE LUMEN HOHN CATHETER,1150.0,1150.0,Unversity of California Davis Medical Center,2019
4516,69610061,7927505 GROSHONG PICC 5FR DUALLUMEN BX/5,1013.0,1013.0,Unversity of California Davis Medical Center,2019
4517,69610053,7755305 GROSHONG PICC 3FR SINGLE LUMEN,955.0,955.0,Unversity of California Davis Medical Center,2019
4518,69656841,3275155  5FR DL POWERPICC,945.0,945.0,Unversity of California Davis Medical Center,2019
4519,69610038,7617405 GROSHONG NXT 4FR SINGLE LUMEN PICC,885.6,885.6,Unversity of California Davis Medical Center,2019
4520,69610012,G08376 PICC 3F SINGLE LUMEN,860.0,860.0,Unversity of California Davis Medical Center,2019
4521,1050002780,0600700 4FR SINGLE LUMEN HOHN CATHETER,849.0,849.0,Unversity of California Davis Medical Center,2019
4522,69656627,ASK-45703-PUCD TRIPLELUMEN CVC,838.32,838.32,Unversity of California Davis Medical Center,2019
4523,1194108,PICC POWER SOLO 3CG 4FR SNGL (1194108),2335.8,2335.8,Unversity of California Davis Medical Center,2019
4524,T94M,SOFT-LINE DOUBLE LUMEN CATHETER 9 FR X 12 CM (T94M,864.0,864.0,Unversity of California Davis Medical Center,2019
4525,69663003,5613150 CL 13F 15CM TLPOWER,1714.2,1714.2,Unversity of California Davis Medical Center,2019
4526,69662997,5613120 CL 13F 12.5CM TLPOWER,1714.0,1714.0,Unversity of California Davis Medical Center,2019
4527,13F 20CM,5613200 13F 20CM TL POWER TRIALYSIS,1714.0,1714.0,Unversity of California Davis Medical Center,2019
4528,5613240,5613240 13F 24CM TLPOWER,1714.0,1714.0,Unversity of California Davis Medical Center,2019
4529,69653392,5432150 NIAGARA 15CM,871.2,871.2,Unversity of California Davis Medical Center,2019
4530,69653418,2432240 NIAGARA 24CM,871.2,871.2,Unversity of California Davis Medical Center,2019
4531,69653400,5556200 NIAGARA 20CM,871.2,871.2,Unversity of California Davis Medical Center,2019
4532,CC#59415164,NEURO LUMBO PERITONEAL CATHETER (44410),4235.1,4235.1,Unversity of California Davis Medical Center,2019
4533,EX#5613200,POWER TRIALYSIS CURVED EXT DIALYSIS CATHETER 20CM,2142.5,2142.5,Unversity of California Davis Medical Center,2019
4534,5613240,5613240 13F 24CM TLPOWER,1714.0,1714.0,Unversity of California Davis Medical Center,2019
4535,EX#T74M,CATH DUO FLOW PEDI DBL LUMEN 7FR X 4 (T74M),864.0,864.0,Unversity of California Davis Medical Center,2019
4536,8813817005,CATHETER MAHURKAR DUAL LUMEN STRAIGHT 13.5CM X 11.,850.0,850.0,Unversity of California Davis Medical Center,2019
4537,69650240,31089 DR LUMBAR DRAIN,3522.6,3522.6,Unversity of California Davis Medical Center,2019
4538,57435533,INTRATHECAL CATHETER ONE PIECE (8780),5970.0,5970.0,Unversity of California Davis Medical Center,2019
4539,1050003000,93068 TREVO XP PROVUE 6X25,15190.5,15190.5,Unversity of California Davis Medical Center,2019
4540,1050002885,93067 TREVO PROVUE 4X30,15122.3,15122.3,Unversity of California Davis Medical Center,2019
4541,1050002993,5MAXACE068KIT ACE 68 REPERFUSION KIT,11440.0,11440.0,Unversity of California Davis Medical Center,2019
4542,1050002991,IC060132 AXS CATALYST 6 CATHETER,8721.0,8721.0,Unversity of California Davis Medical Center,2019
4543,1050002995,3MAXCKIT 3MAX KIT,8240.0,8240.0,Unversity of California Davis Medical Center,2019
4544,1050002992,IC058132 AXS CATALYST 6 CATHETER,6270.0,6270.0,Unversity of California Davis Medical Center,2019
4545,CC#50004498,STENT J SINGLE URI DIVERSION URETERAL 7FR X 90CM (,4000.0,4000.0,Unversity of California Davis Medical Center,2019
4546,CC#G49905,URETERAL STENT 6FR X 24CM (G49905),1000.0,1000.0,Unversity of California Davis Medical Center,2019
4547,CC#57433184,MALECOT 4-WING 20FR (086020),299.16,299.16,Unversity of California Davis Medical Center,2019
4548,CC#57433183,MALECOT 4-WING 18FR (086018),299.16,299.16,Unversity of California Davis Medical Center,2019
4549,CC#57433187,MALECOT 4-WING 26FR (086026),299.16,299.16,Unversity of California Davis Medical Center,2019
4550,CC#57433181,MALECOT 4-WING 14FR (086014),299.04,299.04,Unversity of California Davis Medical Center,2019
4551,CC#57433186,MALECOT 4-WING 24FR (086024),248.76,248.76,Unversity of California Davis Medical Center,2019
4552,CC#57433150,MUSHROOM PEZZER 14FR (064014),210.36,210.36,Unversity of California Davis Medical Center,2019
4553,64012,MUSHROOM PEZZER 12FR (064012),209.4,209.4,Unversity of California Davis Medical Center,2019
4554,EX#G14521,CATH URETERAL POLLACK OPEN END FLEXITIP 5FR (G1452,148.2,148.2,Unversity of California Davis Medical Center,2019
4555,CC#50007267,CATH URETERAL POLLACK OPEN END FLEXITIP 4FR (G1504,145.08,145.08,Unversity of California Davis Medical Center,2019
4556,CC#50003828,CATH URETERAL POLLACK OPEN END FLEXITIP 7FR (02130,145.08,145.08,Unversity of California Davis Medical Center,2019
4557,0196L18,CATH FOLEY COUNCIL 18FR 5ML (0196L18),144.72,144.72,Unversity of California Davis Medical Center,2019
4558,0196L20,CATHETER FOLEY COUNCIL 20FR 5ML (0196L20),144.72,144.72,Unversity of California Davis Medical Center,2019
4559,0196L16,CATHETER FOLEY COUNCIL 16FR 5ML (0196L16),144.72,144.72,Unversity of California Davis Medical Center,2019
4560,50003961,CATH URETERAL WHISTLE TIP 3FR (G14036),125.4,125.4,Unversity of California Davis Medical Center,2019
4561,0168L20,CATH FOLEY COUDE 2 WAY 20FR 05ML (0168L20),101.16,101.16,Unversity of California Davis Medical Center,2019
4562,0168L18,CATH FOLEY COUDE 2 WAY 18FR 05ML (0168L18),101.16,101.16,Unversity of California Davis Medical Center,2019
4563,CC#57432519,CATH FOLEY COUDE 2 WAY 14FR 05ML (0168L14),101.16,101.16,Unversity of California Davis Medical Center,2019
4564,0168L22,CATH FOLEY COUDE 2 WAY 22FR 05ML (0168L22),101.16,101.16,Unversity of California Davis Medical Center,2019
4565,5732532,CATH COUDE 2 WAY 5CC 16FR (0168L16),100.56,100.56,Unversity of California Davis Medical Center,2019
4566,EX#G14521,CATH URETERAL POLLACK OPEN END FLEXITIP 5FR (G1452,148.2,148.2,Unversity of California Davis Medical Center,2019
4567,CC#50003828,CATH URETERAL POLLACK OPEN END FLEXITIP 7FR (02130,145.08,145.08,Unversity of California Davis Medical Center,2019
4568,0196L18,CATH FOLEY COUNCIL 18FR 5ML (0196L18),144.72,144.72,Unversity of California Davis Medical Center,2019
4569,0196L16,CATHETER FOLEY COUNCIL 16FR 5ML (0196L16),144.72,144.72,Unversity of California Davis Medical Center,2019
4570,0196L20,CATHETER FOLEY COUNCIL 20FR 5ML (0196L20),144.72,144.72,Unversity of California Davis Medical Center,2019
4571,0196L22,CATHETER FOLEY COUNCIL 22FR 5ML (0196L22),144.6,144.6,Unversity of California Davis Medical Center,2019
4572,0168L18,CATH FOLEY COUDE 2 WAY 18FR 05ML (0168L18),101.16,101.16,Unversity of California Davis Medical Center,2019
4573,0168L20,CATH FOLEY COUDE 2 WAY 20FR 05ML (0168L20),101.16,101.16,Unversity of California Davis Medical Center,2019
4574,5732532,CATH COUDE 2 WAY 5CC 16FR (0168L16),100.56,100.56,Unversity of California Davis Medical Center,2019
4575,69654424,610130 6FANGIOSEAL,2760.0,2760.0,Unversity of California Davis Medical Center,2019
4576,69654432,610131 8FANGIOSEAL,2760.0,2760.0,Unversity of California Davis Medical Center,2019
4577,69664688,MX5021 5FR MYNX,2350.0,2350.0,Unversity of California Davis Medical Center,2019
4578,69664696,MX6721 6/7 FR MYNX,2350.0,2350.0,Unversity of California Davis Medical Center,2019
4579,69662971,12673 CD 6FR PERCLOSE,2150.0,2150.0,Unversity of California Davis Medical Center,2019
4580,CC#50029537,AMPLATZER PLUG VASCULAR LL 14X10MM (9-AVP2-014),4992.0,4992.0,Unversity of California Davis Medical Center,2019
4581,CC#50029538,AMPLATZER PLUG VASCULAR LL 16X12MM (9-AVP2-016),4992.0,4992.0,Unversity of California Davis Medical Center,2019
4582,CC#50029536,AMPLATZER PLUG VASCULAR LL 12X9MM (9-AVP2-012),4992.0,4992.0,Unversity of California Davis Medical Center,2019
4583,17-002-15,MIZUHO CLIP SUGITA ANEURYSM STRAIGHT MINI 8MM (17-,4269.5,4269.5,Unversity of California Davis Medical Center,2019
4584,17-001-09,MIZUHO CLIP SUGITA ANEURYSM CVD TI 9MM (17-001-09),4269.5,4269.5,Unversity of California Davis Medical Center,2019
4585,EX#17-001-10,NEURO SUGITA ANEUR CLIP #10 STRAIGHT TI (17-001-10,3675.0,3675.0,Unversity of California Davis Medical Center,2019
4586,EX#17-001-81,NEURO SUGITA ANEUR CLIP MINI #81 STR (17-001-81),3675.0,3675.0,Unversity of California Davis Medical Center,2019
4587,CC#50032354,NEURO SUGITA ANEUR CLIP #26 STR TI (17-001-26),3675.0,3675.0,Unversity of California Davis Medical Center,2019
4588,CC#55816280,NEURO SUGITA ANEUR CLIP #1 STR TI (17-001-01),3675.0,3675.0,Unversity of California Davis Medical Center,2019
4589,EX#17-001-11,NEURO SUGITA ANEUR CLIP #11  SIDEWARD BENT TI (17-,3675.0,3675.0,Unversity of California Davis Medical Center,2019
4590,EX#17-001-29,NEURO SUGITA ANEUR CLIP #29 STR TI (17-001-29),3675.0,3675.0,Unversity of California Davis Medical Center,2019
4591,EX#17-001-30,NEURO SUGITA ANEUR CLIP #30 STR TI (17-001-30),3675.0,3675.0,Unversity of California Davis Medical Center,2019
4592,EX#610130,ANGIO SEAL VIP 6FR (610130),2760.0,2760.0,Unversity of California Davis Medical Center,2019
4593,50019422,PROGLIDE DEVICE CLOSER 6FT  (12673-03),1850.0,1850.0,Unversity of California Davis Medical Center,2019
4594,FHL80,LIFENET FRESH FEMORAL HEAD LEFT (FHL80),16476.0,16476.0,Unversity of California Davis Medical Center,2019
4595,41847002,FEMORAL HEAD FRESH LEFT (41847002),14178.0,14178.0,Unversity of California Davis Medical Center,2019
4596,41847001,FEMORAL HEAD FRESH (41847001),14178.0,14178.0,Unversity of California Davis Medical Center,2019
4597,411270,ALLOGRAFT TISSUE NERVE GRAFT 4-5MM X 70MM (411270),11800.0,11800.0,Unversity of California Davis Medical Center,2019
4598,EX#04800003,FROZEN PATELLA LIGAMENT PRE-SHAPED  (04800003),11536.0,11536.0,Unversity of California Davis Medical Center,2019
4599,111230,AXOGEN TISSUE AVANCE NERVE 1-2 X 30MM (111230),10800.0,10800.0,Unversity of California Davis Medical Center,2019
4600,CC#50043024,ALLOGRAFT TISSUE NERVE GRAFT 4-5MM X 30MM (411230),10800.0,10800.0,Unversity of California Davis Medical Center,2019
4601,211230,ALLOGRAFT TISSUE NERVE GRAFT 2-3MM X 30MM (211230),10800.0,10800.0,Unversity of California Davis Medical Center,2019
4602,CC#50043025,ALLOGRAFT TISSUE NERVE GRAFT 4-5MM X 50MM (411250),8750.0,8750.0,Unversity of California Davis Medical Center,2019
4603,CC#50043023,ALLOGRAFT TISSUE NERVE GRAFT 2-3MM X 50MM (211250),8100.0,8100.0,Unversity of California Davis Medical Center,2019
4604,CC#00201603,FROZEN ACHILLES TENDON (00201603),6840.0,6840.0,Unversity of California Davis Medical Center,2019
4605,8128.1276S,"COALITION AGX ALLOGRAFT 8 X 14MM 7"" 6MM H (8128.12",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4606,8128.1277S,"COALITION AGX ALLOGRAFT 8 X 14MM 7"" 7MM H (8128.12",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4607,8128.1476S,"COALITION AGX ALLOGRAFT 10 X 16MM 7"" 6MM H (8128.1",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4608,8128.1477S,"COALITION AGX ALLOGRAFT 10 X 16MM 7"" 7MM H (8128.1",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4609,8128.1278S,"COALITION AGX ALLOGRAFT 8 X 14MM 7"" 8MM H (8128.12",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4610,8128.1275S,"COALITION AGX ALLOGRAFT 8 X 14MM 7"" 5MM H (8128.12",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4611,8128.1279S,"COALITION AGX ALLOGRAFT 8 X 14MM 7"" 9MM H (8128.12",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4612,8128.1478S,"COALITION AGX ALLOGRAFT 10 X 16MM 7"" 8MM H (8128.1",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4613,8128.1480S,"COALITION AGX ALLOGRAFT 10 X 16MM 7"" 10MM H (8128.",6300.0,6300.0,Unversity of California Davis Medical Center,2019
4614,820-245,SLING REPLIFORM 5 X 10CM (820-245),6100.0,6100.0,Unversity of California Davis Medical Center,2019
4615,EX#07804203,FROZEN TIBIALIS TENDON ANTERIOR (07804203),6090.0,6090.0,Unversity of California Davis Medical Center,2019
4616,ABS-1010-BC,BIOCARTILAGE 1CC UNITS (ABS-1010-BC),5880.0,5880.0,Unversity of California Davis Medical Center,2019
4617,5740107,NUVASIVE ALLOGRAFT TRIAD CC LORDOTIC 7 X 11 X 14MM,5394.0,5394.0,Unversity of California Davis Medical Center,2019
4618,5020005,NUVASIVE PROPEL PUTTY MEDIUM 5CC (5020005),4400.0,4400.0,Unversity of California Davis Medical Center,2019
4619,5020001,NUVASIVE PROPEL PUTTY SMALL 1CC (5020001),1250.0,1250.0,Unversity of California Davis Medical Center,2019
4620,411270,ALLOGRAFT TISSUE NERVE GRAFT 4-5MM X 70MM (411270),11800.0,11800.0,Unversity of California Davis Medical Center,2019
4621,EX#04800003,FROZEN PATELLA LIGAMENT PRE-SHAPED  (04800003),11536.0,11536.0,Unversity of California Davis Medical Center,2019
4622,111230,AXOGEN TISSUE AVANCE NERVE 1-2 X 30MM (111230),10800.0,10800.0,Unversity of California Davis Medical Center,2019
4623,430010,MTF BONE-TENDON-BONE HEMI WITH QUADRICEPS 13.0MM F,10246.0,10246.0,Unversity of California Davis Medical Center,2019
4624,CC#50043025,ALLOGRAFT TISSUE NERVE GRAFT 4-5MM X 50MM (411250),8750.0,8750.0,Unversity of California Davis Medical Center,2019
4625,17822000,ALLOSOURCE HEMI-PATELLA TENDON (17822000),7116.0,7116.0,Unversity of California Davis Medical Center,2019
4626,CC#00201603,FROZEN ACHILLES TENDON (00201603),6840.0,6840.0,Unversity of California Davis Medical Center,2019
4627,CC#50000401,FROZEN PATELLA TENDON HEMI (04001303),6812.0,6812.0,Unversity of California Davis Medical Center,2019
4628,10022000,ALLOSOURCE ACHILLES W/ BONE BLOCK (10022000),6528.0,6528.0,Unversity of California Davis Medical Center,2019
4629,EX#07804203,FROZEN TIBIALIS TENDON ANTERIOR (07804203),6090.0,6090.0,Unversity of California Davis Medical Center,2019
4630,ABS-1010-BC,BIOCARTILAGE 1CC UNITS (ABS-1010-BC),5880.0,5880.0,Unversity of California Davis Medical Center,2019
4631,M0068302450,XENFORM SOFT TISSUE MATRIX 6CM X 10CM (M0068302450,8933.4,8933.4,Unversity of California Davis Medical Center,2019
4632,M0068302470,XENFORM SOFT TISSUE MATRIX 8CM X 12CM (M0068302470,8135.4,8135.4,Unversity of California Davis Medical Center,2019
4633,AGX315,AXOGEN AXOGUARD NERVE CONNECTOR 3.0 X 15MM (AGX315,7120.0,7120.0,Unversity of California Davis Medical Center,2019
4634,AGX415,AXOGEN AXOGUARD NERVE CONNECTOR 4.0 X 15MM (AGX415,7120.0,7120.0,Unversity of California Davis Medical Center,2019
4635,AGX515,"AXOGEN AXOGUARD NERVE CONNECTOR, 5.0 X 15MM (AGX51",7120.0,7120.0,Unversity of California Davis Medical Center,2019
4636,EX#CMCP5P-710,CORMATRIX CORPATCH (CMCP5P-710),5970.0,5970.0,Unversity of California Davis Medical Center,2019
4637,G31091,GRAFT DURASIS BIOTECH 7 X10CM (G31091),5544.0,5544.0,Unversity of California Davis Medical Center,2019
4638,EX#C-DUR-4X7,GRAFT DURASIS BIOTECH 4 X 7CM (G31090),5280.0,5280.0,Unversity of California Davis Medical Center,2019
4639,CC#51000785,DURAFORM SPONGE 3X3 (80-1478US),4994.4,4994.4,Unversity of California Davis Medical Center,2019
4640,G31320,GRAFT BIODESIGN 4 LAYER T ISSUE 2 X 3 (G31320),4480.5,4480.5,Unversity of California Davis Medical Center,2019
4641,DMS13,STRYKER DURA MATRIX SUTURABLE 1 X 3 (DMS13),3127.1,3127.1,Unversity of California Davis Medical Center,2019
4642,CC#51000784,DURAFORM SPONGE 2X2 (80-1476US),2632.8,2632.8,Unversity of California Davis Medical Center,2019
4643,CC#51000783,DURAFORM SPONGE 1X3 (80-1474US),2474.4,2474.4,Unversity of California Davis Medical Center,2019
4644,CC#51000782,DURAFORM SPONGE 1X1 (80-1472US),1314.5,1314.5,Unversity of California Davis Medical Center,2019
4645,AGX115,AXOGEN AXOGUARD NERVE CONNECTOR 1.5X 15MM (AGX115),7120.0,7120.0,Unversity of California Davis Medical Center,2019
4646,EX#LNQ11,SYS REVEAL LINQ INSERT CARDIAC MONITOR (LNQ11),9690.0,9690.0,Unversity of California Davis Medical Center,2019
4647,CC#50010289,BIOGLUE SYRINGE 05ML (BG3515-5-US) (CRYOLIFE),4710.0,4710.0,Unversity of California Davis Medical Center,2019
4648,EX#5086-02,SEPRAFILM MULTI (5086-02),4270.2,4270.2,Unversity of California Davis Medical Center,2019
4649,4350XL,"BARRIER - INTERCEED - ADHESION 5"" X 6"" (4350XL)",3605.0,3605.0,Unversity of California Davis Medical Center,2019
4650,4350,"BARRIER (INTERCEED) ADHESION 3"" X 4"" (4350)",3013.4,3013.4,Unversity of California Davis Medical Center,2019
4651,CC#50001775,SEPRAFILM MEMBRANE 13 X 15 (4301-02),2909.2,2909.2,Unversity of California Davis Medical Center,2019
4652,6641-01,"SEPRAFILM ADHESION BARRIER 3 X 5"" (6641-01)",1827.7,1827.7,Unversity of California Davis Medical Center,2019
4653,1000,NEUROSTIMULATION VNS GENERATOR SENTIVA (1000),49390.5,49390.5,Unversity of California Davis Medical Center,2019
4654,RNS-320-K,RNS NEUROSTIMULATOR (RNS-320-K),47925.0,47925.0,Unversity of California Davis Medical Center,2019
4655,106,NEUROSTIMULATION VNS GENERATOR (CYBERONIC) MODEL 1,36935.28,36935.28,Unversity of California Davis Medical Center,2019
4656,105,NEUROSTIMULATION VNS GENERATOR (CYBERONIC) (105),35770.5,35770.5,Unversity of California Davis Medical Center,2019
4657,CC#50040921,NEUROSTIMULATION VNS GENERATOR (CYBERONIC) (104),34579.5,34579.5,Unversity of California Davis Medical Center,2019
4658,6662,ABBOTT IPG INFINITY 7 (6662),27000.0,27000.0,Unversity of California Davis Medical Center,2019
4659,CC#50045057,MEDTRONIC ATIVA PC IPG (37601),26985.0,26985.0,Unversity of California Davis Medical Center,2019
4660,3664,PROCLAIM DRG IMPLANTABLE PULSE GENERATOR (3664),25942.5,25942.5,Unversity of California Davis Medical Center,2019
4661,3028,INSPIRE IV PULSE GENERATOR FOR OSA (3028),25650.0,25650.0,Unversity of California Davis Medical Center,2019
4662,EX#97702,MEDTRONIC NEUROSTIMULATOR PRIMEADVANCED SURESCAN (,20400.0,20400.0,Unversity of California Davis Medical Center,2019
4663,CC#50045059,MEDTRONIC BATTERY ATIVA SC IPG (37603),18500.0,18500.0,Unversity of California Davis Medical Center,2019
4664,CC#50045058,MEDTRONIC ATIVA SC IPG (37602) (REPLACEMENTS),18500.0,18500.0,Unversity of California Davis Medical Center,2019
4665,37800,ENTERRA II GASTRIC NEUROSTIMULATOR 55MM X 60MM X 1,17750.0,17750.0,Unversity of California Davis Medical Center,2019
4666,CC#50030206,INTERSTIM GENERATOR SMALL (3058),16837.5,16837.5,Unversity of California Davis Medical Center,2019
4667,3660,PROCLAIM 5 ELITE PULSE GENERATOR (3660),28815.0,28815.0,Unversity of California Davis Medical Center,2019
4668,CC#50045057,MEDTRONIC ATIVA PC IPG (37601),26985.0,26985.0,Unversity of California Davis Medical Center,2019
4669,3664,PROCLAIM DRG IMPLANTABLE PULSE GENERATOR (3664),25942.5,25942.5,Unversity of California Davis Medical Center,2019
4670,SC-1160,SPECTRA WAVEWRITER IMPLANTABLE PULSE GENERATOR IPG,24630.0,24630.0,Unversity of California Davis Medical Center,2019
4671,G38191,COOK GRAFT VASCULAR ZENITH ALPHA 35-36 40MM 36MM (,23947.5,23947.5,Unversity of California Davis Medical Center,2019
4672,G35357,COOK GRAFT THORACIC ENDOVASCULAR  PROXIMAL COMPONE,23932.5,23932.5,Unversity of California Davis Medical Center,2019
4673,CC#50020830,"ZENITH AAA MAIN BODY FLEX 36 X 95 (G48432, TFFB-36",17946.0,17946.0,Unversity of California Davis Medical Center,2019
4674,CC#50020805,"ZENITH AAA MAIN BODY FLEX 24 X 082 (G48407, TFFB-2",16916.0,16916.0,Unversity of California Davis Medical Center,2019
4675,CC#50020810,"ZENITH AAA MAIN BODY FLEX 26 X 082 (G48412, TFFB-2",16916.0,16916.0,Unversity of California Davis Medical Center,2019
4676,CC#51001307,CARDIAC PULMONARY SYNER HEMI ARTERY (SGPH00),15000.0,15000.0,Unversity of California Davis Medical Center,2019
4677,CC#50008756,CRYOLIFE ARTERY FEMORAL POPLITEAL =>30CM (R020 >=3,12500.0,12500.0,Unversity of California Davis Medical Center,2019
4678,730032ADP,TERUMO GRAFT VALSALVA 32MM X 15CM (730032ADP),9594.76,9594.76,Unversity of California Davis Medical Center,2019
4679,EX#ECH470045A,ACUSEAL VASCULAR GRAFT 7MM X 45M (ECH470045A),8994.0,8994.0,Unversity of California Davis Medical Center,2019
4680,G55207,COOK GRAFT ENDOVASCULAR 28 X 39MM (G55207),8492.0,8492.0,Unversity of California Davis Medical Center,2019
4681,DFX8006SC,BARD GRAFT VASCULAR DISTAFLO FLEX BEADING 6MM X 80,8364.0,8364.0,Unversity of California Davis Medical Center,2019
4682,DF8006SC,BARD BYPASS GRAFTDISTAFLO 6MM X 80CM (DF8006SC),7376.0,7376.0,Unversity of California Davis Medical Center,2019
4683,EX#AG 840,ARTEGRAFT 7 X 40CM (AG 840),7314.0,7314.0,Unversity of California Davis Medical Center,2019
4684,EX#HT064050A,GRAFT VASCULAR PROPATEN  HEP T6MM 40 X 50CM (HT064,7096.0,7096.0,Unversity of California Davis Medical Center,2019
4685,EX#AG 740,ARTEGRAFT COLLAGEN 6MM X 40-44CM (AG 740),7014.0,7014.0,Unversity of California Davis Medical Center,2019
4686,EX#G55233,"ZENITH SPIRAL ZTM AAA ILIAC LEG (G55233, ZSLE-13-9",6546.0,6546.0,Unversity of California Davis Medical Center,2019
4687,EX#G55240,ZENITH SPIRAL Z 20X39 (G55240),6546.0,6546.0,Unversity of California Davis Medical Center,2019
4688,G55225,COOK GRAFT ZENITH SPIRAL-Z ILIAC LEG 11MM 56MM 14F,6546.0,6546.0,Unversity of California Davis Medical Center,2019
4689,G55227,COOK GRAFT ZENITH SPIRAL-Z ILIAC LEG 11MM 90MM 14F,6546.0,6546.0,Unversity of California Davis Medical Center,2019
4690,G55237,COOK GRAFT ZENITH PROXIMAL PROFORM 16 X 39MM (G552,6546.0,6546.0,Unversity of California Davis Medical Center,2019
4691,R14030030,GORE-TEX VASCULAR GRAFT FEP RING 14MM (R14030030),6042.0,6042.0,Unversity of California Davis Medical Center,2019
4692,CC#50036934,CARDIAC PERICARDIAL PATCH WITH ENCAP 9 X 14CM (C09,5264.0,5264.0,Unversity of California Davis Medical Center,2019
4693,732032/8,CARDIAC GRAFT GELWEAVE 32MM X 20CM X 1(732032/8),4884.78,4884.78,Unversity of California Davis Medical Center,2019
4694,CC#50006198,CARDIAC GRAFT GELWEAVE 30MM X 08CM X 1(732030/8),4742.52,4742.52,Unversity of California Davis Medical Center,2019
4695,CC#50006197,CARDIAC GRAFT GELWEAVE 28MM X 20CM X 1(732028/8),4742.52,4742.52,Unversity of California Davis Medical Center,2019
4696,EX#175210P,VASCULAR HEMASHIELD PLATINUM 10 X 30CM (M002021752,4571.04,4571.04,Unversity of California Davis Medical Center,2019
4697,CC#50007254,GRAFT VASCUTEK GELWEAVE VASCULAR ST 36MM X 30CM (7,4167.76,4167.76,Unversity of California Davis Medical Center,2019
4698,EX#1802009004,GORETEX CARDIOVAS PATCH 2CM X 9CM X 0.4MM  (180200,2250.0,2250.0,Unversity of California Davis Medical Center,2019
4699,1050003007,46-802 .010 TRANSEND,4987.5,4987.5,Unversity of California Davis Medical Center,2019
4700,1050003003,GEN-10800-70 INFINITY SHEATH 70CM,4702.5,4702.5,Unversity of California Davis Medical Center,2019
4701,1050003004,2641 SYNCHRO STANDARD,4560.0,4560.0,Unversity of California Davis Medical Center,2019
4702,1050003005,1631 SYNCHRO 10,4484.0,4484.0,Unversity of California Davis Medical Center,2019
4703,1050003008,GA3501 ADVANTAGE GLIDEWIRE,1600.0,1600.0,Unversity of California Davis Medical Center,2019
4704,1050002729,98701 T-FASTENER GASTROINTESTINAL SET,1096.5,1096.5,Unversity of California Davis Medical Center,2019
4705,1050002727,G04474 GASTRO SUTURE ANCHOR,874.0,874.0,Unversity of California Davis Medical Center,2019
4706,CC#50041746,SLING ADVANTAGE FIT SYSTEM (M0068502110),7350.0,7350.0,Unversity of California Davis Medical Center,2019
4707,TVTRL,SLING TVT EXACT (TVTRL),7050.78,7050.78,Unversity of California Davis Medical Center,2019
4708,CC#50003861,SLING TVT DEVICE (810041B),6542.28,6542.28,Unversity of California Davis Medical Center,2019
4709,M0068505110,OBTRYX II TRANSOBTURATOR SLING - HALO (M0068505110,6529.6,6529.6,Unversity of California Davis Medical Center,2019
4710,CC#50014423,MEDTRONIC NEUROSTIMULATION SYNCHROMED II PUMP (863,15750.0,15750.0,Unversity of California Davis Medical Center,2019
4711,EX#8781,INTRATHECAL CATHETER TWO PIECE (8781),5970.0,5970.0,Unversity of California Davis Medical Center,2019
4712,69615797,G13287 TULIP RETREVIAL SET,3000.0,3000.0,Unversity of California Davis Medical Center,2019
4713,CP7A0899,MICROPORT PELVIS IMPLANT CUSTOM (CP7A0899),64260.0,64260.0,Unversity of California Davis Medical Center,2019
4714,71421374,S&N FEMORAL ASSEMBLY LEGION HK A/P 58.5MM M/L 66MM,30187.5,30187.5,Unversity of California Davis Medical Center,2019
4715,71421375,S&N FEMORAL ASSEMBLY LEGION HK A/P 62MM M/L 70MM S,30187.5,30187.5,Unversity of California Davis Medical Center,2019
4716,71421377,S&N FEMORAL ASSEMBLY LEGION HK A/P 69.5MM M/L 77MM,28477.5,28477.5,Unversity of California Davis Medical Center,2019
4717,110027734,ZIMMER CUSTOM COMPREHENSIVE VRS GLENOID (110027734,21027.0,21027.0,Unversity of California Davis Medical Center,2019
4718,151821,BIOMET TIBIAL COMPONENT LP OSS (151821),18564.0,18564.0,Unversity of California Davis Medical Center,2019
4719,PM0001433,BIOMET CUSTOM MONTGOMERY LINER SZ 24 RIGHT (PM0001,18300.0,18300.0,Unversity of California Davis Medical Center,2019
4720,EX#150465,ONC SALVAGE DIAPHYSEAL SEG 05CM (150465),17831.36,17831.36,Unversity of California Davis Medical Center,2019
4721,EX#150482,BIOMET SEGMENT SALVAGE DIAPHYSEAL 4CM (150482),17831.36,17831.36,Unversity of California Davis Medical Center,2019
4722,161078,BIOMET SEGMENT DIAPHYSEAL OSS 1.5CM (161078),17831.36,17831.36,Unversity of California Davis Medical Center,2019
4723,EX#150467,ONC SALVAGE DIAPHYSEAL SEG 09CM (150467),17831.36,17831.36,Unversity of California Davis Medical Center,2019
4724,EX#150468,ONC SALVAGE DIAPHYSEAL SEG 11CM (150468),17831.36,17831.36,Unversity of California Davis Medical Center,2019
4725,150466,BIOMET SEGMENT SALVAGE DIAPHYSEAL 7CM (150466),17831.3,17831.3,Unversity of California Davis Medical Center,2019
