,Group,ChargeCode,Description,Price,Hospital,Year
2609,SMH,414402212,INJ PROC VOID URETHROCYST,720.0,Sharp Mesa Vista Hospital,2019
2610,SMH,414402214,CHANGE CYSTOSTOMY TUBE,537.0,Sharp Mesa Vista Hospital,2019
2611,SMH,414402229,INJ PROC URETEROGRAPHY    ,634.0,Sharp Mesa Vista Hospital,2019
2612,SMH,414402231,RMVE INDWELL URET STNT SI,3631.0,Sharp Mesa Vista Hospital,2019
2613,SMH,414402234,CHG EXTERN URET STNT SI,2777.0,Sharp Mesa Vista Hospital,2019
2614,SMH,414402235,BILE DUCT STNT W/CATH NEW ACCESS,11158.0,Sharp Mesa Vista Hospital,2019
2615,SMH,414402238,UNLIST PROC UROLOGY       ,297.0,Sharp Mesa Vista Hospital,2019
2616,SMH,414402240,INJ PROC NEPHROST NEW ACCESS,3645.0,Sharp Mesa Vista Hospital,2019
2617,SMH,414402241,INJ PROC NEPHROST W/ACCESS,2066.0,Sharp Mesa Vista Hospital,2019
2618,SMH,414402242,CATH PLMT NEPHROSTOMY,3957.0,Sharp Mesa Vista Hospital,2019
2619,SMH,414402243,CATH PLMT NEPHURETERAL NEW ACCESS,4943.0,Sharp Mesa Vista Hospital,2019
2620,SMH,414402244,CATH CONVERT NEPHROSTOMY,3720.0,Sharp Mesa Vista Hospital,2019
2621,SMH,414402245,CATH EXCHANGE NEPHROSTOMY,2447.0,Sharp Mesa Vista Hospital,2019
2622,SMH,414402246,URETER RENAL/PELVIS BIOPSY,3119.0,Sharp Mesa Vista Hospital,2019
2623,SMH,414402247,STENT PLMT URETERAL PRE EXIST NEPH,4080.0,Sharp Mesa Vista Hospital,2019
2624,SMH,414402248,STENT PLMT URETERAL W/O NEPH CATH,4965.0,Sharp Mesa Vista Hospital,2019
2625,SMH,414402249,STENT PLMT URETERAL W/NEPH CATH,7395.0,Sharp Mesa Vista Hospital,2019
2626,SMH,414402251,DILATE URETERAL W/BALLOON,5560.0,Sharp Mesa Vista Hospital,2019
2627,SMH,414402253,DILATE BILIARY DUCT/AMPULLA,9114.0,Sharp Mesa Vista Hospital,2019
2628,SMH,414402254,BIOPSY BILIARY TREE ENDOLUM,5085.0,Sharp Mesa Vista Hospital,2019
2629,SMH,414402255,SCLEROTHERAPY FLUID COLLECT,5240.0,Sharp Mesa Vista Hospital,2019
2630,SMH,414402256,PTA ART UPP EXT/VISC 1ST,11870.0,Sharp Mesa Vista Hospital,2019
2631,SMH,414402257,PTA ART UPP EXT/VISC ADDL,8733.0,Sharp Mesa Vista Hospital,2019
2632,SMH,414402258,PTA VENOUS 1ST,15229.0,Sharp Mesa Vista Hospital,2019
2633,SMH,414402259,PTA VENOUS ADDL,7468.0,Sharp Mesa Vista Hospital,2019
2634,SMH,414402261,ANGIO DIALYSIS CIRC DIAG,3348.0,Sharp Mesa Vista Hospital,2019
2635,SMH,414402262,ANGIO/PTA DIALYSIS CIRC DIAG,17001.0,Sharp Mesa Vista Hospital,2019
2636,SMH,414402263,ANGIO/STENT DIALYSIS CIRC DIAG,17272.0,Sharp Mesa Vista Hospital,2019
2637,SMH,414402264,THROM/INFUS/MECH DIALY CIRC,9980.0,Sharp Mesa Vista Hospital,2019
2638,SMH,414402265,THROMB/PTA/INFUS/MECH DIALY,25209.0,Sharp Mesa Vista Hospital,2019
2639,SMH,414402266,THROMB/STENT/INFUS/MECH DIALY,25480.0,Sharp Mesa Vista Hospital,2019
2640,SMH,414402267,PTA CENTRAL DIALYSIS CIRC,15229.0,Sharp Mesa Vista Hospital,2019
2641,SMH,414402268,STENT CENTRAL DIALYSIS CIRC,15500.0,Sharp Mesa Vista Hospital,2019
2642,SMH,414402269,EMOBLIZATION DIALYSIS CIRC,22085.0,Sharp Mesa Vista Hospital,2019
2643,SMH,414402270,ENDOGRAFT PLCMT REPAIR ILIAC ,4854.0,Sharp Mesa Vista Hospital,2019
2644,SMH,414402271,ENDOVAS REPAIR W/EXTEN EA,4942.0,Sharp Mesa Vista Hospital,2019
2645,SMH,414402272,CLOSURE FEM ART PERQ ACCESS  ,817.0,Sharp Mesa Vista Hospital,2019
2646,SMH,414402290,ABD PARACENTESIS W/IMAGING,1867.0,Sharp Mesa Vista Hospital,2019
2647,SMH,414402322,EXCHANGE ABSCESS DRAIN CATH,3954.0,Sharp Mesa Vista Hospital,2019
2648,SMH,414402323,CONTRAST ASSESSMENT ABS DRN,920.0,Sharp Mesa Vista Hospital,2019
2649,SMH,414402325,PERITONEOGRAM,1522.0,Sharp Mesa Vista Hospital,2019
2650,SMH,414402330,REPLAC G TUBE W/FLURO,1561.0,Sharp Mesa Vista Hospital,2019
2651,SMH,414402331,REPLAC J TUBE W/FLURO,1301.0,Sharp Mesa Vista Hospital,2019
2652,SMH,414402332,REPLAC GJ TUBE W/FLURO,1527.0,Sharp Mesa Vista Hospital,2019
2653,SMH,414402333,PERC PLACE J TUBE W/FLURO,2532.0,Sharp Mesa Vista Hospital,2019
2654,SMH,414402334,PERC PLAC CECOSTOMY W/FLURO,2738.0,Sharp Mesa Vista Hospital,2019
2655,SMH,414402335,CONVERSION G TO GJ TUBE,2166.0,Sharp Mesa Vista Hospital,2019
2656,SMH,414402336,INSERT INDWELL TUN PLEURAL,4316.0,Sharp Mesa Vista Hospital,2019
2657,SMH,414402338,GI TUBE UNCLOG W/FLORO,1586.0,Sharp Mesa Vista Hospital,2019
2658,SMH,414402340,INSERT TUNNELD IP CATH,4698.0,Sharp Mesa Vista Hospital,2019
2659,SMH,414402341,REMOVE TUN IP CATH,4024.0,Sharp Mesa Vista Hospital,2019
2660,SMH,414402349,BIOPSY BONE MARROW NEEDLE,2248.0,Sharp Mesa Vista Hospital,2019
2661,SMH,414402350,PERC BX ABD/RETROPERITON,2320.0,Sharp Mesa Vista Hospital,2019
2662,SMH,414402353,PERC BX LIVER,4335.0,Sharp Mesa Vista Hospital,2019
2663,SMH,414402356,PERC BX MUSCLE,2731.0,Sharp Mesa Vista Hospital,2019
2664,SMH,414402362,PERC BX LYMPH NODE,2961.0,Sharp Mesa Vista Hospital,2019
2665,SMH,414402363,PERC BX BILLIARY,4158.0,Sharp Mesa Vista Hospital,2019
2666,SMH,414402365,BIOPSY SALIVARY GLAND NEEDLE,1456.0,Sharp Mesa Vista Hospital,2019
2667,SMH,414402366,TRANSJUG LIVER BX PERC,6130.0,Sharp Mesa Vista Hospital,2019
2668,SMH,414402367,TIPS REVISION,11014.0,Sharp Mesa Vista Hospital,2019
2669,SMH,414402369,S & I REMOVE OBSTRUCT SEP VEN,719.0,Sharp Mesa Vista Hospital,2019
2670,SMH,414402370,REMOVE OBSTRUCT INTRALUMEN,1896.0,Sharp Mesa Vista Hospital,2019
2671,SMH,414402371,S & I REMOVE OBSTRUCT INTRALUMEN,648.0,Sharp Mesa Vista Hospital,2019
2672,SMH,414402373,UNLISTED HEMIC/LYMPHATIC,714.0,Sharp Mesa Vista Hospital,2019
2673,SMH,414402375,GTUBE/J TUBE CHECK W/CON/FLURO,940.0,Sharp Mesa Vista Hospital,2019
2674,SMH,414402378,MECH REMOVE OBSTRUCT CVA,4323.0,Sharp Mesa Vista Hospital,2019
2675,SMH,414402379,INJ CONTRAST CVA,1804.0,Sharp Mesa Vista Hospital,2019
2676,SMH,414402380,REMOVE INDWELL TUN PLEURAL CATH,977.0,Sharp Mesa Vista Hospital,2019
2677,SMH,414402381,FIBRINOLYSIS CHEST INIT DAY,2109.0,Sharp Mesa Vista Hospital,2019
2678,SMH,414402384,REPLACE G TUBE W/O GUIDE,797.0,Sharp Mesa Vista Hospital,2019
2679,SMH,414402385,REPC GTUBE W/REVISE TRC NO IMGNG,953.1,Sharp Mesa Vista Hospital,2019
2680,SMH,414402386,DILAT XST TRC W/TUBE PLACMNT,11619.0,Sharp Mesa Vista Hospital,2019
2681,SMH,414402387,DILAT XST TRC W/NEW ACCESS,14435.0,Sharp Mesa Vista Hospital,2019
2682,SMH,414402403,TRANSCATH EMBOLIZ NEURO,11431.0,Sharp Mesa Vista Hospital,2019
2683,SMH,414402404,TRANSCATH EMBOLIZ NON CNS,10147.0,Sharp Mesa Vista Hospital,2019
2684,SMH,414402430,THROM DECLOT CVC/VAS,1237.0,Sharp Mesa Vista Hospital,2019
2685,SMH,414402460,PTA INTRACRANIAL ,6753.0,Sharp Mesa Vista Hospital,2019
2686,SMH,414402501,INJ PROC CERVICAL PUNC,2481.0,Sharp Mesa Vista Hospital,2019
2687,SMH,414402503,LUMBAR PUNCT DIAGNOSTIC CSF,2065.0,Sharp Mesa Vista Hospital,2019
2688,SMH,414402504,LUMBAR PUNCT THERAPEUTIC,1181.0,Sharp Mesa Vista Hospital,2019
2689,SMH,414402523,PUNCT ASPR ABSCESS/HEMATOMA,1149.0,Sharp Mesa Vista Hospital,2019
2690,SMH,414402525,INJ INTRALESIONAL UPTO 7   ,276.0,Sharp Mesa Vista Hospital,2019
2691,SMH,414402537,VERTEBROPLASTY CERV/THOR,6769.0,Sharp Mesa Vista Hospital,2019
2692,SMH,414402538,VERTEBROPLASTY LUMBAR,6452.0,Sharp Mesa Vista Hospital,2019
2693,SMH,414402539,VERTEBROPLASTY ADDL,3390.0,Sharp Mesa Vista Hospital,2019
2694,SMH,414402540,KYPHOPLASTY THORACIC,11399.0,Sharp Mesa Vista Hospital,2019
2695,SMH,414402541,KYPHOPLASTY LUMBAR,9546.0,Sharp Mesa Vista Hospital,2019
2696,SMH,414402542,KYPHOPLASTY ADDL,6353.0,Sharp Mesa Vista Hospital,2019
2697,SMH,414402600,INJ PROC FISTULA/SINUS TRC,722.0,Sharp Mesa Vista Hospital,2019
2698,SMH,414402602,INJ PROC LYMPHANGIOGRAM,1627.0,Sharp Mesa Vista Hospital,2019
2699,SMH,414402605,INJ PROC SIALOGRAM,313.0,Sharp Mesa Vista Hospital,2019
2700,SMH,414402619,REPOSITION VENOUS PORT FLUORO,1980.0,Sharp Mesa Vista Hospital,2019
2701,SMH,414402621,INJ SINUS TRACT THERAPEUTIC,1982.0,Sharp Mesa Vista Hospital,2019
2702,SMH,414402622,EPIDURAL BLOOD PATCH,2849.0,Sharp Mesa Vista Hospital,2019
2703,SMH,414402627,RPLC TUNL CVAD W PRT,4698.0,Sharp Mesa Vista Hospital,2019
2704,SMH,414402632,INSERT PERITONEAL VENOUS SHUNT,3345.0,Sharp Mesa Vista Hospital,2019
2705,SMH,414402642,INSERT NON TUN CV CATH,2903.0,Sharp Mesa Vista Hospital,2019
2706,SMH,414402643,INSERT TUN CV SUBQ PORT,7789.0,Sharp Mesa Vista Hospital,2019
2707,SMH,414402644,INSERT PICC W/IMAGING ,3843.0,Sharp Mesa Vista Hospital,2019
2708,SMH,414402645,INSERT PICC W SUBQ PORT,7006.0,Sharp Mesa Vista Hospital,2019
2709,SMH,414402646,REPLACE NON TUN CVC W/O PORT,1589.0,Sharp Mesa Vista Hospital,2019
2710,SMH,414402647,REPLACE PICC W/O PORT,1939.0,Sharp Mesa Vista Hospital,2019
2711,SMH,414402648,REMOVE TUN CVC W/O PORT SUBQ,1763.0,Sharp Mesa Vista Hospital,2019
2712,SMH,414402649,REMOVE TUN CVC W PORT SUBQ,3711.0,Sharp Mesa Vista Hospital,2019
2713,SMH,414402650,INSERT TUN CV CATH,6705.0,Sharp Mesa Vista Hospital,2019
2714,SMH,414402651,REPLACE CMPT TUN CVC W/O SUBQ,4066.0,Sharp Mesa Vista Hospital,2019
2715,SMH,414402652,CVA DEVICE REPAIR W/PORT OR PUMP,2031.0,Sharp Mesa Vista Hospital,2019
2716,SMH,414402657,INSERT TUN CV W/O PRT 5YR LESS,8120.0,Sharp Mesa Vista Hospital,2019
2717,SMH,414402658,REPLACE CVA CATH W/PORT,3818.0,Sharp Mesa Vista Hospital,2019
2718,SMH,414402660,INSRT PICC WO PORT 5YR LESS,3880.0,Sharp Mesa Vista Hospital,2019
2719,SMH,414402661,INSRT PICC WO PORT,4396.0,Sharp Mesa Vista Hospital,2019
2720,SMH,414402700,PTA ILIAC INITIAL UNI,10868.0,Sharp Mesa Vista Hospital,2019
2721,SMH,414402701,STENT/PTA ILIAC INITIAL UNI,13154.0,Sharp Mesa Vista Hospital,2019
2722,SMH,414402703,STENT/PTA ILIAC EA ADDL IPSI,9943.0,Sharp Mesa Vista Hospital,2019
2723,SMH,414402704,PTA FEM OR POP UNI,9042.0,Sharp Mesa Vista Hospital,2019
2724,SMH,414402705,ATH/PTA FEM OR POP UNI,20073.0,Sharp Mesa Vista Hospital,2019
2725,SMH,414402706,STENT/PTA FEM OR POP UNI,15292.0,Sharp Mesa Vista Hospital,2019
2726,SMH,414402708,PTA TIBIAL UNI,11768.0,Sharp Mesa Vista Hospital,2019
2727,SMH,414402709,ATH/PTA TIBIAL UNI,18291.0,Sharp Mesa Vista Hospital,2019
2728,SMH,414402710,STENT/PTA TIBIAL INITIAL UNI,16478.0,Sharp Mesa Vista Hospital,2019
2729,SMH,414402712,PTA TIBIAL EA ADDL,4958.0,Sharp Mesa Vista Hospital,2019
2730,SMH,414402713,ATH/PTA TIBIAL EA ADDL,8081.0,Sharp Mesa Vista Hospital,2019
2731,SMH,414404016,FLUORO UP TO 1HR,764.0,Sharp Mesa Vista Hospital,2019
2732,SMH,414404018,FLUORO UNLISTED,1239.0,Sharp Mesa Vista Hospital,2019
2733,SMH,414404030,FEEDING TUBE PLACEMENT,553.0,Sharp Mesa Vista Hospital,2019
2734,SMH,414404033,TUBE/CATH CHANGE,2135.0,Sharp Mesa Vista Hospital,2019
2735,SMH,414404034,PERC ABSCESS/FLUID DRAIN,1247.0,Sharp Mesa Vista Hospital,2019
2736,SMH,414404039,"TUBE CHECK,ABSCESS",1789.0,Sharp Mesa Vista Hospital,2019
2737,SMH,414404052,INJ ANEST TFORMAL L S SGL,2368.0,Sharp Mesa Vista Hospital,2019
2738,SMH,414404053,REMOVE&REPLC URETERAL STNT,3986.0,Sharp Mesa Vista Hospital,2019
2739,SMH,414404328,PERC DIL BILIARY STRICTURE W S,1305.0,Sharp Mesa Vista Hospital,2019
2740,SMH,414404424,RENAL TRACT DILATATION         ,4742.0,Sharp Mesa Vista Hospital,2019
2741,SMH,414404427,NEPHROSTOGRAM,2122.0,Sharp Mesa Vista Hospital,2019
2742,SMH,414404430,CYSTOGRAM,1120.0,Sharp Mesa Vista Hospital,2019
2743,SMH,414405585,ANGIO PULMONARY SEL UNI        ,4050.0,Sharp Mesa Vista Hospital,2019
2744,SMH,414405586,ANGIO PULMONARY SEL BILAT,4437.0,Sharp Mesa Vista Hospital,2019
2745,SMH,414405605,AORTOGRAM THORACIC             ,9221.0,Sharp Mesa Vista Hospital,2019
2746,SMH,414405645,ANGIO SPINAL SELECTIVE         ,6325.0,Sharp Mesa Vista Hospital,2019
2747,SMH,414405651,ANGIO PELVIC S SELECT,8544.0,Sharp Mesa Vista Hospital,2019
2748,SMH,414405751,ANGIO VISCERAL SELECTIVE       ,8417.0,Sharp Mesa Vista Hospital,2019
2749,SMH,414405763,AORTOGRAM ABDOMINAL,8141.0,Sharp Mesa Vista Hospital,2019
2750,SMH,414405775,AORTOGRAM W RUNOFF (AIFP),8248.0,Sharp Mesa Vista Hospital,2019
2751,SMH,414405785,ANGIO EXTREMITY UNILAT         ,4071.0,Sharp Mesa Vista Hospital,2019
2752,SMH,414405881,ENDOVAS RPR W/COV LT SUBCLAV S&I,2867.0,Sharp Mesa Vista Hospital,2019
2753,SMH,414405882,ENDOVAS RPR W/O LT SUBCLAV S&I,2606.0,Sharp Mesa Vista Hospital,2019
2754,SMH,414405905,VENOGRAM SUPERIOR CAVA         ,2988.0,Sharp Mesa Vista Hospital,2019
2755,SMH,414405925,VENOGRAM SINUS/JUGULAR         ,3471.0,Sharp Mesa Vista Hospital,2019
2756,SMH,414405945,VENOGRAM INFERIOR CAVA         ,6680.0,Sharp Mesa Vista Hospital,2019
2757,SMH,414405952,CATH EMBOLIZATION,3560.0,Sharp Mesa Vista Hospital,2019
2758,SMH,414405955,VENOGRAM RENAL UNI SEL         ,5142.0,Sharp Mesa Vista Hospital,2019
2759,SMH,414405960,ANGIO EA ADD SEL VESSEL        ,2580.0,Sharp Mesa Vista Hospital,2019
2760,SMH,414405970,VENOGRAM EXTREMITY UNI,2908.0,Sharp Mesa Vista Hospital,2019
2761,SMH,414405971,VENOGRAM EXTREMITY BILAT,3912.0,Sharp Mesa Vista Hospital,2019
2762,SMH,414405979,VENOUS SAMPLING (RENINS),8145.0,Sharp Mesa Vista Hospital,2019
2763,SMH,414407002,VENOGRAM RENAL BIL SEL         ,5781.0,Sharp Mesa Vista Hospital,2019
2764,SMH,414407009,INSERT HEPATIC SHUNT(TIPS)  ,4626.0,Sharp Mesa Vista Hospital,2019
2765,SMH,414407010,TRANSHEP PORTOGR WO DYN        ,3251.0,Sharp Mesa Vista Hospital,2019
2766,SMH,414407011,VENOGRAM HEPATIC W DYN,5280.0,Sharp Mesa Vista Hospital,2019
2767,SMH,414407012,VENOGRAM HEPATIC WO DYN,3942.0,Sharp Mesa Vista Hospital,2019
2768,SMH,414407048,LYMPHANGIO PEL/ABD BIL         ,3760.0,Sharp Mesa Vista Hospital,2019
2769,SMH,414407060,ANGIO EXTREMITY BILAT          ,4694.0,Sharp Mesa Vista Hospital,2019
2770,SMH,414407067,ANGIO INTERNAL MAMMARY         ,4533.0,Sharp Mesa Vista Hospital,2019
2771,SMH,414407074,EXIST CATH FOLL UP ANG/RX,1289.0,Sharp Mesa Vista Hospital,2019
2772,SMH,414407079,TRANSCATHETER BIOPSY,2409.0,Sharp Mesa Vista Hospital,2019
2773,SMH,414407085,XR PORTO W HEMODYN EVAL SI,3224.0,Sharp Mesa Vista Hospital,2019
2774,SMH,414407116,FLUORO NEEDLE PLACEMENT,559.0,Sharp Mesa Vista Hospital,2019
2775,SMH,414407133,FLUORO VASCULR ACCESS PLACE/REM,553.0,Sharp Mesa Vista Hospital,2019
2776,SMH,414407140,PERITONEOGRAM/PNEUMOPER,1481.0,Sharp Mesa Vista Hospital,2019
2777,SMH,414408028,PLACEMENT OF TUBE,1229.0,Sharp Mesa Vista Hospital,2019
2778,SMH,414408029,NG TUBE PLACEMENT W/FLUOR,566.0,Sharp Mesa Vista Hospital,2019
2779,SMH,414408056,INJ ANESTH FORAM EPI,2141.0,Sharp Mesa Vista Hospital,2019
2780,SMH,414408057,INJ ANESTH T FOR EPI CT,1038.0,Sharp Mesa Vista Hospital,2019
2781,SMH,414408058,INJ ANESTH T FOR EPI LS,1007.0,Sharp Mesa Vista Hospital,2019
2782,SMH,414408250,INJ FACET JNT CERV/THOR 1 LEV,3246.0,Sharp Mesa Vista Hospital,2019
2783,SMH,414408251,INJ FACET JNT CERV/THOR 2 LEV,2058.0,Sharp Mesa Vista Hospital,2019
2784,SMH,414408252,INJ FACET JNT CERV/THOR 3+ LEV,1953.0,Sharp Mesa Vista Hospital,2019
2785,SMH,414408253,INJ FACET JNT LUMB/SAC 1 LVL,2598.0,Sharp Mesa Vista Hospital,2019
2786,SMH,414409471,US GUIDE VASCULAR ACCESS,538.0,Sharp Mesa Vista Hospital,2019
2787,SMH,414460037,FLURO LOCALIZATION SPINE INJ,544.0,Sharp Mesa Vista Hospital,2019
2788,SMH,414480117,EMBOLIZ BEADS CHEMO 100/300UM,17486.0,Sharp Mesa Vista Hospital,2019
2789,SMH,414480185,DEVICE DISTAL PROT NONCOR,5452.0,Sharp Mesa Vista Hospital,2019
2790,SMH,414480309,RETRIEVER DEVICE THROM,22040.0,Sharp Mesa Vista Hospital,2019
2791,SMH,414480624,CATH ULTRASOUND,4830.0,Sharp Mesa Vista Hospital,2019
2792,SMH,414481020,CATHETER INFUSION US,14578.0,Sharp Mesa Vista Hospital,2019
2793,SMH,414481084,BALLOON DRUG COATED ANGIO,7005.0,Sharp Mesa Vista Hospital,2019
2794,SMH,414481317,CON LOW 100/199/ML,3.0,Sharp Mesa Vista Hospital,2019
2795,SMH,414481318,CON LOW 200/299/ML,3.0,Sharp Mesa Vista Hospital,2019
2796,SMH,414481319,CON LOW 300/399/ML,4.0,Sharp Mesa Vista Hospital,2019
2797,SMH,414482105,KIT/SET TRANSJUG LIVER BX,2539.0,Sharp Mesa Vista Hospital,2019
2798,SMH,414482106,KIT/SET TRANSJUG ACCESS    ,2788.0,Sharp Mesa Vista Hospital,2019
2799,SMH,414482115,CATH RENAL DILATOR,222.0,Sharp Mesa Vista Hospital,2019
2800,SMH,414482211,CATH PERIPHERAL ATHRECTOMY,15362.0,Sharp Mesa Vista Hospital,2019
2801,SMH,414482302,PROBE ABLATION RF ,13074.0,Sharp Mesa Vista Hospital,2019
2802,SMH,414482304,NEEDLE BIOPSY PWRD BONE M,1040.0,Sharp Mesa Vista Hospital,2019
2803,SMH,414484102,KIT/SET MICROPUNCTURE,176.0,Sharp Mesa Vista Hospital,2019
2804,SMH,414484199,INTRODUCER GT 55    ,1167.0,Sharp Mesa Vista Hospital,2019
2805,SMH,414484201,INTRODUCER ACCUSTICK,199.0,Sharp Mesa Vista Hospital,2019
2806,SMH,414484301,SHEATH BASIC NON PEELAWAY,1806.0,Sharp Mesa Vista Hospital,2019
2807,SMH,414484302,SHEATH PEELAWAY,422.0,Sharp Mesa Vista Hospital,2019
2808,SMH,414485005,WIRE GUIDE MICRO,804.0,Sharp Mesa Vista Hospital,2019
2809,SMH,414485011,WIRE GUIDE DIAG,216.0,Sharp Mesa Vista Hospital,2019
2810,SMH,414485020,WIRE GUIDE MICRO 200CM,3172.0,Sharp Mesa Vista Hospital,2019
2811,SMH,414486001,CATHETER 4FR/9FR,293.0,Sharp Mesa Vista Hospital,2019
2812,SMH,414486005,CATHETER MICRO,3649.0,Sharp Mesa Vista Hospital,2019
2813,SMH,414486009,CATHETER INFUSION,1126.0,Sharp Mesa Vista Hospital,2019
2814,SMH,414486021,CATH TUN NON DIALYSIS   ,1821.0,Sharp Mesa Vista Hospital,2019
2815,SMH,414486023,CATHETER PICC/VASC ACCESS,687.0,Sharp Mesa Vista Hospital,2019
2816,SMH,414486025,CATHETER MALECOT REENTRY,141.0,Sharp Mesa Vista Hospital,2019
2817,SMH,414486107,TUBE DRAIN GENERAL,424.0,Sharp Mesa Vista Hospital,2019
2818,SMH,414486113,TUBE GJ ,1384.0,Sharp Mesa Vista Hospital,2019
2819,SMH,414486217,STENT CAROTID ALL,8955.0,Sharp Mesa Vista Hospital,2019
2820,SMH,414486219,STENT DRUG ELUTING W/DEL SY,7683.0,Sharp Mesa Vista Hospital,2019
2821,SMH,414486302,BALLOON CATH ALL,1079.0,Sharp Mesa Vista Hospital,2019
2822,SMH,414486314,BALLOON OCCLUSION,3903.0,Sharp Mesa Vista Hospital,2019
2823,SMH,414486317,BALLOON MICRO ALL,1988.0,Sharp Mesa Vista Hospital,2019
2824,SMH,414486324,STENT COATED/COVRD W/DEL SYS,19898.0,Sharp Mesa Vista Hospital,2019
2825,SMH,414486325,BALLOON CUTTING,3215.0,Sharp Mesa Vista Hospital,2019
2826,SMH,414487107,FILTER VENA CAVA RETRIEVE,6807.0,Sharp Mesa Vista Hospital,2019
2827,SMH,414487207,RETRIEVAL DEVICE ALL,2046.0,Sharp Mesa Vista Hospital,2019
2828,SMH,414487301,COILS DETACHABLE ALL,7867.0,Sharp Mesa Vista Hospital,2019
2829,SMH,414487303,EMBOLIZATION PARTICLES,2224.0,Sharp Mesa Vista Hospital,2019
2830,SMH,414487305,EMBOLIZATION COILS,592.0,Sharp Mesa Vista Hospital,2019
2831,SMH,414487311,EMBOLIC LIQUID/VIAL  ,16748.0,Sharp Mesa Vista Hospital,2019
2832,SMH,414487322,CEMENT SPINE    ,1396.0,Sharp Mesa Vista Hospital,2019
2833,SMH,414487323,CEMENT SPINE HIGH,4717.0,Sharp Mesa Vista Hospital,2019
2834,SMH,414487404,PORT VENOUS ACCESS,2159.0,Sharp Mesa Vista Hospital,2019
2835,SMH,414487405,CATH PLEURAL DRAIN    ,4346.0,Sharp Mesa Vista Hospital,2019
2836,SMH,414488002,DEVICE THROMB MECHANICAL,4060.0,Sharp Mesa Vista Hospital,2019
2837,SMH,414488007,DEVICE THROMB ASPIRATION,10895.0,Sharp Mesa Vista Hospital,2019
2838,SMH,414488011,IMPLST STENT AAA CONTRL TR,12641.0,Sharp Mesa Vista Hospital,2019
2839,SMH,414488012,IMPLT STENT AAA EXTENDER ,15030.0,Sharp Mesa Vista Hospital,2019
2840,SMH,414488013,IMPLT STENT GRAFT ILIAC L,5469.0,Sharp Mesa Vista Hospital,2019
2841,SMH,414488019,DEVICE VASCULAR CLOSURE,1229.0,Sharp Mesa Vista Hospital,2019
2842,SMH,414488022,CATH DIALYSIS TUNNELED,1314.0,Sharp Mesa Vista Hospital,2019
2843,SMH,414488023,CATH DIALYSIS NON TUNNELED,564.0,Sharp Mesa Vista Hospital,2019
2844,SMH,414488024,STENT W/BALLOON,4124.0,Sharp Mesa Vista Hospital,2019
2845,SMH,414488025,STENT W/O BALLOON,5418.0,Sharp Mesa Vista Hospital,2019
2846,SMH,414488026,STENT SELF EXPANDING,6457.0,Sharp Mesa Vista Hospital,2019
2847,SMH,414488028,STENT INTRACRANIAL,49437.0,Sharp Mesa Vista Hospital,2019
2848,SMH,414489099,STENT TEMP W/O DELIVERY,809.0,Sharp Mesa Vista Hospital,2019
2849,SMH,415200040,WEEKLY PHYSICS,1452.0,Sharp Mesa Vista Hospital,2019
2850,SMH,415200045,SIM SIMPLE W/CT GUIDE     ,2197.0,Sharp Mesa Vista Hospital,2019
2851,SMH,415200047,SIM COMPLEX W/CT GUIDE    ,4547.0,Sharp Mesa Vista Hospital,2019
2852,SMH,415200049,SIMULATION RESP MOTN ADD ON  ,1372.0,Sharp Mesa Vista Hospital,2019
2853,SMH,415200050,SIMULATION SIMPLE,2197.0,Sharp Mesa Vista Hospital,2019
2854,SMH,415200051,SIMULATION INTERMEDIATE,2382.0,Sharp Mesa Vista Hospital,2019
2855,SMH,415200052,"SIMULATION, COMPLEX            ",4547.0,Sharp Mesa Vista Hospital,2019
2856,SMH,415200055,"TREATMENT DEVICE, SIMPLE",1439.0,Sharp Mesa Vista Hospital,2019
2857,SMH,415200056,TREATMENT DEVICE INTERME,1849.0,Sharp Mesa Vista Hospital,2019
2858,SMH,415200057,TREATMENT DEVICE COMPLEX       ,3163.0,Sharp Mesa Vista Hospital,2019
2859,SMH,415200068,3D RADIOTHERAPY PLAN,14899.0,Sharp Mesa Vista Hospital,2019
2860,SMH,415200079,US INTERSTITIAL RADELEMNT,1303.0,Sharp Mesa Vista Hospital,2019
2861,SMH,415200081,CT GUIDE RAD FIELDS,1548.0,Sharp Mesa Vista Hospital,2019
2862,SMH,415200083,IMRT PLAN,11509.0,Sharp Mesa Vista Hospital,2019
2863,SMH,415200085,RADIOSURG BRAIN COMP,19644.0,Sharp Mesa Vista Hospital,2019
2864,SMH,415200088,STEREOTACTIC MULTI FRACTION ,14883.0,Sharp Mesa Vista Hospital,2019
2865,SMH,415200090,CT SCAN STEREOTACTIC,3438.0,Sharp Mesa Vista Hospital,2019
2866,SMH,415200093,DESIGN MLC DEVICE FOR IMRT PLAN,5146.0,Sharp Mesa Vista Hospital,2019
2867,SMH,415200100,HDR VAG CYLINDER INSERT,629.0,Sharp Mesa Vista Hospital,2019
2868,SMH,415200211,CLINIC VISIT MINIMAL EP,259.0,Sharp Mesa Vista Hospital,2019
2869,SMH,415200212,CLINIC VISIT FOCUS EP,310.0,Sharp Mesa Vista Hospital,2019
2870,SMH,415200213,CLINIC VISIT EXPANDED EP,351.0,Sharp Mesa Vista Hospital,2019
2871,SMH,415200214,CLINIC VISIT DETAILED EP,479.0,Sharp Mesa Vista Hospital,2019
