,Charge Code,Charge Descripton,CPT 4,Price,Rev,GL,Hospital,Year
2598,5314680,CHOLESTYRAMINE 4G,,26.0,250,4710,Southern California Hospital at Hollywood,2019
2599,5314681,CHOLESTYRAMINE LIGHT,,30.0,250,4710,Southern California Hospital at Hollywood,2019
2600,5314709,CIMETIDINE 300MG/5ML,,22.0,250,4710,Southern California Hospital at Hollywood,2019
2601,5314754,CITRATE MAGNESIUM 300ML,A9150,46.0,250,4710,Southern California Hospital at Hollywood,2019
2602,5314855,SULFAMETH/TRIM SUSP 20ML,,22.0,250,4710,Southern California Hospital at Hollywood,2019
2603,5314906,DEXAMETHASONE .5/5 30ML,,55.0,250,4710,Southern California Hospital at Hollywood,2019
2604,5314942,DICLOXACIL 125/5 80ML,,18.0,250,4710,Southern California Hospital at Hollywood,2019
2605,5314964,DIGOXIN .05MG/ML 5ML,,16.0,250,4710,Southern California Hospital at Hollywood,2019
2606,5314966,DIGOXIN .05MG/ML 2.5ML,,25.0,250,4710,Southern California Hospital at Hollywood,2019
2607,5314998,DIPHENHYDRA 12.5MG/5ML,A9150,24.0,250,4710,Southern California Hospital at Hollywood,2019
2608,5314999,DIPHENHYDRAMINE 4OZ,A9150,18.0,250,4710,Southern California Hospital at Hollywood,2019
2609,5315015,DIPHENOXYLATE/ATRP 5ML,,10.0,250,4710,Southern California Hospital at Hollywood,2019
2610,5315054,DOCUSATE 100MG/10ML UD,A9150,21.0,250,4710,Southern California Hospital at Hollywood,2019
2611,5315081,DONNATAL 5ML,,50.0,250,4710,Southern California Hospital at Hollywood,2019
2612,5315093,DOXEPIN 10MG/ML 5ML,,178.0,250,4710,Southern California Hospital at Hollywood,2019
2613,5315096,DOXYCYCLINE 25MG/5ML 60M,,22.0,250,4710,Southern California Hospital at Hollywood,2019
2614,5315146,ERYTHROMY ES 200/5 100ML,,20.0,636,4710,Southern California Hospital at Hollywood,2019
2615,5315163,ERYTHROMY ES 400/5 100ML,,20.0,250,4710,Southern California Hospital at Hollywood,2019
2616,5315200,FERROUS SULF DROPS 50 ML,A9150,13.0,250,4710,Southern California Hospital at Hollywood,2019
2617,5315210,FERROUS SULF 220MG/5ML,A9150,21.0,250,4710,Southern California Hospital at Hollywood,2019
2618,5315227,FLUOXETINE20MG/5ML,,9.0,250,4710,Southern California Hospital at Hollywood,2019
2619,5315231,FLUPHENAZINE 2.5/5 60ML,,16.0,250,4710,Southern California Hospital at Hollywood,2019
2620,5315233,FLUPHENAZINE CONC 5MG/ML,,45.0,250,4710,Southern California Hospital at Hollywood,2019
2621,5315244,FUROSEMIDE 10MG/ML 60ML,,20.0,250,4710,Southern California Hospital at Hollywood,2019
2622,5315248,FUROSEMIDE 40MG/5ML UD,,45.0,250,4710,Southern California Hospital at Hollywood,2019
2623,5315281,GUAIFEN 100MG/5ML 15ML,A9150,7.0,250,4710,Southern California Hospital at Hollywood,2019
2624,5315282,GUAIFEN 100MG/5ML 10ML,A9150,21.0,250,4710,Southern California Hospital at Hollywood,2019
2625,5315284,GUAIFENESIN 120ML,A9150,6.0,250,4710,Southern California Hospital at Hollywood,2019
2626,5315285,GUAIFENESIN 100MG/5ML,A9150,20.0,250,4710,Southern California Hospital at Hollywood,2019
2627,5315287,GUAIFENESIN/CODEINE 4OZ,,13.0,250,4710,Southern California Hospital at Hollywood,2019
2628,5315288,GUAIFENESIN/CODEINE 5ML,,24.0,250,4710,Southern California Hospital at Hollywood,2019
2629,5315290,GUAIFENESIN/CODEINE 10ML,,24.0,250,4710,Southern California Hospital at Hollywood,2019
2630,5315301,GUAIFENESIN DM 120ML,A9150,11.0,250,4710,Southern California Hospital at Hollywood,2019
2631,5315303,GUAIFENESIN DM 5ML,A9150,20.0,250,4710,Southern California Hospital at Hollywood,2019
2632,5315304,GUAIFENESIN DM 10ML,A9150,24.0,250,4710,Southern California Hospital at Hollywood,2019
2633,5315313,HALOPERIDOL 2MG/ML 120ML ORAL SOL,,48.0,250,4710,Southern California Hospital at Hollywood,2019
2634,5315315,HALOPERIDOL 2MG/ML 15ML ORAL SOL,,128.0,636,4710,Southern California Hospital at Hollywood,2019
2635,5315327,HYDROXYZINE 25MG/5ML,,49.0,250,4710,Southern California Hospital at Hollywood,2019
2636,5315335,IBUPROFEN 100MG/5ML,,38.0,250,4710,Southern California Hospital at Hollywood,2019
2637,5315349,IODINE/POT IODIDE,,9.0,250,4710,Southern California Hospital at Hollywood,2019
2638,5315376,IPECAC 30ML,A9150,22.0,250,4710,Southern California Hospital at Hollywood,2019
2639,5315395,ITRACONAZOLE 10M/M 150ML,,799.0,250,4710,Southern California Hospital at Hollywood,2019
2640,5315410,KAOLIN-PECTIN 30ML,A9150,18.0,250,4710,Southern California Hospital at Hollywood,2019
2641,5315417,KONDREMUL 480ML,A9150,17.0,250,4710,Southern California Hospital at Hollywood,2019
2642,5315456,LACTULOSE 15ML,,38.0,250,4710,Southern California Hospital at Hollywood,2019
2643,5315459,LACTULOSE UD 30ML,,29.0,250,4710,Southern California Hospital at Hollywood,2019
2644,5315461,LAMIVUDINE 10MG/ML,,371.0,250,4710,Southern California Hospital at Hollywood,2019
2645,5315463,LAMIVUDINE ORAL 5MG/ML,,3.0,250,4710,Southern California Hospital at Hollywood,2019
2646,5315465,LAXATIVE OTC 0-30ML,A9150,20.0,250,4710,Southern California Hospital at Hollywood,2019
2647,5315485,LITHIUM CITRATE 5ML,,18.0,250,4710,Southern California Hospital at Hollywood,2019
2648,5315492,LANSOPRAZOLE 30MG PKT,,41.0,250,4710,Southern California Hospital at Hollywood,2019
2649,5315500,LOPINAVIR/RITONAVIR 5ML,,1809.0,250,4710,Southern California Hospital at Hollywood,2019
2650,5315503,LIDOCAINE VISC 20ML,,13.0,250,4710,Southern California Hospital at Hollywood,2019
2651,5315505,LIDOCAINE VISC 100ML,,16.0,250,4710,Southern California Hospital at Hollywood,2019
2652,5315527,LOPERAMIDE 10ML,A9150,24.0,250,4710,Southern California Hospital at Hollywood,2019
2653,5315529,LOPERAMIDE 30ML,A9150,45.0,250,4710,Southern California Hospital at Hollywood,2019
2654,5315537,LOXAPINE 25MG/ML 30ML,,132.0,250,4710,Southern California Hospital at Hollywood,2019
2655,5315548,MAGALDRATE 12OZ,A9150,56.0,250,4710,Southern California Hospital at Hollywood,2019
2656,5315551,MAGALDRATE-SIME 120Z,A9150,12.0,250,4710,Southern California Hospital at Hollywood,2019
2657,5315571,MEGESTROL 40MG/ML 240ML,J8999,46.0,250,4710,Southern California Hospital at Hollywood,2019
2658,5315576,MESORIDAZINE 25MG/ML 5ML,,52.0,250,4710,Southern California Hospital at Hollywood,2019
2659,5315595,METAPROTERENOL 60ML,,15.0,250,4710,Southern California Hospital at Hollywood,2019
2660,5315668,METOCLOPRAM 10ML,,29.0,250,4710,Southern California Hospital at Hollywood,2019
2661,5315669,METOCLOPRAM 5MG/5ML,,87.0,250,4710,Southern California Hospital at Hollywood,2019
2662,5315711,MINERAL OIL 10 ML,A9150,136.0,250,4710,Southern California Hospital at Hollywood,2019
2663,5315714,MINERAL OIL 30ML,A9150,14.0,250,4710,Southern California Hospital at Hollywood,2019
2664,5315742,MOM 30ML,A9150,18.0,250,4710,Southern California Hospital at Hollywood,2019
2665,5315758,MOM CASCARA 30ML,A9150,13.0,250,4710,Southern California Hospital at Hollywood,2019
2666,5315810,MUTIVITAMIN LIQ 5ML,A9150,20.0,250,4710,Southern California Hospital at Hollywood,2019
2667,5315884,NYSTATIN SUSP 5ML,,2.0,250,4710,Southern California Hospital at Hollywood,2019
2668,5315889,OMEPRAZOLE SOLN CMPD,,123.0,250,4710,Southern California Hospital at Hollywood,2019
2669,5315890,Ofloxacin 0.3% ear gtts,,10.0,250,4710,Southern California Hospital at Hollywood,2019
2670,5315891,NEOM/POLY/HC-OTIC GTTS,,61.0,250,4710,Southern California Hospital at Hollywood,2019
2671,5315892,AKTEN (LIDOCAINE EYE GTTS) 3.5% 5ML,,82.0,250,4710,Southern California Hospital at Hollywood,2019
2672,5315925,P&S (BAKERS) LIQ 120ML,,15.0,250,4710,Southern California Hospital at Hollywood,2019
2673,5315945,PAREGORIC 5ML,,14.0,250,4710,Southern California Hospital at Hollywood,2019
2674,5315995,PENICLLN VK 250/5 100ML,,16.0,250,4710,Southern California Hospital at Hollywood,2019
2675,5316010,PERPHENAZINE 16MG/5ML,,33.0,250,4710,Southern California Hospital at Hollywood,2019
2676,5316020,PHENOL/NA PHENOLATE SPRY,A9150,14.0,250,4710,Southern California Hospital at Hollywood,2019
2677,5316055,PHENYTOIN 300MG/12ML UD,,30.0,250,4710,Southern California Hospital at Hollywood,2019
2678,5316059,PHENYTOIN 100MG/4ML,,26.0,250,4710,Southern California Hospital at Hollywood,2019
2679,5316072,POLYETHYLENE GLYCOL 17GM,,20.0,250,4710,Southern California Hospital at Hollywood,2019
2680,5316075,POLYSTYRENE 60ML,,83.0,250,4710,Southern California Hospital at Hollywood,2019
2681,5316087,POTASS CIT CITRIC AC30ML,,89.0,250,4710,Southern California Hospital at Hollywood,2019
2682,5316097,POTASSIUM CL 20MEQ PKT,,39.0,250,4710,Southern California Hospital at Hollywood,2019
2683,5316103,POTASSIUM CL ELIX 20MEQ,,22.0,250,4710,Southern California Hospital at Hollywood,2019
2684,5316104,POTASSIUM CL ELIX 40MEQ,,22.0,250,4710,Southern California Hospital at Hollywood,2019
2685,5316107,POTASSIUM IODIDE 30ML,,61.0,250,4710,Southern California Hospital at Hollywood,2019
2686,5316118,PREDNISONE 5MG/ML 30ML,J7512,70.0,250,4710,Southern California Hospital at Hollywood,2019
2687,5316123,PREDNISOLONE 15MG/5ML,J7510,150.0,250,4710,Southern California Hospital at Hollywood,2019
2688,5316128,PROCHLORPERAZN 10MG/10ML,,79.0,250,4710,Southern California Hospital at Hollywood,2019
2689,5316147,PROMETHAZINE/COD 5ML,,6.0,250,4710,Southern California Hospital at Hollywood,2019
2690,5316148,PROMETHAZIN/COD 4OZ,,17.0,250,4710,Southern California Hospital at Hollywood,2019
2691,5316149,PROMETHAZINE 6.25/5 60ML,,3.0,250,4710,Southern California Hospital at Hollywood,2019
2692,5316165,PROMETHAZINE/DM 4OZ,,18.0,250,4710,Southern California Hospital at Hollywood,2019
2693,5316181,PSEUDOEPH/CHLORPH 5ML,,20.0,250,4710,Southern California Hospital at Hollywood,2019
2694,5316183,PSEUDOEPH/CHLORPH 60ML,,18.0,250,4710,Southern California Hospital at Hollywood,2019
2695,5316199,PSYLLIUM,A9150,22.0,250,4710,Southern California Hospital at Hollywood,2019
2696,5316201,PSYLLIUM 7GM,A9150,18.0,250,4710,Southern California Hospital at Hollywood,2019
2697,5316255,RISPERIDONE 1MG/ML 30ML,,152.0,250,4710,Southern California Hospital at Hollywood,2019
2698,5316256,RISPERIDONE M ODT 0.5MG,,23.0,250,4710,Southern California Hospital at Hollywood,2019
2699,5316257,RISPERIDONE M ODT 1MG,,23.0,250,4710,Southern California Hospital at Hollywood,2019
2700,5316258,SALIVA SUBST 120ML,A9150,21.0,250,4710,Southern California Hospital at Hollywood,2019
2701,5316259,RISPERIDONE M ODT 2MG,,38.0,250,4710,Southern California Hospital at Hollywood,2019
2702,5316260,RISPERIDONE M ODT 3MG,,53.0,250,4710,Southern California Hospital at Hollywood,2019
2703,5316261,RISPERIDONE M ODT 4MG,,71.0,250,4710,Southern California Hospital at Hollywood,2019
2704,5316270,SENNA CONC GRANULES 60G,A9150,13.0,250,4710,Southern California Hospital at Hollywood,2019
2705,5316334,SIMETHICONE 30ML,A9150,18.0,250,4710,Southern California Hospital at Hollywood,2019
2706,5316355,SOD CITRATE/CITR AC 30ML,,75.0,250,4710,Southern California Hospital at Hollywood,2019
2707,5316365,SODIUM PHOSPH 90ML,A9150,60.0,250,4710,Southern California Hospital at Hollywood,2019
2708,5316374,SORBITOL 60ML,A9150,9.0,250,4710,Southern California Hospital at Hollywood,2019
2709,5316390,SUCRALFATE 1G/10ML SUSP,,21.0,250,4710,Southern California Hospital at Hollywood,2019
2710,5316395,PROTONIX 40MG SUSP,,25.0,250,4710,Southern California Hospital at Hollywood,2019
2711,5316423,TETRACYCLINE 125MG/5ML,,79.0,250,4710,Southern California Hospital at Hollywood,2019
2712,5316433,THEOPHYLLINE 80/15 480ML,,16.0,250,4710,Southern California Hospital at Hollywood,2019
2713,5316435,THEOPHYLLINE 80/15 30ML,,19.0,250,4710,Southern California Hospital at Hollywood,2019
2714,5316436,EPI SOL 1% 30ML NASAL SP,,92.0,250,4710,Southern California Hospital at Hollywood,2019
2715,5316471,THIORIDAZIN CON 100MG/ML,,40.0,250,4710,Southern California Hospital at Hollywood,2019
2716,5316474,THIORIDAZINE 30MG/ML 4OZ,,13.0,250,4710,Southern California Hospital at Hollywood,2019
2717,5316480,THIOTHIXENE 5MG/ML 30ML,,21.0,250,4710,Southern California Hospital at Hollywood,2019
2718,5316485,TRANEXAMIC ACID 100MG/ML 10ML VIAL,,458.0,250,4710,Southern California Hospital at Hollywood,2019
2719,5316488,TRIAMINIC EXPECT,A9150,25.0,250,4710,Southern California Hospital at Hollywood,2019
2720,5316507,TRIFLUOPERAZINE 10MG/ML,,44.0,250,4710,Southern California Hospital at Hollywood,2019
2721,5316517,TRIHEXYPHENIDYL 30ML,,10.0,250,4710,Southern California Hospital at Hollywood,2019
2722,5316540,TRIPROLIDINE/PSE 30ML,A9150,9.0,250,4710,Southern California Hospital at Hollywood,2019
2723,5316582,VALPROATE 250MG/5ML,,20.0,250,4710,Southern California Hospital at Hollywood,2019
2724,5316605,VINCE ORAL RINSE,,10.0,250,4710,Southern California Hospital at Hollywood,2019
2725,5316612,VITAMIN A 5MU/.1ML,A9150,64.0,250,4710,Southern California Hospital at Hollywood,2019
2726,5316618,VITAMIN C LIQUID PER 5ML,,20.0,250,4710,Southern California Hospital at Hollywood,2019
2727,5316619,VITAMIN D DROPS,A9150,33.0,250,4710,Southern California Hospital at Hollywood,2019
2728,5316639,VITAMIN E 30ML,A9150,29.0,250,4710,Southern California Hospital at Hollywood,2019
2729,5316660,ZIDOVUDINE 10MG/ML 5ML,,101.0,250,4710,Southern California Hospital at Hollywood,2019
2730,5318004,ACETAZOLAMIDE 500MG,J1120,261.0,636,4710,Southern California Hospital at Hollywood,2019
2731,5318008,ABCIXIMAB 10MG,J0130,4277.0,636,4710,Southern California Hospital at Hollywood,2019
2732,5318011,ACYCLOVIR 500MG INJ,,830.0,250,4710,Southern California Hospital at Hollywood,2019
2733,5318015,ACYCLOVIR PER 5MG IJ,J0133,33.0,636,4710,Southern California Hospital at Hollywood,2019
2734,5318016,ACETYLCYSTEINE PER 100MG,J0132,30.0,636,4710,Southern California Hospital at Hollywood,2019
2735,5318020,Lexiscan (regadenson) injection 0.1mg,J2785,1012.0,636,4710,Southern California Hospital at Hollywood,2019
2736,5318023,ADENOSINE 6MG THERAPEUTC,J0153,292.0,636,4710,Southern California Hospital at Hollywood,2019
2737,5318031,ALBUMIN 5% 50ML,P9041,723.0,636,4710,Southern California Hospital at Hollywood,2019
2738,5318032,ALBUMIN 5% 250ML,P9045,291.0,636,4710,Southern California Hospital at Hollywood,2019
2739,5318063,ALBUMIN 25% 50ML,P9047,846.0,636,4710,Southern California Hospital at Hollywood,2019
2740,5318065,ALBUMIN-25% 25GM/100ML INJ,P9047,405.0,636,4710,Southern California Hospital at Hollywood,2019
2741,5318070,ALDESLEUKIN 22MU VIAL,J9015,4620.0,636,4710,Southern California Hospital at Hollywood,2019
2742,5318078,ALCOHOL DEHYDRAT 1ML,,173.0,250,4710,Southern California Hospital at Hollywood,2019
2743,5318079,ALCOHOL DEHYD 98% AMP,,135.0,250,4710,Southern California Hospital at Hollywood,2019
2744,5318082,ALLOPURINOL 500MG INJ,,2824.0,250,4710,Southern California Hospital at Hollywood,2019
2745,5318083,ALPROSTADIL 500MCG/1ML,,2696.0,250,4710,Southern California Hospital at Hollywood,2019
2746,5318088,METHOTREXATE 5MG INJ,J9250,380.0,636,4710,Southern California Hospital at Hollywood,2019
2747,5318091,CATHFLO ACTIVASE/ALTEPLASE 2MG VIAL,J2997,379.0,636,4710,Southern California Hospital at Hollywood,2019
2748,5318092,ALTEPLASE PER 1MG,J2997,209.0,636,4710,Southern California Hospital at Hollywood,2019
2749,5318114,AMIKACIN PER 100MG,J0278,43.0,636,4710,Southern California Hospital at Hollywood,2019
2750,5318130,AMIFOSTINE 500MG,J0207,2320.0,636,4710,Southern California Hospital at Hollywood,2019
2751,5318151,AMINOCAPROIC ACID 5GM,,119.0,250,4710,Southern California Hospital at Hollywood,2019
2752,5318177,AMINOPHYLLINE 25M/M 10ML,J0280,250.0,636,4710,Southern California Hospital at Hollywood,2019
2753,5318198,AMIODARINE 150MG IN 100D5W,,214.0,636,4710,Southern California Hospital at Hollywood,2019
2754,5318199,AMIODARONE PER 30MG,J0282,102.0,636,4710,Southern California Hospital at Hollywood,2019
2755,5318202,AMIODARONE HCL 50MG/ML 18ML SDV,J0282,60.0,636,4710,Southern California Hospital at Hollywood,2019
2756,5318224,AMMON CHLORI 100MEQ/20ML,,168.0,250,4710,Southern California Hospital at Hollywood,2019
2757,5318243,AMPHOTER B LIP COMP 10MG,J0287,39.0,636,4710,Southern California Hospital at Hollywood,2019
2758,5318245,AMPHOTERICIN B  50MG,J0285,383.0,636,4710,Southern California Hospital at Hollywood,2019
2759,5318251,AMPHOTER B LIPOSOM 10MG,J0289,281.0,636,4710,Southern California Hospital at Hollywood,2019
2760,5318265,AMPICILLIN 500MG,J0290,156.0,636,4710,Southern California Hospital at Hollywood,2019
2761,5318271,AMPICILLIN  1GM,,156.0,636,4710,Southern California Hospital at Hollywood,2019
2762,5318276,AMPICILLIN  2GM,,266.0,636,4710,Southern California Hospital at Hollywood,2019
2763,5318281,AMPICILLIN 125MG,,246.0,250,4710,Southern California Hospital at Hollywood,2019
2764,5318286,AMPICILLIN 250MG,,246.0,250,4710,Southern California Hospital at Hollywood,2019
2765,5318292,AMPICILLIN/SULB 1.5GM,J0295,296.0,636,4710,Southern California Hospital at Hollywood,2019
2766,5318293,AMPICILLIN/SULB 3GM,J0295,282.0,636,4710,Southern California Hospital at Hollywood,2019
2767,5318296,ANTI-INHB CG CMPL EA IU,J7198,8.0,636,4710,Southern California Hospital at Hollywood,2019
2768,5318297,AMRINONE 5MG/ML 20ML,,552.0,250,4710,Southern California Hospital at Hollywood,2019
2769,5318313,APROTININ PER 10000KIU,J0365,666.0,636,4710,Southern California Hospital at Hollywood,2019
2770,5318320,ARGATROBAN 1MG INJ (FOR NON ESRD USE),J0883,47.0,636,4710,Southern California Hospital at Hollywood,2019
2771,5318321,ARGATROBAN 1MG INJ (FOR ESRD ON DIAL),J0884,47.0,636,4710,Southern California Hospital at Hollywood,2019
2772,5318323,ARIPIPRAZ PER 0.25MG,J0400,91.0,250,4710,Southern California Hospital at Hollywood,2019
2773,5318333,ASPARAGINASE 10000U/10ML,J9020,429.0,636,4710,Southern California Hospital at Hollywood,2019
2774,5318340,ARSENIC TRIOXIDE 1MG/1ML,J9017,511.0,636,4710,Southern California Hospital at Hollywood,2019
2775,5318360,ATENOLOL 5MG/10ML,,77.0,250,4710,Southern California Hospital at Hollywood,2019
2776,5318368,ATRACURIUM 10MG/ML 5ML,,288.0,250,4710,Southern California Hospital at Hollywood,2019
2777,5318374,ATROPINE .4MG/ML 1ML,J0461,133.0,636,4710,Southern California Hospital at Hollywood,2019
2778,5318377,ATROPINE 1MG/ML 1ML,J0461,66.0,636,4710,Southern California Hospital at Hollywood,2019
2779,5318385,ATROPINE 1MG/10ML PFS,J0461,232.0,636,4710,Southern California Hospital at Hollywood,2019
2780,5318414,AZITHROMYCIN 500MG INJ,J0456,332.0,636,4710,Southern California Hospital at Hollywood,2019
2781,5318415,AZATHIOPRINE 100MG/20ML,J7501,382.0,636,4710,Southern California Hospital at Hollywood,2019
2782,5318417,AZTREONAM 1GM,,261.0,250,4710,Southern California Hospital at Hollywood,2019
2783,5318418,AZTREONAM 2GM,,396.0,250,4710,Southern California Hospital at Hollywood,2019
2784,5318453,BACITRACIN 50000U,J3490,257.0,250,4710,Southern California Hospital at Hollywood,2019
2785,5318468,BACLOFEN IT SCREEN KIT,J0476,5182.0,636,4710,Southern California Hospital at Hollywood,2019
2786,5318469,BOTULINUM TOX.TYPE A PE+,J0585,30.0,636,4710,Southern California Hospital at Hollywood,2019
2787,5318537,BENZTROPINE 2MG/2ML,,157.0,636,4710,Southern California Hospital at Hollywood,2019
2788,5318559,BETAMETHASONE 6MG/ML 5ML,,197.0,636,4710,Southern California Hospital at Hollywood,2019
2789,5318561,BETAMETHASONE 3MG/ML 5ML,,329.0,250,4710,Southern California Hospital at Hollywood,2019
2790,5318600,BETHANECHOL  5MG/ML,J0520,197.0,636,4710,Southern California Hospital at Hollywood,2019
2791,5318607,BEVACIZUMAB PER 10MG,J9035,393.0,636,4710,Southern California Hospital at Hollywood,2019
2792,5318617,BIVALIRUDIN PER 1MG,J0583,4313.0,636,4710,Southern California Hospital at Hollywood,2019
2793,5318621,BLEOMYCIN 15 UNITS,J9040,1643.0,636,4710,Southern California Hospital at Hollywood,2019
2794,5318644,BORTEZOMIB PER 0.1MG,J9041,239.0,636,4710,Southern California Hospital at Hollywood,2019
2795,5318663,BRETYLIUM 500MG/10ML,,383.0,250,4710,Southern California Hospital at Hollywood,2019
2796,5318683,BUMETANIDE 2.5MG/10ML,,305.0,250,4710,Southern California Hospital at Hollywood,2019
2797,5318684,BUMETANIDE .5MG/2ML,,233.0,250,4710,Southern California Hospital at Hollywood,2019
2798,5318702,BUPIVACAINE .25% 30ML,,153.0,250,4710,Southern California Hospital at Hollywood,2019
2799,5318705,BUPIVACAINE .25% 50ML,,141.0,250,4710,Southern California Hospital at Hollywood,2019
2800,5318709,BUPIVACAINE .5% 50ML,,173.0,250,4710,Southern California Hospital at Hollywood,2019
2801,5318710,BUPIVACAINE .5% 30ML,J3490,158.0,636,4710,Southern California Hospital at Hollywood,2019
2802,5318715,BUPIVACAINE .75% 30ML,,158.0,250,4710,Southern California Hospital at Hollywood,2019
2803,5318736,BUPIVACAINE/EPI .25%50ML,,143.0,250,4710,Southern California Hospital at Hollywood,2019
2804,5318738,BUPIVACAINE/EPI .25%30ML,,222.0,250,4710,Southern California Hospital at Hollywood,2019
2805,5318740,BUPIVACAINE/EPI .5% 50ML,,235.0,250,4710,Southern California Hospital at Hollywood,2019
2806,5318741,BUPIVACAINE/EPI.5% 30ML,J3490,162.0,250,4710,Southern California Hospital at Hollywood,2019
2807,5318746,BUPIVACAINE/EPI .75%30ML,,175.0,250,4710,Southern California Hospital at Hollywood,2019
2808,5318747,BUPIVACAINE/DEX .75% 2ML,,39.0,250,4710,Southern California Hospital at Hollywood,2019
2809,5318750,BUPRENORPHINE .3MG INJ,,29.0,636,4710,Southern California Hospital at Hollywood,2019
2810,5318788,CALCITONIN 400IU/2ML,J0630,2328.12,636,4710,Southern California Hospital at Hollywood,2019
2811,5318791,CALCITRIOL 2MCG/1ML,,267.0,250,4710,Southern California Hospital at Hollywood,2019
2812,5318809,CALCIUM CHLOR 10%10MLSYR,,61.0,250,4710,Southern California Hospital at Hollywood,2019
2813,5318810,CALCIUM CHLOR 10% 10ML,,141.0,250,4710,Southern California Hospital at Hollywood,2019
2814,5318830,CALCIUM GLUC 10% 10ML,J0610,61.0,636,4710,Southern California Hospital at Hollywood,2019
2815,5318832,CALCIUM GLUCONATE 1000MG IN 50ML,J3490,156.0,636,4710,Southern California Hospital at Hollywood,2019
2816,5318851,CANDIDA SKIN TEST,86485,115.0,300,4710,Southern California Hospital at Hollywood,2019
2817,5318910,CARBOPROST 250MCG/1ML,,582.0,250,4710,Southern California Hospital at Hollywood,2019
2818,5318911,CARBOPLATIN 50MG,J9045,674.0,636,4710,Southern California Hospital at Hollywood,2019
2819,5318915,CARDIOPLEGIC SOLN 1000ML,,1776.0,250,4710,Southern California Hospital at Hollywood,2019
2820,5318924,CARMUSTINE 100MG,J9050,4394.0,636,4710,Southern California Hospital at Hollywood,2019
2821,5318927,VORICONAZOLE 10MG INJ,J3465,281.0,636,4710,Southern California Hospital at Hollywood,2019
2822,5318933,CASPOFUNGIN PER 5MG,J0637,174.0,636,4710,Southern California Hospital at Hollywood,2019
2823,5318976,CEFAZOLIN 500MG,J0690,253.0,636,4710,Southern California Hospital at Hollywood,2019
2824,5318978,CEFAZOLIN 1G PMX,J0690,679.0,636,4710,Southern California Hospital at Hollywood,2019
2825,5318981,CEFAZOLIN 500MG,J0690,20.0,636,4710,Southern California Hospital at Hollywood,2019
2826,5318984,CEFAZOLIN 2GM/PMX,J0690,323.0,636,4710,Southern California Hospital at Hollywood,2019
2827,5318986,CEFEPIME 1GM/PMX,,141.0,636,4710,Southern California Hospital at Hollywood,2019
2828,5318987,Cefepime 2 gram vial,,32.0,636,4710,Southern California Hospital at Hollywood,2019
2829,5319002,CEFOPERAZONE 2GM,,439.0,250,4710,Southern California Hospital at Hollywood,2019
2830,5319024,CEFOTAXIME 1GM PMX,J0698,693.0,636,4710,Southern California Hospital at Hollywood,2019
2831,5319025,CEFOTAXIME 2GM PMX,,752.0,250,4710,Southern California Hospital at Hollywood,2019
2832,5319028,CEFOTAXIME 2GM,,385.0,250,4710,Southern California Hospital at Hollywood,2019
2833,5319030,CEFOTETAN 1GM,,232.0,250,4710,Southern California Hospital at Hollywood,2019
2834,5319031,CEFOTETAN 2GM,,320.0,250,4710,Southern California Hospital at Hollywood,2019
2835,5319033,CEFOTETAN 1GM PMX,,566.0,250,4710,Southern California Hospital at Hollywood,2019
2836,5319049,CEFOXITIN 1GM,J0694,301.0,636,4710,Southern California Hospital at Hollywood,2019
2837,5319050,CEFOXITIN 1GM PMX,J0694,296.0,636,4710,Southern California Hospital at Hollywood,2019
2838,5319054,CEFOXITIN 2GM,,353.0,636,4710,Southern California Hospital at Hollywood,2019
2839,5319061,CEFTAZIDIME 1GM,,367.0,636,4710,Southern California Hospital at Hollywood,2019
2840,5319062,CEFTAZIDIME 2GM,,497.0,636,4710,Southern California Hospital at Hollywood,2019
2841,5319063,CEFTAZIDIME 1GM PMX,,721.0,250,4710,Southern California Hospital at Hollywood,2019
2842,5319064,CEFTAZIDIME 2GM PMX,,486.0,250,4710,Southern California Hospital at Hollywood,2019
2843,5319080,CEFTIZOXIME 2GM,,168.0,250,4710,Southern California Hospital at Hollywood,2019
2844,5319082,CEFTRIAXONE 250MG,J0696,300.0,636,4710,Southern California Hospital at Hollywood,2019
2845,5319084,CEFTRIAXONE 1GM/PMX,J0696,365.0,636,4710,Southern California Hospital at Hollywood,2019
2846,5319085,CEFTRIAXONE 2GM/PMX,,562.0,636,4710,Southern California Hospital at Hollywood,2019
2847,5319101,CEFUROXIME 750MG,J0697,272.0,636,4710,Southern California Hospital at Hollywood,2019
2848,5319104,CEFUROXIME 750MG PMX,J0697,294.0,636,4710,Southern California Hospital at Hollywood,2019
2849,5319105,CEFUROXIME 1.5GM PMX,,712.0,250,4710,Southern California Hospital at Hollywood,2019
2850,5319106,CEFUROXIME 1.5GM,,324.0,250,4710,Southern California Hospital at Hollywood,2019
2851,5319193,CHLORAMPHENICHOL 1GM,J0720,277.0,636,4710,Southern California Hospital at Hollywood,2019
2852,5319201,CETUXIMAB PER 10MG,J9055,268.0,636,4710,Southern California Hospital at Hollywood,2019
2853,5319205,CHLORDIAZEPOXIDE 100MG,J1990,141.0,636,4710,Southern California Hospital at Hollywood,2019
2854,5319231,CHLOROPROCAINE 2% 30ML,J2400,162.0,636,4710,Southern California Hospital at Hollywood,2019
2855,5319232,CHLOROPROCAINE 3% 30ML,J2400,174.0,636,4710,Southern California Hospital at Hollywood,2019
