,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
2477,60050105,STENT XIENCE SIERRA 3.50X23MM,278,6450.0,6450.0,Sutter Delta Medical Center,2019
2478,60050105,STENT XIENCE SIERRA 3.50X28MM,278,6900.0,6900.0,Sutter Delta Medical Center,2019
2479,60050105,STENT XIENCE SIERRA 3.50X33MM,278,6900.0,6900.0,Sutter Delta Medical Center,2019
2480,60050105,STENT XIENCE SIERRA 3.50X38MM,278,6900.0,6900.0,Sutter Delta Medical Center,2019
2481,60050105,STENT XIENCE SIERRA 3.50X8MM,278,6900.0,6900.0,Sutter Delta Medical Center,2019
2482,60050105,STENT XIENCE SIERRA 4.00X12MM,278,6450.0,6450.0,Sutter Delta Medical Center,2019
2483,60050105,STENT XIENCE SIERRA 4.00X18MM,278,6900.0,6900.0,Sutter Delta Medical Center,2019
2484,60050105,STENT ZILVER PTX 6X100MM 125CM,278,10350.01,10350.01,Sutter Delta Medical Center,2019
2485,60050105,STENT ZILVER PTX 6X120MM 125CM,278,10350.01,10350.01,Sutter Delta Medical Center,2019
2486,60050105,STENT ZILVER PTX 6X80MM 125CM,278,10350.01,10350.01,Sutter Delta Medical Center,2019
2487,60050107,STENT BLR EVERFLEX 5X40X120,278,3675.01,3675.01,Sutter Delta Medical Center,2019
2488,60050110,FTR CATH FEM 7FR LEN 79CM,278,7350.0,7350.0,Sutter Delta Medical Center,2019
2489,60050110,FTR JUG 7FR CATH LEN 71CM,278,7350.0,7350.0,Sutter Delta Medical Center,2019
2490,60050118,SET STENT URET TETHER 6FRX22CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2491,60050118,SET STENT URET TETHER 6FRX24CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2492,60050118,SET STENT URET TETHER 6FRX26CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2493,60050118,SET STENT URET TETHER 6FRX28CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2494,60050118,SET STENT URET TETHER 7FRX24CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2495,60050118,SET STENT URET TETHER 7FRX26CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2496,60050118,SET STENT URET TETHER 8FRX20CM,278,495.0,495.0,Sutter Delta Medical Center,2019
2497,60050122,STENT COPE NEPH 8.5FR 26CM,278,798.56,798.56,Sutter Delta Medical Center,2019
2498,60050127,IMP SEEDS I-125 STRANDED W/NDL,278,10350.01,10350.01,Sutter Delta Medical Center,2019
2499,60050129,IMP SEED BRACH W/ SOURCELINK,278,10350.01,10350.01,Sutter Delta Medical Center,2019
2500,60050142,TUBE ARMSTRONG MODIFIED BEVELE,278,141.8,141.8,Sutter Delta Medical Center,2019
2501,60050142,TUBE EAR ARMSTRONG BEV VENT,278,132.2,132.2,Sutter Delta Medical Center,2019
2502,60050147,CAGE TAP STALIF C-TI 5.5X14MM,278,13775.0,13775.0,Sutter Delta Medical Center,2019
2503,60050147,NAIL SPRNDYLR STL T2 13X320MM,278,10350.01,10350.01,Sutter Delta Medical Center,2019
2504,60050152,CEMENT BONE PALACOS,278,1600.0,1600.0,Sutter Delta Medical Center,2019
2505,60050152,CEMENT BONE PALACOS LV 1X40,278,620.0,620.0,Sutter Delta Medical Center,2019
2506,60050152,CLIP FILSHIE,278,880.0,880.0,Sutter Delta Medical Center,2019
2507,60050152,CLIP RESOLUTION 360 11CMX235CM,278,2600.01,2600.01,Sutter Delta Medical Center,2019
2508,60050152,CLIPS LIGATING TI LG 24CLIPS,278,182.7,182.7,Sutter Delta Medical Center,2019
2509,60050152,END CAP +5MM EXT NAIL IM T2,278,1344.0,1344.0,Sutter Delta Medical Center,2019
2510,60050152,STAPLER GIA 100-4.8 RELOADABLE,278,1624.96,1624.96,Sutter Delta Medical Center,2019
2511,60050152,STPLR GIA 100-3.8 CTG RELOAD,278,791.52,791.52,Sutter Delta Medical Center,2019
2512,60050152,STPLR GIA 100-3.8 RELOADABLE,278,1518.96,1518.96,Sutter Delta Medical Center,2019
2513,60050153,ACCESSORY KT CTRL VLV COPILOT,272,383.3,383.3,Sutter Delta Medical Center,2019
2514,60050153,ADHV DERMABOND ADVANCED,272,286.1,286.1,Sutter Delta Medical Center,2019
2515,60050153,ADHV FLOSEAL MATRIX 5ML,272,1085.52,1085.52,Sutter Delta Medical Center,2019
2516,60050153,ADHV SKIN TOPICAL LIQUIBAND,272,129.5,129.5,Sutter Delta Medical Center,2019
2517,60050153,AMBU BAG RESUS ADLT MANUAL,272,129.7,129.7,Sutter Delta Medical Center,2019
2518,60050153,APPLC ENDO TIP 41CM STRL,272,532.0,532.0,Sutter Delta Medical Center,2019
2519,60050153,APPLIER 10MM ENDOCLIP II ML,272,750.01,750.01,Sutter Delta Medical Center,2019
2520,60050153,ASCOPE 4 BRONCHO LG,272,2392.0,2392.0,Sutter Delta Medical Center,2019
2521,60050153,ASCOPE 4 BRONCHO REG,272,2080.0,2080.0,Sutter Delta Medical Center,2019
2522,60050153,ASCOPE 4 BRONCHO SLIM,272,2080.0,2080.0,Sutter Delta Medical Center,2019
2523,60050153,BAG ENDOCATCH SPCMN 10MM,272,498.4,498.4,Sutter Delta Medical Center,2019
2524,60050153,BAG RESUS AMBU ADLT,272,217.6,217.6,Sutter Delta Medical Center,2019
2525,60050153,BAG RESUS AMBU PED,272,286.4,286.4,Sutter Delta Medical Center,2019
2526,60050153,BAG TISS RTRVL 100 10MM INTRD,272,748.6,748.6,Sutter Delta Medical Center,2019
2527,60050153,BAL ENDOACTIVITY LTX-F,272,399.0,399.0,Sutter Delta Medical Center,2019
2528,60050153,BAND TR RADIAL LARGE,272,330.0,330.0,Sutter Delta Medical Center,2019
2529,60050153,BAND TR RADIAL REG,272,330.0,330.0,Sutter Delta Medical Center,2019
2530,60050153,BIOP INST FULL CORE BIOPINCE,272,389.3,389.3,Sutter Delta Medical Center,2019
2531,60050153,BIT DRILL 2.0X125 QC,272,710.0,710.0,Sutter Delta Medical Center,2019
2532,60050153,BIT DRILL 2.5MM,272,750.01,750.01,Sutter Delta Medical Center,2019
2533,60050153,BIT DRILL 2.5X110 QC,272,630.0,630.0,Sutter Delta Medical Center,2019
2534,60050153,BIT DRILL 2.5X110MM QC,272,780.0,780.0,Sutter Delta Medical Center,2019
2535,60050153,BIT DRILL 3.0,272,1652.24,1652.24,Sutter Delta Medical Center,2019
2536,60050153,BIT DRILL 3.2X145MM STRL,272,1504.8,1504.8,Sutter Delta Medical Center,2019
2537,60050153,BIT DRILL 3-FLUTE 2.7MMX125MM,272,804.0,804.0,Sutter Delta Medical Center,2019
2538,60050153,BIT DRILL 4.2X300MM STRL,272,1500.0,1500.0,Sutter Delta Medical Center,2019
2539,60050153,BIT DRILL AO 3.2X315MM,272,1464.0,1464.0,Sutter Delta Medical Center,2019
2540,60050153,BIT DRILL CALIBRATED 2.8MM,272,810.24,810.24,Sutter Delta Medical Center,2019
2541,60050153,BIT DRILL CANN 2.7 QK CPL 160,272,2752.47,2752.47,Sutter Delta Medical Center,2019
2542,60050153,BIT DRILL CANTED 2.0,272,2602.53,2602.53,Sutter Delta Medical Center,2019
2543,60050153,BIT DRILL FAST 2.0MM,272,750.01,750.01,Sutter Delta Medical Center,2019
2544,60050153,BIT DRILL GAMMA 3 4.2X300MM,272,298.8,298.8,Sutter Delta Medical Center,2019
2545,60050153,BIT DRILL MINI QC 1.5X65MM,272,645.0,645.0,Sutter Delta Medical Center,2019
2546,60050153,BIT DRILL N-L 2.5X216MM SHORT,272,2121.6,2121.6,Sutter Delta Medical Center,2019
2547,60050153,BIT DRILL PERCT CALIB 2.8MM,272,1204.0,1204.0,Sutter Delta Medical Center,2019
2548,60050153,BIT DRILL QC 2.0X110MM REPROC,272,1036.0,1036.0,Sutter Delta Medical Center,2019
2549,60050153,BIT DRILL QC 2.0X140MM,272,1036.0,1036.0,Sutter Delta Medical Center,2019
2550,60050153,BIT DRILL QC 2.8MM 165MM,272,750.01,750.01,Sutter Delta Medical Center,2019
2551,60050153,BIT DRILL SYN 4.2,272,1976.0,1976.0,Sutter Delta Medical Center,2019
2552,60050153,BIT DRILL T2 4.2X130MM,272,1305.6,1305.6,Sutter Delta Medical Center,2019
2553,60050153,BIT DRILL T2 4.2X180MM,272,1401.6,1401.6,Sutter Delta Medical Center,2019
2554,60050153,BIT DRILL T2 4.2X340MM,272,1305.6,1305.6,Sutter Delta Medical Center,2019
2555,60050153,BIT DRILL TRIMED 1.8X90MM,272,912.0,912.0,Sutter Delta Medical Center,2019
2556,60050153,BIT DRILL TRIMED 2.3X80MM,272,912.0,912.0,Sutter Delta Medical Center,2019
2557,60050153,BIT NDL PNT4.2X145MM STRL,272,1504.8,1504.8,Sutter Delta Medical Center,2019
2558,60050153,BLANKET HOT/COLD KNEE SHLD,272,167.8,167.8,Sutter Delta Medical Center,2019
2559,60050153,BLD SAW SAG 25MMX89.5 X 0.96MM,272,309.0,309.0,Sutter Delta Medical Center,2019
2560,60050153,BLD VDO LARYN C-MAC S NBR 0,272,212.0,212.0,Sutter Delta Medical Center,2019
2561,60050153,BLD VDO LARYN C-MAC S SZ4,272,152.0,152.0,Sutter Delta Medical Center,2019
2562,60050153,BLD-D VDO LARYN C-MAC S,272,152.0,152.0,Sutter Delta Medical Center,2019
2563,60050153,BLE 4.0MM AGGSIVE PLS,272,494.0,494.0,Sutter Delta Medical Center,2019
2564,60050153,BLE AGGSIVE 3.5 REPROC,272,252.0,252.0,Sutter Delta Medical Center,2019
2565,60050153,BLE AGGSIVE 5.5MM,272,467.5,467.5,Sutter Delta Medical Center,2019
2566,60050153,BLE DERMATOME RPR STRL,272,510.0,510.0,Sutter Delta Medical Center,2019
2567,60050153,BLE MICRO ENT UPUTTING,272,221.7,221.7,Sutter Delta Medical Center,2019
2568,60050153,BLE OSCIL 13.5X64X.6MM,272,309.0,309.0,Sutter Delta Medical Center,2019
2569,60050153,BLE RAD40 ROTG M4 CRVD 4MM,272,1231.2,1231.2,Sutter Delta Medical Center,2019
2570,60050153,BLE RECPR TK 68.0X12.50X64MM,272,399.7,399.7,Sutter Delta Medical Center,2019
2571,60050153,BLE RECPR TK 77.5X11X1.23MM,272,405.1,405.1,Sutter Delta Medical Center,2019
2572,60050153,BLE SAG,272,360.4,360.4,Sutter Delta Medical Center,2019
2573,60050153,BLE SAG SAW 90X25X1.19MM,272,261.0,261.0,Sutter Delta Medical Center,2019
2574,60050153,BLE SAW 18.5MMX9MM MED,272,328.1,328.1,Sutter Delta Medical Center,2019
2575,60050153,BLE SAW 70X12.5X.90X.64MM,272,113.7,113.7,Sutter Delta Medical Center,2019
2576,60050153,BLE SAW OSLTG 9X31X.51,272,360.4,360.4,Sutter Delta Medical Center,2019
2577,60050153,BLE SAW OXFORD STRYKER CEMENT,272,2376.0,2376.0,Sutter Delta Medical Center,2019
2578,60050153,BLE SAW RECIP DUAL SIDE 70MM,272,116.4,116.4,Sutter Delta Medical Center,2019
2579,60050153,BLE SAW SAG 70X25MM,272,192.0,192.0,Sutter Delta Medical Center,2019
2580,60050153,BLE SAW SAG 90X18MM,272,240.0,240.0,Sutter Delta Medical Center,2019
2581,60050153,BLE SAW SAG 90X25MM,272,261.0,261.0,Sutter Delta Medical Center,2019
2582,60050153,BLE SHAVER 4.0MM BARREL BUR,272,490.0,490.0,Sutter Delta Medical Center,2019
2583,60050153,BLE TRICUT ROTG M4 STR 4MM,272,1240.24,1240.24,Sutter Delta Medical Center,2019
2584,60050153,BLE VDO LARYN C-MAC S SZ3,272,152.0,152.0,Sutter Delta Medical Center,2019
2585,60050153,BNDR ABD UNIV 10IN WIDTH,272,100.5,100.5,Sutter Delta Medical Center,2019
2586,60050153,BOWL MIXING CEMENT W/ CTG,272,934.24,934.24,Sutter Delta Medical Center,2019
2587,60050153,BRSH COLOSCOPE 7FR 240CM,272,117.5,117.5,Sutter Delta Medical Center,2019
2588,60050153,BSKT RTRVL 120CM,272,2600.01,2600.01,Sutter Delta Medical Center,2019
2589,60050153,BUR EGG FLTD 5.5MM 6IN FRML,272,467.5,467.5,Sutter Delta Medical Center,2019
2590,60050153,BUR MCHSTK 3.0MM CARBIDE,272,1831.36,1831.36,Sutter Delta Medical Center,2019
2591,60050153,BUR OVAL LONG 5.0MM,272,411.5,411.5,Sutter Delta Medical Center,2019
2592,60050153,BUR RND 6.1MM,272,147.0,147.0,Sutter Delta Medical Center,2019
2593,60050153,BURR 1O FLUTE REPLNT 4MM EGG,272,558.0,558.0,Sutter Delta Medical Center,2019
2594,60050153,CAN 02 SMART CAPNOLINE,272,189.8,189.8,Sutter Delta Medical Center,2019
2595,60050153,CAN CRVD SHARP 20G 100MM 10MM,272,185.0,185.0,Sutter Delta Medical Center,2019
2596,60050153,CAN CRVD SHARP 20G 145MM 10MM,272,185.0,185.0,Sutter Delta Medical Center,2019
2597,60050153,CAN NASAL 02 SMART OMNILINE,272,120.0,120.0,Sutter Delta Medical Center,2019
2598,60050153,CAN O2 SMART CAPNOLINE,272,147.5,147.5,Sutter Delta Medical Center,2019
2599,60050153,CAN OPTIFLOW JUNIOR 2 NASAL LG,272,446.5,446.5,Sutter Delta Medical Center,2019
2600,60050153,CAN OPTIFLOW JUNIOR 2 NASAL XL,272,446.5,446.5,Sutter Delta Medical Center,2019
2601,60050153,CAN OPTIFLOW JUNIOR INF,272,432.6,432.6,Sutter Delta Medical Center,2019
2602,60050153,CAN OPTIFLOW JUNIOR NEONTL,272,432.6,432.6,Sutter Delta Medical Center,2019
2603,60050153,CAN OPTIFLOW JUNIOR PED,272,432.6,432.6,Sutter Delta Medical Center,2019
2604,60050153,CAN OPTIFLOW JUNIOR PREMATURE,272,432.6,432.6,Sutter Delta Medical Center,2019
2605,60050153,CAN OPTIFLOW NASAL LG,272,207.8,207.8,Sutter Delta Medical Center,2019
2606,60050153,CAN OPTIFLOW NASAL MED,272,207.8,207.8,Sutter Delta Medical Center,2019
2607,60050153,CAN ORAL/NASAL LF ADLT,272,112.7,112.7,Sutter Delta Medical Center,2019
2608,60050153,CAN SHLD 5.75MMX7.0CM,272,250.0,250.0,Sutter Delta Medical Center,2019
2609,60050153,CAN SMART CAPNOLINE PLUS ADLT,272,118.4,118.4,Sutter Delta Medical Center,2019
2610,60050153,CAN SMART CAPNOLINE PLUS PED,272,118.4,118.4,Sutter Delta Medical Center,2019
2611,60050153,CAN TWIST IN 7MM,272,250.0,250.0,Sutter Delta Medical Center,2019
2612,60050153,CANN NASAL FTR LINE LONG ALDT,272,118.3,118.3,Sutter Delta Medical Center,2019
2613,60050153,CANNISTER VAC W/ GEL 500ML,272,422.4,422.4,Sutter Delta Medical Center,2019
2614,60050153,CATH AIRWAY EXCHGR 19.0 FR,272,600.0,600.0,Sutter Delta Medical Center,2019
2615,60050153,CATH BAL INTRA ARTC 8FR 40CC,272,5744.1,5744.1,Sutter Delta Medical Center,2019
2616,60050153,CATH BERENSTEIN 5FR 65CM,272,120.0,120.0,Sutter Delta Medical Center,2019
2617,60050153,CATH BERNSTEIN 5FR 110CM,272,114.3,114.3,Sutter Delta Medical Center,2019
2618,60050153,CATH CHOL TAUT 4.5FR,272,341.0,341.0,Sutter Delta Medical Center,2019
2619,60050153,CATH CHOLANGIOGM 5.5X45.7FR,272,2600.01,2600.01,Sutter Delta Medical Center,2019
2620,60050153,CATH CNCL 22FR 5CC,272,117.6,117.6,Sutter Delta Medical Center,2019
2621,60050153,CATH CNCL FOLEY 2-WAY 18FR 5CC,272,117.6,117.6,Sutter Delta Medical Center,2019
2622,60050153,CATH CONT.IRRIG.24FR/3,272,618.0,618.0,Sutter Delta Medical Center,2019
2623,60050153,CATH D LMN PGTL 6FR,272,1302.4,1302.4,Sutter Delta Medical Center,2019
2624,60050153,CATH DRNG 3-WAY 18FR 42CM,272,250.5,250.5,Sutter Delta Medical Center,2019
2625,60050153,CATH E-CATH 18GAX2IN,272,320.0,320.0,Sutter Delta Medical Center,2019
2626,60050153,CATH E-CATH 18GAX3 1/4IN,272,320.0,320.0,Sutter Delta Medical Center,2019
2627,60050153,CATH GOLD PROBE 7FR,272,2498.88,2498.88,Sutter Delta Medical Center,2019
2628,60050153,CATH HEMATURIA 3-WAY 20FR,272,216.3,216.3,Sutter Delta Medical Center,2019
2629,60050153,CATH HEMATURIA 3-WAY 24FR,272,312.2,312.2,Sutter Delta Medical Center,2019
2630,60050153,CATH IAB FO 8FR 30CC,272,5744.1,5744.1,Sutter Delta Medical Center,2019
2631,60050153,CATH OPTITORQUE RADIAL 5FR 4.0,272,350.0,350.0,Sutter Delta Medical Center,2019
2632,60050153,CATH RIM 65CM 5FR,272,135.0,135.0,Sutter Delta Medical Center,2019
2633,60050153,CATH SPYSCOPE ACCESS DLVRY,272,18315.0,18315.0,Sutter Delta Medical Center,2019
2634,60050153,CATH TANDEM XLTPL LMN,272,781.76,781.76,Sutter Delta Medical Center,2019
2635,60050153,CATH THERMODILUTION 6FR 110CM,272,968.0,968.0,Sutter Delta Medical Center,2019
2636,60050153,CATH THOR TRCR 32FR STRL,272,131.7,131.7,Sutter Delta Medical Center,2019
2637,60050153,CBL PACEMAKER DISP,272,750.01,750.01,Sutter Delta Medical Center,2019
2638,60050153,CIRC AIRVO W/ CHMBR FLOW GNRTR,272,592.1,592.1,Sutter Delta Medical Center,2019
2639,60050153,CIRC OPTIFLOW JUNIOR,272,486.7,486.7,Sutter Delta Medical Center,2019
2640,60050153,CIRC OPTIFLOW JUNIOR AIRVO 2,272,592.1,592.1,Sutter Delta Medical Center,2019
2641,60050153,CIRC PT PNEUPAC W/ PEEP DISP,272,258.5,258.5,Sutter Delta Medical Center,2019
2642,60050153,CIRC VENTLR HEATED ADLT 72IN,272,288.7,288.7,Sutter Delta Medical Center,2019
2643,60050153,CLAMP 4 POSITION LG,272,2912.0,2912.0,Sutter Delta Medical Center,2019
2644,60050153,CLAMP 6 POSITION LG,272,2996.0,2996.0,Sutter Delta Medical Center,2019
2645,60050153,CLAMP COMBO MRI CPT LG,272,3675.01,3675.01,Sutter Delta Medical Center,2019
2646,60050153,CLAMP COMBO MRI CPT LG REPROC,272,1195.04,1195.04,Sutter Delta Medical Center,2019
2647,60050153,CLIP APP SURGICLIP  9.0 IN,272,469.4,469.4,Sutter Delta Medical Center,2019
2648,60050153,CLIP APP SURGICLIP LG 13.0,272,469.4,469.4,Sutter Delta Medical Center,2019
2649,60050153,CLIP APP SURGICLIP MED 0.75,272,538.4,538.4,Sutter Delta Medical Center,2019
2650,60050153,CLIP APP SURGICLIP MED 11.5,272,538.4,538.4,Sutter Delta Medical Center,2019
2651,60050153,CLIP INSTINCT HEMOSTASIS,272,960.0,960.0,Sutter Delta Medical Center,2019
2652,60050153,CLIPS HEM-O-LOK LG,272,339.3,339.3,Sutter Delta Medical Center,2019
2653,60050153,CLIPS LAPRA TY SM 2.0,272,2128.8,2128.8,Sutter Delta Medical Center,2019
2654,60050153,CNSTR INFO VAC W/ GEL,272,725.4,725.4,Sutter Delta Medical Center,2019
2655,60050153,CNSTR VAC KIT W/GEL ATS,272,384.0,384.0,Sutter Delta Medical Center,2019
2656,60050153,CTG PRECISION TIP 25X1.27X90,272,1937.52,1937.52,Sutter Delta Medical Center,2019
2657,60050153,CTG SNAP 125 MMHG,272,138.6,138.6,Sutter Delta Medical Center,2019
2658,60050153,CTG STPLR BLK 45MM XTK,272,1525.28,1525.28,Sutter Delta Medical Center,2019
2659,60050153,CTG STPLR BLK 60MM XTK,272,2148.88,2148.88,Sutter Delta Medical Center,2019
2660,60050153,CTG STPLR GRAY 30MM VAS,272,1412.96,1412.96,Sutter Delta Medical Center,2019
2661,60050153,CTG STPLR GRAY 45MM VAS,272,1889.84,1889.84,Sutter Delta Medical Center,2019
2662,60050153,CUF TOURNIQUET DISP 18X3 DPORT,272,107.5,107.5,Sutter Delta Medical Center,2019
2663,60050153,CUF TOURNIQUET DISP 24X4,272,102.8,102.8,Sutter Delta Medical Center,2019
2664,60050153,CUF TOURNIQUET DISP 24X4  [LS],272,156.1,156.1,Sutter Delta Medical Center,2019
2665,60050153,CUF TOURNIQUET DISP 30X4,272,102.8,102.8,Sutter Delta Medical Center,2019
2666,60050153,CUF TOURNIQUET DISP 34X4,272,102.8,102.8,Sutter Delta Medical Center,2019
2667,60050153,CUF TOURNIQUET DISP 34X4  [LS],272,240.8,240.8,Sutter Delta Medical Center,2019
2668,60050153,CUF TOURNIQUET DISP 44X4,272,102.8,102.8,Sutter Delta Medical Center,2019
2669,60050153,DEVICE ENDO LIGATING LOOP,272,750.01,750.01,Sutter Delta Medical Center,2019
2670,60050153,DISCTR SONICISION 39MM,272,2600.01,2600.01,Sutter Delta Medical Center,2019
2671,60050153,DREAMTONE CAN RX44 40MMX260CM,272,3675.01,3675.01,Sutter Delta Medical Center,2019
2672,60050153,DRESSING 3-PLY 12X12IN,272,2292.72,2292.72,Sutter Delta Medical Center,2019
2673,60050153,DRILL 2.6MMX122MM,272,902.4,902.4,Sutter Delta Medical Center,2019
2674,60050153,DRILL AO 3.5X122MM,272,849.6,849.6,Sutter Delta Medical Center,2019
2675,60050153,DRILL BIT 2.5MM REPROC,272,315.0,315.0,Sutter Delta Medical Center,2019
2676,60050153,DRILL BIT 3.5 110X75MM,272,675.0,675.0,Sutter Delta Medical Center,2019
2677,60050153,DRILL BIT 3.5MM,272,710.0,710.0,Sutter Delta Medical Center,2019
2678,60050153,DRILL CALIBRATED 3.2X216MM,272,1326.0,1326.0,Sutter Delta Medical Center,2019
2679,60050153,DRILL TWIST 2.0MM 40X100MM,272,792.0,792.0,Sutter Delta Medical Center,2019
2680,60050153,DRILL TWIST CANLT 2.7MM,272,2212.8,2212.8,Sutter Delta Medical Center,2019
2681,60050153,DRILL TWIST FIT 195MM 3.5MM,272,1315.2,1315.2,Sutter Delta Medical Center,2019
2682,60050153,DRIVER PEG FAST 2.0MM,272,360.0,360.0,Sutter Delta Medical Center,2019
2683,60050153,DRN 19FR .25IN J/P RND PVC,272,107.0,107.0,Sutter Delta Medical Center,2019
2684,60050153,DRN BLAKE HUBLESS W/ TRCR 10FR,272,805.92,805.92,Sutter Delta Medical Center,2019
2685,60050153,DRN CHEST ATRIUM/PLEURAVAC,272,264.5,264.5,Sutter Delta Medical Center,2019
2686,60050153,DRN HUBLESS W/TROCAR 19FR,272,156.0,156.0,Sutter Delta Medical Center,2019
2687,60050153,DRN PLEUREVAC SAHARA W/ VLV,272,750.01,750.01,Sutter Delta Medical Center,2019
2688,60050153,DRN RND CHANNEL HUBLESS 15FR,272,135.0,135.0,Sutter Delta Medical Center,2019
2689,60050153,DRN SYS TRU-CLOSE,272,284.0,284.0,Sutter Delta Medical Center,2019
2690,60050153,DRN WND 19FR 1/4IN F-FLTD TRCR,272,118.4,118.4,Sutter Delta Medical Center,2019
2691,60050153,DRNAGE HYDROPHILIC COATED,272,600.0,600.0,Sutter Delta Medical Center,2019
2692,60050153,DRSG ABTHERA-OPEN PRES WND,272,2600.01,2600.01,Sutter Delta Medical Center,2019
2693,60050153,DRSG GAUZE RL 3INX4YD,272,416.0,416.0,Sutter Delta Medical Center,2019
2694,60050153,DRSG GAUZE Z-FOLD 3INX4YD,272,469.5,469.5,Sutter Delta Medical Center,2019
2695,60050153,DRSG GRANUFOAM VAC LG,272,492.4,492.4,Sutter Delta Medical Center,2019
2696,60050153,DRSG HEMOSTASIS VASC CELOX,272,150.0,150.0,Sutter Delta Medical Center,2019
2697,60050153,DRSG INCISION PREVENA,272,2360.0,2360.0,Sutter Delta Medical Center,2019
2698,60050153,DRSG NASAL 8.0CM MEROCEL 2000,272,108.4,108.4,Sutter Delta Medical Center,2019
2699,60050153,DRSG NASAL RHINO 5.5CM,272,365.0,365.0,Sutter Delta Medical Center,2019
2700,60050153,DRSG NASAL RHINO 7.5CM ANTR /,272,383.0,383.0,Sutter Delta Medical Center,2019
2701,60050153,DRSG NASAL RHINO 8CM,272,314.0,314.0,Sutter Delta Medical Center,2019
2702,60050153,DRSG SAFEGUARD 24CM,272,620.0,620.0,Sutter Delta Medical Center,2019
2703,60050153,DRSG SURGICEL 2X14 STRL,272,750.01,750.01,Sutter Delta Medical Center,2019
2704,60050153,DRSG SURGICEL 2X3 STRL,272,431.1,431.1,Sutter Delta Medical Center,2019
2705,60050153,DRSG SURGICEL 4X8 STRL,272,750.01,750.01,Sutter Delta Medical Center,2019
2706,60050153,DRSG SURGL AQUACEL AG 9X30CM,272,374.5,374.5,Sutter Delta Medical Center,2019
2707,60050153,DRSG VAC GRANUFOAM MED BLK,272,408.0,408.0,Sutter Delta Medical Center,2019
2708,60050153,DRSG VAC GRANUFOAM SM,272,359.5,359.5,Sutter Delta Medical Center,2019
2709,60050153,DRSG VAC SOFT FOAM 10X15,272,304.5,304.5,Sutter Delta Medical Center,2019
2710,60050153,DRSG WOUND VERAFLO VAC MED,272,920.0,920.0,Sutter Delta Medical Center,2019
2711,60050153,DVC BIOP BONE KYPHX EXPRESS,272,887.04,887.04,Sutter Delta Medical Center,2019
2712,60050153,DVC CLIP RESOLUTION 360 235CM,272,2600.01,2600.01,Sutter Delta Medical Center,2019
2713,60050153,DVC CLOSURE FASCIA,272,1032.0,1032.0,Sutter Delta Medical Center,2019
2714,60050153,DVC CLOSURE FASCIA REPROC,272,612.0,612.0,Sutter Delta Medical Center,2019
2715,60050153,DVC CLOSURE MYNX GRIP 6/7FR,272,1560.0,1560.0,Sutter Delta Medical Center,2019
2716,60050153,DVC LOKG D RX,272,182.7,182.7,Sutter Delta Medical Center,2019
2717,60050153,DVC STATLOCK DATASCOPE IAB,272,176.0,176.0,Sutter Delta Medical Center,2019
2718,60050153,ELECT BALL 3MM,272,240.0,240.0,Sutter Delta Medical Center,2019
2719,60050153,ELECT BUTN 12 AND 30DEG,272,3537.1,3537.1,Sutter Delta Medical Center,2019
2720,60050153,ELECT DFIB ADLT HEARTSTREAM,272,192.9,192.9,Sutter Delta Medical Center,2019
2721,60050153,ELECT HF LOOP 24FR 30 DEG LG,272,3384.64,3384.64,Sutter Delta Medical Center,2019
2722,60050153,ELECT HF RESECTION ROLLER,272,3384.64,3384.64,Sutter Delta Medical Center,2019
2723,60050153,ELECT LAP WIRE L HOOK 36CM CTD,272,288.5,288.5,Sutter Delta Medical Center,2019
2724,60050153,ELECT LOOP 1.0,272,100.0,100.0,Sutter Delta Medical Center,2019
2725,60050153,ELECT NDL 45DEG 24FR,272,3384.64,3384.64,Sutter Delta Medical Center,2019
2726,60050153,ELECT NIM PARIED SUBDERMAL 2CH,272,750.01,750.01,Sutter Delta Medical Center,2019
2727,60050153,ELECT RESUS COMPLETE,272,750.01,750.01,Sutter Delta Medical Center,2019
2728,60050153,ELECT RLLRBL 24-28FR 12-30DEG,272,1010.0,1010.0,Sutter Delta Medical Center,2019
2729,60050153,ENDOCLIP 5MM,272,1108.96,1108.96,Sutter Delta Medical Center,2019
2730,60050153,EXTRACTOR CATH PRO RX 12-15MM,272,1926.16,1926.16,Sutter Delta Medical Center,2019
2731,60050153,FIXATOR ROD CARBON FIBER,272,469.5,469.5,Sutter Delta Medical Center,2019
2732,60050153,FORCEP ALLIGATOR GRASP 8.0MM,272,948.4,948.4,Sutter Delta Medical Center,2019
2733,60050153,FORCEP BIOP 115CMX3FR,272,3675.01,3675.01,Sutter Delta Medical Center,2019
2734,60050153,FORCEP BIOP RADIAL JAW 4 160CM,272,750.01,750.01,Sutter Delta Medical Center,2019
2735,60050153,FORCEP CAPTURA BIOP HOT,272,170.0,170.0,Sutter Delta Medical Center,2019
2736,60050153,FORCEP GRASP TRICEP NONRETRACT,272,2423.92,2423.92,Sutter Delta Medical Center,2019
2737,60050153,FORCEP GRASPING RAT TOOTH DISP,272,948.4,948.4,Sutter Delta Medical Center,2019
