,Group,ChargeCode,Description,Price, ,Hospital,Year
2561,SGR,414402338,GI TUBE UNCLOG W/FLORO,1586.0,,Sharp Grossmont Hospital,2019
2562,SGR,414402340,INSERT TUNNELD IP CATH,4698.0,,Sharp Grossmont Hospital,2019
2563,SGR,414402349,BIOPSY BONE MARROW NEEDLE,2248.0,,Sharp Grossmont Hospital,2019
2564,SGR,414402351,PERC BX BONE DEEP,3303.0,,Sharp Grossmont Hospital,2019
2565,SGR,414402352,PERC BX BONE SUPERFICIAL,2154.0,,Sharp Grossmont Hospital,2019
2566,SGR,414402356,PERC BX MUSCLE,2731.0,,Sharp Grossmont Hospital,2019
2567,SGR,414402363,PERC BX BILLIARY,4158.0,,Sharp Grossmont Hospital,2019
2568,SGR,414402364,ATHROCENTISIS LARGE JOINT,733.0,,Sharp Grossmont Hospital,2019
2569,SGR,414402366,TRANSJUG LIVER BX PERC,6130.0,,Sharp Grossmont Hospital,2019
2570,SGR,414402367,TIPS REVISION,11014.0,,Sharp Grossmont Hospital,2019
2571,SGR,414402375,GTUBE/J TUBE CHECK W/CON/FLURO,940.0,,Sharp Grossmont Hospital,2019
2572,SGR,414402378,MECH REMOVE OBSTRUCT CVA,4323.0,,Sharp Grossmont Hospital,2019
2573,SGR,414402379,INJ CONTRAST CVA,1804.0,,Sharp Grossmont Hospital,2019
2574,SGR,414402380,REMOVE INDWELL TUN PLEURAL CATH,977.0,,Sharp Grossmont Hospital,2019
2575,SGR,414402384,REPLACE G TUBE W/O GUIDE,797.0,,Sharp Grossmont Hospital,2019
2576,SGR,414402385,REPC GTUBE W/REVISE TRC NO IMGNG,953.1,,Sharp Grossmont Hospital,2019
2577,SGR,414402386,DILAT XST TRC W/TUBE PLACMNT,11619.0,,Sharp Grossmont Hospital,2019
2578,SGR,414402387,DILAT XST TRC W/NEW ACCESS,14435.0,,Sharp Grossmont Hospital,2019
2579,SGR,414402403,TRANSCATH EMBOLIZ NEURO,11431.0,,Sharp Grossmont Hospital,2019
2580,SGR,414402404,TRANSCATH EMBOLIZ NON CNS,10147.0,,Sharp Grossmont Hospital,2019
2581,SGR,414402423,CAROTID OCCLUSION TEST,10392.0,,Sharp Grossmont Hospital,2019
2582,SGR,414402430,THROM DECLOT CVC/VAS,1237.0,,Sharp Grossmont Hospital,2019
2583,SGR,414402460,PTA INTRACRANIAL ,6753.0,,Sharp Grossmont Hospital,2019
2584,SGR,414402461,STENT/PTA INTRACRAINIAL,7335.0,,Sharp Grossmont Hospital,2019
2585,SGR,414402501,INJ PROC CERVICAL PUNC,2481.0,,Sharp Grossmont Hospital,2019
2586,SGR,414402503,LUMBAR PUNCT DIAGNOSTIC C,2065.0,,Sharp Grossmont Hospital,2019
2587,SGR,414402504,LUMBAR PUNCT THERAPEUTIC,1181.0,,Sharp Grossmont Hospital,2019
2588,SGR,414402509,INJ PROC JOINT FOR THERAPY,1192.0,,Sharp Grossmont Hospital,2019
2589,SGR,414402510,INJ PROC ARTHROGRAM HIP,1683.0,,Sharp Grossmont Hospital,2019
2590,SGR,414402511,INJ PROC ARTHROGRAM KNEE,795.0,,Sharp Grossmont Hospital,2019
2591,SGR,414402513,INJ PROC ARTHROGRAM SHOULD,668.0,,Sharp Grossmont Hospital,2019
2592,SGR,414402537,VERTEBROPLASTY CERV/THOR,6769.0,,Sharp Grossmont Hospital,2019
2593,SGR,414402538,VERTEBROPLASTY LUMBAR,6452.0,,Sharp Grossmont Hospital,2019
2594,SGR,414402539,VERTEBROPLASTY ADDL,3390.0,,Sharp Grossmont Hospital,2019
2595,SGR,414402540,KYPHOPLASTY THORACIC,11399.0,,Sharp Grossmont Hospital,2019
2596,SGR,414402541,KYPHOPLASTY LUMBAR,9546.0,,Sharp Grossmont Hospital,2019
2597,SGR,414402600,INJ PROC FISTULA/SINUS TRC,722.0,,Sharp Grossmont Hospital,2019
2598,SGR,414402605,INJ PROC SIALOGRAM,313.0,,Sharp Grossmont Hospital,2019
2599,SGR,414402606,DILAT/CATH SALIVARY DUCT,751.0,,Sharp Grossmont Hospital,2019
2600,SGR,414402614,CHEMICAL PLEURODESIS,1708.0,,Sharp Grossmont Hospital,2019
2601,SGR,414402619,REPOSITION VENOUS PORT FLUORO,1980.0,,Sharp Grossmont Hospital,2019
2602,SGR,414402622,EPIDURAL BLOOD PATCH,2849.0,,Sharp Grossmont Hospital,2019
2603,SGR,414402627,RPLC TUNL CVAD W PRT,4698.0,,Sharp Grossmont Hospital,2019
2604,SGR,414402642,INSERT NON TUN CV CATH,2903.0,,Sharp Grossmont Hospital,2019
2605,SGR,414402643,INSERT TUN CV SUBQ PORT,7789.0,,Sharp Grossmont Hospital,2019
2606,SGR,414402644,INSERT PICC W/IMAGING ,3843.0,,Sharp Grossmont Hospital,2019
2607,SGR,414402645,INSERT PICC W SUBQ PORT,7006.0,,Sharp Grossmont Hospital,2019
2608,SGR,414402646,REPLACE NON TUN CVC W/O PORT,1589.0,,Sharp Grossmont Hospital,2019
2609,SGR,414402647,REPLACE PICC W/O PORT,1939.0,,Sharp Grossmont Hospital,2019
2610,SGR,414402648,REMOVE TUN CVC W/O PORT SUBQ,1763.0,,Sharp Grossmont Hospital,2019
2611,SGR,414402649,REMOVE TUN CVC W PORT SUBQ,3711.0,,Sharp Grossmont Hospital,2019
2612,SGR,414402650,INSERT TUN CV CATH,6705.0,,Sharp Grossmont Hospital,2019
2613,SGR,414402651,REPLACE CMPT TUN CVC W/O SUBQ,4066.0,,Sharp Grossmont Hospital,2019
2614,SGR,414402660,INSRT PICC WO PORT 5YR LESS,3880.0,,Sharp Grossmont Hospital,2019
2615,SGR,414402661,INSRT PICC WO PORT,4396.0,,Sharp Grossmont Hospital,2019
2616,SGR,414402700,PTA ILIAC INITIAL UNI,10868.0,,Sharp Grossmont Hospital,2019
2617,SGR,414402701,STENT/PTA ILIAC INITIAL UNI,13154.0,,Sharp Grossmont Hospital,2019
2618,SGR,414402702,PTA ILIAC EA ADDL IPSI,9262.0,,Sharp Grossmont Hospital,2019
2619,SGR,414402703,STENT/PTA ILIAC EA ADDL IPSI,9943.0,,Sharp Grossmont Hospital,2019
2620,SGR,414402704,PTA FEM OR POP UNI,9042.0,,Sharp Grossmont Hospital,2019
2621,SGR,414402706,STENT/PTA FEM OR POP UNI,15292.0,,Sharp Grossmont Hospital,2019
2622,SGR,414402708,PTA TIBIAL UNI,11768.0,,Sharp Grossmont Hospital,2019
2623,SGR,414402710,STENT/PTA TIBIAL INITIAL UNI,16478.0,,Sharp Grossmont Hospital,2019
2624,SGR,414403000,CT 3D RECON,900.0,,Sharp Grossmont Hospital,2019
2625,SGR,414404016,FLUORO UP TO 1HR,764.0,,Sharp Grossmont Hospital,2019
2626,SGR,414404019,IR VENOGRAM UNLISTED,2581.0,,Sharp Grossmont Hospital,2019
2627,SGR,414404030,FEEDING TUBE PLACEMENT,553.0,,Sharp Grossmont Hospital,2019
2628,SGR,414404033,TUBE/CATH CHANGE,2135.0,,Sharp Grossmont Hospital,2019
2629,SGR,414404034,PERC ABSCESS/FLUID DRAIN,1247.0,,Sharp Grossmont Hospital,2019
2630,SGR,414404039,"TUBE CHECK,ABSCESS",1789.0,,Sharp Grossmont Hospital,2019
2631,SGR,414404052,INJ ANEST TFORMAL L S SGL,2368.0,,Sharp Grossmont Hospital,2019
2632,SGR,414404328,PERC DIL BILIARY STRICTURE W S,1305.0,,Sharp Grossmont Hospital,2019
2633,SGR,414404424,RENAL TRACT DILATATION         ,4742.0,,Sharp Grossmont Hospital,2019
2634,SGR,414405105,ERCP BILIARY,852.0,,Sharp Grossmont Hospital,2019
2635,SGR,414405585,ANGIO PULMONARY SEL UNI        ,4050.0,,Sharp Grossmont Hospital,2019
2636,SGR,414405586,ANGIO PULMONARY SEL BILAT,4437.0,,Sharp Grossmont Hospital,2019
2637,SGR,414405605,AORTOGRAM THORACIC             ,9221.0,,Sharp Grossmont Hospital,2019
2638,SGR,414405645,ANGIO SPINAL SELECTIVE         ,6325.0,,Sharp Grossmont Hospital,2019
2639,SGR,414405651,ANGIO PELVIC S SELECT,8544.0,,Sharp Grossmont Hospital,2019
2640,SGR,414405751,ANGIO VISCERAL SELECTIVE       ,8417.0,,Sharp Grossmont Hospital,2019
2641,SGR,414405763,AORTOGRAM ABDOMINAL,8141.0,,Sharp Grossmont Hospital,2019
2642,SGR,414405775,AORTOGRAM W RUNOFF (AIFP),8248.0,,Sharp Grossmont Hospital,2019
2643,SGR,414405785,ANGIO EXTREMITY UNILAT         ,4071.0,,Sharp Grossmont Hospital,2019
2644,SGR,414405905,VENOGRAM SUPERIOR CAVA         ,2988.0,,Sharp Grossmont Hospital,2019
2645,SGR,414405925,VENOGRAM SINUS/JUGULAR         ,3471.0,,Sharp Grossmont Hospital,2019
2646,SGR,414405945,VENOGRAM INFERIOR CAVA         ,6680.0,,Sharp Grossmont Hospital,2019
2647,SGR,414405951,CHEMO ADMIN CNS W/LUM PUNCT,1593.0,,Sharp Grossmont Hospital,2019
2648,SGR,414405952,CATH EMBOLIZATION,3560.0,,Sharp Grossmont Hospital,2019
2649,SGR,414405955,VENOGRAM RENAL UNI SEL         ,5142.0,,Sharp Grossmont Hospital,2019
2650,SGR,414405960,ANGIO EA ADD SEL VESSEL        ,2580.0,,Sharp Grossmont Hospital,2019
2651,SGR,414405961,CHEMO INJEC SUBARACHNOID,507.0,,Sharp Grossmont Hospital,2019
2652,SGR,414405970,VENOGRAM EXTREMITY UNI,2908.0,,Sharp Grossmont Hospital,2019
2653,SGR,414405971,VENOGRAM EXTREMITY BILAT,3912.0,,Sharp Grossmont Hospital,2019
2654,SGR,414407009,INSERT HEPATIC SHUNT(TIPS)  ,4626.0,,Sharp Grossmont Hospital,2019
2655,SGR,414407011,VENOGRAM HEPATIC W DYN,5280.0,,Sharp Grossmont Hospital,2019
2656,SGR,414407060,ANGIO EXTREMITY BILAT          ,4694.0,,Sharp Grossmont Hospital,2019
2657,SGR,414407062,ANGIO ADRENAL SELECT UNI,4393.0,,Sharp Grossmont Hospital,2019
2658,SGR,414407065,ANGIO PULMONARY NONSELECT,2805.0,,Sharp Grossmont Hospital,2019
2659,SGR,414407067,ANGIO INTERNAL MAMMARY         ,4533.0,,Sharp Grossmont Hospital,2019
2660,SGR,414407074,EXIST CATH FOLL UP ANG/RX,1289.0,,Sharp Grossmont Hospital,2019
2661,SGR,414407079,TRANSCATHETER BIOPSY,2409.0,,Sharp Grossmont Hospital,2019
2662,SGR,414407085,XR PORTO W HEMODYN EVAL SI,3224.0,,Sharp Grossmont Hospital,2019
2663,SGR,414407116,FLUORO NEEDLE PLACEMENT,559.0,,Sharp Grossmont Hospital,2019
2664,SGR,414407133,FLUORO VASCULR ACCESS PLACE/REM,553.0,,Sharp Grossmont Hospital,2019
2665,SGR,414407140,PERITONEOGRAM/PNEUMOPER,1481.0,,Sharp Grossmont Hospital,2019
2666,SGR,414408028,PLACEMENT OF TUBE,1229.0,,Sharp Grossmont Hospital,2019
2667,SGR,414408029,NG TUBE PLACEMENT W/FLUOR,566.0,,Sharp Grossmont Hospital,2019
2668,SGR,414408056,INJ ANESTH FORAM EPI,2141.0,,Sharp Grossmont Hospital,2019
2669,SGR,414408057,INJ ANESTH T FOR EPI CT,1038.0,,Sharp Grossmont Hospital,2019
2670,SGR,414408058,INJ ANESTH T FOR EPI LS,1007.0,,Sharp Grossmont Hospital,2019
2671,SGR,414408250,INJ FACET JNT CERV/THOR 1 LEV,3246.0,,Sharp Grossmont Hospital,2019
2672,SGR,414408251,INJ FACET JNT CERV/THOR 2 LEV,2058.0,,Sharp Grossmont Hospital,2019
2673,SGR,414408252,INJ FACET JNT CERV/THOR 3+ LEV,1953.0,,Sharp Grossmont Hospital,2019
2674,SGR,414408253,INJ FACET JNT LUMB/SAC 1 LEV,2598.0,,Sharp Grossmont Hospital,2019
2675,SGR,414409471,US GUIDE VASCULAR ACCESS,538.0,,Sharp Grossmont Hospital,2019
2676,SGR,414460037,FLURO LOCALIZATION SPINE INJ,544.0,,Sharp Grossmont Hospital,2019
2677,SGR,414460040,ARTHROGRAM KNEE,1078.0,,Sharp Grossmont Hospital,2019
2678,SGR,414460046,ARTHROGRAM HIP,1388.0,,Sharp Grossmont Hospital,2019
2679,SGR,414460065,HYSTEROSALPINGOGRAM,1412.0,,Sharp Grossmont Hospital,2019
2680,SGR,414480185,DEVICE DISTAL PROT NONCOR,5452.0,,Sharp Grossmont Hospital,2019
2681,SGR,414480278,CANNULA ANGIOVAC DRAINAGE,2791.0,,Sharp Grossmont Hospital,2019
2682,SGR,414480309,RETRIEVER DEVICE THROM  ,22040.0,,Sharp Grossmont Hospital,2019
2683,SGR,414480624,CATH ULTRASOUND,4830.0,,Sharp Grossmont Hospital,2019
2684,SGR,414481020,CATHETER INFUSION US  ,14578.0,,Sharp Grossmont Hospital,2019
2685,SGR,414481084,BALLOON DRUG COATED ANGIO,7005.0,,Sharp Grossmont Hospital,2019
2686,SGR,414481310,CON HIGH OSMOLAR UPTO 149MG/ML,1.0,,Sharp Grossmont Hospital,2019
2687,SGR,414481311,CON GADOTERATE/.1ML (DOTAREM),2.0,,Sharp Grossmont Hospital,2019
2688,SGR,414481318,CON LOW 200/299/ML,3.0,,Sharp Grossmont Hospital,2019
2689,SGR,414481319,CON LOW 300/399/ML,4.0,,Sharp Grossmont Hospital,2019
2690,SGR,414482105,KIT/SET TRANSJUG LIVER BX,2539.0,,Sharp Grossmont Hospital,2019
2691,SGR,414482106,KIT/SET TRANSJUG ACCESS    ,2788.0,,Sharp Grossmont Hospital,2019
2692,SGR,414482211,CATH PERIPHERAL ATHRECTOMY,15362.0,,Sharp Grossmont Hospital,2019
2693,SGR,414482302,PROBE ABLATION RF         ,13074.0,,Sharp Grossmont Hospital,2019
2694,SGR,414484102,KIT/SET MICROPUNCTURE,176.0,,Sharp Grossmont Hospital,2019
2695,SGR,414484198,INTRODUCER SET,437.0,,Sharp Grossmont Hospital,2019
2696,SGR,414484199,INTRODUCER GT 55,1167.0,,Sharp Grossmont Hospital,2019
2697,SGR,414484201,INTRODUCER ACCUSTICK,199.0,,Sharp Grossmont Hospital,2019
2698,SGR,414484301,SHEATH BASIC NON PEELAWAY,1806.0,,Sharp Grossmont Hospital,2019
2699,SGR,414484302,SHEATH PEELAWAY,422.0,,Sharp Grossmont Hospital,2019
2700,SGR,414485005,WIRE GUIDE MICRO,804.0,,Sharp Grossmont Hospital,2019
2701,SGR,414485011,WIRE GUIDE DIAG,216.0,,Sharp Grossmont Hospital,2019
2702,SGR,414485020,WIRE GUIDE MICRO 200CM,3172.0,,Sharp Grossmont Hospital,2019
2703,SGR,414486001,CATHETER 4FR/9FR,293.0,,Sharp Grossmont Hospital,2019
2704,SGR,414486005,CATHETER MICRO,3649.0,,Sharp Grossmont Hospital,2019
2705,SGR,414486009,CATHETER INFUSION,1126.0,,Sharp Grossmont Hospital,2019
2706,SGR,414486021,CATH TUN NON DIALYSIS   ,1821.0,,Sharp Grossmont Hospital,2019
2707,SGR,414486022,CATH CVC MULTILUMEN     ,3182.0,,Sharp Grossmont Hospital,2019
2708,SGR,414486023,CATHETER PICC/VASC ACCESS,687.0,,Sharp Grossmont Hospital,2019
2709,SGR,414486035,CATH BALLOON OCCLUSION,550.0,,Sharp Grossmont Hospital,2019
2710,SGR,414486107,TUBE DRAIN GENERAL,424.0,,Sharp Grossmont Hospital,2019
2711,SGR,414486113,TUBE GJ ,1384.0,,Sharp Grossmont Hospital,2019
2712,SGR,414486217,STENT CAROTID ALL,8955.0,,Sharp Grossmont Hospital,2019
2713,SGR,414486219,STENT DRUG ELUTING W/DEL SY,7683.0,,Sharp Grossmont Hospital,2019
2714,SGR,414486302,BALLOON CATH ALL,1079.0,,Sharp Grossmont Hospital,2019
2715,SGR,414486314,BALLOON OCCLUSION,3903.0,,Sharp Grossmont Hospital,2019
2716,SGR,414486317,BALLOON MICRO ALL,1988.0,,Sharp Grossmont Hospital,2019
2717,SGR,414486324,STENT COATED/COVRD W/DEL,19898.0,,Sharp Grossmont Hospital,2019
2718,SGR,414486325,BALLOON CUTTING,3215.0,,Sharp Grossmont Hospital,2019
2719,SGR,414487101,FILTER VENA CAVA,6987.0,,Sharp Grossmont Hospital,2019
2720,SGR,414487107,FILTER VENA CAVA RETRIEVE,6807.0,,Sharp Grossmont Hospital,2019
2721,SGR,414487207,RETRIEVAL DEVICE ALL,2046.0,,Sharp Grossmont Hospital,2019
2722,SGR,414487301,COILS DETACHABLE ALL,7867.0,,Sharp Grossmont Hospital,2019
2723,SGR,414487303,EMBOLIZATION PARTICLES,2224.0,,Sharp Grossmont Hospital,2019
2724,SGR,414487305,EMBOLIZATION COILS,592.0,,Sharp Grossmont Hospital,2019
2725,SGR,414487311,EMBOLIC LIQUID/VIAL,16748.0,,Sharp Grossmont Hospital,2019
2726,SGR,414487322,CEMENT SPINE    ,1396.0,,Sharp Grossmont Hospital,2019
2727,SGR,414487323,CEMENT SPINE HIGH,4717.0,,Sharp Grossmont Hospital,2019
2728,SGR,414487404,PORT VENOUS ACCESS,2159.0,,Sharp Grossmont Hospital,2019
2729,SGR,414487405,CATH PLEURAL DRAIN,4346.0,,Sharp Grossmont Hospital,2019
2730,SGR,414488002,DEVICE THROMB MECHANICAL,4060.0,,Sharp Grossmont Hospital,2019
2731,SGR,414488007,DEVICE THROMB ASPIRATION,10895.0,,Sharp Grossmont Hospital,2019
2732,SGR,414488019,DEVICE VASCULAR CLOSURE,1229.0,,Sharp Grossmont Hospital,2019
2733,SGR,414488022,CATH DIALYSIS TUNNELED,1314.0,,Sharp Grossmont Hospital,2019
2734,SGR,414488023,CATH DIALYSIS NON TUNNELED,564.0,,Sharp Grossmont Hospital,2019
2735,SGR,414488024,STENT W/BALLOON,4124.0,,Sharp Grossmont Hospital,2019
2736,SGR,414488025,STENT W/O BALLOON,5418.0,,Sharp Grossmont Hospital,2019
2737,SGR,414488026,STENT SELF EXPANDING,6457.0,,Sharp Grossmont Hospital,2019
2738,SGR,414488027,STENT SELF EXPAND CRANIAL,8189.0,,Sharp Grossmont Hospital,2019
2739,SGR,414488028,STENT INTRACRANIAL  ,49437.0,,Sharp Grossmont Hospital,2019
2740,SGR,414489099,STENT TEMP W/O DELIVERY,809.0,,Sharp Grossmont Hospital,2019
2741,SGR,415200040,WEEKLY PHYSICS,1452.0,,Sharp Grossmont Hospital,2019
2742,SGR,415200045,SIM SIMPLE W/CT GUIDE      ,2197.0,,Sharp Grossmont Hospital,2019
2743,SGR,415200046,SIM INTERMEDIATE W/CT GUIDE,2382.0,,Sharp Grossmont Hospital,2019
2744,SGR,415200047,SIM COMPLEX W/CT GUIDE     ,4547.0,,Sharp Grossmont Hospital,2019
2745,SGR,415200049,SIMULATION RESP MOTN ADD ON,1372.0,,Sharp Grossmont Hospital,2019
2746,SGR,415200050,SIMULATION SIMPLE,2197.0,,Sharp Grossmont Hospital,2019
2747,SGR,415200051,SIMULATION INTERMEDIATE,2382.0,,Sharp Grossmont Hospital,2019
2748,SGR,415200052,"SIMULATION, COMPLEX            ",4547.0,,Sharp Grossmont Hospital,2019
2749,SGR,415200055,"TREATMENT DEVICE, SIMPLE",1439.0,,Sharp Grossmont Hospital,2019
2750,SGR,415200057,"TREATMENT DEVICE,COMPLEX       ",3163.0,,Sharp Grossmont Hospital,2019
2751,SGR,415200068,3D RADIOTHERAPY PLAN,14899.0,,Sharp Grossmont Hospital,2019
2752,SGR,415200083,IMRT PLAN,11509.0,,Sharp Grossmont Hospital,2019
2753,SGR,415200085,RADIOSURG BRAIN COMP,19644.0,,Sharp Grossmont Hospital,2019
2754,SGR,415200088,STEREOTACTIC MULTI FRACTION ,14883.0,,Sharp Grossmont Hospital,2019
2755,SGR,415200093,DESIGN MLC DEVICE FOR IMRT PLAN,5146.0,,Sharp Grossmont Hospital,2019
2756,SGR,415200100,HDR VAG CYLINDER INSERT,629.0,,Sharp Grossmont Hospital,2019
2757,SGR,415200211,CLINIC VISIT MINIMAL EP,259.0,,Sharp Grossmont Hospital,2019
2758,SGR,415200213,CLINIC VISIT EXPANDED EP,351.0,,Sharp Grossmont Hospital,2019
2759,SGR,415200214,CLINIC VISIT DETAILED EP,479.0,,Sharp Grossmont Hospital,2019
2760,SGR,415200215,CLINIC VISIT HIGH COMPLEX,527.0,,Sharp Grossmont Hospital,2019
2761,SGR,415200300,US GUIDE NEEDLE PLACEMENT,1000.0,,Sharp Grossmont Hospital,2019
2762,SGR,415200500,ASSESS LYMPHEDEMA (BIS)  ,444.0,,Sharp Grossmont Hospital,2019
2763,SGR,415202096,BRACHY INTRS COMPLEX,6605.0,,Sharp Grossmont Hospital,2019
2764,SGR,415203065,SPECIAL CONSULT PHYSICS,1302.0,,Sharp Grossmont Hospital,2019
2765,SGR,415203066,BASIC DOSIMETRY,1757.0,,Sharp Grossmont Hospital,2019
2766,SGR,415203200,SPECIAL DOSIMETRY,747.0,,Sharp Grossmont Hospital,2019
2767,SGR,415207000,PORTFILMS,746.0,,Sharp Grossmont Hospital,2019
2768,SGR,415209718,US PROSTATE TRANSREC,1428.0,,Sharp Grossmont Hospital,2019
2769,SGR,415274014,TX DAILY SUPERFICIAL,721.0,,Sharp Grossmont Hospital,2019
2770,SGR,415274709,SPECIAL TX PROC,5887.0,,Sharp Grossmont Hospital,2019
2771,SGR,415277846,HDR BRACHY 1 CHANNEL,6174.0,,Sharp Grossmont Hospital,2019
2772,SGR,415277847,HDR BRACHY 2 TO 12 CHANNEL,8497.0,,Sharp Grossmont Hospital,2019
2773,SGR,415278000,ISODOSE PLAN SIMPLE,2486.0,,Sharp Grossmont Hospital,2019
2774,SGR,415278001,ISODOSE PLAN COMPLEX,4493.0,,Sharp Grossmont Hospital,2019
2775,SGR,415278004,BRACHY ISOD PLAN COMPLEX,7189.0,,Sharp Grossmont Hospital,2019
2776,SGR,415278005,IMRT TRTMENT SIMPLE,6021.0,,Sharp Grossmont Hospital,2019
2777,SGR,415278006,IMRT TRTMENT COMPLEX,7710.0,,Sharp Grossmont Hospital,2019
2778,SGR,415278007,CT GUIDE LOC TARGET VOL,2530.0,,Sharp Grossmont Hospital,2019
2779,SGR,415278008,RAD TRTMENT SIMPLE,577.0,,Sharp Grossmont Hospital,2019
2780,SGR,415278010,RAD TRTMENT COMPLEX,1774.0,,Sharp Grossmont Hospital,2019
2781,SGR,415280004,IMPLT BRACHY IRI92 HDR/SOURCE,3792.0,,Sharp Grossmont Hospital,2019
2782,SGR,415290001,GENETIC COUNSELING 30MIN,351.0,,Sharp Grossmont Hospital,2019
2783,SGR,416002053,INJ SENTINEL NODE,1099.0,,Sharp Grossmont Hospital,2019
2784,SGR,416002601,PUNCT SHUNT TUBING/RESERVO,1589.0,,Sharp Grossmont Hospital,2019
2785,SGR,416005012,NM THYROID SCAN W/UPTAKE,1541.0,,Sharp Grossmont Hospital,2019
2786,SGR,416005013,NM PARATHYROID W/SPECT/CT,1694.0,,Sharp Grossmont Hospital,2019
2787,SGR,416005191,NM BONE MARROW IMAGE LIMITED,1223.0,,Sharp Grossmont Hospital,2019
2788,SGR,416005200,HEPATOBILIARY SYSTEM IMAGING,1580.0,,Sharp Grossmont Hospital,2019
2789,SGR,416005201,HEPATOBIL SYST IMAGE W/DRUG,2457.0,,Sharp Grossmont Hospital,2019
2790,SGR,416005202,LUNG VENTILAT&PERFUS IMAGING-,1768.0,,Sharp Grossmont Hospital,2019
2791,SGR,416005203,LUNG PERFUSION DIFFERENTIAL,1275.0,,Sharp Grossmont Hospital,2019
2792,SGR,416005204,LUNG PERF&VENTILAT DIFERENTL,2851.0,,Sharp Grossmont Hospital,2019
2793,SGR,416008024,NM BRAIN IMAGING W FLOW COMP,2356.0,,Sharp Grossmont Hospital,2019
2794,SGR,416008026,NM CISTERNOGRAM (CS FLUID FLO),1897.0,,Sharp Grossmont Hospital,2019
2795,SGR,416008029,NM CSF LEAKAGE LOCALIZATION,2236.0,,Sharp Grossmont Hospital,2019
2796,SGR,416008030,NM SHUNT EVAL VENTRICULAR,1518.0,,Sharp Grossmont Hospital,2019
2797,SGR,416008050,NM THYROID CANCER SURV WHOLE,2290.0,,Sharp Grossmont Hospital,2019
2798,SGR,416008052,NM PARATHYROID IMAGING,1439.0,,Sharp Grossmont Hospital,2019
2799,SGR,416008068,NM WALL MOTION RESTING EJ FR,2485.0,,Sharp Grossmont Hospital,2019
2800,SGR,416008090,NM PULM PERF IMAGING,1310.0,,Sharp Grossmont Hospital,2019
2801,SGR,416008126,NM HEART PERF SPECT SNG,3159.0,,Sharp Grossmont Hospital,2019
2802,SGR,416008127,NM HEART PERF SPECT MULT,4080.0,,Sharp Grossmont Hospital,2019
2803,SGR,416008216,NM MECKELS DIVERTICULUM LOC,1386.0,,Sharp Grossmont Hospital,2019
2804,SGR,416008223,NM ACUTE GI BLOOD LOSS IMAG,1277.0,,Sharp Grossmont Hospital,2019
2805,SGR,416008229,NM GASTRIC EMPTYING STUDY,2319.0,,Sharp Grossmont Hospital,2019
2806,SGR,416008234,NM KIDNEY IMAGING W FLOW/FUNC,2443.0,,Sharp Grossmont Hospital,2019
2807,SGR,416008236,NM KIDNEY SINGLE W DIURESIS,1761.0,,Sharp Grossmont Hospital,2019
2808,SGR,416008244,NM TESTICULAR IMAGING W/FLOW,820.0,,Sharp Grossmont Hospital,2019
2809,SGR,416008258,NM ABSCESS LOC/WBC LIMITED,1403.0,,Sharp Grossmont Hospital,2019
2810,SGR,416008259,NM INFLAMATION LOC WHOLE BODY,2564.0,,Sharp Grossmont Hospital,2019
2811,SGR,416008272,NM BONE IMAGE WHOLE BODY,2535.0,,Sharp Grossmont Hospital,2019
2812,SGR,416008273,NM BONE IMAGE LIMITED,1102.0,,Sharp Grossmont Hospital,2019
2813,SGR,416008274,NM BONE 3 PHASE,2878.0,,Sharp Grossmont Hospital,2019
2814,SGR,416008275,NM BONE SPECT,2156.0,,Sharp Grossmont Hospital,2019
2815,SGR,416008309,NM LIVER SPECT W/VASCUL FLW,3039.0,,Sharp Grossmont Hospital,2019
2816,SGR,416008325,NM TUMOR LOC SPECT,2683.0,,Sharp Grossmont Hospital,2019
2817,SGR,416008327,NM INFLAMATION LOC SPECT,2921.0,,Sharp Grossmont Hospital,2019
2818,SGR,416008330,NM SPECT/CT IMAGE FUSION,378.0,,Sharp Grossmont Hospital,2019
2819,SGR,416008440,NM ADRENAL SCAN,2293.0,,Sharp Grossmont Hospital,2019
2820,SGR,416008462,NM LYMPHATIC SCAN,1417.0,,Sharp Grossmont Hospital,2019
2821,SGR,416008470,NM TUM LOC WHOLE BDY MULT DAY,4266.0,,Sharp Grossmont Hospital,2019
2822,SGR,416008472,RADIOPHARM ORAL ADMIN,2070.0,,Sharp Grossmont Hospital,2019
2823,SGR,416060031,NM BRAIN TOMO SPECT,4111.0,,Sharp Grossmont Hospital,2019
2824,SGR,416089002,ISOTOPE GA67/MCI,163.0,,Sharp Grossmont Hospital,2019
2825,SGR,416089023,ISOTOPE I123 MIBG/DOSE,3074.0,,Sharp Grossmont Hospital,2019
2826,SGR,416089026,ISOTOPE IN111 DTPA/.5MCI,2610.0,,Sharp Grossmont Hospital,2019
2827,SGR,416089030,IN 111 OXYQUINOLINE/.5MCI,4409.0,,Sharp Grossmont Hospital,2019
2828,SGR,416089031,INDIUM IN-111 AUTO WBC/PER DOSE,4410.0,,Sharp Grossmont Hospital,2019
2829,SGR,416089038,ISOTOPE SESTAMIBI/DOSE,496.0,,Sharp Grossmont Hospital,2019
2830,SGR,416089047,ISOTOPE TC CERETEC WBC/DOSE,4628.0,,Sharp Grossmont Hospital,2019
2831,SGR,416089058,ISOTOPE TC MDP/DOSE,108.0,,Sharp Grossmont Hospital,2019
