,Revenue Center,CDM Number,CDM Description,Description,UB Revenue Code,CPT/HCPCS,Price,Hospital,Year
10731,4420,402004060,CLIP ANEURYSM SUGITA TEMPORARY MI,CLIP ANEURYSM SUGITA TEMPORARY MI,278,,762.0,Kern Medical Center,2019
10732,4420,402004061,SURGIFOAM 1.0G ABSORB GEL 1978,SURGIFOAM 1.0G ABSORB GEL 1978,272,,322.44,Kern Medical Center,2019
10733,4420,402004062,SURGILAV FEMORAL CANAL TIP SUCTIO,SURGILAV FEMORAL CANAL TIP SUCTIO,272,,70.0,Kern Medical Center,2019
10734,4420,402004063,SURGILAV HIGH FLOW TRAUMA TIP,SURGILAV HIGH GLOW TRAUMA TIP,270,Z7610,52.67,Kern Medical Center,2019
10735,4420,402004064,PUMP HANDPIECE TUBE 250070500,PUMP HANDPIECE TUBE 250070500,272,,173.4,Kern Medical Center,2019
10736,4420,402004065,TA PREM 30-4.8 015433L,TA PREM 30-4.8 015433L,272,,204.05,Kern Medical Center,2019
10737,4420,402004066,RELOAD LDS 2,RELOAD LDS 2,272,,694.31,Kern Medical Center,2019
10738,4420,402004067,CAP HOOD COMFORT,CAP HOOD COMFORT,271,,0.0,Kern Medical Center,2019
10739,4420,402004068,BONE SUBSTITUE 702,BONE SUSTITUTE 702,278,C1763,2106.0,Kern Medical Center,2019
10740,4420,402004069,RESERVOIR LG SPETZLER 8507460,RESERVOIR LG SPETZLER 8507460,278,,913.11,Kern Medical Center,2019
10741,4420,402004070,OMAYA RESERVOIR,OMAYA RESERVOIR,272,,1332.45,Kern Medical Center,2019
10742,4420,402004071,DRAINAGE LUMBAR EXTERNAL CATH 46C,RELOAD TX30-3.5,272,,441.31,Kern Medical Center,2019
10743,4420,402004072,TUBE ARMSTRONG PLAIN END VENT SIL,RELOAD TX60-3.5,272,,499.6,Kern Medical Center,2019
10744,4420,402004073,TUBE ARMSTRONG BEVELED GROMMET TY,RELOAD TX60-4.8,272,,499.6,Kern Medical Center,2019
10745,4420,402004074,"GUIDE WIRE J .021 70CM 3MM""","GUIDE WIRE J .021 70CM 3MM""",272,,54.0,Kern Medical Center,2019
10746,4420,402004075,LILTHOCLAST PROBE 1.0 URETERAL CA,LILTHOCLAST PROBE 1.0(URETERAL CA,272,,484.0,Kern Medical Center,2019
10747,4420,402004076,LILTHOCLAST PROBE 1.6(BLADDER CAL,LILTHOCLAST PROBE 1.6(BLADDER CAL,272,,484.0,Kern Medical Center,2019
10748,4420,402004077,LILTHOCLAST PROBE 2.0(BLADDER CAL,LILTHOCLAST PROBE 2.0(BLADDER CAL,272,,484.0,Kern Medical Center,2019
10749,4420,402004078,LILTHOCLAST PROBE 0.8(URETERAL CA,LILTHOCLAST PROBE 0.8(URETERAL CA,272,,484.0,Kern Medical Center,2019
10750,4420,402004079,FORCEPS PIRANHA BX 505-160,FORCEPS PIRANHA BX 505-160,272,,1443.0,Kern Medical Center,2019
10751,4420,402004080,BRONCHO GRASPING FORCEPS 17K-1 2M,BRONCHO GRASPING FORCEPS 17K-1 2M,272,,0.0,Kern Medical Center,2019
10752,4420,402004082,POWDER-FREE EXAM GLOVES SMALL,POWDER-FREE EXAM GLOVES S,270,,0.0,Kern Medical Center,2019
10753,4420,402004083,POWDER-FREE EXAM GLOVES MEDIUM,POWDER-FREE EXAM GLOVES M,270,,0.0,Kern Medical Center,2019
10754,4420,402004084,"DRAPE,OPMI ZEISS MICRO 32,60,70","DRAPE, OPMI ZEISS MICRO 32,60,70",272,,80.5,Kern Medical Center,2019
10755,4420,402004085,"DRAPE,OPMI ZEISS MICRO 32,60,71",DRAPE OPMI ZEISS,272,,140.88,Kern Medical Center,2019
10756,4420,402004086,TROCAR/SLEEVE 30-39,TROCAR/SLEEVE 30-39,270,,140.0,Kern Medical Center,2019
10757,4420,402004087,DILATOR GARRETT,DILATOR GARRETT,270,,0.0,Kern Medical Center,2019
10758,4420,402004091,BARD HEYMAN FOLLOWERS 12FR,BARD HEYMAN FOLLOWERS 12FR,272,,107.75,Kern Medical Center,2019
10759,4420,402004092,BARD HEYMAN FOLLOWERS 14FR,BARD HEYMAN FOLLOWERS 14F,270,,0.0,Kern Medical Center,2019
10760,4420,402004093,BARD HEYMAN FOLLOWERS 16FR,BARD HEYMAN FOLLOWERS 16FR,272,,113.14,Kern Medical Center,2019
10761,4420,402004094,TROCAR/SLEEVE 60-69,TROCAR/SLEEVE 60-69,270,,260.0,Kern Medical Center,2019
10762,4420,402004095,ENDOPATH 120MM,ENDOPATH 120MM,272,,159.35,Kern Medical Center,2019
10763,4420,402004107,TRAY PULL PEG FAST TRACK,TRAY PULL PEG FAST TRACK,272,,887.51,Kern Medical Center,2019
10764,4420,402004108,CATH FOLLEY 3 WAY,CATH FOLEY 3 WAY,272,,92.0,Kern Medical Center,2019
10765,4420,402004109,STENT URETERAL 6FR 30CM MICROVASV,STENT URETERAL 6FR 30CM MICROVSVE,278,C2625,934.38,Kern Medical Center,2019
10766,4420,402004110,PROLENE MESH HERNIA PHSE SL SM,PROLENE MESH HERNIA PHSE SL SM,278,C1781,3496.41,Kern Medical Center,2019
10767,4420,402004111,CABLE DOUBLE ATLAS CABLE SYSTEM,CABLE DOUBLE ATLAS CABLE SYSTEM,278,C1713,3223.59,Kern Medical Center,2019
10768,4420,402004112,TISSUE BONE HUMEROUS SHAFT,TISSUE BONE HUMEROUS SHAFT,278,,1379.0,Kern Medical Center,2019
10769,4420,402004113,TISSUE BONE PATELLAR WEDGE,TISSUE BONE PATELLAR WEDGE,278,,908.0,Kern Medical Center,2019
10770,4420,402004114,TISSUE BONE CANCELLOUS BLCK 2X3CM,TISSUE BONE CANCELLOUS BLOCK 2X3,278,C1713,1773.88,Kern Medical Center,2019
10771,4420,402004115,PHACO PACK DP4310,PHACO PACK DP4310,272,,252.65,Kern Medical Center,2019
10772,4420,402004116,TISSUE EXPANDER VERSAFIL 10X6,TISSUE EXPANDER VERSAFIL 10X6,278,C1789,1265.0,Kern Medical Center,2019
10773,4420,402004117,TISSUE EXPANDER VERSAFIL 8X5,TISSUE EXPANDER VERSAFIL 8X5,278,,1392.0,Kern Medical Center,2019
10774,4420,402004118,PORT BIOPSY,PORT BIOPSY,272,,55.0,Kern Medical Center,2019
10775,4420,402004119,SUCTION IRR DISP PUMP&HANDPIECE,SUCTION IRR DISP PUMP&HANDPIECE,272,,581.11,Kern Medical Center,2019
10776,4420,402004120,TISSUE BONE CORT STRUT 15CMX1.5,TISSUE BN CRTCL STRUT 15CMX1.5,278,,581.0,Kern Medical Center,2019
10777,4420,402004121,TISSUE BONE CANCELLOUS CUBES 15CC,TISSUE BN CANCELLOUS CUBES 15CC,278,,590.0,Kern Medical Center,2019
10778,4420,402004122,IOL LENS S122UV 8T080,IOL LENS S122UV 8T080,276,,300.0,Kern Medical Center,2019
10779,4420,402004123,ENDOPATH VERES NEEDLES PN150,ENDOPATH VERES NEEDLES PN150,272,,103.4,Kern Medical Center,2019
10780,4420,402004124,DRAPE IOBAN ANTIMICROBIAL 90X60,DRAPE IOBAN ANTIMICROBIAL 90X60,272,,52.8,Kern Medical Center,2019
10781,4420,402004125,TISSUE BONE PROXIMAL FEMUR W/HEAD,TISSUE BN PROXIMAL FEMUR/HEAD,278,,3449.0,Kern Medical Center,2019
10782,4420,402004126,TROCAR/SLEEVE 80-89,TROCAR/SLEEVE 80-89,272,,340.0,Kern Medical Center,2019
10783,4420,402004127,TISSUE BONE FEMORAL RING W/DOWEL,TISSUE BONE FEMORAL RING W/DOWEL,278,,1210.0,Kern Medical Center,2019
10784,4420,402004128,MESH BIOMATERIAL 8X12 1DLMC02,MESH BIOMATERIAL 8X12 1DLMC02,278,C1781,906.0,Kern Medical Center,2019
10785,4420,402004129,MESH BIOMATERIAL 15X12 1DLMC04,MESH BIOMATERIAL 15X12 1DLMC04,278,,3951.0,Kern Medical Center,2019
10786,4420,402004130,MESH BIOMATERIAL 20X30 1DLMC07,MESH BIOMATERIAL 20X30 1DLMC07,278,,3019.62,Kern Medical Center,2019
10787,4420,402004131,PIN SKLTL TRCTN CV PT 250X50X4,PIN SKLTL TRCT CV PT 250X50X4,278,,265.0,Kern Medical Center,2019
10788,4420,402004132,PIN SKLTL TRCTN CV PT 250X50X5,PIN SKLTL TRCT CV PT 250X50X5,272,,425.5,Kern Medical Center,2019
10789,4420,402004133,BUR HS BLU5 ANSPACH,BUR HS BLU5 ANSPACH,272,,269.5,Kern Medical Center,2019
10790,4420,402004134,BUR HS BLU4 ANSPACH,BUR HS BLU4 ANSPACH,272,,269.5,Kern Medical Center,2019
10791,4420,402004135,BUR HS BLU7 ANSPACH,BUR HS BLU7 ANSPACH,272,,248.5,Kern Medical Center,2019
10792,4420,402004136,"SCREW 3.5 SM BN CRTX,SKL TAPP 14M","SCREW 3.5 SM BN CRTX,SLF TAPP 14M",278,,47.0,Kern Medical Center,2019
10793,4420,402004137,"SCREW 3.5 SM BN CRTX,SLF TAPP 18M","SCREW 3.5 SM BN CRTX,SLF TAPP 18M",278,,47.0,Kern Medical Center,2019
10794,4420,402004138,"SCREW 3.5 SM BN CRTX,SLF TAPP 20M","SCREW 3.5 SM BN CRTX,SLF TAPP 20M",278,,47.0,Kern Medical Center,2019
10795,4420,402004139,SCREW 6MM DFS BONE 130/40,SCREW 6MM DFS BONE 130/40,278,,266.0,Kern Medical Center,2019
10796,4420,402004140,SCREW 6MM DFS BONE 110/40,SCREW 6MM DFS BONE 110/40,278,,266.0,Kern Medical Center,2019
10797,4420,402004141,SCREW 6MM DFS BONE 150/50,SCREW 6MM DFS BONE 150/50,278,,262.5,Kern Medical Center,2019
10798,4420,402004142,RETRACTOR SCALP CONE BLUNT,RETRACTOR SCALP CONE BLUNT,272,,569.0,Kern Medical Center,2019
10799,4420,402004143,BLADE HARMONICS 5MM LCSK5,BLADE HARMONICS 5MM LCSK5,272,,1081.3,Kern Medical Center,2019
10800,4420,402004144,MEDTR SYNCHRMED INFS PUMP 8627-18,MEDTN SYNCH INF PUMP 8627-18,278,C1772,37988.82,Kern Medical Center,2019
10801,4420,402004145,CATH INTRATHECAL 550,INTRATHECAL CATH MED 8709SC,278,C1755,2085.0,Kern Medical Center,2019
10802,4420,402004146,URO CATCH 4-040-14-10,URO CATCH 4-040-14-10,272,,63.0,Kern Medical Center,2019
10803,4420,402004147,CATH HICKMAN 9.6FR W/PERCUT INTRO,CATH HICKMN 9.6FR W/PERCT INTRO K,278,C1788,682.81,Kern Medical Center,2019
10804,4420,402004148,SCREW 6MM DFS BONE 150/50T,SCREW 6MM DFS BONE 150/50T,278,,282.63,Kern Medical Center,2019
10805,4420,402003151,VERSAPORT 12MM PLUS 179097P,TROCAR VERSAPORT 5MM-12MM,272,,654.06,Kern Medical Center,2019
10806,4420,402004156,FLUOCINOLONE ACETONIDE IMPLT,FLUOCINOLONE ACETONIDE IMPLT,636,J7311,38220.0,Kern Medical Center,2019
10807,4420,402004157,DYE BLUE NAVIGATOR LYM 100,DYE BLUE NAVIGATOR LYM 100,272,,618.13,Kern Medical Center,2019
10808,4420,402004158,MESH SYNTHETIC 890,MESH SYNTHETIC 890,278,C1781,2670.0,Kern Medical Center,2019
10809,4420,402004159,IOL LENS L161U LI61U1900,IOL LENS L161U LI61U1900,276,,1455.0,Kern Medical Center,2019
10810,4420,402004160,TISSUE SEMITENDINOSUS,TISSUE SEMITENDINOSUS,278,,1706.0,Kern Medical Center,2019
10811,4420,402004161,TISSUE GRACILIS,TISSUE GRACILIS,278,,1404.0,Kern Medical Center,2019
10812,4420,402004162,PLATE CONDYLAR BUTTRESS L 7 H 158,PLATE CONDYLAR BUTTRESS L 7 158MM,278,,635.38,Kern Medical Center,2019
10813,4420,402004163,MEDTRONIC PULSE GEN QUAD 7425,MEDTRONIC PULSE GEN QUAD 7425,278,C1778,34972.22,Kern Medical Center,2019
10814,4420,402004164,SCREW LUHR 2.7X18MM MCS/MRS COR L,SCREW LUHR 2.7X18MM MCS/MRS COR L,278,,141.75,Kern Medical Center,2019
10815,4420,402004165,SCREW LUHR 2.7X20MM MCS/MRS COR L,SCREW LUHR 2.7X20MM MCS/MRS COT L,278,,141.75,Kern Medical Center,2019
10816,4420,402004166,PORT-A-CATH 223,PORT-A-CATH 223,272,,892.0,Kern Medical Center,2019
10817,4420,402004167,INTRODUCER 7-10FR,INTRODUCER 7-10FR,272,,328.0,Kern Medical Center,2019
10818,4420,402004168,"TRACH SHILEY 60 & 80XLTCD, CP","TRACH SHILEY 60 & 80XLTCD, CP",272,,264.4,Kern Medical Center,2019
10819,4420,402004169,MEDTRONIC REPAIR KIT 8590-9,MEDTRONIC REPAIR KIT 8590-9,272,,677.71,Kern Medical Center,2019
10820,4420,402004170,TISSUE FIBULA SEGMENT,TISSUE FIBULA SEGMENT,278,C1762,1725.0,Kern Medical Center,2019
10821,4420,402004171,CONNECTOR 3-WAY Y NL850-1908,CONNECTOR 3-WAY Y NL850-1908,272,,417.14,Kern Medical Center,2019
10822,4420,402004172,SCRW SCHNZ 4.0MM S/D 150MM294.778,SCRW SCHNZ 4.0MM S/D 150MM294.778,278,,304.5,Kern Medical Center,2019
10823,4420,402004173,SCRW SCHNZ 5.0MM S/D 150MM294.784,SCRW SCHNZ 5.0MM S/D 150MM294784,278,,330.75,Kern Medical Center,2019
10824,4420,402004174,TISSUE CADAVERIC GRAFT,TISSUE CADAVERIC GRAFT,278,,621.0,Kern Medical Center,2019
10825,4420,402004175,TISSUE PATCH 10X15 1410015010,TISSUE PATCH 10X15 1410015010,278,C1781,1398.0,Kern Medical Center,2019
10826,4420,402004176,VALVULOTOME 1000-90,VALVULOTOME 1000-90,272,,4495.5,Kern Medical Center,2019
10827,4420,402004177,RELOAD ENDO GIA II 45-2.5,RELOAD ENDO GIA II 45-2.5,272,,377.03,Kern Medical Center,2019
10828,4420,402004178,RELOAD ENDO GIA II 45-3.5,RELOAD ENDO GIA II 45-3.5,272,,377.03,Kern Medical Center,2019
10829,4420,402004179,RELOAD ENDO GIA II 60-2.5,RELOAD ENDO GIA II 60-2.5,272,,377.03,Kern Medical Center,2019
10830,4420,402004180,ENDO GIA 12MM UNIVERSAL 030449,ENDO GIA 12MM UNIVERSAL 030449,272,,418.82,Kern Medical Center,2019
10831,4420,402004181,STENT URETERAL 6FR 28CM MICROVSVE,STENT URETERAL 6FR 28CM MICROVSVE,278,,539.0,Kern Medical Center,2019
10832,4420,402004182,TISSUE CORTICAL POWDER 15CC MTF,TISSUE CORTICAL POWDER 15CC MTF,278,,802.0,Kern Medical Center,2019
10833,4420,402004183,"ILIAC CREST STRIP, LG 770056","ILIAC CREST STRIP, LG 770056",278,,3600.0,Kern Medical Center,2019
10834,4420,402004184,CLIP SUNDT AVM MICRO 20-1801,CLIP SUNDT AVM MICRO 20-1801,278,,690.0,Kern Medical Center,2019
10835,4420,402004185,CLIP SUNDT AVM MICRO 20-1802,CLIP SUNDT AVM MICRO 20-1802,278,,627.0,Kern Medical Center,2019
10836,4420,402004186,CLIP SUNDT AVM MICRO 20-1803,CLIP SUNDT AVM MICRO 20-1803,278,,627.0,Kern Medical Center,2019
10837,4420,402004187,CLIP SUNDT AVM MICRO 20-1804,CLIP SUNDT AVM MICRO 20-1804,278,,627.0,Kern Medical Center,2019
10838,4420,402004189,CLIP SUNDT AVM MICRO 20-1805,CLIP SUNDT AVM MICRO 20-1805,278,,627.0,Kern Medical Center,2019
10839,4420,402004190,CLIP APP SUNDT AVM MICRO 20-1850,CLIP APP SUNDT AVM MICRO 20-1850,272,,2834.75,Kern Medical Center,2019
10840,4420,402004191,CLIP APP SUNDT AVM MICRO 20-1851,CLIP APP SUNDT AVM MICRO 20-1851,278,,1603.8,Kern Medical Center,2019
10841,4420,402004192,CLIP APP SUNDT AVM MICRO 20-1852,CLIP APP SUNDT AVM MICRO 20-1852,278,,1603.8,Kern Medical Center,2019
10842,4420,402004193,CLIP APP SUNDT AVM MICRO 20-1853,CLIP APP SUNDT AVM MICRO 20-1853,278,,1603.8,Kern Medical Center,2019
10843,4420,402004194,CLIP APP SUNDT AVM MICRO 20-1854,CLIP APP SUNDT AVM MICRO 20-1854,278,,1603.8,Kern Medical Center,2019
10844,4420,402004195,TISSUE CORNEA INLAND EYE BANK,TISSUE CORNEA INLAND EYE BANK,278,,6999.2,Kern Medical Center,2019
10845,4420,402004196,STOPCOCK 3-WAY 4330,STOPCOCK 3-WAY 4330,272,,16.05,Kern Medical Center,2019
10846,4420,402004197,ELECTRODE 1512A-M,ELECTRODE 1512A-M,271,,15.5,Kern Medical Center,2019
10847,4420,402004198,ELECTRODE 457,ELECTRODE 457,272,,1371.0,Kern Medical Center,2019
10848,4420,402004199,PRESSURE TRANSDUCER 1880,PRESSURE TRANSDUCER 1880,272,,184.0,Kern Medical Center,2019
10849,4420,402004200,CATH CHOLANGIOGRAM 2401-50,CATH CHOLANGIOGRAM 2401-50,272,,94.0,Kern Medical Center,2019
10850,4420,402004201,CATHETER ABD PRESSURE RPC-9PVC,CATHETER ABD PRESSURE RPC-9PVC,272,,60.85,Kern Medical Center,2019
10851,4420,402004202,"PAPER,THERMAL SPECTRUM TP5000","PAPER,THERMAN SPECTRUM TP5000",270,,0.0,Kern Medical Center,2019
10852,4420,402004203,TISSUE ILIAC CRST WEDGE(16-18)MTF,TISSUE ILIAC CRST WEDGE(16-18)MTF,278,,1590.0,Kern Medical Center,2019
10853,4420,402004204,SCREW DRILL-FREE 1.5X4MM KLS MART,SCREW DRILL-FREE 1.5X4MM KLS MART,278,,144.0,Kern Medical Center,2019
10854,4420,402004205,PLATE 2-HOLE LONG KLS MARTIN,PLATE 2-HOLE LONG KLS MARTIN,278,,101.5,Kern Medical Center,2019
10855,4420,402004207,PLATE DOUBLE-Y LONG KLS MARTIN,PLATE DOUBLE-Y LONG KLS MARTIN,278,,454.0,Kern Medical Center,2019
10856,4420,402004208,IMPLANT EYELID MEDDEV,IMPLANT EYELID MEDDEV,278,L8610,1283.69,Kern Medical Center,2019
10857,4420,402004209,SHUNT COMPONENT CSF 276,SHUNT COMPONENT CSF 276,272,,828.0,Kern Medical Center,2019
10858,4420,402004210,VERSASTEP 150 LONG VS150000,VERSASTEP 150 LONG VS150000,272,,85.35,Kern Medical Center,2019
10859,4420,402004211,SCREW CENTER-DRIVE 1.5X3.5 KLS MA,SCREW CENTER-DRIVE 1.5X3.5 KLS MA,278,,112.0,Kern Medical Center,2019
10860,4420,402004212,SCREW CENTER-DRIVE 1.5X4.0 KLS MA,SCREW CENTER-DRIVE 1.5X4.0 KLS MA,278,,119.0,Kern Medical Center,2019
10861,4420,402004213,PLATE STRAIGHT 16 HOLE KLS MARTIN,PLATE STRAIGHT 16 HOLE KLS MARTIN,278,,330.0,Kern Medical Center,2019
10862,4420,402004214,PUTTY INJECTABLE ALLOMATRIX 5CC,PUTTY INJECTABLE ALLOMATRIX 5CC,278,,1199.0,Kern Medical Center,2019
10863,4420,402004215,PUTTY INJECTABLE ALLOMATRIX 10CC,PUTTY INJECTABLE ALLOMATRIX 10CC,278,,1892.0,Kern Medical Center,2019
10864,4420,402004216,"NEEDLE J"" SET UNIMAR""","NEEDLE J"" SET UNIMAR""",272,,0.0,Kern Medical Center,2019
10865,4420,402004217,PLATE STRAIGHT 4 HOLE KLS MARTIN,PLATE STRAIGHT 4 HOLE KLS MARTIN,278,,224.0,Kern Medical Center,2019
10866,4420,402004218,BURR HOLE COVER 17MM KLS MARTIN,BURR HOLE COVER 17MM KLS MARTIN,278,,508.0,Kern Medical Center,2019
10867,4420,402004219,SIGMOIDOSCOPE DISP WELCH ALLYN,SIGMOIDOSCOPE DISP WELCH ALLYN,272,,9.9,Kern Medical Center,2019
10868,4420,402004220,SCREWS SLF-DRLLNG SCHANZ 4.0X60,SCREWS SLF-DRLLNG SCHANZ 4.0X60,278,,274.75,Kern Medical Center,2019
10869,4420,402004221,SCREWS SLF-DRLLNG SCHANZ 4.0X80,SCREWS SLF-DRLLNG SCHANZ 4.0X80,278,,274.75,Kern Medical Center,2019
10870,4420,402004222,SCREWS SLF-DRLLNG SCHANZ 4.0X100,SCREWS SLF-DRLLNG SCHANZ 4.0X100,278,,274.75,Kern Medical Center,2019
10871,4420,402004223,SCREWS SLF-DRLLNG SCHANZ 4.0X125,SCREWS SLF-DRLLNG SCHANZ 4.0X125,278,,304.5,Kern Medical Center,2019
10872,4420,402004224,SCREWS SLF-DRLLNG SCHANZ 4.0X175,SCREWS SLF/DRLLNG SCHANZ 4.0X175,278,,274.75,Kern Medical Center,2019
10873,4420,402004225,SCREWS SLF-DRLLNG SCHANZ 5.0X100,SCREWS SLF-DRLLNG SCHANZ 5.0X100,278,,315.0,Kern Medical Center,2019
10874,4420,402004226,SCREWS SLF-DRLLNG SCHANZ 5.0X125,SCREWS SLF-DRLLNG SCHANZ 5.0X125,278,,330.75,Kern Medical Center,2019
10875,4420,402004227,SCREWS SLF-DRLLNG SCHANZ 5.0X250,SCREWS SLF-DRLLNG SCHANZ 5.0X250,278,,315.0,Kern Medical Center,2019
10876,4420,402004228,SCREWS SLF-DRLLNG SCHANZ 5.0X175,SCREWS SLF-DRLLNG SCHANZ 5.0X175,278,,330.75,Kern Medical Center,2019
10877,4420,402004229,SCREWS SLF-DRLLNG SCHANZ 5.0X200,SCREWS SLF-DRLLNG SCHANZ 5.0X200,278,,330.75,Kern Medical Center,2019
10878,4420,402004230,ROD CARBON FIBER 200MM,ROD CARBON FIBER 200MM,278,,447.0,Kern Medical Center,2019
10879,4420,402004231,"REAMING ROD, STERILE","REAMING ROD, STERILE",272,,483.0,Kern Medical Center,2019
10880,4420,402004232,ROD CARBON FIBER 300MM,ROD CARBON FIBER 300MM,278,,483.0,Kern Medical Center,2019
10881,4420,402004233,ROD CARBON FIBER 350MM,ROD CARBON FIBER 350MM,278,,435.0,Kern Medical Center,2019
10882,4420,402004234,CUFF ROTATOR EASY ANCHOR MITEK,CUFF ROTATOR EASY ANCHOR MITEK,278,C1713,1206.06,Kern Medical Center,2019
10883,4420,402004235,CATH BROVI 9.6 REP KIT 601630,CATH BROVI 9.6 REP KIT 601630,278,,524.0,Kern Medical Center,2019
10884,4420,402004236,CATH HICKMAN 9.6 S.L. TRAY,CATH HICKMAN 9.6 S.L TRAY,278,C1788,1308.13,Kern Medical Center,2019
10885,4420,402004237,3-0 VICRYL X-1 18 J790D,3-0 BICRYL X-1 18 J790D,272,,44.84,Kern Medical Center,2019
10886,4420,402004238,5-0 NYLON PS-2 18 1666G,5-0 NYLON PS-2 18 1666G,272,,12.28,Kern Medical Center,2019
10887,4420,402004239,1 VICRYL CPX 27 J569H,1 VICRYL CPX 27 J569H,272,,7.2,Kern Medical Center,2019
10888,4420,402004240,O VICRYL MO-5 18 J801D,O VICRYL MO-5 18 J801D,272,,83.84,Kern Medical Center,2019
10889,4420,402004241,2-0 VICRYL FS-1 27 J443H,2-0 VICRYL FS-1 27 J443H,272,,10.29,Kern Medical Center,2019
10890,4420,402004242,CATHETER BROVIAC KIT 4.2 0600524,CATHETER BROVIAC KIT 4.2 0600524,278,C1751,836.0,Kern Medical Center,2019
10891,4420,402004243,RELOAD ENDO GIA 30-2.5 WHITE,RELOAD ENDO GIA 30-2.5 WHITE,272,,491.78,Kern Medical Center,2019
10892,4420,402004244,0 POLYESTER TC-43 833-114,0 POLYESTER TC-43 833-114,272,,86.1,Kern Medical Center,2019
10893,4420,402004245,TISSUE CANC CHIPS 30CC (MTF),TISSUE CANC CHIPS 30CC (MTF),272,,1347.13,Kern Medical Center,2019
10894,4420,402004246,CATHETER TENCKHOFF PERITONEAL ADU,CATHETER TENCKHOFF PERITONEAL ADU,272,,417.6,Kern Medical Center,2019
10895,4420,402004247,BUR HOLE COVER 12MM KLS,BUR HOLE COVER 12MM KLS,272,,603.75,Kern Medical Center,2019
10896,4420,402004248,4-0 POLYDIOXANONE SH-27 Z315H,4-0 POLYDIOXANONE SH-27 Z315H,272,,11.9,Kern Medical Center,2019
10897,4420,402004249,3-0 POLYDIOXANONE SH-27 Z316H,3-0 POLYDIOXANONE SH-27 Z316H,272,,11.73,Kern Medical Center,2019
10898,4420,402004250,0 VICRYL CT-36 J958H,0 VICRYL CT-36 J958H,272,,10.06,Kern Medical Center,2019
10899,4420,402004251,BUR HS DIAMOND DISC 25.4MM,BUR HS DIAMOND DISC 25.4MM,272,,638.25,Kern Medical Center,2019
10900,4420,402004252,BUR HS CARBIDE SIDE CUTTER 3.2MM,BUR HS CARBIDE SIDE CUTTER 3.2MM,272,,503.13,Kern Medical Center,2019
10901,4420,402004253,GUIDE WIRE 130-139,GUIDE WIRE 130-139,272,C1769,540.0,Kern Medical Center,2019
10902,4420,402004254,TRACH TRAY PERC BLUE RHINO,TRACH TRAY 10 PERC BLUE RHINO,272,,1005.0,Kern Medical Center,2019
10903,4420,402004255,TRACH EXCHANGE WEINMANN,TRACH EXCHANGE WEINMANN,272,,436.0,Kern Medical Center,2019
10904,4420,402004256,TUBE T MCLEAN 1000,TUBE T MCLEAN 1000,272,,412.06,Kern Medical Center,2019
10905,4420,402004257,TUBE T MCLEAN 1400,TUBE T MCLEAN 1400,272,,321.5,Kern Medical Center,2019
10906,4420,402004258,CATHETER URETERAL,CATHETER URETERAL,272,C2627,280.0,Kern Medical Center,2019
10907,4420,402004259,4-0 NYLON TF C584D,4-0 NYLON TF C584D,272,,44.92,Kern Medical Center,2019
10908,4420,402004260,TISSUE BONE CANC BLOCK MTF,TISSUE BONE CANC BLOCK MTF,278,,1786.0,Kern Medical Center,2019
10909,4420,402004261,CATH DL 7FR PVC LIFE-TECH,CATH DL 7FR PVC LIFE-TECH,272,,61.0,Kern Medical Center,2019
10910,4420,402004262,STENT URETERAL 4.8FR X 14,STENT URETERAL 4.8FR X 14,278,,539.0,Kern Medical Center,2019
10911,4420,402004263,STENT URETERAL 4.8FR X 16,STENT URETERAL 4.8FR X 16,278,C2617,490.05,Kern Medical Center,2019
10912,4420,402004264,STENT URETERAL 4.8FR X 18,STENT URETERAL 4.8FR X 18,278,C2617,490.05,Kern Medical Center,2019
10913,4420,402004265,STENT URETERAL 4.8FR X 20,STENT URETERAL 4.8FR X 20,278,C2617,490.05,Kern Medical Center,2019
10914,4420,402004266,STENT URETERAL 4.8FR X 22,STENT URETERAL 4.8FR X 22,278,C2617,490.05,Kern Medical Center,2019
10915,4420,402004267,6-0 VICRYL 8-3 18 J492G,6-0 VICRYL 8-3 18 J492G,272,,18.04,Kern Medical Center,2019
10916,4420,402004268,MESH SYNTHETIC 160-179,MESH SYNTHETIC 160-179,278,C1781,680.0,Kern Medical Center,2019
10917,4420,402004269,MESH SYNTHETIC 3250-3499,MESH SYNTHETIC 3250-3499,278,C1781,10125.0,Kern Medical Center,2019
10918,4420,402004270,MESH SYNTHETIC 340-359,MESH SYNTHETIC 340-359,278,C1781,1050.0,Kern Medical Center,2019
10919,4420,402004271,MESH SYNTHETIC 480-499,MESH SYNTHETIC 480-499,278,C1781,1470.0,Kern Medical Center,2019
10920,4420,402004272,MESH COMPOSIX 8X10,MESH COMPOSIX 8 X 10,278,C1781,2285.0,Kern Medical Center,2019
10921,4420,402004273,FILM SONY COLOR PACK 5510,FILM SONY COLOR PACK 5510,270,,0.0,Kern Medical Center,2019
10922,4420,402004274,CATH FOLEY 30CC 0166L14-28,CATH FOLEY 30CC 0166L14-28,272,,21.11,Kern Medical Center,2019
10923,4420,402004275,CATH RED FOLEY 20 & 22FR,CATH RED FOLEY 20 & 22FR,272,,64.25,Kern Medical Center,2019
10924,4420,402004276,CATH TLC 7F LIFE-TECH,CATH TLC 7F LIFE-TECH,278,C1752,120.75,Kern Medical Center,2019
