,CDM,Description,Price,Surgery Center/Procedure Room Charge,Supply Charge Range,Hospital,Year
4341,3118827100,HB AP MOLE CYTOGENETICS DNA PROBE EA,240.0,,,Ronald Reagan UCLA Medical Center,2019
4342,3118827200,HB AP MOLE CYTOGENETICS CHROMOSOMAL ISH 3-5 CELL,150.0,,,Ronald Reagan UCLA Medical Center,2019
4343,3118827300,HB AP MOLE CYTOGENETICS CHROMOSOMAL ISH 10-30 CELL,240.0,,,Ronald Reagan UCLA Medical Center,2019
4344,3118827400,HB AP MOLE CYTOGENETICS INTERPHASE ISH 25-99 CELL,150.0,,,Ronald Reagan UCLA Medical Center,2019
4345,3118827500,HB AP MOLE CYTOGENETICS INTERPHASE ISH 100-300 CELL,204.0,,,Ronald Reagan UCLA Medical Center,2019
4346,3118828000,HB AP CHROMOSOME ANAL ADD KAROTYPES EA SYUDY,110.0,,,Ronald Reagan UCLA Medical Center,2019
4347,3118828300,HB AP CHROMOSOME ANAYLSIS ADD SPECIAL BANDING,94.0,,,Ronald Reagan UCLA Medical Center,2019
4348,3118828500,HB AP CHROMOSOME ANAYLSIS ADD CELL COUNT EA STUDY,240.0,,,Ronald Reagan UCLA Medical Center,2019
4349,3118828900,HB AP CHROMOSOME ANAYLSIS ADD HI RES STUDY,140.0,,,Ronald Reagan UCLA Medical Center,2019
4350,3119300000,HB AP PAP SMEAR SCRN UP TO 3 SMEARS,60.0,,,Ronald Reagan UCLA Medical Center,2019
4351,31200121,HB  BM TRANSPLANT PREP-PLASMA DEPLETION,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4352,31200122,HB  BM TRANSPLANT PREP-RBC REMOVAL,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4353,31200141,HB  BM TRANSPLANT PREP-HARVESTED THAW,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4354,31200151,HB  BM TRANSPLANT PREP-CRYOPRESERVE&STORE,3190.0,,,Ronald Reagan UCLA Medical Center,2019
4355,31200161,HB  BM TRNSP PREP-PLASMA CELL CONCENTRATION,2176.0,,,Ronald Reagan UCLA Medical Center,2019
4356,31200171,HB  BM TRNSP PREP-WASHING HARVEST,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4357,31200321,HB  STEMCELL TRANSPLANT PREP-PLASMA DEPLETE,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4358,31200326,HB  STEMCELL TRANSPLANT PREP- T-CELL DEPLETE,2780.0,,,Ronald Reagan UCLA Medical Center,2019
4359,31200341,HB  STEMCELL TRANSPLANT PREP-HARVESTED THAW,2270.0,,,Ronald Reagan UCLA Medical Center,2019
4360,31200351,HB  STEMCELL TRANSPLANT PREP-CRYOPRSRV&STORE,4780.0,,,Ronald Reagan UCLA Medical Center,2019
4361,31200371,HB  STEMCELL TRANSPLANT PREP-WASHING HARVEST,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4362,31200391,HB  BONE MARROW/STEMCELL TRANSPLANT ALLOGEN,7190.0,,,Ronald Reagan UCLA Medical Center,2019
4363,31200392,HB  BONE MARROW/STEMCELL TRANSPLANT AUTOLOG,7190.0,,,Ronald Reagan UCLA Medical Center,2019
4364,31200441,HB  CORDBLOOD STEMCELL TRANSPLANT PREP-THAW,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4365,31200451,HB  CORDBLOOD STEMCELL TRNSP PREP-CRYO&STORE,2548.0,,,Ronald Reagan UCLA Medical Center,2019
4366,31200631,HB  STEMCELL ENRICHED PREP-TUMOR DEPLETE,5290.0,,,Ronald Reagan UCLA Medical Center,2019
4367,31200641,HB  STEMCELL ENRICHED PREP-THAWING,1310.0,,,Ronald Reagan UCLA Medical Center,2019
4368,31200990,HB  STEMCELL LAB STORAGE PER YEAR,191.0,,,Ronald Reagan UCLA Medical Center,2019
4369,31201898,HB PARATHYROID CRYO & PRESERV FOR TRANSPLANT,1550.0,,,Ronald Reagan UCLA Medical Center,2019
4370,31201901,HB  STEM CELL ISOLEX COLUMN,5570.0,,,Ronald Reagan UCLA Medical Center,2019
4371,31238243,HB  BONE MARROW LAB HPC HEMATOPOIETIC PROGEN BOOST,3250.0,,,Ronald Reagan UCLA Medical Center,2019
4372,3128830000,HB AP SURGICAL PATH LEV1,60.0,,,Ronald Reagan UCLA Medical Center,2019
4373,3128830001,HB AP SURGICAL PATH LEV1,60.0,,,Ronald Reagan UCLA Medical Center,2019
4374,3128830200,HB AP SURGICAL PATH LEV2,200.0,,,Ronald Reagan UCLA Medical Center,2019
4375,3128830400,HB AP SURGICAL PATH LEV3,230.0,,,Ronald Reagan UCLA Medical Center,2019
4376,3128830500,HB AP SURGICAL PATH LEV4,280.0,,,Ronald Reagan UCLA Medical Center,2019
4377,3128830501,HB AP SURGICAL PATH LEV4-1,280.0,,,Ronald Reagan UCLA Medical Center,2019
4378,3128830502,HB AP SURGICAL PATH LEV4-2,280.0,,,Ronald Reagan UCLA Medical Center,2019
4379,3128830503,HB AP SURGICAL PATH LEV4-3,280.0,,,Ronald Reagan UCLA Medical Center,2019
4380,3128830700,HB AP SURGICAL PATH LEV5,500.0,,,Ronald Reagan UCLA Medical Center,2019
4381,3128830900,HB AP SURGICAL PATH LEV6,760.0,,,Ronald Reagan UCLA Medical Center,2019
4382,3128831100,HB AP DECALCIFICATION PROCEDURE,80.0,,,Ronald Reagan UCLA Medical Center,2019
4383,3128831101,HB AP DECALCIFICATION PROCEDURE,80.0,,,Ronald Reagan UCLA Medical Center,2019
4384,3128831102,HB AP DECALCIFICATION PROCEDURE,80.0,,,Ronald Reagan UCLA Medical Center,2019
4385,3128831200,HB AP SPECIAL STAIN GROUP 1 MICRO INTERP REPORT,160.0,,,Ronald Reagan UCLA Medical Center,2019
4386,3128831201,HB AP SPECIAL STAIN GROUP 1 MICRO INTERP REPORT,160.0,,,Ronald Reagan UCLA Medical Center,2019
4387,3128831300,HB AP SPECIAL STAIN INTERP AND REPORT GRP II OTHR,140.0,,,Ronald Reagan UCLA Medical Center,2019
4388,3128831301,HB AP SPECIAL STAIN INTERP AND REPORT GRP II OTHR,140.0,,,Ronald Reagan UCLA Medical Center,2019
4389,3128831400,HB AP HISTOCHEMICAL STAIN FRZN SPEC,390.0,,,Ronald Reagan UCLA Medical Center,2019
4390,3128831900,HB AP SPECIAL STAIN GROUP3 ENZYME CONSTITUENTS,790.0,,,Ronald Reagan UCLA Medical Center,2019
4391,3128831901,HB AP SPECIAL STAIN GROUP3 ENZYME CONSTITUENTS,950.0,,,Ronald Reagan UCLA Medical Center,2019
4392,3128832300,HB AP CONSULT REFER SLIDE PREP,160.0,,,Ronald Reagan UCLA Medical Center,2019
4393,3128833100,HB  MAP PATH CONSULT IN-SURG 1BLOCK SGL,450.0,,,Ronald Reagan UCLA Medical Center,2019
4394,3128833200,HB  MAP PATH CONSULT IN-SURG EA ADDL BLOCK,100.0,,,Ronald Reagan UCLA Medical Center,2019
4395,3128833300,HB AP SURG CYTOLOGIC EXAM INITIAL SITE,950.0,,,Ronald Reagan UCLA Medical Center,2019
4396,3128833301,HB AP SURG CYTOLOGIC EXAM INITIAL SITE,950.0,,,Ronald Reagan UCLA Medical Center,2019
4397,3128833400,HB AP SURG CYTOLOGIC EXAM ADD SITE,190.0,,,Ronald Reagan UCLA Medical Center,2019
4398,3128834100,HB IMMUNOHISTOCHEM PER SPEC ADD SINGLE AB STAIN,230.0,,,Ronald Reagan UCLA Medical Center,2019
4399,3128834101,HB IMMUNOHISTOCHEM PER SPEC ADD SINGLE AB STAIN,230.0,,,Ronald Reagan UCLA Medical Center,2019
4400,3128834200,HB AP IMMUNOHISTOCHEM PER SPEC INITIAL SINGLE AB STAIN,380.0,,,Ronald Reagan UCLA Medical Center,2019
4401,3128834201,HB AP IMMUNOHISTOCHEM PER SPEC INITIAL SINGLE AB STAIN,380.0,,,Ronald Reagan UCLA Medical Center,2019
4402,3128834400,HB AP IMMUNOHISTOCHEM PER SPEC EA MULTIPLEX AB STAIN,380.0,,,Ronald Reagan UCLA Medical Center,2019
4403,3128834401,HB AP IMMUNOHISTOCHEM PER SPEC EA MULTIPLEX AB STAIN,380.0,,,Ronald Reagan UCLA Medical Center,2019
4404,3128834600,HB AP IMMUNOFLUORESCENT 1ST AB,750.0,,,Ronald Reagan UCLA Medical Center,2019
4405,3128834601,HB AP IMMUNOFLUORESCENT 1ST AB,750.0,,,Ronald Reagan UCLA Medical Center,2019
4406,3128834700,HB AP IMMUNOFLUORSCNT INDIR EA AB,164.0,,,Ronald Reagan UCLA Medical Center,2019
4407,3128834800,HB AP ELECTRON MICROSCOPY DIAGNOSTIC,1580.0,,,Ronald Reagan UCLA Medical Center,2019
4408,3128835600,HB AP MORPHOMETRY NERVE,480.0,,,Ronald Reagan UCLA Medical Center,2019
4409,3128835800,HB AP MORPHOMETRY TUMOR,380.0,,,Ronald Reagan UCLA Medical Center,2019
4410,3128836000,HB AP MORPHOMETR ANAL TUMOR MAN EA AB,750.0,,,Ronald Reagan UCLA Medical Center,2019
4411,3128836200,HB AP NERVE TEASING PREPARATION,950.0,,,Ronald Reagan UCLA Medical Center,2019
4412,3128836400,HB AP IN SITU HYBRIDIZATN EA ADD SINGLE STAIN,160.0,,,Ronald Reagan UCLA Medical Center,2019
4413,3128836401,HB AP IN SITU HYBRIDIZATN EA ADD SINGLE STAIN,160.0,,,Ronald Reagan UCLA Medical Center,2019
4414,3128836500,HB AP IN SITU HYBRIDIZATN INTIAL SINGLE STAIN,450.0,,,Ronald Reagan UCLA Medical Center,2019
4415,3128836501,HB AP IN SITU HYBRIDIZATN INTIAL SINGLE STAIN,230.0,,,Ronald Reagan UCLA Medical Center,2019
4416,3128836600,HB AP IN SITU HYBRIDIZATN EA MULTIPLEX STAIN,380.0,,,Ronald Reagan UCLA Medical Center,2019
4417,3128836700,HB AP MORPHOMETRIC ANAL AUTO PER SPEC INIT SINGLE PROBE,750.0,,,Ronald Reagan UCLA Medical Center,2019
4418,3128836800,HB AP MORPHOMETRIC ANAL MAN PER SPEC INIT SINGLE PROBE,750.0,,,Ronald Reagan UCLA Medical Center,2019
4419,3128836900,HB AP MORPHOMETRIC ANAL MAN EA ADD SINGLE PROBE PER SPEC,220.0,,,Ronald Reagan UCLA Medical Center,2019
4420,3128837300,HB AP MORPHOMETRIC ANAL AUTO PER SPEC EA ADD SGL PROBE,235.0,,,Ronald Reagan UCLA Medical Center,2019
4421,3128837400,HB AP MORPHOMETRIC ANAL AUTO PER SPEC EA MULTIPLEX PROBE,450.0,,,Ronald Reagan UCLA Medical Center,2019
4422,3128837700,HB AP MORPHOMETR ANAL MAN EA MULITPLEX PROBE PER SPEC,810.0,,,Ronald Reagan UCLA Medical Center,2019
4423,3147041600,HB AP SURG PATH PROSTATE NEEDLE BIOPSY,1290.0,,,Ronald Reagan UCLA Medical Center,2019
4424,3200234000,HB ATHERECTOMY RENAL ARTERY S&I,24520.0,,,Ronald Reagan UCLA Medical Center,2019
4425,3200235000,HB ATHERECTOMY VISCERL ADD S&I,1860.0,,,Ronald Reagan UCLA Medical Center,2019
4426,3200235001,HB ATHERECTOMY VISCERL ARTERY S&I,1860.0,,,Ronald Reagan UCLA Medical Center,2019
4427,3203388000,HB  REPR ENDOVASC TAA +SUBCLAVIAN,10500.0,,,Ronald Reagan UCLA Medical Center,2019
4428,3203388100,HB  REPR ENDOVASC TAA WO SUBCLAV,9040.0,,,Ronald Reagan UCLA Medical Center,2019
4429,3203388300,HB  PLACE ENDOPRSTH TAA INITIAL,5247.0,,,Ronald Reagan UCLA Medical Center,2019
4430,3203388400,HB  PLACE ENDOPRSTH TAA EA ADDL,1924.0,,,Ronald Reagan UCLA Medical Center,2019
4431,3203973300,HB FLUORESCENCE VASCULAR ANGIOGRAPHY FVA NON-OPHTHALMIC,1130.0,,,Ronald Reagan UCLA Medical Center,2019
4432,3204025100,HB EXTRA ORAL POST DENTAL RADIOGRAPHIC IMAGE,215.0,,,Ronald Reagan UCLA Medical Center,2019
4433,3206230200,HB MYELOGRAPHY VIA LUMBAR INJ CERVICAL,2390.0,,,Ronald Reagan UCLA Medical Center,2019
4434,3206230300,HB MYELOGRAPHY VIA LUMBAR INJ THORACIC,2390.0,,,Ronald Reagan UCLA Medical Center,2019
4435,3206230400,HB MYELOGRAPHY VIA LUMBAR INJ LUMBOSACRAL,2390.0,,,Ronald Reagan UCLA Medical Center,2019
4436,3206230500,HB MYELOGRAPHY VIA LUMBAR INJ 2 OR MORE REGIONS,2390.0,,,Ronald Reagan UCLA Medical Center,2019
4437,3207001000,HB  MYELOGRAM POSTERIOR FOSSA S&I,1060.0,,,Ronald Reagan UCLA Medical Center,2019
4438,3207001500,HB  CISTERNOGRAM S&I,1590.0,,,Ronald Reagan UCLA Medical Center,2019
4439,3207003000,HB  EYE FOREIGN BODY DETECTION,220.0,,,Ronald Reagan UCLA Medical Center,2019
4440,3207010000,HB  MANDIBLE < 4 VIEWS,220.0,,,Ronald Reagan UCLA Medical Center,2019
4441,3207011000,HB  MANDIBLE 4+ VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4442,3207012000,HB MASTOIDS < 3 VIEWS PER SIDE,280.0,,,Ronald Reagan UCLA Medical Center,2019
4443,3207013000,HB  MASTOIDS 3+ VIEWS PER SIDE,420.0,,,Ronald Reagan UCLA Medical Center,2019
4444,3207013400,HB  MIDDLE EAR (IAM),430.0,,,Ronald Reagan UCLA Medical Center,2019
4445,3207014000,HB  FACIAL BONES < 3 VIEWS,590.0,,,Ronald Reagan UCLA Medical Center,2019
4446,3207015000,HB  FACIAL BONES 3+ VIEWS,830.0,,,Ronald Reagan UCLA Medical Center,2019
4447,3207016000,HB  NASAL BONES 3+ VIEWS,760.0,,,Ronald Reagan UCLA Medical Center,2019
4448,3207017000,HB DACRYOCYSTOGRAM S&I,570.0,,,Ronald Reagan UCLA Medical Center,2019
4449,3207020000,HB  ORBITS 4+ VIEWS,800.0,,,Ronald Reagan UCLA Medical Center,2019
4450,3207021000,HB SINUSES < 3 VIEWS,400.0,,,Ronald Reagan UCLA Medical Center,2019
4451,3207022000,HB  SINUSES 3+ VIEWS,500.0,,,Ronald Reagan UCLA Medical Center,2019
4452,3207024000,HB  SELLA TURCICA SERIES,220.0,,,Ronald Reagan UCLA Medical Center,2019
4453,3207025000,HB  SKULL < 4 VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4454,3207026000,HB  SKULL 4+ VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4455,3207031000,HB XRAY TEETH PARTIAL MOUTH,430.0,,,Ronald Reagan UCLA Medical Center,2019
4456,3207032000,HB XRAY TEETH COMPLETE FULL MOUTH,430.0,,,Ronald Reagan UCLA Medical Center,2019
4457,3207032800,HB  TEMPOROMANDIBULAR JOINT UNILAT,220.0,,,Ronald Reagan UCLA Medical Center,2019
4458,3207033000,HB  TEMPOROMANDIBULAR JOINT BILAT,310.0,,,Ronald Reagan UCLA Medical Center,2019
4459,3207035500,HB  ORTHOPANTOGRAM (PANOREX),220.0,,,Ronald Reagan UCLA Medical Center,2019
4460,3207036000,HB  NECK SOFT TISSUE,570.0,,,Ronald Reagan UCLA Medical Center,2019
4461,3207037000,HB  PHARYNX / LARYNX,290.0,,,Ronald Reagan UCLA Medical Center,2019
4462,3207037100,HB  VIDEO SPEECH EVALUATION,430.0,,,Ronald Reagan UCLA Medical Center,2019
4463,3207038000,HB  SALIVARY GLAND FOR STONE,220.0,,,Ronald Reagan UCLA Medical Center,2019
4464,3207039000,HB  SIALOGRAM S&I,570.0,,,Ronald Reagan UCLA Medical Center,2019
4465,3207110000,HB  RIBS UNILATERAL 2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4466,3207110100,HB  RIBS UNILATERAL + PA CHEST,420.0,,,Ronald Reagan UCLA Medical Center,2019
4467,3207111000,HB  RIBS BILATERAL 3 VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4468,3207111100,HB  RIBS BILATERAL + PA CHEST,650.0,,,Ronald Reagan UCLA Medical Center,2019
4469,3207112000,HB  STERNUM 2 VIEWS,600.0,,,Ronald Reagan UCLA Medical Center,2019
4470,3207113000,HB  STERNOCLAVICULAR JOINTS 3+ VWS,710.0,,,Ronald Reagan UCLA Medical Center,2019
4471,3207202000,HB  SPINE 1 VIEW,220.0,,,Ronald Reagan UCLA Medical Center,2019
4472,3207204000,HB  C-SPINE 2-3 VIEWS,310.0,,,Ronald Reagan UCLA Medical Center,2019
4473,3207205000,HB  C-SPINE SERIES 4+ VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4474,3207205200,HB  C-SPINE + FLEXION-EXTENSION,510.0,,,Ronald Reagan UCLA Medical Center,2019
4475,3207207000,HB  T-SPINE 2 VIEWS,350.0,,,Ronald Reagan UCLA Medical Center,2019
4476,3207207200,HB  T-SPINE 3 VIEWS,390.0,,,Ronald Reagan UCLA Medical Center,2019
4477,3207207400,HB  T-SPINE 4+ VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4478,3207208000,HB  THORACOLUMBAR SPINE 2 VIEWS,310.0,,,Ronald Reagan UCLA Medical Center,2019
4479,3207208100,HB SPINE THORACIC LUMBAR EXAM 1 VIEW,270.0,,,Ronald Reagan UCLA Medical Center,2019
4480,3207208200,HB SPINE THORACIC LUMBAR EXAM 2 OR 3 VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4481,3207208300,HB SPINE THORACIC LUMBAR EXAM 4 OR 5 VIEWS,850.0,,,Ronald Reagan UCLA Medical Center,2019
4482,3207208400,HB SPINE THORACIC LUMBAR EXAM MIN 6 VIEWS,850.0,,,Ronald Reagan UCLA Medical Center,2019
4483,3207210000,HB  L-SPINE 2-3 VIEWS,380.0,,,Ronald Reagan UCLA Medical Center,2019
4484,3207211000,HB  L-SPINE 4+ VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4485,3207211400,HB  L-SPINE COMPLETE + BENDING VWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4486,3207212000,HB  L-SPINE BENDING 4+ VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4487,3207217000,HB  PELVIS 1-2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4488,3207219000,HB  PELVIS 3+ VIEWS,350.0,,,Ronald Reagan UCLA Medical Center,2019
4489,3207220000,HB  SACROILIAC JTS < 3 VIEWS,350.0,,,Ronald Reagan UCLA Medical Center,2019
4490,3207220200,HB  SACROILIAC JTS 3+ VIEWS,350.0,,,Ronald Reagan UCLA Medical Center,2019
4491,3207222000,HB  SACRUM / COCCYX 2+ VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4492,3207224000,HB  MYELOGRAM CERVICAL S&I,1590.0,,,Ronald Reagan UCLA Medical Center,2019
4493,3207225500,HB  MYELOGRAM THORACIC S&I,1590.0,,,Ronald Reagan UCLA Medical Center,2019
4494,3207226500,HB  MYELOGRAM LUMBAR S&I,1590.0,,,Ronald Reagan UCLA Medical Center,2019
4495,3207227000,HB  MYELOGRAM SPINE COMPLETE S&I,2449.0,,,Ronald Reagan UCLA Medical Center,2019
4496,3207227500,HB  EPIDUROGRAM S&I,750.0,,,Ronald Reagan UCLA Medical Center,2019
4497,3207228500,HB  DISKOGRAM CERV THOR S&I,3760.0,,,Ronald Reagan UCLA Medical Center,2019
4498,3207229500,HB  DISKOGRAM LUMBAR S&I,3760.0,,,Ronald Reagan UCLA Medical Center,2019
4499,3207300000,HB  CLAVICLE SERIES,550.0,,,Ronald Reagan UCLA Medical Center,2019
4500,3207301000,HB  SCAPULA SERIES,600.0,,,Ronald Reagan UCLA Medical Center,2019
4501,3207302000,HB  SHOULDER 1 VIEW,220.0,,,Ronald Reagan UCLA Medical Center,2019
4502,3207303000,HB  SHOULDER 2+ VIEWS,290.0,,,Ronald Reagan UCLA Medical Center,2019
4503,3207305000,HB  AC JOINTS BILATERAL,590.0,,,Ronald Reagan UCLA Medical Center,2019
4504,3207306000,HB  HUMERUS 2+ VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4505,3207307000,HB  ELBOW 2 VIEWS,220.0,,,Ronald Reagan UCLA Medical Center,2019
4506,3207308000,HB  ELBOW 3+ VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4507,3207309000,HB  FOREARM 2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4508,3207309200,HB  UPPER EXTREMITY INFANT 2+ VWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4509,3207310000,HB  WRIST 2 VIEWS,220.0,,,Ronald Reagan UCLA Medical Center,2019
4510,3207311000,HB  WRIST 3+ VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4511,3207311500,HB  ARTHROGRAM WRIST S&I,906.0,,,Ronald Reagan UCLA Medical Center,2019
4512,3207312000,HB  HAND 2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4513,3207313000,HB  HAND 3+ VIEWS,310.0,,,Ronald Reagan UCLA Medical Center,2019
4514,3207314000,HB  FINGER(S) 2+ VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4515,3207350100,HB HIP & PELVIS UNILATERAL 1 VIEW,270.0,,,Ronald Reagan UCLA Medical Center,2019
4516,3207350200,HB HIP & PELVIS UNILATERAL 2-3 VIEWS,270.0,,,Ronald Reagan UCLA Medical Center,2019
4517,3207350300,HB HIP & PELVIS UNILATERAL MIN 4 VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4518,3207352100,HB HIPS & PELVIS BILATERAL 2 VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4519,3207352200,HB HIPS & PELVIS BILATERAL 3-4 VIEWS,420.0,,,Ronald Reagan UCLA Medical Center,2019
4520,3207352300,HB HIPS & PELVIS BILATERAL MIN 5 VIEWS,850.0,,,Ronald Reagan UCLA Medical Center,2019
4521,3207355100,HB FEMUR 1 VIEW,270.0,,,Ronald Reagan UCLA Medical Center,2019
4522,3207355200,HB FEMUR MIN 2 VIEWS,270.0,,,Ronald Reagan UCLA Medical Center,2019
4523,3207356000,HB  KNEE 1-2 VIEWS,290.0,,,Ronald Reagan UCLA Medical Center,2019
4524,3207356200,HB  KNEE 3 VIEWS,290.0,,,Ronald Reagan UCLA Medical Center,2019
4525,3207356400,HB  KNEE 4+ VIEWS,350.0,,,Ronald Reagan UCLA Medical Center,2019
4526,3207356500,HB  KNEES AP STANDING BILATERAL,430.0,,,Ronald Reagan UCLA Medical Center,2019
4527,3207359000,HB  TIBIA/FIBULA 2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4528,3207359200,HB  LOWER EXTREMITY INFANT 2+VIEWS,220.0,,,Ronald Reagan UCLA Medical Center,2019
4529,3207360000,HB  ANKLE 2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4530,3207361000,HB  ANKLE 3+ VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4531,3207361500,HB  ARTHROGRAM ANKLE S&I,1060.0,,,Ronald Reagan UCLA Medical Center,2019
4532,3207362000,HB  FOOT 2 VIEWS,280.0,,,Ronald Reagan UCLA Medical Center,2019
4533,3207363000,HB  FOOT 3+ VIEWS,310.0,,,Ronald Reagan UCLA Medical Center,2019
4534,3207365000,HB  CALCANEUS 2+ VIEWS,220.0,,,Ronald Reagan UCLA Medical Center,2019
4535,3207366000,HB  TOE(S) 2+ VIEWS,220.0,,,Ronald Reagan UCLA Medical Center,2019
4536,3207401800,HB ABDOMEN 1 VIEW,270.0,,,Ronald Reagan UCLA Medical Center,2019
4537,3207401900,HB ABDOMEN 2 VIEWS,520.0,,,Ronald Reagan UCLA Medical Center,2019
4538,3207402100,HB ABDOMEN >= 3 VIEWS,520.0,,,Ronald Reagan UCLA Medical Center,2019
4539,3207402200,HB  ABDOMEN ACUTE + PA CHEST,350.0,,,Ronald Reagan UCLA Medical Center,2019
4540,3207419000,HB PERITONEOGRAM S&I,1140.0,,,Ronald Reagan UCLA Medical Center,2019
4541,3207421000,HB  PHARYNX / CERVICAL ESOPHAGUS,440.0,,,Ronald Reagan UCLA Medical Center,2019
4542,3207422000,HB  ESOPHAGUS BARIUM SWALLOW,440.0,,,Ronald Reagan UCLA Medical Center,2019
4543,3207423000,HB  VIDEO ESOPHAGRAM,420.0,,,Ronald Reagan UCLA Medical Center,2019
4544,3207424000,HB UPPER GI SERIES WO KUB,440.0,,,Ronald Reagan UCLA Medical Center,2019
4545,3207424100,HB  UPPER GI SERIES + KUB,590.0,,,Ronald Reagan UCLA Medical Center,2019
4546,3207424500,HB  UPPER GI SERIES + SMALL BOWEL,610.0,,,Ronald Reagan UCLA Medical Center,2019
4547,3207424600,HB  UPPER GI SERIES AIR WO KUB,590.0,,,Ronald Reagan UCLA Medical Center,2019
4548,3207424700,HB  UPPER GI SERIES AIR + KUB,590.0,,,Ronald Reagan UCLA Medical Center,2019
4549,3207424900,HB  UPPER GI SERIES AIR + SM BOWEL,590.0,,,Ronald Reagan UCLA Medical Center,2019
4550,3207425000,HB  SMALL BOWEL,420.0,,,Ronald Reagan UCLA Medical Center,2019
4551,3207425100,HB  SMALL BOWEL ENTEROCLYSIS TUBE,490.0,,,Ronald Reagan UCLA Medical Center,2019
4552,3207427000,HB  BARIUM ENEMA,440.0,,,Ronald Reagan UCLA Medical Center,2019
4553,3207428000,HB  BARIUM ENEMA AIR,590.0,,,Ronald Reagan UCLA Medical Center,2019
4554,3207428300,HB  BARIUM ENEMA THERAPEUTIC,440.0,,,Ronald Reagan UCLA Medical Center,2019
4555,3207429000,HB  ORAL CHOLECYSTOGRAM,440.0,,,Ronald Reagan UCLA Medical Center,2019
4556,3207430000,HB CHOLANGIOGRAM OR OPERATIVE,647.0,,,Ronald Reagan UCLA Medical Center,2019
4557,3207430100,HB CHOLANGIOGRAM OR ADDL SET,412.0,,,Ronald Reagan UCLA Medical Center,2019
4558,3207432800,HB ERCP BILIARY DUCT S&I,1010.0,,,Ronald Reagan UCLA Medical Center,2019
4559,3207432900,HB ERCP PANCREATIC DUCT S&I,812.0,,,Ronald Reagan UCLA Medical Center,2019
4560,3207433000,HB ERCP BILIARY / PANCREATIC S&I,1065.0,,,Ronald Reagan UCLA Medical Center,2019
4561,3207434000,HB LONG GI TUBE PLACEMENT S&I,760.0,,,Ronald Reagan UCLA Medical Center,2019
4562,3207435500,HB PERCUTANEOUS ENTEROCLYSIS S&I,699.0,,,Ronald Reagan UCLA Medical Center,2019
4563,3207436000,HB ESOPHAGEAL DILATION S&I,1120.0,,,Ronald Reagan UCLA Medical Center,2019
4564,3207436300,HB BILIARY DILATION S&I,1720.0,,,Ronald Reagan UCLA Medical Center,2019
4565,3207440000,HB  INTRAVENOUS PYELOGRAM,880.0,,,Ronald Reagan UCLA Medical Center,2019
4566,3207441000,HB  UROGRAM INFUSION WO TOMOGRAMS,880.0,,,Ronald Reagan UCLA Medical Center,2019
4567,3207441500,HB  UROGRAM INFUSION + TOMOGRAMS,930.0,,,Ronald Reagan UCLA Medical Center,2019
4568,3207442000,HB UROGRAM RETROGRADE,1060.0,,,Ronald Reagan UCLA Medical Center,2019
4569,3207442501,HB NEPHROSTOGRAM S&I,590.0,,,Ronald Reagan UCLA Medical Center,2019
4570,3207443000,HB  CYSTOGRAM S&I,590.0,,,Ronald Reagan UCLA Medical Center,2019
4571,3207444000,HB  VASOGRAM S&I,570.0,,,Ronald Reagan UCLA Medical Center,2019
4572,3207444500,HB CORPORA CAVERNOSOGRAM S&I,740.0,,,Ronald Reagan UCLA Medical Center,2019
4573,3207445000,HB URETHROCYSTOGRM RETROGRADE S&I,1100.0,,,Ronald Reagan UCLA Medical Center,2019
