,PROC_CODE,Description,Price,PATIENT_PRICE,Hospital,Year
1155,39822019001,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION,2244.4610000000002,2244.4610000000002,Marshall Medical Center,2019
1156,39822027801,"BACITRACIN 50,000 UNIT INTRAMUSCULAR SOLUTION",379.439,379.439,Marshall Medical Center,2019
1157,39822031007,NEOMYCIN 500 MG TABLET,63.787,63.787,Marshall Medical Center,2019
1158,39822041201,TOBRAMYCIN 1.2 GRAM SOLUTION FOR INJECTION,2591.607,2591.607,Marshall Medical Center,2019
1159,39822050001,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,359.121,359.121,Marshall Medical Center,2019
1160,39822070602,STREPTOMYCIN 1 GRAM INTRAMUSCULAR SOLUTION,3018.8709999999996,3018.8709999999996,Marshall Medical Center,2019
1161,39822105505,AMPHOTERICIN B 50 MG SOLUTION FOR INJECTION,1529.095,1529.095,Marshall Medical Center,2019
1162,39822120101,"NEOMYCIN 40 MG-POLYMYXIN B 200,000 UNIT/ML GU IRRIGATION SOLUTION",423.111,423.111,Marshall Medical Center,2019
1163,39822200001,"CLONIDINE (PF) 1,000 MCG/10 ML (100 MCG/ML) EPIDURAL SOLUTION",413.17199999999997,413.17199999999997,Marshall Medical Center,2019
1164,39822555005,PROMETHAZINE 50 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1165,39822990001,AMMONIA AROMATIC 15 % (W/V) SOLUTION FOR INHALATION,59.0,59.0,Marshall Medical Center,2019
1166,42023011310,KETAMINE 10 MG/ML INJECTION SOLUTION,743.311,743.311,Marshall Medical Center,2019
1167,42023011601,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION,486.784,486.784,Marshall Medical Center,2019
1168,42023011625,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION,314.21,314.21,Marshall Medical Center,2019
1169,42023011925,TRIMETHOBENZAMIDE 100 MG/ML INTRAMUSCULAR SOLUTION,1330.135,1330.135,Marshall Medical Center,2019
1170,42023012306,DANTROLENE 20 MG INTRAVENOUS SOLUTION,2441.188,2441.188,Marshall Medical Center,2019
1171,42023015925,EPINEPHRINE 1 MG/ML (1 ML) INJECTION SOLUTION,740.835,740.835,Marshall Medical Center,2019
1172,42023016401,VASOPRESSIN 20 UNIT/ML INTRAVENOUS SOLUTION,5910.556,5910.556,Marshall Medical Center,2019
1173,42023016801,EPINEPHRINE 1 MG/ML INJECTION SOLUTION,7841.885,7841.885,Marshall Medical Center,2019
1174,42023020101,LEVOTHYROXINE 100 MCG INTRAVENOUS POWDER FOR SOLUTION,4215.153,4215.153,Marshall Medical Center,2019
1175,42037010375,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
1176,42037010478,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,225.149,225.149,Marshall Medical Center,2019
1177,42192060501,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",685.028,685.028,Marshall Medical Center,2019
1178,42192060510,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",685.028,685.028,Marshall Medical Center,2019
1179,42211010243,INDOMETHACIN 50 MG RECTAL SUPPOSITORY,6384.646,6384.646,Marshall Medical Center,2019
1180,42292000101,METRONIDAZOLE 500 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1181,42571026575,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,930.295,930.295,Marshall Medical Center,2019
1182,42794001812,LIOTHYRONINE 5 MCG TABLET,74.47800000000002,74.47800000000002,Marshall Medical Center,2019
1183,42799040401,ZIDOVUDINE 10 MG/ML ORAL SYRUP,1877.8370000000002,1877.8370000000002,Marshall Medical Center,2019
1184,42858030125,HYDROMORPHONE 2 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1185,42858030301,HYDROMORPHONE 8 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1186,42858049340,BUPRENORPHINE 10 MCG/HOUR WEEKLY TRANSDERMAL PATCH,4491.145,4491.145,Marshall Medical Center,2019
1187,42858070101,"THEOPHYLLINE ER 400 MG TABLET,EXTENDED RELEASE 24 HR",75.736,75.736,Marshall Medical Center,2019
1188,43066015010,"AMIODARONE 150 MG/100 ML (1.5 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",1480.392,1480.392,Marshall Medical Center,2019
1189,43066036020,"AMIODARONE 360 MG/200 ML (1.8 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",1911.5279999999998,1911.5279999999998,Marshall Medical Center,2019
1190,43386014007,METHYLERGONOVINE 0.2 MG TABLET,29.538,29.538,Marshall Medical Center,2019
1191,43386016006,MISOPROSTOL 100 MCG TABLET,1.0,1.0,Marshall Medical Center,2019
1192,43386044024,NIFEDIPINE 10 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1193,43386051087,MESALAMINE 4 GRAM/60 ML ENEMA,536.525,536.525,Marshall Medical Center,2019
1194,43386062230,LEVONORGESTREL 1.5 MG TABLET,12.385,12.385,Marshall Medical Center,2019
1195,43547026810,ROPINIROLE 0.25 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1196,43547027010,ROPINIROLE 1 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1197,43547027503,DONEPEZIL 5 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1198,43547027803,IRBESARTAN 150 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1199,43547036703,VALSARTAN 40 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1200,43547036809,VALSARTAN 80 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1201,43547040610,CLONAZEPAM 0.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1202,43598020451,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 62.5 MG/5 ML ORAL SUSPENSION,1317.36,1317.36,Marshall Medical Center,2019
1203,43598021040,SILVER SULFADIAZINE 1 % TOPICAL CREAM,1660.672,1660.672,Marshall Medical Center,2019
1204,43598044671,NICOTINE 7 MG/24 HR DAILY TRANSDERMAL PATCH,103.70200000000001,103.70200000000001,Marshall Medical Center,2019
1205,43598044771,NICOTINE 14 MG/24 HR DAILY TRANSDERMAL PATCH,107.109,107.109,Marshall Medical Center,2019
1206,43598044871,NICOTINE 21 MG/24 HR DAILY TRANSDERMAL PATCH,90.64200000000001,90.64200000000001,Marshall Medical Center,2019
1207,43598067811,AZACITIDINE 100 MG SOLUTION FOR INJECTION,4748.643,4748.643,Marshall Medical Center,2019
1208,43825010201,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",1616.76,1616.76,Marshall Medical Center,2019
1209,43825060641,"THROMBIN (RECOMBINANT) 5,000 UNIT TOPICAL SOLUTION",3698.397,3698.397,Marshall Medical Center,2019
1210,44206025105,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",2207.576,2207.576,Marshall Medical Center,2019
1211,44206025190,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",2207.576,2207.576,Marshall Medical Center,2019
1212,44206031050,"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION",3453.08,3453.08,Marshall Medical Center,2019
1213,44206031091,"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION",3453.08,3453.08,Marshall Medical Center,2019
1214,44567022110,NAFCILLIN 1 GRAM SOLUTION FOR INJECTION,366.425,366.425,Marshall Medical Center,2019
1215,44567022210,NAFCILLIN 2 GRAM SOLUTION FOR INJECTION,439.63800000000003,439.63800000000003,Marshall Medical Center,2019
1216,44567022301,NAFCILLIN 10 GRAM SOLUTION FOR INJECTION,2018.9129999999998,2018.9129999999998,Marshall Medical Center,2019
1217,44567024110,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,570.256,570.256,Marshall Medical Center,2019
1218,44567024625,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,554.169,554.169,Marshall Medical Center,2019
1219,44567031110,PENICILLIN G POTASSIUM 5 MILLION UNIT SOLUTION FOR INJECTION,1276.84,1276.84,Marshall Medical Center,2019
1220,44567043524,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,302.0,302.0,Marshall Medical Center,2019
1221,44567051001,CISPLATIN 1 MG/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
1222,44567062001,CALCIUM GLUCONATE 1 GRAM/50 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,973.408,973.408,Marshall Medical Center,2019
1223,44567070725,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,302.0,302.0,Marshall Medical Center,2019
1224,44567080401,PIPERACILLIN-TAZOBACTAM 40.5 GRAM INTRAVENOUS SOLUTION,2800.1479999999997,2800.1479999999997,Marshall Medical Center,2019
1225,45802005003,DIBUCAINE 1 % TOPICAL OINTMENT,138.60299999999998,138.60299999999998,Marshall Medical Center,2019
1226,45802005935,"NYSTATIN 100,000 UNIT/GRAM TOPICAL CREAM",145.509,145.509,Marshall Medical Center,2019
1227,45802011222,MUPIROCIN 2 % TOPICAL OINTMENT,220.43900000000002,220.43900000000002,Marshall Medical Center,2019
1228,45802017944,ZINC OXIDE-COD LIVER OIL 40 % TOPICAL OINTMENT,81.19800000000002,81.19800000000002,Marshall Medical Center,2019
1229,45802043803,HYDROCORTISONE 1 % TOPICAL CREAM,59.0,59.0,Marshall Medical Center,2019
1230,46287000601,SODIUM POLYSTYRENE SULFONATE 15 GRAM-SORBITOL 20 GRAM/60 ML ORAL SUSP,1416.162,1416.162,Marshall Medical Center,2019
1231,46287000660,SODIUM POLYSTYRENE SULFONATE 15 GRAM-SORBITOL 20 GRAM/60 ML ORAL SUSP,277.844,277.844,Marshall Medical Center,2019
1232,46287050030,SORBITOL 70 % SOLUTION,59.0,59.0,Marshall Medical Center,2019
1233,47335023583,METHOTREXATE SODIUM 2.5 MG TABLET,1.656,1.656,Marshall Medical Center,2019
1234,47335053981,"NIACIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",59.0,59.0,Marshall Medical Center,2019
1235,47781020604,ESTRADIOL 0.05 MG/24 HR WEEKLY TRANSDERMAL PATCH,1010.1,1010.1,Marshall Medical Center,2019
1236,47781020904,ESTRADIOL 0.1 MG/24 HR WEEKLY TRANSDERMAL PATCH,1010.1,1010.1,Marshall Medical Center,2019
1237,47781029803,NITROGLYCERIN 0.4 MG/HR TRANSDERMAL 24 HOUR PATCH,59.0,59.0,Marshall Medical Center,2019
1238,47781030701,NITROFURANTOIN MACROCRYSTAL 50 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1239,47781033331,DAPSONE 25 MG TABLET,88.223,88.223,Marshall Medical Center,2019
1240,47781046570,CLINDAMYCIN 150 MG/ML INJECTION SOLUTION,622.112,622.112,Marshall Medical Center,2019
1241,47781046813,OSELTAMIVIR 30 MG CAPSULE,370.251,370.251,Marshall Medical Center,2019
1242,47781058393,KETOROLAC 15 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1243,47781058493,KETOROLAC 30 MG/ML (1 ML) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1244,47781058629,LABETALOL 5 MG/ML INTRAVENOUS SOLUTION,439.12,439.12,Marshall Medical Center,2019
1245,47781058846,MIDAZOLAM 1 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
1246,47781059507,"PACLITAXEL 6 MG/ML CONCENTRATE,INTRAVENOUS",357.72,357.72,Marshall Medical Center,2019
1247,48433020510,DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,86.596,86.596,Marshall Medical Center,2019
1248,48433023015,IODINE STRONG (LUGOLS) 5 % ORAL SOLUTION,1217.241,1217.241,Marshall Medical Center,2019
1249,48783011208,FERRIC SUBSULFATE 0.2 GRAM TO 0.22 GRAM/ML TOPICAL SOLN AND APPLICATOR,709.618,709.618,Marshall Medical Center,2019
1250,48818000101,PRALATREXATE 20 MG/ML (1 ML) INTRAVENOUS SOLUTION,25360.18,25360.18,Marshall Medical Center,2019
1251,48878062001,CHLORHEXIDINE GLUCONATE 0.12 % MOUTHWASH,324.313,324.313,Marshall Medical Center,2019
1252,49100036374,LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL SPRINKLE CAPSULE,59.0,59.0,Marshall Medical Center,2019
1253,49281040015,"DIPHTH,PERTUS(AC)TETANUS(PF)2 LF-(2.5-5-3-5MCG)-5 LF/0.5 ML IM SYRINGE",1323.4279999999999,1323.4279999999999,Marshall Medical Center,2019
1254,49281040089,"DIPHTH,PERTUS(AC)TETANUS(PF)2 LF-(2.5-5-3-5MCG)-5 LF/0.5 ML IM SYRINGE",1285.265,1285.265,Marshall Medical Center,2019
1255,49281040388,FLU VACCINE TS2018-19(65YR UP)(PF)180 MCG/0.5 ML INTRAMUSCULAR SYRINGE,1764.664,1764.664,Marshall Medical Center,2019
1256,49281075278,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,2118.555,2118.555,Marshall Medical Center,2019
1257,49401010101,BELIMUMAB 120 MG INTRAVENOUS SOLUTION,20308.66,20308.66,Marshall Medical Center,2019
1258,49502010201,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR",5351.875,5351.875,Marshall Medical Center,2019
1259,49502010202,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR",5351.875,5351.875,Marshall Medical Center,2019
1260,49502050001,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR",11428.498,11428.498,Marshall Medical Center,2019
1261,49502050102,"EPINEPHRINE (JR) 0.15 MG/0.3 ML INJECTION,AUTO-INJECTOR",11428.498,11428.498,Marshall Medical Center,2019
1262,49580032901,MAGNESIUM CITRATE ORAL SOLUTION,82.715,82.715,Marshall Medical Center,2019
1263,49648008402,DIBUCAINE 1 % RECTAL OINTMENT,291.987,291.987,Marshall Medical Center,2019
1264,49730011330,NITROGLYCERIN 0.6 MG/HR TRANSDERMAL 24 HOUR PATCH,59.0,59.0,Marshall Medical Center,2019
1265,49781010339,NICOTINE (POLACRILEX) 2 MG BUCCAL MINI LOZENGE,59.0,59.0,Marshall Medical Center,2019
1266,49884001908,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,2.8739999999999997,2.8739999999999997,Marshall Medical Center,2019
1267,49884002001,ISOSORBIDE DINITRATE 5 MG TABLET,88.493,88.493,Marshall Medical Center,2019
1268,49884002201,ISOSORBIDE DINITRATE 20 MG TABLET,84.609,84.609,Marshall Medical Center,2019
1269,49884005401,IMIPRAMINE 10 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1270,49884005501,IMIPRAMINE 25 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1271,49884016111,CALCITONIN (SALMON) 200 UNIT/ACTUATION NASAL SPRAY,587.567,587.567,Marshall Medical Center,2019
1272,49884030402,ZAFIRLUKAST 20 MG TABLET,99.089,99.089,Marshall Medical Center,2019
1273,49884046564,CHOLESTYRAMINE (WITH SUGAR) 4 GRAM POWDER FOR SUSP IN A PACKET,108.387,108.387,Marshall Medical Center,2019
1274,49884049401,DIGOXIN 250 MCG TABLET,2.229,2.229,Marshall Medical Center,2019
1275,49884050101,"BUDESONIDE DR - ER 3 MG CAPSULE,DELAYED,EXTENDED RELEASE",784.887,784.887,Marshall Medical Center,2019
1276,49884051401,DIGOXIN 125 MCG TABLET,2.3930000000000002,2.3930000000000002,Marshall Medical Center,2019
1277,49884067801,"NIFEDIPINE ER 60 MG TABLET,EXTENDED RELEASE",1.0,1.0,Marshall Medical Center,2019
1278,49884072401,HYDROXYUREA 500 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1279,49884072703,DOXYCYCLINE MONOHYDRATE 100 MG CAPSULE,69.447,69.447,Marshall Medical Center,2019
1280,49884076352,FENTANYL 75 MCG/HR TRANSDERMAL PATCH,869.405,869.405,Marshall Medical Center,2019
1281,49884086702,DRONABINOL 2.5 MG CAPSULE,3.888,3.888,Marshall Medical Center,2019
1282,49938010230,DAPSONE 25 MG TABLET,133.2,133.2,Marshall Medical Center,2019
1283,50111033401,METRONIDAZOLE 500 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1284,50111043301,TRAZODONE 50 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1285,50111043401,TRAZODONE 100 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1286,50111046701,PROPRANOLOL 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1287,50111048301,"THEOPHYLLINE ER 100 MG TABLET,EXTENDED RELEASE,12 HR",59.0,59.0,Marshall Medical Center,2019
1288,50242004164,ALTEPLASE 2 MG INTRA-CATHETER SOLUTION,5748.48,5748.48,Marshall Medical Center,2019
1289,50242005121,"RITUXIMAB 10 MG/ML CONCENTRATE,INTRAVENOUS",4526.893,4526.893,Marshall Medical Center,2019
1290,50242005306,"RITUXIMAB 10 MG/ML CONCENTRATE,INTRAVENOUS",25460.992000000002,25460.992000000002,Marshall Medical Center,2019
1291,50242006001,BEVACIZUMAB 25 MG/ML INTRAVENOUS SOLUTION,4319.415,4319.415,Marshall Medical Center,2019
1292,50242006101,BEVACIZUMAB 25 MG/ML INTRAVENOUS SOLUTION,16856.2,16856.2,Marshall Medical Center,2019
1293,50242007001,"OBINUTUZUMAB 1,000 MG/40 ML INTRAVENOUS SOLUTION",32342.44100000001,32342.44100000001,Marshall Medical Center,2019
1294,50242008527,ALTEPLASE 100 MG INTRAVENOUS SOLUTION,44874.24,44874.24,Marshall Medical Center,2019
1295,50242008701,ADO-TRASTUZUMAB EMTANSINE 160 MG INTRAVENOUS SOLUTION,24779.319,24779.319,Marshall Medical Center,2019
1296,50242010040,DORNASE ALFA 1 MG/ML SOLUTION FOR INHALATION,4494.951,4494.951,Marshall Medical Center,2019
1297,50242012001,TENECTEPLASE 50 MG INTRAVENOUS KIT,29890.487,29890.487,Marshall Medical Center,2019
1298,50242013201,TRASTUZUMAB 150 MG INTRAVENOUS SOLUTION,7961.764,7961.764,Marshall Medical Center,2019
1299,50242013468,TRASTUZUMAB 440 MG INTRAVENOUS SOLUTION,24055.153,24055.153,Marshall Medical Center,2019
1300,50242013501,TOCILIZUMAB 80 MG/4 ML (20 MG/ML) INTRAVENOUS SOLUTION,2308.335,2308.335,Marshall Medical Center,2019
1301,50242014501,PERTUZUMAB 420 MG/14 ML (30 MG/ML) INTRAVENOUS SOLUTION,25608.514,25608.514,Marshall Medical Center,2019
1302,50242015001,OCRELIZUMAB 30 MG/ML INTRAVENOUS SOLUTION,648879.0,648879.0,Marshall Medical Center,2019
1303,50242091701,"ATEZOLIZUMAB 1,200 MG/20 ML (60 MG/ML) INTRAVENOUS SOLUTION",48132.527,48132.527,Marshall Medical Center,2019
1304,50268006111,ACYCLOVIR 400 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1305,50268009811,AZITHROMYCIN 250 MG TABLET,70.768,70.768,Marshall Medical Center,2019
1306,50268011011,BENAZEPRIL 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1307,50268015211,CEPHALEXIN 500 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
1308,50268030311,FAMOTIDINE 20 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1309,50268032311,FINASTERIDE 5 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1310,50268037411,GUANFACINE 2 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1311,50268047211,LEVETIRACETAM 250 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1312,50268056411,MIDODRINE 2.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1313,50268063011,QUETIAPINE 25 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1314,50268063611,"PANTOPRAZOLE 20 MG TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
1315,50268075511,TORSEMIDE 10 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1316,50268079611,URSODIOL 300 MG CAPSULE,6.4510000000000005,6.4510000000000005,Marshall Medical Center,2019
1317,50268079811,VENLAFAXINE 25 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1318,50268079911,VENLAFAXINE 37.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1319,50268085111,THIAMINE MONONITRATE (VITAMIN B1) 100 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1320,50323000603,PHENYLEPHRINE 0.5 % NASAL SPRAY,1234.726,1234.726,Marshall Medical Center,2019
1321,50323000604,PHENYLEPHRINE 1 % NASAL SPRAY,20802.311999999998,20802.311999999998,Marshall Medical Center,2019
1322,50383004004,PREDNISOLONE SODIUM PHOSPHATE 5 MG BASE/5 ML (6.7 MG/5 ML) ORAL SOLN,2578.044,2578.044,Marshall Medical Center,2019
1323,50383004224,PREDNISOLONE 15 MG/5 ML ORAL SOLUTION,362.024,362.024,Marshall Medical Center,2019
1324,50383018902,GATIFLOXACIN 0.5 % EYE DROPS,1981.629,1981.629,Marshall Medical Center,2019
1325,50383031105,GABAPENTIN 250 MG/5 ML (5 ML) ORAL SOLUTION,89.08,89.08,Marshall Medical Center,2019
1326,50383056510,NEOMYCIN 500 MG TABLET,96.81700000000001,96.81700000000001,Marshall Medical Center,2019
1327,50383061810,LOPERAMIDE 1 MG/5 ML ORAL LIQUID,110.729,110.729,Marshall Medical Center,2019
1328,50383074016,ALBUTEROL SULFATE 2 MG/5 ML ORAL SYRUP,264.351,264.351,Marshall Medical Center,2019
1329,50383077110,DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,59.0,59.0,Marshall Medical Center,2019
1330,50383077504,LIDOCAINE 2 % MUCOSAL SOLUTION,374.82199999999995,374.82199999999995,Marshall Medical Center,2019
1331,50383077515,LIDOCAINE 2 % MUCOSAL SOLUTION,59.295,59.295,Marshall Medical Center,2019
1332,50383077930,LACTULOSE 20 GRAM/30 ML ORAL SOLUTION,59.0,59.0,Marshall Medical Center,2019
1333,50383077931,LACTULOSE 20 GRAM/30 ML ORAL SOLUTION,59.0,59.0,Marshall Medical Center,2019
1334,50383079516,LACTULOSE 10 GRAM/15 ML ORAL SOLUTION,6.575,6.575,Marshall Medical Center,2019
1335,50419042201,LEVONORGESTREL 14 MCG/24 HRS (3 YRS) 13.5 MG INTRAUTERINE DEVICE,31694.884,31694.884,Marshall Medical Center,2019
1336,50419042301,LEVONORGESTREL 20 MCG/24 HOURS (5 YRS) 52 MG INTRAUTERINE DEVICE,38064.12,38064.12,Marshall Medical Center,2019
1337,50419042401,LEVONORGESTREL 17.5 MCG/24 HRS (5YRS) 19.5MG INTRAUTERINE DEVICE,38064.12,38064.12,Marshall Medical Center,2019
1338,50458057830,RIVAROXABAN 15 MG TABLET,14.647,14.647,Marshall Medical Center,2019
1339,50458057930,RIVAROXABAN 20 MG TABLET,14.647,14.647,Marshall Medical Center,2019
1340,50458058030,RIVAROXABAN 10 MG TABLET,14.647,14.647,Marshall Medical Center,2019
1341,50484001030,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM 250 UNIT/GRAM TOPICAL OINTMENT,8768.828000000001,8768.828000000001,Marshall Medical Center,2019
1342,50580019101,ACETAMINOPHEN 160 MG/5 ML ORAL SUSPENSION,228.74200000000002,228.74200000000002,Marshall Medical Center,2019
1343,50580045110,ACETAMINOPHEN 500 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1344,50580050110,ACETAMINOPHEN 325 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1345,50580060002,ACETAMINOPHEN 325 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1346,50633011012,CROTALIDAE POLYVAL IMMUNE FAB SOLUTION FOR INJECTION,16307.046,16307.046,Marshall Medical Center,2019
1347,50633012011,DIGOXIN IMMUNE FAB 40 MG INTRAVENOUS SOLUTION,136847.915,136847.915,Marshall Medical Center,2019
1348,51079002301,METOLAZONE 2.5 MG TABLET,2.801,2.801,Marshall Medical Center,2019
1349,51079005120,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
1350,51079005801,CHLORTHALIDONE 25 MG TABLET,2.016,2.016,Marshall Medical Center,2019
1351,51079007201,FUROSEMIDE 20 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1352,51079007301,FUROSEMIDE 40 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1353,51079010301,SPIRONOLACTONE 25 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1354,51079010501,FOLIC ACID 1 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1355,51079010701,AMITRIPTYLINE 25 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1356,51079011801,DICYCLOMINE 10 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
1357,51079012901,PHENYTOIN 50 MG CHEWABLE TABLET,59.0,59.0,Marshall Medical Center,2019
1358,51079013101,AMITRIPTYLINE 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1359,51079013301,AMITRIPTYLINE 50 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1360,51079014501,BENAZEPRIL 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1361,51079016501,VORICONAZOLE 200 MG TABLET,936.7360000000001,936.7360000000001,Marshall Medical Center,2019
1362,51079017201,METFORMIN 500 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1363,51079017220,METFORMIN 500 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1364,51079018201,CIPROFLOXACIN 500 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1365,51079019001,INDOMETHACIN 25 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
1366,51079020501,ALLOPURINOL 100 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1367,51079020801,ATORVASTATIN 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1368,51079022301,MONTELUKAST 10 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1369,51079027301,ENTACAPONE 200 MG TABLET,238.792,238.792,Marshall Medical Center,2019
1370,51079028401,DIAZEPAM 2 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1371,51079029901,CLONIDINE HCL 0.1 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1372,51079030001,CLONIDINE HCL 0.2 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1373,51079034801,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,213.79,213.79,Marshall Medical Center,2019
1374,51079038501,CARBAMAZEPINE 200 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1375,51079038601,LORAZEPAM 1 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1376,51079039201,"BUPROPION HCL SR 150 MG TABLET,12 HR SUSTAINED-RELEASE",1.0,1.0,Marshall Medical Center,2019
1377,51079041801,TEMAZEPAM 15 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1378,51079043401,MEGESTROL 20 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1379,51079043701,DOXEPIN 25 MG CAPSULE,1.0,1.0,Marshall Medical Center,2019
1380,51079045001,AMLODIPINE 2.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1381,51079045401,SIMVASTATIN 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
1382,51079048001,VENLAFAXINE 37.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1383,51079049801,LAMOTRIGINE 25 MG TABLET,59.0,59.0,Marshall Medical Center,2019
1384,51079052401,ONDANSETRON HCL 4 MG TABLET,59.0,59.0,Marshall Medical Center,2019
